,basy_yydj,basy_ssjczbm1_for_str_6,age_group,AGE-HAOCAI-only_operation-6-E,AGE-JCJY-only_operation-6-E,AGE-YP-only_operation-6-E,AGE-ZFY-only_operation-6-E,记录条数-only_operation-6
447,1,13.710,8,1819.4994179566563,759.6882352941177,143.64734365325077,4934.4471021671825,1615
448,1,13.710,9,1717.793691275168,771.6887583892617,143.89338926174497,4823.8486241610735,596
481,1,14.6x0,5,2710.5969444444445,832.1061111111111,380.63194444444446,5596.265277777778,36
497,1,14.740,5,4319.301529411765,878.875294117647,377.356,11446.14917647059,85
498,1,14.740,6,5069.13679245283,906.8660377358491,403.89188679245285,11340.49,53
499,1,14.740,8,4881.8953125,896.259375,387.51125,11909.0978125,32
506,1,14.790,6,160.01230769230767,676.0907692307693,237.86576923076925,1846.8534615384617,26
507,1,14.790,8,21.357741935483872,762.7,439.2912903225806,2091.9029032258063,31
579,1,17.912,3,17.740277777777777,674.7277777777778,938.8536111111111,3839.101666666667,36
580,1,17.912,4,19.977735849056604,762.8952830188679,628.6908490566037,4155.6184905660375,106
581,1,17.912,5,16.0859375,728.1825892857142,861.5893303571429,4387.784776785715,224
582,1,17.912,6,42.64323699421965,880.9849710982659,1413.6987861271678,4899.20549132948,173
583,1,17.912,8,37.186619718309856,866.2431924882628,1595.680469483568,4968.662018779342,213
584,1,17.912,9,185.57151162790697,910.5232558139535,1808.7495348837208,5320.807906976744,86
590,1,17.913,8,605.7326923076923,1068.0846153846155,1960.0788461538464,5469.690384615384,26
621,1,17.950,8,86.25375000000001,1156.2250000000001,1705.4508333333333,4810.312916666667,24
633,1,17.957,5,837.6030303030303,962.6121212121212,1668.25,5829.749696969697,33
634,1,17.957,6,79.90222222222222,832.0694444444445,1829.986111111111,4793.504166666667,36
635,1,17.957,8,43.0505,895.1,1403.2875,4119.45,40
636,1,17.957,9,44.233333333333334,802.9636363636364,1815.7542424242424,4502.349696969697,33
681,1,17.983,1,2607.7999999999997,560.0307692307692,2778.511153846154,8535.92,26
682,1,17.983,2,2721.7791914893614,654.4544680851063,3438.3023404255323,9377.060680851062,235
683,1,17.983,3,2410.871818181818,671.5292207792207,3659.902077922078,9119.116493506493,154
684,1,17.983,4,2395.937657657658,681.4716216216217,3889.755855855856,9205.385675675676,111
685,1,17.983,5,2342.4702985074628,734.7179104477611,4011.1848507462687,9704.760149253732,134
686,1,17.983,6,2526.673488372093,758.5162790697675,4481.498139534884,11139.308372093023,43
717,1,19.4x0,1,1192.565769230769,1491.430769230769,3189.685,10838.473846153847,26
806,1,21.690,1,1608.7123529411765,720.1298039215685,1215.6264705882354,5794.240980392156,51
807,1,21.690,2,2003.2006896551725,704.3110344827586,1255.0944827586206,6611.320689655172,29
808,1,21.690,3,2556.351724137931,809.3989655172413,1874.736551724138,8180.902068965517,29
809,1,21.690,4,2016.08625,865.1999999999999,1766.0210416666669,7318.568333333334,48
810,1,21.690,5,2040.0615384615385,809.1742307692307,1791.3323076923077,7534.975192307693,52
827,1,21.840,2,1278.3757142857141,633.3357142857143,2059.699285714286,6915.776071428571,28
828,1,21.840,3,1131.3407142857143,688.545238095238,2081.232857142857,6836.189047619047,42
829,1,21.840,4,1184.5703125,767.353125,2521.061875,7444.3809375,32
830,1,21.840,5,1229.6479545454547,644.5954545454546,2333.320227272727,7256.237045454545,44
872,1,22.530,1,1626.0396296296296,1232.148148148148,2752.82,10203.496296296295,27
873,1,22.530,2,1289.7028947368422,1187.1894736842105,2654.635,9784.583157894736,38
874,1,22.530,3,1241.7038775510205,1112.3232653061223,2590.7442857142855,9578.029183673469,49
875,1,22.530,4,1134.0940506329114,1053.1522784810127,2574.10417721519,9431.218354430379,79
876,1,22.530,5,1107.9906422018348,967.8931192660551,2456.972752293578,9273.892018348624,109
877,1,22.530,6,1152.2008108108107,979.9594594594595,2227.705135135135,9321.774054054054,37
947,1,28.5x0,5,1216.4312195121952,659.1429268292683,1187.868048780488,4500.1507317073165,41
951,1,28.6x0,0,2187.2742222222223,774.6957777777777,1188.0886666666665,7429.633222222222,90
952,1,28.6x0,1,2629.0284782608696,816.8321739130434,1564.5869565217392,7840.225217391304,46
966,1,29.110,5,38.28695652173913,499.36086956521734,1823.5282608695652,3836.7452173913043,23
985,1,29.990,5,2985.6512,629.812,1377.8728,7432.222,25
990,1,30.090,3,893.4115789473684,814.7084210526315,1515.8736842105263,5759.695263157895,38
991,1,30.090,4,1001.3313846153846,915.3703076923077,1607.5906153846154,6025.587230769231,65
992,1,30.090,5,961.778804347826,883.4484782608695,1714.1384782608695,6172.255869565218,92
993,1,30.090,6,992.9179487179488,708.9928205128206,1283.904358974359,5297.047692307692,39
999,1,30.091,5,828.0142857142857,770.4285714285714,2016.9790476190476,6112.9195238095235,21
1033,1,33.220,4,1.890392156862745,6881.590196078431,2898.2845098039215,16368.665098039217,51
1034,1,33.220,5,0.0,7366.174999999999,3049.274523809524,17976.522976190474,84
1035,1,33.220,6,1.0331746031746032,6486.871428571429,3255.845714285714,16415.007142857143,63
1036,1,33.220,8,0.0,6767.363829787234,3259.298085106383,17440.91085106383,47
1041,1,33.260,5,1708.9179310344828,825.5310344827586,1030.3696551724138,6539.049655172414,29
1042,1,33.260,6,2078.8091304347827,964.4521739130436,1165.4673913043478,6447.089565217391,23
1051,1,34.040,6,630.3979310344828,1813.2796551724139,4223.315172413793,9182.39896551724,29
1053,1,34.040,9,559.2565517241379,2795.565517241379,5216.837586206897,13031.480689655173,29
1072,1,34.910,8,200.6496551724138,2449.220689655172,3123.786551724138,8512.792413793104,29
1073,1,34.910,9,261.3958333333333,2563.4966666666664,5499.825833333333,14905.625,24
1091,1,38.300,5,1578.0596774193548,1109.4193548387098,2832.8225806451615,11980.729032258063,31
1104,1,38.590,3,1976.7875,1580.51,2659.4365000000003,17328.159,40
1105,1,38.590,4,1910.1362727272726,1608.5363636363636,2477.622545454545,15739.982,110
