,basy_yydj,basy_ssjczbm1_for_str_8,age_group,AGE-HAOCAI-only_operation-8-E,AGE-JCJY-only_operation-8-E,AGE-YP-only_operation-8-E,AGE-ZFY-only_operation-8-E,记录条数-only_operation-8
450,1,13.7000,8,2304.3415277777776,646.5351388888889,202.46364583333332,4532.566354166667,288
451,1,13.7000,9,2205.237522123894,628.0805309734512,206.53982300884957,4381.474690265487,113
454,1,13.7100,5,2112.451834862385,860.8935779816513,190.42266055045872,4982.530458715596,109
455,1,13.7100,6,2072.8903738317754,851.8205607476635,155.2506308411215,4880.463341121495,428
456,1,13.7100,8,1930.1740049140049,865.9396805896806,157.4253316953317,4644.867813267813,814
457,1,13.7100,9,1845.3320679012345,875.8055555555555,159.31746913580247,4579.343858024691,324
459,1,13.7100x,5,3167.739347826087,527.4608695652174,119.55347826086957,6299.9532608695645,46
460,1,13.7100x,6,2451.4317326732676,534.2925742574258,146.82836633663368,5574.617574257426,202
461,1,13.7100x,8,2460.739619238477,574.0254509018037,116.11719438877756,5320.66865731463,499
462,1,13.7100x,9,2382.2323976608186,599.0573099415204,124.7078947368421,5180.151286549708,171
489,1,14.6x02,5,3293.4735483870963,843.398064516129,404.8441935483871,5929.747419354839,31
505,1,14.7401,5,6106.188085106383,923.6382978723404,399.9317021276596,12208.435957446809,47
506,1,14.7401,6,5767.281632653061,935.5122448979591,419.3828571428571,11346.272448979591,49
507,1,14.7401,8,6110.2496875,906.678125,420.65,12333.4915625,32
615,1,17.98320,2,3906.1103448275862,668.6758620689654,3386.684827586207,10253.664827586208,29
622,1,17.98330,2,2853.915857142857,651.7307142857143,3384.338357142857,9061.449857142858,140
623,1,17.98330,3,2961.929722222222,701.8902777777778,3652.907222222222,9570.656111111111,72
624,1,17.98330,4,2781.9396874999998,681.05625,3619.5842187499998,9298.8640625,64
625,1,17.98330,5,2488.395396825397,729.0857142857143,3851.677619047619,9054.81857142857,63
630,1,17.98340,2,1868.548275862069,611.3379310344827,3607.862068965517,9367.421551724137,58
631,1,17.98340,3,1550.5867924528302,657.5018867924528,3700.283396226415,8551.424150943396,53
632,1,17.98340,4,1641.4823529411765,690.6588235294118,4146.885,8789.089705882352,34
633,1,17.98340,5,2183.6000000000004,706.338888888889,4492.9961111111115,11926.226111111111,36
658,1,19.4x00x,1,1321.7013636363636,1561.5272727272727,3243.5650000000005,11120.711818181819,22
768,1,21.6903,4,2626.4168,916.2567999999999,1756.8924,8138.4628,25
769,1,21.6903,5,2563.607948717949,894.2041025641025,1967.1320512820514,8685.842051282052,39
773,1,21.6904,1,1135.6333333333334,472.68333333333334,1135.8300000000002,5007.265416666666,24
792,1,21.8400x,2,1304.2338461538461,692.0999999999999,2092.556923076923,6976.053461538462,26
793,1,21.8400x,3,1178.795,694.1823529411765,2122.0326470588234,6866.221764705882,34
794,1,21.8400x,4,1240.6410714285714,789.7571428571429,2500.966785714286,7510.333214285713,28
795,1,21.8400x,5,1256.1511904761905,698.9619047619047,2509.090714285714,7482.474523809524,42
843,1,22.5300x,1,1586.14125,1241.4791666666667,2699.8433333333332,10131.66625,24
844,1,22.5300x,2,1376.7241379310344,1248.1958620689654,2862.4986206896556,10079.689655172413,29
845,1,22.5300x,3,1281.393023255814,1053.8413953488373,2693.764418604651,9731.71441860465,43
846,1,22.5300x,4,1322.2778181818182,1202.401272727273,2788.0334545454543,10011.144545454545,55
847,1,22.5300x,5,1371.5567088607595,1023.8307594936709,2774.0251898734177,9994.568227848102,79
848,1,22.5300x,6,1315.353076923077,780.3,2290.7630769230773,9361.557692307691,26
938,1,28.6x00x,0,2120.458205128205,824.2774358974359,1366.4051282051282,7979.888717948717,39
942,1,28.6x02,0,2447.6710714285714,731.8407142857143,1085.0110714285715,6421.797857142857,28
943,1,28.6x02,1,2953.150476190476,948.6857142857142,1487.252380952381,8281.051428571427,21
972,1,29.9900,5,2901.7685714285712,604.8523809523809,1248.5847619047618,6942.826666666668,21
980,1,30.0900x,5,1153.5128571428572,715.7285714285715,1570.4603571428572,5975.2375,28
