,basy_zyzd_jbbm_for_str_4,basy_yydj,HAOCAI-4-only_disease-E,JCJY-4-only_disease-E,YP-4-only_disease-E,ZFY-4-only_disease-E,记录条数-4-only_disease
582,C62.,6,1586.7097222222224,5608.493333333334,3504.0447222222224,16863.46638888889,36
590,C64.,3,2368.4467741935487,4269.404193548387,5105.680967741936,19171.75483870968,31
591,C64.,4,1359.996923076923,5286.345384615385,2820.708076923077,27156.53269230769,26
592,C64.,5,2974.682558139535,4846.251744186046,3114.326279069767,18492.04860465116,86
593,C64.,6,5772.680063795853,6908.835725677831,4386.726108452951,33324.001945773525,627
599,C65.,6,6559.6320792079205,7746.6800990099,5536.704257425743,35579.69792079208,101
605,C66.,6,6992.777981651376,7908.556055045871,6456.715045871559,38523.82366972477,109
607,C67.,2,3073.8867999999998,2747.0672000000004,3917.1036,16728.4484,25
608,C67.,3,1783.830223880597,3456.6372388059704,3852.8658208955226,15345.828731343285,134
609,C67.,4,1790.4109756097562,4633.924878048781,3703.3595121951216,20090.02536585366,82
610,C67.,5,2836.354935732648,4230.792956298201,3422.206323907455,17120.116683804627,389
611,C67.,6,3973.713781163435,5085.016461218836,4050.9575900277005,22361.384909972297,1444
615,C68.,6,3577.3276923076924,5864.058461538461,4380.6046153846155,26272.593589743592,39
617,C69.,6,2014.3353846153846,3640.4403846153846,1295.4821153846153,11730.314038461538,52
619,C71.,1,531.4214285714286,1109.8785714285714,2573.0839285714287,19881.49892857143,28
621,C71.,3,2497.780465116279,7997.57023255814,8878.359069767443,33900.419534883724,43
622,C71.,4,3598.0233333333335,11944.317142857142,10127.845714285715,67087.7638095238,21
623,C71.,5,8700.36606060606,7238.485757575758,9344.789242424242,40350.59712121212,66
624,C71.,6,14400.267391304347,11440.674139130435,12356.060747826086,61860.34419130434,575
627,C72.,6,20077.412727272727,9619.401818181817,9236.617272727271,58678.41363636364,22
628,C73.,1,9586.605384615385,2317.373846153846,2221.8603846153846,21684.723076923077,52
630,C73.,3,1444.1494642857142,3776.0,2825.991964285714,14489.16,56
631,C73.,4,3152.1598543689324,4096.474174757282,3463.455388349515,28568.983155339807,206
632,C73.,5,1754.4394402985076,4561.622798507462,2085.6719402985073,16337.710820895523,268
633,C73.,6,4611.29720193115,4786.1451112510495,2676.5579953820315,23571.39755247691,4764
637,C74.,6,5241.698292682927,6236.274878048781,3565.285853658537,32332.09365853659,41
641,C75.,6,12996.6656,13326.761999999999,13245.1176,61412.448,25
644,C76.,3,1113.548125,3241.228125,3698.385625,11719.449375,32
646,C76.,5,1206.0845161290324,4350.971612903226,2669.4574193548383,13324.183870967743,62
647,C76.,6,5077.901846590909,6626.73846590909,3994.3301988636363,24635.21775568182,352
650,C77.,3,1025.4434615384614,3359.1615384615384,2589.3457692307693,9924.215,26
652,C77.,5,1075.615857142857,4053.5778571428573,2158.724142857143,10731.39342857143,70
653,C77.,6,2616.1276603773586,5837.313226415094,2944.679603773585,18456.983056603774,530
655,C78.,2,1006.1851999999999,1878.326,5288.8212,10143.6148,25
656,C78.,3,1371.9547826086957,4343.606739130435,4521.802391304348,14626.131304347828,92
657,C78.,4,1785.5458139534885,3143.9816279069764,3513.4990697674416,16986.082325581396,43
658,C78.,5,2109.6297744360904,4317.342030075188,3977.862481203007,15256.73864661654,266
659,C78.,6,4409.199813983322,6133.848017960231,4889.039820397691,22650.730019243107,1559
660,C79.,1,5729.2009375,1954.26875,16013.58625,36351.1434375,32
662,C79.,3,1491.3547368421052,4039.0947368421052,4891.237368421053,17178.630526315792,57
663,C79.,4,5029.761785714285,6612.807857142857,5467.922142857143,43371.055,28
664,C79.,5,3626.505714285714,4676.401111111111,3727.536507936508,17647.12261904762,126
665,C79.,6,6692.0429287598945,7286.787467018469,5784.637370272648,30523.992471416004,1137
670,C80.,5,3042.775666666667,4117.163333333333,5185.515666666667,17715.336333333333,30
671,C80.,6,2346.128947368421,4566.428947368421,5177.988947368421,18513.07131578947,38
677,C81.,6,1929.5829268292682,7868.140975609756,6006.894146341463,21460.231951219514,82
682,C82.,6,1597.224025974026,6746.347532467533,3935.746103896104,16257.447662337661,77
685,C83.,3,798.5500000000001,5236.637391304348,5331.24695652174,16867.99869565217,23
687,C83.,5,994.2014634146342,4820.731951219513,4456.4968292682925,14474.889268292682,41
688,C83.,6,2658.762381656805,9505.459644970413,11357.706819526627,32125.143979289936,676
693,C84.,6,1756.1812121212122,11693.797070707069,14125.304646464645,38275.917676767676,99
696,C85.,3,1352.5451515151515,5332.3,3787.3496969696967,15612.464545454546,33
697,C85.,4,918.1416666666668,3793.450833333334,6998.39125,18443.57416666667,24
698,C85.,5,1815.3392105263158,5202.053552631579,3857.677105263158,16314.750394736842,76
699,C85.,6,2611.0379029126216,8843.833941747574,8666.496349514564,28234.084252427187,515
708,C90.,4,1167.5377272727271,6171.813636363636,23368.954545454544,42952.655,22
