,basy_zyzd_jbbm_for_str_6,basy_yydj,basy_ssjczbm1_for_str_6,age_group,AGE-HAOCAI-6-6-E,AGE-JCJY-6-6-E,AGE-YP-6-6-E,AGE-ZFY-6-6-E,记录条数-6-6
12547,C20.x0,3,48.690,6,11100.410434782609,6730.380434782609,7189.9221739130435,39817.09695652174,23
12548,C20.x0,3,48.690,8,10674.853461538461,7470.915384615384,7716.37076923077,38399.93807692308,26
12641,C20.x0,5,,8,414.00184210526317,3365.213157894737,2985.9550000000004,11253.420789473685,38
12642,C20.x0,5,,9,406.375,3169.6954545454546,3668.1899999999996,10569.653636363637,22
12744,C20.x0,5,48.630,5,13309.703666666666,8516.313333333334,6387.199333333334,41444.36433333333,30
12745,C20.x0,5,48.630,6,14302.356530612244,8638.786326530613,7460.444081632653,43574.99265306123,49
12746,C20.x0,5,48.630,8,13093.787166666667,9746.743333333334,7495.743666666666,45289.385833333334,60
12751,C20.x0,5,48.690,5,13498.869166666665,7844.735625,8412.61875,43823.487499999996,48
12752,C20.x0,5,48.690,6,12175.736842105263,7420.110000000001,7593.321929824561,40728.66298245614,57
12753,C20.x0,5,48.690,8,11956.40827586207,8056.93948275862,8100.913965517241,42357.238275862066,58
12754,C20.x0,5,48.690,9,11658.711923076924,8509.646538461539,9133.441923076924,44680.40269230769,26
12799,C20.x0,6,,4,876.8509523809523,4581.275238095238,4571.670952380952,14792.568095238095,21
12800,C20.x0,6,,5,666.72,4339.639069767442,2878.62488372093,11325.69534883721,43
12801,C20.x0,6,,6,534.6362711864407,3837.036271186441,3677.9071186440674,12107.78,59
12802,C20.x0,6,,8,475.88084507042254,3759.5656338028166,2638.440281690141,8931.008591549296,71
12803,C20.x0,6,,9,614.6337500000001,5005.6407500000005,4213.4915,13725.989249999999,40
12833,C20.x0,6,38.930,6,1533.785238095238,5178.9571428571435,6113.631904761905,18758.917142857143,21
12865,C20.x0,6,45.230,5,587.625238095238,4829.932380952381,1400.057142857143,10310.784285714286,21
12932,C20.x0,6,48.240,6,1393.902,6040.82625,2824.94925,14191.15025,40
