,basy_yydj,basy_ssjczbm1_for_str_6,HAOCAI-only_operation-6-E,JCJY-only_operation-6-E,YP-only_operation-6-E,ZFY-only_operation-6-E,记录条数-only_operation-6
819,1,83.390,771.6764705882352,1139.4432352941176,1100.7882352941178,4686.058823529412,34
821,1,83.450,8644.952835820895,1130.7671641791046,4412.621940298507,20589.92985074627,67
823,1,83.640,2517.335909090909,891.5068181818183,2774.340909090909,9710.243636363637,22
832,1,83.910,922.5797647058823,1329.104117647059,2462.179411764706,7227.4378823529405,85
856,1,85.230,664.25,762.9782608695652,979.5113043478261,3803.3917391304353,23
864,1,86.220,7236.1827551020415,1320.1886734693878,4874.850714285714,18926.496122448978,98
866,1,86.270,4917.854285714285,899.9857142857143,3423.9103571428573,13339.974285714286,28
867,1,86.280,3688.1962068965518,1317.2724137931034,3052.753103448276,12939.85448275862,29
868,1,86.3x0,1216.7757352941176,1065.3551470588234,1053.8186764705881,5563.469705882353,68
879,1,86.750,2371.398695652174,1283.5978260869565,3832.9952173913043,12073.728695652175,23
905,1,88.480,4187.0621893491125,2037.919526627219,3900.917100591716,23905.51775147929,169
909,1,88.660,2498.5666666666666,1226.065,2429.583222222222,8973.317111111111,90
917,1,89.540,562.0015384615384,3998.507692307692,8810.578461538462,17062.579615384617,26
920,1,92.200,4006.883943661972,2655.881690140845,25335.324225352113,39102.84338028169,71
921,1,92.240,1929.27775,3874.3949999999995,11040.062,53591.92724999999,40
923,1,92.270,2764.111313131313,1317.1838383838383,32499.82545454545,42015.22050505051,99
924,1,92.320,271.06166666666667,519.4479166666666,1625.0125,20846.4175,24
934,1,93.540,3734.2520118343195,1503.4994082840237,1925.3247337278108,10595.875739644971,169
939,1,93.960,629.9660606060606,1993.2515151515152,4680.735000000001,9726.164545454545,66
946,1,96.720,852.4713636363635,2825.0954545454547,10356.72090909091,24951.906818181815,22
948,1,97.620,559.9724347826087,765.1660869565218,1669.848608695652,4369.555217391304,115
965,1,99.250,7055.85859538784,2742.4828092243188,6584.030314465409,24927.009119496855,477
967,1,99.290,2253.811052631579,1447.8552631578948,2941.3447368421052,14698.077894736842,38
969,1,99.790,1257.1019266055046,2586.1743119266057,2106.288623853211,10516.152018348625,109
971,1,99.850,1733.0640506329114,2285.1012658227846,2156.8867088607594,13970.684810126584,79
973,2,,676.9193593314764,1972.0834094707523,3355.074027855153,9022.47711281337,7180
988,2,01.240,10794.7996,10590.8548,13887.0856,54009.57399999999,25
1002,2,03.090,11558.0,2013.8125,2313.7712500000002,21837.106666666667,24
1004,2,03.310,2830.894814814815,2571.185185185185,2071.512222222222,13082.34037037037,27
1005,2,03.530,23711.35625766871,2704.5877300613497,4506.650920245399,37670.13748466258,163
1007,2,03.910,1834.8733333333332,834.2199999999999,709.222,6171.624666666667,60
1012,2,04.2x0,2767.05775,2131.3325,1084.196,9048.96075,40
1027,2,06.390,833.9707894736842,1399.682894736842,1611.072105263158,8337.170263157894,38
1048,2,11.320,1609.4609722222222,570.0486111111111,185.92375,3640.46875,72
1059,2,13.410,2709.607947852761,844.9856134969325,145.7678773006135,5844.333834355828,3260
1060,2,13.590,2614.3888,1044.7186666666666,306.97360000000003,5350.049733333333,75
1062,2,13.710,1662.2095614035088,1079.3423558897243,173.57130325814535,4590.36320802005,798
1071,2,14.740,3503.6598913043476,787.9793478260868,1105.8372826086957,9283.221630434782,92
1079,2,17.120,3845.8805357142855,1471.4680357142856,1132.3830357142856,9875.8225,56
1080,2,17.130,4426.1853846153845,1405.5674358974359,1086.6758974358975,10261.864615384615,39
1093,2,17.920,272.53913043478263,1499.4565217391305,2385.600869565217,7202.644347826087,23
1100,2,17.961,275.630350877193,1804.3561403508772,4708.264385964912,9714.788596491228,57
1101,2,17.970,1248.8083076923078,1405.6646153846154,1438.4052307692307,5793.914923076923,65
1107,2,17.983,1038.3873214285716,644.0878571428572,2003.380892857143,5481.103928571429,112
1119,2,21.030,762.3474074074074,1153.2592592592594,853.7451851851852,4078.3481481481485,27
1124,2,21.310,637.8429166666666,1125.5166666666667,1351.4758333333332,6443.8845833333335,24
1126,2,21.5x0,768.6447222222222,1204.8861111111112,1153.163611111111,5187.89,36
1130,2,21.840,636.49125,1465.48275,1012.759,5264.099749999999,40
1132,2,22.2x0,973.9046153846155,1396.923076923077,1469.3288461538464,7255.9388461538465,26
1135,2,22.500,833.6750793650793,1024.4492063492064,1515.6574603174604,7404.349523809524,63
1138,2,22.530,860.1566666666666,1183.0185606060606,2249.7160606060606,8165.6715151515145,132
1164,2,28.2x0,818.6730303030303,1124.1654545454546,1986.770303030303,6957.952272727272,66
1167,2,28.6x0,638.1061290322581,744.1774193548387,1626.0032258064516,6234.222258064517,31
1172,2,30.090,613.7648717948719,1151.3874358974358,1747.4946153846156,6365.57858974359,78
1194,2,34.040,704.911007751938,2863.1878294573644,3127.3518604651163,9640.146511627907,129
1200,2,34.910,557.6828148148148,3185.9248148148145,3612.4443703703705,10321.291407407409,135
1213,2,38.590,550.3797402597403,1518.6814285714286,1484.2605844155844,6792.4521428571425,154
1221,2,38.930,1179.969375,4750.184027777777,9344.074791666666,22355.75770833333,144
1225,2,39.300,1016.7221739130435,1056.2391304347825,2129.950652173913,16211.648695652173,46
1226,2,39.310,1061.6539726027397,615.1780821917808,1197.113698630137,10163.326438356164,73
1231,2,39.500,4856.055238095239,1875.0333333333333,475.0238095238095,17134.413333333334,21
1232,2,39.590,392.64743801652895,870.693388429752,1657.2671074380166,14517.279752066117,121
1233,2,39.790,7044.355777777778,2253.8044444444445,5670.885111111112,22349.944444444445,45
1236,2,39.950,1025.9978666666666,1889.8208,3359.1512,9699.1396,75
1259,2,43.410,702.4869551282051,1744.835705128205,1241.7698717948717,5925.409262820513,312
1265,2,44.130,473.6166783216783,2478.0874475524474,2295.745384615385,7543.5164685314685,286
1266,2,44.140,421.5908,2789.3732,3109.74,8985.78,25
1273,2,45.130,586.0968181818181,1860.5972727272726,1822.2045454545455,6763.845909090908,22
1275,2,45.230,772.4983333333333,2013.5739393939396,1790.4010606060606,6618.912121212122,66
1282,2,45.420,693.0514583333334,1630.26975,1233.7904583333334,5823.049416666667,240
1283,2,45.430,1243.3594705882354,1515.3512352941175,1065.1325294117646,6294.921117647059,170
1297,2,47.010,1170.7114084507043,1451.2019483568076,1925.0132159624413,7600.825258215963,852
1298,2,47.090,470.87514970059874,1282.1459880239522,1967.8667065868262,6244.8228742514975,167
1304,2,48.350,802.4105479452055,2017.0235616438356,914.8967123287672,6619.246712328767,73
1305,2,48.351,1211.2810526315789,1261.007894736842,1043.8797368421053,5423.7818421052625,38
1306,2,48.360,904.411652892562,1352.2564462809917,1177.3101652892562,5951.388429752066,121
1307,2,48.410,1397.6656349206348,1346.202380952381,1643.240238095238,8641.782936507936,126
1320,2,49.010,368.51458333333335,1004.4223611111112,1864.2780555555555,5407.608194444444,72
1322,2,49.040,1068.5270297029704,962.5500000000001,1931.5331683168317,6980.379108910892,101
1324,2,49.120,1250.5104166666667,1025.7666666666667,1825.7556944444445,7994.752638888888,72
1325,2,49.390,425.462380952381,962.9880952380952,1243.395238095238,4875.702380952381,21
