,basy_zyzd_jbbm_for_str_7,basy_yydj,basy_ssjczbm1_for_str_7,HAOCAI-7-7-E,JCJY-7-7-E,YP-7-7-E,ZFY-7-7-E,记录条数-7-7
146444,S72.000,3,81.5201,15729.015247933885,3727.8301652892565,4189.197644628099,34053.90834710744,242
146475,S72.000,4,81.5100,17469.08911764706,4202.237058823529,2833.9585294117646,41417.15970588235,34
146477,S72.000,4,81.5201,15038.6304,4749.0826,2826.2352,33014.2866,50
146479,S72.000,5,,389.71888888888884,2816.042222222222,2226.3473333333336,8774.04288888889,45
146483,S72.000,5,00.8500,24119.937142857143,3226.5007142857144,3674.179285714286,40836.27142857143,28
146498,S72.000,5,79.1500,8526.778716216217,3201.950337837838,3224.4446621621623,22175.964527027027,148
146500,S72.000,5,79.3500,11845.697857142857,3602.417142857143,3677.101714285714,28725.666714285715,70
146501,S72.000,5,79.3501,6958.2519354838705,4248.6,4009.361612903226,28519.15806451613,31
146505,S72.000,5,81.5100,21988.380510440835,3776.3537122969838,3902.5332018561485,41641.96283062645,431
146506,S72.000,5,81.5200,16145.432732240437,4706.3693989071035,4036.617704918033,34927.561475409835,183
146507,S72.000,5,81.5201,16719.077401746727,4403.754148471616,4122.018122270742,35845.6101091703,458
146527,S72.000,6,,654.0055172413794,5558.236091954022,3354.7245977011494,15246.378505747125,87
146550,S72.000,6,79.1500,8619.540396825398,4327.0432142857135,3711.1156746031747,27479.668849206348,252
146554,S72.000,6,79.3500,12480.08102739726,4784.951575342466,4162.226095890411,33151.09356164384,146
146555,S72.000,6,79.3501,8989.319500000001,3931.7316666666666,2425.226,25723.612,60
146559,S72.000,6,81.5100,26453.843513513515,5793.733191763193,4554.617078507079,51450.61741312741,777
146560,S72.000,6,81.5200,17484.56739766082,6818.207573099416,5514.846754385965,44417.6351754386,342
146561,S72.000,6,81.5201,19695.93257352941,6480.4412132352945,5205.46106617647,44082.98509191177,544
146595,S72.100,3,,8631.410238095237,4476.782857142857,2611.6585714285716,23614.56642857143,42
146597,S72.100,3,79.1500,13726.521369863014,4323.625342465753,3316.737808219178,28572.6302739726,73
146598,S72.100,3,79.3500,15131.853170731707,4921.8839024390245,3319.5331707317077,32208.326341463417,41
146612,S72.100,5,,471.77290322580643,4603.512903225806,1777.4996774193548,9667.945806451613,31
146616,S72.100,5,79.1500,13782.313389121338,5000.886987447699,3587.888786610879,31195.67891213389,239
146617,S72.100,5,79.3500,13427.305638297872,4746.906170212766,3684.0737234042554,32863.697021276595,94
146629,S72.100,6,,1320.5717142857143,3923.468571428571,3061.2051428571426,14313.052285714286,35
146640,S72.100,6,79.1500,14350.073611111111,7140.575451388889,5082.555381944444,40287.38680555556,288
146643,S72.100,6,79.3500,16146.433489583333,6562.138541666667,5475.453385416667,41444.4325,192
146673,S72.101,1,79.1500,16907.133023255814,3024.0779069767445,3234.514651162791,27333.851860465114,43
146676,S72.101,1,79.3500,15969.263181818182,2486.4468181818183,2631.072272727273,25155.63409090909,44
146677,S72.101,1,79.3501,14257.05441860465,2990.7000000000003,3343.0155813953493,24515.797906976746,43
146687,S72.101,2,,2792.8017391304347,2583.324347826087,4945.283043478261,18197.47652173913,23
146696,S72.101,2,79.1500,13585.881142857144,2896.2335714285714,3376.741142857143,24826.173142857144,70
146698,S72.101,2,79.3500,13216.898627450979,3083.529411764706,4208.495490196079,26461.360980392154,51
146699,S72.101,2,79.3501,15076.089090909092,2299.034935064935,3778.3503896103894,26769.50077922078,77
146708,S72.101,3,,356.9653333333333,3450.7566666666667,2463.712,9722.791333333333,30
146723,S72.101,3,79.1500,12846.505718954248,4474.041405228758,3918.137647058824,29063.070294117646,306
146726,S72.101,3,79.3500,13204.6800456621,3885.3473972602737,4418.948219178083,32155.811187214615,219
146727,S72.101,3,79.3501,14507.572558139535,3873.6686046511627,4303.977906976745,31242.00581395349,43
146731,S72.101,3,81.5201,21888.201,4992.196666666667,5142.087666666667,46921.062000000005,30
146749,S72.101,4,79.1500,11984.887692307693,4745.471153846154,3197.2492307692305,30562.532115384613,52
146750,S72.101,4,79.3500,13597.976545454545,4461.3130909090905,2666.0456363636367,29890.95181818182,55
146757,S72.101,5,,634.4663076923076,2973.9718461538464,2168.1604615384613,10275.683846153845,65
146770,S72.101,5,78.5500,10828.902307692308,3097.8692307692304,4702.850769230769,28642.24358974359,39
146775,S72.101,5,79.1500,11948.25135446686,4277.3169740634,3737.768919308357,29151.113731988473,694
146778,S72.101,5,79.3500,12765.180426829269,4198.599573170732,4013.781615853659,31961.022987804874,328
146779,S72.101,5,79.3501,9545.748000000001,5011.857157894737,5257.521368421053,35276.72757894737,95
146782,S72.101,5,81.5200,19495.77344827586,3752.572413793104,4870.341724137931,40799.08517241379,29
146783,S72.101,5,81.5201,18966.974567901234,3780.2123456790123,5903.4876543209875,41728.84925925926,81
146793,S72.101,5,93.4406,4943.501904761905,3711.6666666666665,2891.096666666667,17965.178571428572,21
146804,S72.101,6,,700.3807692307693,4542.713076923076,2512.304153846154,11711.902,65
146826,S72.101,6,79.1500,13840.447888349516,6492.156080097087,4848.841067961165,36784.63140776699,824
146830,S72.101,6,79.3500,15648.164505119454,6493.457952218429,4756.480221843004,38513.17412969283,586
146831,S72.101,6,79.3501,13872.298163265306,7295.745714285714,4210.522448979592,38009.962857142855,98
146833,S72.101,6,81.5200,29733.288378378376,9138.208378378378,6123.396756756757,61536.905135135145,37
146834,S72.101,6,81.5201,22810.95857142857,8501.79642857143,7488.50880952381,57602.555714285714,42
146871,S72.200,3,79.3500,23077.029583333333,4379.912499999999,4986.760833333333,43668.45,24
146879,S72.200,5,79.3500,14737.541500000001,5316.89125,4070.43375,35727.84625,40
146889,S72.200,6,79.1500,17125.822068965517,6678.112758620689,5155.349310344828,44645.939310344824,29
146890,S72.200,6,79.3500,20583.90754385965,6685.639649122807,5213.534912280702,48157.33122807017,57
146919,S72.300,3,79.3500,18020.310400000002,3326.4408000000003,3859.3547999999996,34563.1472,50
146935,S72.300,5,79.1500,14420.066521739132,3613.9808695652173,3182.5717391304347,31384.261304347827,23
146937,S72.300,5,79.3500,13114.834732824429,4038.6416030534356,3988.5747328244274,33247.95412213741,131
146938,S72.300,5,79.3501,14142.478260869566,3571.717391304348,3840.9721739130437,33566.49652173913,23
146953,S72.300,6,79.1500,13819.408620689654,5397.53051724138,5906.1560344827585,37351.556206896545,58
146957,S72.300,6,79.3500,18995.98400843882,6874.604135021097,6433.605063291139,49899.60371308017,237
146958,S72.300,6,79.3501,22250.83696969697,8945.41696969697,8971.098787878787,57939.92393939394,33
147004,S72.400,3,79.3500,14465.650000000001,3614.381538461538,3265.2807692307692,30596.37653846154,52
147028,S72.400,5,79.3500,13739.10875,3817.674921875,3916.93234375,32377.213125,128
147047,S72.400,6,79.3500,19994.766787330318,6562.830633484164,6634.615384615385,49717.5263800905,221
147048,S72.400,6,79.3501,26016.724166666667,6910.085,6405.552500000001,54869.72888888889,36
147109,S72.410,6,79.3500,29382.672916666666,11152.577916666667,14568.687916666668,83996.94041666666,24
147165,S72.900,2,79.3501,16088.002666666667,2384.942666666667,2938.644333333333,26162.194,30
147182,S72.900,3,79.3500,14095.964565217391,3866.252065217391,4178.985652173913,30299.937717391305,92
147183,S72.900,3,79.3501,16954.40918918919,3060.685945945946,3573.6091891891892,33020.777567567566,37
147219,S72.900,5,79.1500,11073.749607843138,3625.939411764706,4009.6376470588234,29297.050392156863,51
147223,S72.900,5,79.3500,11967.202357142858,3619.8681428571426,4717.002785714286,32942.637142857144,140
147224,S72.900,5,79.3501,14207.740277777779,3200.3075000000003,4391.131944444444,32050.091944444444,36
147254,S72.900,6,79.1500,18575.292083333334,6495.957916666666,4914.302083333333,44257.620625,48
147257,S72.900,6,79.3500,21223.069673202615,6869.419869281046,5999.969673202614,52480.60908496732,153
147305,S73.000,5,17.9700,1074.5721428571428,1708.9714285714288,1727.475357142857,7523.433214285715,28
147782,S82.000,1,79.3604,4263.579230769231,1800.126923076923,2600.798205128205,12588.283589743589,39
147783,S82.000,1,79.3900,4692.928695652174,1764.6843478260869,2838.7278260869566,12829.901304347824,23
147803,S82.000,2,79.3604,4833.726262626263,1906.8447474747475,2612.7352525252527,13138.692828282828,99
147804,S82.000,2,79.3900,4512.806666666667,1812.0813888888888,2099.076666666667,11744.862222222222,36
147815,S82.000,3,,1797.269069767442,1279.6976744186047,1118.4690697674419,6975.929069767442,43
147828,S82.000,3,79.3604,5029.340294117647,2138.43625,2806.2231617647058,15674.085441176472,136
147829,S82.000,3,79.3900,3858.049587628866,2222.641443298969,2943.3832989690723,14995.160154639174,194
147853,S82.000,4,79.3900,4603.88,2555.9496296296297,2131.6881481481482,15777.301851851853,27
147857,S82.000,5,,647.1383870967742,1803.0483870967741,2133.8951612903224,7247.18064516129,31
147874,S82.000,5,79.3604,4331.781361502347,2825.479953051643,3081.115399061033,17154.520516431927,213
147875,S82.000,5,79.3900,3807.476843575419,2372.4631843575416,2439.984413407821,14945.465083798883,358
147895,S82.000,6,,769.1284375,2450.003125,2548.658125,8868.9240625,32
147898,S82.000,6,17.9700,239.60375,2027.0291666666665,2424.77875,9793.9025,24
147916,S82.000,6,79.3604,5474.171311881188,3325.5543069306927,3105.7595544554456,20203.679034653465,404
147917,S82.000,6,79.3900,4254.899373776908,3213.945205479452,3111.5560273972606,18307.375146771035,511
147935,S82.000,6,93.5402,394.35499999999996,1946.0576923076924,1583.555,6131.9353846153845,26
147963,S82.010,6,79.3900,4564.9888,3682.0976,3371.2515999999996,21288.3516,25
147995,S82.100,2,79.3600,13524.912631578947,2073.33,4072.658684210526,24990.344210526313,38
147996,S82.100,2,79.3601,17139.183720930232,1926.0453488372093,4372.402790697674,28780.376279069766,43
148005,S82.100,3,,3973.5451063829787,1888.8446808510637,1890.688085106383,12129.808936170213,47
148023,S82.100,3,79.3600,15884.922793296091,3130.385977653631,3945.143631284916,31661.469273743016,179
148024,S82.100,3,79.3601,14252.805681818181,2749.906363636364,4229.413181818181,29292.726136363635,44
148051,S82.100,3,93.5402,1281.3422727272728,1632.0818181818183,1241.091818181818,5918.728181818182,22
148059,S82.100,4,79.3600,15462.470000000001,2969.2756097560978,3360.13512195122,30868.51707317073,41
148067,S82.100,5,,626.0808108108108,2628.964864864865,2371.19,9736.16027027027,37
148081,S82.100,5,79.3600,14569.32269879518,3310.316,4139.211493975904,32449.728746987952,415
148082,S82.100,5,79.3601,11727.14037037037,3636.262222222222,4863.605308641975,36533.65172839506,81
148108,S82.100,5,93.5402,2150.7114814814818,2105.9866666666667,2241.9381481481482,9850.677777777777,27
148112,S82.100,6,,1311.8690000000001,2767.75475,2405.657,9125.102499999999,40
148128,S82.100,6,78.5700,14349.130689655172,4440.31275862069,2544.2558620689656,32933.49172413793,29
148138,S82.100,6,79.3600,18154.62889578164,4782.831228287841,4981.571029776675,41101.781575682384,806
148139,S82.100,6,79.3601,16495.978776978416,4617.590503597122,4430.9538848920865,37439.84726618705,139
148166,S82.100,6,93.5402,427.64558823529416,2856.2691176470585,2369.3429411764705,8854.363823529411,34
148195,S82.101,3,79.3600,12145.5625,3611.1375,7559.7590625,34483.515,32
148213,S82.101,5,79.3600,10166.128125,2778.9828125,4375.8246875,31765.66140625,64
148214,S82.101,5,79.3601,7784.590454545454,3041.487727272727,4907.201363636364,34264.94954545455,22
148227,S82.101,6,79.3600,17851.694,4710.616875,3938.1762499999995,37729.336375,80
148284,S82.200,3,79.3600,13121.725999999999,2822.5657142857144,4410.998,30777.820285714286,35
148299,S82.200,5,79.1600,13465.4076,2574.0124,2933.0556,25623.924,25
148303,S82.200,5,79.3600,12289.592419354838,2908.8790322580644,3021.529193548387,25882.799032258066,62
148315,S82.200,6,79.1600,14495.201538461539,4100.601846153846,3604.324,33020.34369230769,65
148318,S82.200,6,79.3600,15592.484615384616,4156.329153846154,5123.637307692307,36081.982923076925,130
148354,S82.201,3,79.3600,18045.46393442623,2653.5311475409835,3688.8403278688525,32347.562459016393,61
148376,S82.201,5,79.1600,13805.79448275862,3056.380344827586,3369.2799999999997,27795.896206896552,29
148379,S82.201,5,79.3600,11429.8671875,2725.624296875,3851.408671875,29099.1,128
148380,S82.201,5,79.3601,9636.584102564104,1540.9079487179488,3437.6515384615386,24486.84435897436,39
148396,S82.201,6,79.1600,14652.60534883721,3917.8946511627905,3972.563488372093,34727.68906976744,43
148399,S82.201,6,79.3600,18852.515138121547,4440.1004419889505,5444.226574585636,41935.57060773481,181
148400,S82.201,6,79.3601,17993.705,5143.886923076923,4465.442692307692,41767.108076923076,26
148424,S82.202,1,79.3600,15973.837727272727,1683.1622727272727,3530.735454545454,27426.718181818185,22
148425,S82.202,1,79.3601,19226.929629629627,2331.0744444444445,4099.589259259259,31190.335185185188,27
148442,S82.202,2,79.3600,13178.020540540541,2023.7037837837836,3795.1656756756756,25723.401621621622,37
148443,S82.202,2,79.3601,16540.636176470587,1797.0176470588235,4301.765588235294,28006.046470588233,68
148469,S82.202,3,79.3600,13894.404999999999,2305.971125,4577.4555,27750.894500000002,80
148470,S82.202,3,79.3601,13291.551470588236,2368.1529411764704,4136.406176470588,27230.045294117648,34
148502,S82.202,5,,521.56875,2246.5003125,2467.12125,8127.1790625,32
148514,S82.202,5,79.1600,13800.223421052631,2688.5868421052633,3718.740263157895,28627.315263157896,38
148517,S82.202,5,79.3600,10955.564647887324,2934.2396478873243,4398.777676056337,30931.784295774647,142
148518,S82.202,5,79.3601,11052.514222222222,2276.616666666667,3679.5420000000004,25941.230888888887,45
148543,S82.202,6,79.1600,13955.614590163934,4072.9216393442625,4066.879672131148,31424.89918032787,61
148549,S82.202,6,79.3600,18027.7768852459,4081.28174863388,4661.257267759563,38812.464262295085,183
148550,S82.202,6,79.3601,12983.952702702703,4507.929459459459,5140.888648648649,33954.32864864865,37
148598,S82.203,5,79.3600,13627.253750000002,3131.405,5617.211666666667,34034.440833333334,24
148609,S82.203,6,79.3600,17206.748235294115,4859.0376470588235,5925.229705882353,39987.211176470584,34
148694,S82.211,5,79.3600,18451.49880952381,3256.8409523809523,5854.222619047619,41315.3680952381,42
148713,S82.211,6,79.3600,18290.445285714286,5395.120142857142,7550.319142857143,47989.55428571429,70
148753,S82.212,5,79.3600,18452.811153846156,4194.066923076924,5643.861153846154,42062.27192307693,26
148772,S82.212,6,79.3600,25706.33152777778,7141.680555555556,9207.358888888888,62657.46319444444,72
148803,S82.300,3,,5611.768095238095,2036.547619047619,1296.7633333333333,15113.894761904761,21
148810,S82.300,3,79.3600,15392.391333333333,2964.1277777777777,3847.375888888889,30396.19666666667,90
148842,S82.300,5,79.3600,14435.553866666667,3317.657288888889,3803.073511111111,30638.45893333333,225
148843,S82.300,5,79.3601,11789.271142857142,2653.483714285714,3089.129142857143,28276.017714285714,35
148868,S82.300,6,79.1600,11898.642790697675,2833.1867441860463,3421.0983720930235,27718.265581395346,43
148873,S82.300,6,79.3600,17013.369011976047,3846.900688622755,4590.3679041916175,37554.35865269461,334
148874,S82.300,6,79.3601,15092.104923076924,3994.705692307692,3763.357692307692,34702.728307692305,65
148927,S82.301,3,79.3600,15909.021296296296,2809.865925925926,3759.9503703703704,34252.67296296296,54
148948,S82.301,5,79.3600,14390.32059322034,3114.854745762712,3792.5967796610166,31968.211949152545,118
148964,S82.301,6,79.1600,20210.488,4278.8679999999995,5324.2684,40947.6492,25
148969,S82.301,6,79.3600,19935.34754385965,3935.421520467836,5252.492923976609,41927.373391812864,171
149007,S82.310,6,79.3600,23887.332692307693,5403.6861538461535,6930.600769230769,53361.7626923077,26
149043,S82.311,5,79.3600,19230.478,3545.9414285714283,5952.1891428571425,42792.93514285714,35
149059,S82.311,6,79.3600,27951.795,6287.251590909091,8690.874090909092,66632.0625,44
149106,S82.400,3,79.3600,10223.360188679244,2071.2196226415094,2431.776037735849,19495.19924528302,53
149122,S82.400,5,,378.38724137931035,1882.3310344827585,2185.443103448276,6832.536551724138,29
