,basy_zyzd_jbbm_for_str_8,basy_yydj,HAOCAI-8-only_disease-E,JCJY-8-only_disease-E,YP-8-only_disease-E,ZFY-8-only_disease-E,记录条数-8-only_disease
13,A02.000,6,243.50982142857146,2300.876607142857,1701.3717857142858,5922.643214285715,56
25,A02.004,6,214.1063888888889,1638.1780555555556,1449.6322222222223,4945.490000000001,36
41,A02.900,6,109.23857142857142,3155.82380952381,1233.935238095238,6039.488095238095,21
52,A03.900,3,61.405,713.3742307692307,634.7219230769231,2285.2240384615384,52
57,A03.901,3,82.15636363636364,757.7635064935065,733.4855844155844,2623.694155844156,77
76,A04.900,3,53.10608695652174,820.3569565217391,533.1626086956521,2242.6734782608696,23
78,A04.900,5,77.53781818181818,1419.7383636363636,891.6550909090909,3156.8630909090907,55
79,A04.900,6,138.04451219512194,1733.2292682926827,1103.3173170731707,4279.886829268293,82
81,A04.900x,3,58.530454545454546,963.7413636363636,543.6522727272727,2351.8154545454545,22
83,A04.900x,5,66.56916666666667,854.7479761904763,522.740238095238,2099.223452380952,84
84,A04.900x,6,158.90289308176102,1257.9100628930819,496.5127672955975,2790.0733333333333,159
92,A04.902,6,100.75133333333333,1575.4063333333334,565.0580000000001,3144.3810000000003,30
108,A08.000,2,58.88469565217391,605.3340000000001,409.59634782608697,1600.8452173913045,115
109,A08.000,3,52.5619776119403,590.5848134328359,265.12149253731343,1452.5072947761194,536
110,A08.000,4,86.03218749999999,712.328125,288.708125,1918.1684375,32
111,A08.000,5,51.71685161290322,609.6790451612903,277.5162064516129,1553.0920387096776,775
112,A08.000,6,78.84055187637969,905.371766004415,352.45802060338485,2088.3770419426046,1359
116,A08.101,2,89.40619047619047,634.9285714285714,677.8919047619047,1995.5680952380953,21
142,A09.000x,3,76.75086956521739,1746.4260869565219,1120.908695652174,4046.802608695652,23
144,A09.000x,5,130.55326530612246,1841.965714285714,1412.6104081632654,4687.691224489796,49
145,A09.000x,6,407.3841836734694,4065.0699999999997,2356.350204081633,8817.915,98
146,A09.001,1,42.25833333333333,797.2069444444445,1568.2419444444445,3203.244722222222,36
