,basy_zyzd_jbbm_for_str_5,basy_yydj,HAOCAI-5-only_disease-E,JCJY-5-only_disease-E,YP-5-only_disease-E,ZFY-5-only_disease-E,记录条数-5-only_disease
13,A02.0,5,125.30703703703703,1450.1637037037037,790.7003703703704,3440.8166666666666,27
14,A02.0,6,229.13495412844037,2160.445871559633,1585.118348623853,5609.062752293577,109
27,A02.9,6,109.23857142857142,3155.82380952381,1233.935238095238,6039.488095238095,21
34,A03.9,3,73.14984962406015,763.9725563909775,704.8832330827067,2536.873834586466,133
36,A03.9,5,55.145714285714284,1074.46,467.5885714285714,2383.2819999999997,35
37,A03.9,6,93.24214285714287,1482.1714285714286,1144.860357142857,3877.3224999999998,28
49,A04.9,3,77.98104477611939,919.1525373134328,587.8967164179105,2399.080298507463,67
51,A04.9,5,71.1918493150685,1116.5057534246575,698.497602739726,2595.808904109589,146
52,A04.9,6,145.9023443223443,1441.3871428571429,692.6220512820513,3292.285457875458,273
66,A08.0,2,58.88469565217391,605.3340000000001,409.59634782608697,1600.8452173913045,115
67,A08.0,3,52.5619776119403,590.5848134328359,265.12149253731343,1452.5072947761194,536
68,A08.0,4,86.03218749999999,712.328125,288.708125,1918.1684375,32
69,A08.0,5,51.71685161290322,609.6790451612903,277.5162064516129,1553.0920387096776,775
70,A08.0,6,78.84055187637969,905.371766004415,352.45802060338485,2088.3770419426046,1359
71,A08.1,2,89.40619047619047,634.9285714285714,677.8919047619047,1995.5680952380953,21
80,A08.4,5,41.534814814814816,645.0659259259259,424.6140740740741,1648.6222222222223,27
87,A09.0,1,63.64915492957747,897.080985915493,1443.0311267605634,3389.0078873239436,71
88,A09.0,2,41.56176991150442,954.7088495575222,950.1306194690266,2509.323982300885,113
89,A09.0,3,60.399766718507,983.4257076205288,658.6186780715396,2476.7464852255052,643
90,A09.0,4,65.00958333333334,1247.7433333333333,751.2691666666666,2905.5329166666666,48
91,A09.0,5,70.6385297691373,1194.998736330498,688.9225880923451,2757.9126488456864,823
92,A09.0,6,137.0164308342133,1765.3018901795142,1045.1815628299896,4153.795617740233,947
93,A09.9,1,77.5000518134715,915.4508290155441,1502.4015025906735,3583.007305699482,193
94,A09.9,2,48.989812030075186,1091.1492669172933,922.4871240601504,2612.4530639097743,532
95,A09.9,3,58.461038732394364,956.185968309859,599.7121009389672,2248.9166373239436,1704
96,A09.9,4,62.72966850828729,1211.8608287292818,502.2725414364641,2455.3607182320443,181
97,A09.9,5,52.810871886121,1111.7606109134044,552.3325444839858,2437.2551482799527,1686
98,A09.9,6,117.87721286370598,1574.978751914242,820.6271362940277,3595.565467075038,1306
100,A15.0,2,74.69129032258064,2229.8193548387094,1688.3406451612902,5500.417741935485,31
101,A15.0,3,164.0053409090909,1224.0892045454545,1335.642840909091,4304.329204545455,176
103,A15.0,5,241.68286725663717,2439.1953274336283,1675.004814159292,6383.769274336283,565
104,A15.0,6,443.15543832823647,5090.064439347604,3981.010417940877,12890.188608562692,1962
108,A15.1,6,763.827,4397.091666666666,2781.2823333333336,11315.906666666668,30
112,A15.2,6,5990.884808362369,6720.328675958189,3628.803135888502,23428.472404181186,287
113,A15.3,3,98.92217948717949,1400.7,1368.8407692307692,4555.09923076923,78
115,A15.3,5,226.18234567901234,2281.772098765432,1798.1795061728396,6418.894320987654,81
116,A15.3,6,542.0837212863705,3864.543399693721,2155.513966309342,9439.087549770291,653
119,A15.5,6,368.9453846153846,3434.1684615384615,1353.6284615384614,7602.772307692308,26
124,A15.6,5,286.8704166666667,3437.116666666667,1610.9220833333331,7560.23375,24
125,A15.6,6,2409.66447761194,6253.05223880597,4134.074925373135,19173.835000000003,134
127,A16.0,2,126.3725,2439.75,1238.72375,5586.64,32
128,A16.0,3,131.23517241379312,1266.0756896551725,1420.6275862068965,4624.512586206896,116
129,A16.0,4,134.4575,1655.4316666666666,2680.7091666666665,6343.439166666667,36
130,A16.0,5,238.1855241935484,2583.112258064516,1957.3321370967742,7101.601572580645,248
131,A16.0,6,519.8181882022471,3879.916320224719,1927.9468820224718,9018.314536516855,712
136,A16.1,5,77.5909090909091,1608.6227272727272,888.4522727272728,3828.656363636364,22
137,A16.1,6,300.723125,2811.453125,1648.3690625,7413.4715625,32
139,A16.2,2,91.73992805755395,1979.9756115107912,1876.6771223021583,5688.405539568345,139
140,A16.2,3,201.96245810055865,2088.113202979516,1555.7089571694598,5987.6229236499075,537
141,A16.2,4,881.2336363636365,2960.5454545454545,1013.7315151515152,6534.765151515152,33
142,A16.2,5,388.8298520084566,2553.034873150106,1672.9311627906975,7106.552029598309,946
143,A16.2,6,855.7772024019782,5351.232769339456,3420.876559519604,12849.933383963262,2831
149,A16.4,6,576.8231481481481,3085.2864814814816,1209.8790740740742,7571.954814814815,54
150,A16.5,2,354.19678571428574,2182.433571428571,2062.3764285714287,6119.570357142858,28
151,A16.5,3,325.07956521739135,2072.1079710144927,1445.8063768115942,5612.404202898551,69
153,A16.5,5,372.5115846994535,3026.517923497268,1574.5034426229508,7553.74087431694,183
154,A16.5,6,981.8194857916103,4981.524912043302,3003.5036671177268,12707.04399188092,739
157,A16.7,6,203.4494285714286,3464.0187142857144,1131.2295714285715,7165.263428571428,70
159,A16.8,6,26442.705384615383,7910.442307692308,17570.293076923077,66811.9323076923,26
166,A17.0,5,448.40521739130435,4745.735217391304,3478.7634782608693,13024.82391304348,23
167,A17.0,6,1516.767894736842,7569.116783625731,5848.967368421052,21142.406081871344,171
172,A17.8,5,1412.0682608695652,5428.319565217392,3524.651739130434,15254.054347826086,23
173,A17.8,6,1287.2845502645503,8945.935238095239,7327.88507936508,24420.13507936508,189
177,A18.0,3,3056.706666666667,2030.2291666666667,1676.2408333333333,11249.944791666667,48
179,A18.0,5,2373.180588235294,3617.1225882352937,2114.7658823529414,13126.527764705883,85
180,A18.0,6,10719.481509433963,6273.223830188679,4961.877415094339,32762.334433962264,530
185,A18.1,5,801.1083018867924,3225.4401886792452,2160.135283018868,9898.941320754717,53
186,A18.1,6,1513.456015936255,4422.78796812749,2453.371274900398,13396.362948207172,251
191,A18.2,5,369.0607894736842,2622.410263157895,1422.4126315789474,7527.661578947369,38
192,A18.2,6,910.7763605442177,4298.579829931973,2111.576734693878,10744.574795918366,294
197,A18.3,5,552.9870967741934,2988.8206451612905,1568.0245161290322,7357.596774193548,31
198,A18.3,6,1128.4222932330827,6452.28045112782,5573.5640601503765,18293.469887218045,266
203,A18.4,6,1018.3707017543859,4324.932631578948,4098.725614035087,13517.133859649122,57
210,A18.8,6,2501.0319101123596,8660.778202247191,4351.743483146067,22007.623595505618,89
214,A19.0,6,557.4336290322581,8246.452983870968,6754.69435483871,21008.277177419357,124
221,A19.8,6,577.426371681416,6940.3209734513275,4701.211238938053,16831.775486725663,113
227,A22.0,3,118.84428571428572,700.0409523809524,2360.2557142857145,5064.914285714285,21
250,A31.0,6,355.3892105263158,6062.2,4844.135,15075.049210526317,38
261,A35.x,6,1863.8165217391304,6623.570869565217,9738.449565217392,26740.46347826087,23
263,A37.0,6,217.87130434782608,1504.5413043478259,964.734347826087,4493.235652173913,23
265,A37.9,3,98.33575757575757,874.6757575757575,1379.2487878787879,3931.7778787878788,33
267,A37.9,5,103.56480392156864,956.0747058823529,1175.3966666666668,3578.403823529412,102
268,A37.9,6,237.63762749445678,1622.1384922394677,1453.2769401330377,5703.917760532151,451
270,A38.x,3,50.88133333333334,453.71566666666666,452.86333333333334,1758.9486666666667,30
272,A38.x,5,63.612826086956524,575.7195652173913,390.78021739130435,1790.8839130434783,92
273,A38.x,6,123.30000000000001,1019.6847222222223,653.8820833333334,2832.5066666666667,72
282,A40.3,6,654.8692307692309,5056.41,5747.210256410257,15616.312051282051,39
293,A41.0,5,678.301935483871,5416.895161290323,4930.8280645161285,16091.800967741936,31
294,A41.0,6,2993.33,13916.622932330827,12979.480751879699,43824.4807518797,133
299,A41.1,6,2120.828153846154,10695.825230769231,13231.404461538463,37584.03184615384,65
303,A41.2,5,821.5712,5909.556,5989.7704,19632.290800000002,25
304,A41.2,6,1349.5201639344261,11643.673770491803,11014.09049180328,34416.5875409836,61
311,A41.5,3,409.88370967741935,4379.925483870968,3778.3832258064517,12667.674032258064,62
312,A41.5,4,540.64,5021.662916666667,4130.892083333333,14945.16625,24
313,A41.5,5,584.140524691358,5696.45774691358,4358.188734567901,14825.847685185186,324
314,A41.5,6,2034.2582012578616,11359.783044025156,13410.979396226414,37954.1747672956,795
319,A41.8,5,1115.0975862068967,8193.778620689654,8426.465172413793,27069.62448275862,29
320,A41.8,6,2502.3293288590603,16403.398926174497,19828.571409395972,57412.34758389261,149
321,A41.9,1,332.475223880597,1792.46,2953.262537313433,8329.542985074628,67
322,A41.9,2,183.53809248554913,2427.011387283237,3261.90289017341,8085.0928901734105,173
323,A41.9,3,360.32054464285716,3034.5319285714286,2996.624142857143,9661.732517857143,1120
324,A41.9,4,1075.473867403315,6222.253922651934,6075.21817679558,20115.366961325966,181
325,A41.9,5,469.0848477819658,2750.1724702812407,2610.021681646854,8626.401629457814,3449
326,A41.9,6,1129.820586572438,6132.053790341578,5932.8667326266195,18873.174345111896,8490
339,A46.x,5,64.27714285714285,1646.4495918367347,1418.686530612245,4613.651632653061,49
340,A46.x,6,145.38523529411765,2238.2064705882353,1876.0082352941179,6732.598294117647,170
345,A48.1,6,813.2605882352941,6870.639411764706,5224.097058823529,19489.377352941174,34
352,A49.0,3,250.65,2056.983333333333,3030.8146666666667,8287.553333333333,30
354,A49.0,5,297.6909090909091,3357.2113636363633,3187.7168181818183,10941.328181818182,22
355,A49.0,6,1096.5468181818183,7246.569545454546,6225.915,20287.326818181817,22
361,A49.1,6,141.99196078431373,2559.0868627450977,1936.518823529412,6530.610980392156,51
370,A49.3,6,170.47484848484848,2005.718787878788,950.1521212121212,4387.221515151515,33
372,A49.8,2,181.9890322580645,2011.594193548387,2180.7364516129032,5678.771612903226,31
373,A49.8,3,167.55068965517242,2040.2241379310344,2341.0133333333333,6412.807931034483,87
374,A49.8,4,441.17241379310343,4046.348965517241,6633.361034482758,15515.867931034485,29
375,A49.8,5,546.752347826087,3236.30252173913,3310.5502608695656,11051.853304347826,115
376,A49.8,6,660.7541142857143,5310.391428571428,4789.5646857142865,15716.652914285713,175
379,A49.9,3,197.96264150943398,2500.2000000000003,3538.8103773584908,8773.785849056605,53
380,A49.9,4,468.26047619047614,4773.785714285715,2855.9842857142858,12041.739047619049,21
381,A49.9,5,140.51210526315788,2806.509298245614,2522.774649122807,7564.35596491228,114
382,A49.9,6,508.0031782945737,4397.939069767442,3096.7308527131786,10991.774108527132,129
400,A52.1,6,396.54805555555555,5454.343055555556,2966.9741666666664,17344.385,36
407,A52.3,6,157.8663358778626,3256.5467175572517,2269.936335877863,8512.21534351145,131
413,A53.0,6,102.9511111111111,1928.3592592592593,652.2566666666667,4129.652962962963,27
416,A53.9,6,68.06095238095239,2066.9166666666665,1444.5185714285715,5202.819285714286,42
446,A63.0,3,195.03,1282.9113636363636,636.4525,3667.822045454546,44
448,A63.0,5,169.73455284552844,1371.9378861788616,451.9089430894309,3723.9767479674797,123
449,A63.0,6,336.3863698630137,1629.6262328767123,845.0084246575342,6433.816438356164,146
457,A70.x,6,2138.408461538462,13689.11576923077,11918.55576923077,38897.72192307692,26
474,A79.9,5,46.589999999999996,1160.908375,552.504875,2565.318375,80
490,A86.x,3,336.09066666666666,4545.1433333333325,2221.4673333333335,12096.408333333333,30
492,A86.x,5,313.7371333333333,3469.5164,2070.0298000000003,8863.864933333332,150
493,A86.x,6,551.646251788269,5792.9369527897,3228.4269957081547,13928.906137339056,699
499,A87.9,5,190.71020408163267,3621.2487755102043,1445.0318367346938,7374.816938775511,49
500,A87.9,6,334.7352363636364,4910.260618181818,2052.5671636363636,10715.00629090909,275
503,A93.8,3,49.452592592592595,538.4037037037037,406.99444444444447,1539.8455555555556,27
505,A93.8,5,46.32222222222222,495.17861111111114,395.76666666666665,1512.4752777777778,36
506,A93.8,6,89.05,793.9047619047619,528.1819047619048,2159.9985714285713,21
507,A98.5,3,108.18222222222222,1906.4761904761904,1766.03,6263.654285714285,63
519,B00.2,3,45.45066666666666,618.6666666666666,546.1548888888889,1773.2668888888888,45
521,B00.2,5,54.163428571428575,460.43428571428575,501.3608571428572,1679.6985714285713,35
522,B00.2,6,114.52538461538461,885.3189743589744,518.3617948717949,2366.25,39
528,B00.4,6,1539.9782608695652,10378.254347826087,7797.434782608696,28893.764782608694,23
531,B00.5,3,74.67264705882353,917.0176470588235,589.649411764706,2532.623235294118,34
533,B00.5,5,47.904675324675324,932.2001298701299,468.1335064935065,2165.1301298701296,77
534,B00.5,6,128.62924050632913,1590.6605063291138,582.6969620253165,3382.717974683544,79
541,B00.9,3,107.42346153846155,971.1615384615385,815.8499999999999,3363.975769230769,26
543,B00.9,5,122.02238095238094,1296.4380952380952,985.2371428571429,3557.3547619047617,21
544,B00.9,6,246.78670731707314,2984.529512195122,1750.316951219512,6649.44268292683,82
555,B01.8,6,90.54914285714285,1639.1142857142856,1610.6674285714287,4514.788,35
558,B01.9,3,70.01856060606062,663.0825,517.9699242424242,2034.6404545454543,132
560,B01.9,5,54.03321167883212,792.9087591240876,430.670802919708,2201.1461313868613,137
561,B01.9,6,101.47584158415842,1758.69099009901,717.0038613861386,4055.517227722772,202
569,B02.2,1,121.52865168539326,821.394382022472,1376.96,3823.970112359551,89
570,B02.2,2,72.80411538461539,945.0011538461538,1193.9371153846155,3247.563769230769,260
571,B02.2,3,116.63731250000001,1048.1827916666666,1104.06190625,4194.878229166667,960
572,B02.2,4,74.85640625,1038.70046875,838.2881770833333,3669.8505208333336,192
573,B02.2,5,155.77392592592594,1354.4552592592593,916.0195084175084,4445.736794612794,1485
574,B02.2,6,250.05771285475794,2075.061023133794,1288.4548724063916,6756.500162175053,4193
