,basy_zyzd_jbbm_for_str_5,basy_yydj,HAOCAI-5-only_disease-E,JCJY-5-only_disease-E,YP-5-only_disease-E,ZFY-5-only_disease-E,记录条数-5-only_disease
1108,C34.9,3,1545.2687673956264,3642.2728628230616,4861.393419483102,14424.027574552683,503
1109,C34.9,4,1650.0630120481928,4830.24,5148.613795180723,18926.03391566265,166
1110,C34.9,5,1848.9568878718535,4364.178817696415,3991.28061784897,14867.672593440122,1311
1111,C34.9,6,2200.0618329405606,6452.828866195339,5245.640290652003,19369.913385703065,3819
1117,C37.x,6,5398.002647058824,6002.992205882353,5919.698529411765,28104.34764705882,68
1125,C38.1,6,7286.246571428572,8586.232,3870.8954285714285,35746.24571428572,35
1133,C38.3,6,3935.1895081967214,8103.288852459016,6214.19524590164,28494.845901639346,61
1137,C38.4,6,1044.9629032258065,7185.52870967742,3333.70064516129,15978.584193548386,31
1149,C40.2,6,7989.849999999999,5564.554691358025,4073.177777777778,40660.76271604939,81
1172,C41.4,6,11984.13724137931,7288.345862068965,5996.7920689655175,56669.46896551723,29
1199,C43.7,6,1793.1783606557378,5095.811475409836,2827.0337704918034,20545.106229508197,61
1209,C44.1,6,741.2438636363636,2754.002272727273,799.2238636363636,9055.202727272726,44
1217,C44.3,6,1836.5466666666666,3710.688209876543,1601.6843827160494,14177.698086419752,162
1221,C44.4,6,3418.2342857142858,4373.613333333334,2747.7287301587303,18604.86111111111,63
1227,C44.5,6,2004.2881355932204,3991.9652542372883,2663.3408474576268,17623.18305084746,59
1230,C44.6,6,1606.5371428571427,3940.583809523809,1607.1485714285716,14187.10380952381,21
1235,C44.7,6,4214.910263157894,5504.878947368421,5341.847368421052,26706.250263157894,38
1245,C45.0,6,1194.6469565217392,7361.220434782609,7433.265652173914,21211.855217391305,23
1269,C48.0,6,7775.1345833333335,10032.980520833333,8524.104583333334,44952.58864583333,96
1277,C48.2,6,2640.858064516129,8671.863548387097,7481.365806451613,28008.286129032258,31
1284,C49.1,6,4524.9885185185185,5867.441481481481,4617.3362962962965,25850.193333333333,27
1290,C49.2,6,3698.5542553191485,5644.322659574467,3372.5643617021274,23091.489255319146,94
1306,C49.6,6,3120.652727272727,6952.998181818181,4793.8550000000005,24943.936818181817,22
1316,C50.1,6,3031.9264893617024,6626.9030851063835,1957.9485106382979,18843.852340425532,94
1319,C50.2,5,2040.7446428571427,6691.053571428572,2022.3285714285714,16568.75,28
1320,C50.2,6,4286.062256097561,7655.15875,2538.531493902439,23055.950945121953,328
1323,C50.3,6,3584.6286206896552,7369.307931034483,2283.5464655172414,21075.261896551725,116
1326,C50.4,4,664.8913333333334,6553.433,2229.0330000000004,18130.042,30
1327,C50.4,5,1990.2464772727274,5961.314090909091,2487.2959090909094,15944.025113636364,88
1328,C50.4,6,3575.8925720876587,7485.204267589388,2538.5869088811996,21138.605305651672,867
1333,C50.5,6,4047.0842233009707,7289.367281553397,2534.438203883495,21315.272524271844,206
1336,C50.8,3,1732.22875,4255.5962500000005,3918.1469642857146,14768.860892857143,56
1337,C50.8,4,1165.31975,5183.405000000001,2329.41475,15764.880249999998,40
1338,C50.8,5,1531.4549523809524,4249.644380952381,2918.34180952381,13933.059333333333,105
1339,C50.8,6,3315.747925072046,6743.105374639769,2845.423400576369,20097.118659942364,694
1340,C50.9,1,5561.620384615385,2381.226923076923,5850.585384615385,23120.66423076923,26
1342,C50.9,3,1761.8089795918368,4036.553469387755,3553.5877551020412,15168.408979591837,49
1344,C50.9,5,1837.9674273858923,4353.183900414938,2581.511742738589,14297.356597510374,241
1345,C50.9,6,3313.100588235294,7276.774502541758,3797.695925925926,20942.471060275962,1377
