,basy_zyzd_jbbm_for_str_5,basy_yydj,basy_ssjczbm1_for_str_5,age_group,AGE-HAOCAI-5-5-E,AGE-JCJY-5-5-E,AGE-YP-5-5-E,AGE-ZFY-5-5-E,记录条数-5-5
367438,Z45.2,6,39.49,8,8056.435578947368,2392.0366315789474,743.9967368421053,15362.67894736842,95
367439,Z45.2,6,39.49,9,8673.350833333332,2359.7458333333334,672.9320833333334,16318.129583333333,48
367503,Z45.8,6,14.6x,4,1372.39375,1583.0375000000001,205.50125,5585.566666666667,24
367504,Z45.8,6,14.6x,5,1863.4914035087718,1452.943859649123,198.99491228070178,6216.971754385965,57
367505,Z45.8,6,14.6x,6,2201.36325,1485.855,166.385,6279.06825,40
367575,Z46.6,2,97.62,5,84.28125,765.5416666666666,78.36541666666666,1496.1008333333332,24
367599,Z46.6,3,97.62,3,187.22722222222222,851.1702777777778,239.70722222222219,2159.745277777778,36
367600,Z46.6,3,97.62,4,152.7467924528302,809.594716981132,290.05056603773585,2106.8288679245284,53
367601,Z46.6,3,97.62,5,120.5388188976378,879.5331496062992,242.3759842519685,1939.9108661417322,127
367602,Z46.6,3,97.62,6,90.91382978723404,792.3578723404255,236.00829787234042,1807.7908510638297,47
367603,Z46.6,3,97.62,8,124.80533333333332,791.4773333333334,266.245,1930.3686666666665,30
367614,Z46.6,4,97.62,3,23.829615384615387,987.1734615384614,213.2773076923077,2121.64,26
367615,Z46.6,4,97.62,4,23.68136363636364,962.0456818181818,285.98704545454547,2172.2425,44
367616,Z46.6,4,97.62,5,16.851267605633804,937.3733802816901,225.77267605633804,2092.193098591549,71
367617,Z46.6,4,97.62,6,27.32793103448276,962.2210344827586,319.51206896551724,2205.867931034483,29
367618,Z46.6,4,97.62,8,18.58448275862069,1025.9313793103447,226.24275862068964,2237.653448275862,29
367637,Z46.6,5,59.99,4,787.0817391304348,904.5217391304348,497.0578260869566,3566.428695652174,23
367638,Z46.6,5,59.99,5,465.8827586206897,785.5310344827586,346.5868965517242,2651.118275862069,29
367640,Z46.6,5,59.99,8,1104.5765217391306,1179.2391304347825,535.9630434782609,4587.7408695652175,23
367649,Z46.6,5,97.62,2,50.595909090909096,627.8409090909091,201.59772727272727,1680.669090909091,44
367650,Z46.6,5,97.62,3,54.273840579710146,697.6826086956521,268.99231884057974,1932.7928260869564,138
367651,Z46.6,5,97.62,4,51.929700000000004,642.63775,291.26115000000004,1879.9892499999999,200
367652,Z46.6,5,97.62,5,58.239244791666664,595.576796875,227.41393229166667,1675.6893229166665,384
367653,Z46.6,5,97.62,6,48.876787564766836,682.4603626943006,277.9277720207254,1802.3982901554405,193
367654,Z46.6,5,97.62,8,48.41522058823529,632.9595588235294,255.76676470588234,1807.4040441176471,136
367655,Z46.6,5,97.62,9,226.85071428571428,609.8892857142857,270.2507142857143,1950.5892857142858,28
367694,Z46.6,6,59.99,3,496.11769230769227,881.3461538461538,380.41076923076923,2845.0007692307695,26
367695,Z46.6,6,59.99,4,913.0292857142857,1196.4385714285713,404.5382142857143,4832.605357142857,28
367696,Z46.6,6,59.99,5,959.0476288659793,972.4567010309279,579.1294845360825,3741.4822680412376,97
367697,Z46.6,6,59.99,6,1810.471754385965,1506.8608771929826,741.3736842105263,5990.96947368421,57
367698,Z46.6,6,59.99,8,1592.6534285714285,1211.9914285714285,671.364,4764.757142857143,35
367700,Z46.6,6,97.62,0,542.7515151515152,1100.2848484848485,901.4151515151516,4945.800909090909,33
367702,Z46.6,6,97.62,2,90.72289855072464,685.9808695652174,238.90855072463765,2113.2347826086957,69
367703,Z46.6,6,97.62,3,87.4159090909091,673.348051948052,175.83993506493505,1921.087922077922,154
367704,Z46.6,6,97.62,4,75.22089201877934,630.662441314554,182.10417840375587,1848.485821596244,213
367705,Z46.6,6,97.62,5,78.19641255605382,557.3204484304933,176.88742152466367,1721.8329820627803,446
367706,Z46.6,6,97.62,6,60.723350785340315,635.0226178010472,205.84141361256545,1783.5428795811517,191
367707,Z46.6,6,97.62,8,49.26373913043478,665.0667826086957,213.70086956521737,1925.9960869565216,115
367708,Z46.6,6,97.62,9,53.56357142857143,617.4214285714286,288.84499999999997,1856.1760714285715,28
367755,Z47.0,1,78.61,4,343.53249999999997,980.0029166666667,1054.7379166666667,4296.19125,24
367756,Z47.0,1,78.61,5,456.46585365853656,991.0973170731706,920.4468292682927,4575.3002439024385,41
367764,Z47.0,1,78.62,5,484.48727272727274,1070.3263636363636,1090.6090909090908,4689.367575757576,33
367773,Z47.0,1,78.63,5,509.1256756756757,979.7791891891892,1097.1421621621623,4650.4318918918925,37
367787,Z47.0,1,78.65,5,704.8777272727274,1121.3363636363638,1405.2495454545456,5336.922272727273,22
367801,Z47.0,1,78.67,3,649.7490909090909,962.1504545454546,798.0745454545454,4680.604545454546,22
367802,Z47.0,1,78.67,4,730.0791666666668,861.0002083333334,1182.115,5134.3358333333335,48
367803,Z47.0,1,78.67,5,608.6395348837209,1039.6825581395349,1088.464534883721,4925.054069767442,86
367804,Z47.0,1,78.67,6,571.3831578947368,1134.3463157894737,983.141052631579,4796.497631578947,38
367817,Z47.0,1,78.69,5,592.4437288135593,955.5842372881356,1668.6318644067796,5788.138813559322,59
367870,Z47.0,2,78.61,3,501.7995833333334,995.4699999999999,991.3075,4985.10875,24
367871,Z47.0,2,78.61,4,313.5120588235294,871.8938235294117,801.3432352941176,3922.654411764706,34
367872,Z47.0,2,78.61,5,463.50729411764706,1030.7185882352942,942.8760000000001,4718.4321176470585,85
367873,Z47.0,2,78.61,6,343.269375,1026.74,948.3034375,4660.3159375,32
