,basy_zyzd_jbbm_for_str_8,basy_yydj,age_group,AGE-HAOCAI-8-only_disease-E,AGE-JCJY-8-only_disease-E,AGE-YP-8-only_disease-E,AGE-ZFY-8-only_disease-E,记录条数-8-only_disease
95987,T83.303,5,4,466.9265217391304,1284.676304347826,641.5473913043478,4483.075434782609,46
95988,T83.303,5,5,478.83540983606554,1173.0016393442625,485.71081967213115,4143.152786885246,61
95992,T83.303,6,3,730.76475,1534.475625,838.1501249999999,5855.484625,80
95993,T83.303,6,4,734.624188034188,1539.9235042735042,711.5823931623931,5650.538974358975,117
95994,T83.303,6,5,597.2242335766423,1552.637591240876,634.5468613138686,5174.220656934306,137
96069,T84.000x,6,8,35070.171904761904,6090.619523809523,5303.609523809524,63429.87047619048,21
96508,T86.100x,6,3,1863.2551724137932,2557.385517241379,863.0072413793104,10611.956896551725,29
96994,T93.102,6,8,19760.31909090909,5595.302727272728,4015.6427272727274,40273.387727272726,22
96995,T93.102,6,9,15880.16,6817.589000000001,4586.332666666667,43217.363666666664,30
97268,Z03.501,5,4,981.5175925925927,2300.6585185185186,885.7701851851853,7662.613333333334,54
97269,Z03.501,5,5,917.5494017094016,2493.382905982906,938.8602564102564,7491.694615384616,117
97270,Z03.501,5,6,960.7495238095239,2609.5065476190475,1126.421904761905,8053.264761904762,84
97271,Z03.501,5,8,1043.9226315789474,2798.3565789473687,1415.3984210526316,8888.516315789473,76
97275,Z03.501,6,3,1455.8576923076923,3010.2179487179487,572.2984615384615,7648.975128205129,39
97276,Z03.501,6,4,869.635104895105,3153.6212587412588,796.2888111888112,7809.798111888111,143
97277,Z03.501,6,5,936.3971748878924,3316.6389686098655,820.5856950672646,8003.721165919283,446
97278,Z03.501,6,6,915.2632142857143,3541.2495357142857,1089.9769285714285,8634.833357142857,280
97279,Z03.501,6,8,949.6418749999999,3545.20578125,1213.2280729166666,9007.70875,192
97280,Z03.501,6,9,922.8651851851852,3599.4975925925924,1341.9035185185185,9139.211481481481,54
97304,Z08.000,5,5,336.9196,2860.36,784.4412,4417.1288,25
97306,Z08.000,5,8,329.07260869565215,2988.642608695652,870.8639130434782,5009.763913043478,23
97310,Z08.000,6,4,591.9248148148148,3889.2333333333336,783.9914814814815,6124.390370370371,27
97311,Z08.000,6,5,343.6757954545455,3512.436931818182,817.5317045454544,5725.9032954545455,88
97312,Z08.000,6,6,342.22185185185185,3499.322222222222,1047.3504938271606,5846.312222222222,81
97313,Z08.000,6,8,477.0071052631579,3100.7046052631576,799.3872368421053,5393.041710526316,76
97346,Z08.200,6,5,440.90327868852455,3454.2639344262298,927.7059016393442,5475.241311475409,61
97347,Z08.200,6,6,359.51203389830505,3373.5440677966103,942.0584745762711,5557.329322033898,59
97348,Z08.200,6,8,340.29088235294114,3368.414117647059,1070.028823529412,5573.247352941176,34
97362,Z08.700,5,5,405.3116129032258,2393.785806451613,491.8790322580645,3838.3970967741934,31
97363,Z08.700,5,6,338.2568,2842.54,494.9932,4270.6612,25
97369,Z08.700,6,4,318.72851063829785,3755.168085106383,839.0202127659574,5605.759574468086,47
97370,Z08.700,6,5,389.2321171171171,3732.209279279279,679.7667567567568,5451.353288288288,222
97371,Z08.700,6,6,380.06117647058824,3492.0409803921566,796.4448039215686,5458.34362745098,102
97372,Z08.700,6,8,365.18362318840576,3388.2744927536232,755.8728985507247,5318.802753623188,69
