,basy_zyzd_jbbm_for_str_7,basy_yydj,basy_ssjczbm1_for_str_7,age_group,AGE-HAOCAI-7-7-E,AGE-JCJY-7-7-E,AGE-YP-7-7-E,AGE-ZFY-7-7-E,记录条数-7-7
32,A02.000,6,,0,135.01695652173913,1533.8695652173913,563.1552173913043,3196.9708695652175,23
186,A03.901,3,,0,106.0062962962963,557.4629629629629,467.89592592592595,2322.9896296296297,27
253,A04.900,3,,0,59.7228,542.8084,399.51279999999997,1872.1044,25
274,A04.900,5,,0,64.04358208955225,612.455223880597,308.1768656716418,1561.9970149253732,67
304,A04.900,6,,0,91.90836065573771,1057.9050819672132,404.4459016393443,2280.3662295081967,122
347,A04.900,6,99.2100,0,170.45619047619047,1203.1347619047617,447.00666666666666,2559.5661904761905,21
406,A08.000,2,,0,57.63955223880597,679.8270149253732,273.5882089552239,1523.9255223880596,67
411,A08.000,2,99.8300,0,58.97609756097561,447.2317073170732,594.0821951219511,1617.5421951219512,41
412,A08.000,3,,0,52.21953722334004,575.566921529175,261.7044668008048,1428.047384305835,497
431,A08.000,4,,0,89.67333333333333,660.4833333333333,279.28433333333334,1889.714,30
434,A08.000,5,,0,52.797641921397386,601.9636390101892,282.44937409024743,1558.0106404657934,687
441,A08.000,5,17.9500,0,27.699047619047622,561.9047619047619,190.6261904761905,1390.6109523809525,21
461,A08.000,6,,0,67.80502601456816,812.7074921956296,288.2424661810614,1843.6882830385016,961
470,A08.000,6,17.9500,0,134.670350877193,600.2210526315789,341.6536842105263,1922.6289473684212,57
499,A08.000,6,93.3504,0,105.33901098901099,1354.5496703296703,891.2558241758242,3510.78989010989,91
504,A08.000,6,93.3910,0,77.20576923076923,958.2273076923077,550.9803846153847,2439.1673076923075,26
710,A09.001,5,,5,55.45250000000001,1379.1291666666666,581.5808333333333,2633.03125,24
711,A09.001,5,,6,48.66233333333333,1088.1666666666667,602.7373333333333,2228.798333333333,30
712,A09.001,5,,8,14.024285714285714,762.8904761904762,497.557619047619,1734.4795238095237,21
723,A09.001,6,,0,66.80196428571428,880.5196428571428,383.4230357142857,2008.2842857142857,56
798,A09.004,3,,0,63.701673640167364,603.7255230125522,442.6869037656904,1865.868661087866,239
799,A09.004,3,,1,44.084074074074074,707.7614814814815,516.2614814814815,1742.7751851851851,27
801,A09.004,3,,3,64.015,957.6045454545455,565.054090909091,2150.5495454545453,22
802,A09.004,3,,4,61.00909090909091,1291.560606060606,911.6336363636364,2994.228484848485,33
803,A09.004,3,,5,42.028275862068966,1457.9068965517242,680.6337931034483,2784.733793103448,29
805,A09.004,3,,8,59.08588235294118,1523.934411764706,1024.7600000000002,3613.8638235294115,34
806,A09.004,3,,9,65.93958333333333,1738.6041666666667,1013.2333333333332,3692.93125,24
848,A09.004,5,,0,52.20501587301587,675.6526984126984,328.898253968254,1707.346761904762,315
849,A09.004,5,,1,42.49076923076923,1019.4,532.5184615384616,2290.647948717949,39
850,A09.004,5,,2,29.909130434782607,1110.3347826086956,379.8091304347826,1923.1421739130433,23
851,A09.004,5,,3,34.66863636363636,1244.459090909091,615.8127272727273,2444.8054545454547,22
853,A09.004,5,,5,52.829166666666666,1966.3763888888889,886.07,3646.6547222222225,36
854,A09.004,5,,6,67.90652173913044,1878.7978260869565,1324.8986956521737,4156.138695652174,23
855,A09.004,5,,8,113.7646875,2331.803125,1058.0959375,4513.6040625,32
897,A09.004,6,,0,92.828093385214,934.1344747081712,499.6896108949416,2490.5506225680933,257
898,A09.004,6,,1,59.653243243243246,1263.7627027027027,576.61,2553.3664864864863,37
899,A09.004,6,,2,57.071379310344824,1185.7806896551724,530.2020689655172,2384.7962068965517,29
900,A09.004,6,,3,70.22238095238096,1223.9090476190477,849.462380952381,2817.9114285714286,21
