,basy_zyzd_jbbm_for_str_7,basy_yydj,basy_ssjczbm1_for_str_7,HAOCAI-7-7-E,JCJY-7-7-E,YP-7-7-E,ZFY-7-7-E,记录条数-7-7
18,A02.000,6,,129.39085714285716,1866.0997142857143,717.6291428571428,3639.8617142857142,35
91,A03.900,3,,57.925555555555555,666.5368888888889,602.3504444444444,2174.9539999999997,45
110,A03.901,3,,85.33565217391305,767.3665217391305,739.2011594202899,2648.3452173913042,69
153,A04.900,3,,63.02135135135135,888.5437837837839,536.2918918918919,2310.7670270270273,37
164,A04.900,5,,52.479642857142856,901.4494642857143,514.0410714285714,2058.4822321428574,112
178,A04.900,6,,95.16293706293706,1180.0021678321677,573.2055944055944,2642.325034965035,143
208,A04.900,6,99.2100,168.11375,1175.3262499999998,419.0525,2481.5516666666667,24
221,A04.902,6,,94.94035714285714,1520.2210714285716,455.59071428571434,2920.7357142857145,28
249,A08.000,2,,56.79191176470588,678.4325,273.95735294117645,1521.3382352941176,68
253,A08.000,2,99.8300,58.97609756097561,447.2317073170732,594.0821951219511,1617.5421951219512,41
254,A08.000,3,,51.83870333988212,587.152180746562,263.77681728880157,1439.9793713163065,509
265,A08.000,4,,86.03218749999999,712.328125,288.708125,1918.1684375,32
266,A08.000,5,,52.404694167852064,607.3307539118066,282.7687055476529,1561.8351920341393,703
268,A08.000,5,17.9500,27.699047619047622,561.9047619047619,190.6261904761905,1390.6109523809525,21
287,A08.000,6,,67.638494404883,824.0099694811801,291.85007121057987,1854.98492370295,983
289,A08.000,6,17.9500,134.23379310344828,611.7431034482759,365.0653448275862,1951.9953448275862,58
316,A08.000,6,93.3504,105.33901098901099,1354.5496703296703,891.2558241758242,3510.78989010989,91
321,A08.000,6,93.3910,77.20576923076923,958.2273076923077,550.9803846153847,2439.1673076923075,26
375,A09.000,5,,68.38676470588236,1691.9408823529411,1278.4135294117646,4217.92,34
384,A09.000,6,,131.67695652173913,3394.3508695652176,1817.3684782608696,6506.376304347826,46
407,A09.001,1,,40.02133333333333,754.2216666666667,1508.5066666666667,3104.9013333333337,30
412,A09.001,2,,23.88703703703704,755.0851851851852,783.2174074074073,1910.7929629629632,27
417,A09.001,3,,41.588,1344.8762857142856,854.9702857142856,2955.537142857143,35
426,A09.001,5,,41.07851351351351,1035.568581081081,502.6335135135135,2113.376756756757,148
434,A09.001,6,,65.1076530612245,1353.6204081632652,665.8753061224489,3063.7079591836737,98
461,A09.004,2,,32.01979166666667,917.5604166666667,723.038125,2225.766666666667,48
470,A09.004,3,,60.25770270270271,919.1273423423423,594.5738513513513,2307.3537612612613,444
471,A09.004,3,17.9500,38.497692307692304,748.9615384615385,587.9,2272.5976923076923,26
483,A09.004,4,,65.252,912.0583333333333,658.872,2313.3226666666665,30
488,A09.004,5,,55.43232692307693,1056.0790384615384,524.4109807692308,2347.4626153846157,520
516,A09.004,6,,90.83544303797468,1404.801075949367,769.5578902953587,3287.3951265822784,474
521,A09.004,6,17.9500,118.0442857142857,896.4180952380951,737.4414285714286,2831.817142857143,21
571,A09.007,3,,69.80316455696202,833.8329113924051,595.4378481012658,2336.900759493671,79
573,A09.007,5,,51.03173913043479,674.9391304347826,586.5104347826087,1931.1065217391304,23
578,A09.007,6,,85.70264150943396,1078.1345283018868,603.0718867924528,2500.4303773584907,53
584,A09.900,1,,66.28730769230769,890.3930769230769,1208.5007692307693,2888.2542307692306,52
588,A09.900,2,,51.41413612565445,961.5885340314136,849.99,2486.8239790575917,191
601,A09.900,3,,42.84027538726334,942.309208261618,602.4673493975904,2154.268743545611,581
624,A09.900,3,99.9205,12.8828,1852.8239999999998,689.314,3416.1508000000003,25
625,A09.900,4,,72.9556,1113.7508,535.6857333333334,2428.555733333333,75
633,A09.900,5,,51.367459459459454,1084.3018558558558,517.3546846846847,2264.562810810811,555
635,A09.900,5,17.9500,19.52565217391304,873.6913043478262,526.36,2109.7043478260866,23
665,A09.900,6,,72.18978082191781,1276.9874246575341,606.3592328767123,2765.876904109589,365
672,A09.900,6,17.9500,106.51700000000001,1332.2133333333334,1016.4013333333334,3420.5460000000003,30
680,A09.900,6,44.1300,106.40097560975612,2435.1431707317074,1363.780487804878,5620.520975609756,41
686,A09.900,6,45.2302,144.76619047619047,2802.2428571428572,1091.2395238095237,5155.697142857143,21
716,A09.901,1,,63.263942307692304,881.9491346153847,1679.3769230769233,3882.798846153846,104
727,A09.901,2,,44.137956204379556,1128.7828467153286,920.7628832116789,2557.1463868613137,274
734,A09.901,3,,46.95129411764706,767.1680441176471,522.8658529411765,1906.6477352941176,680
756,A09.901,3,99.9205,7.5047727272727265,2318.0454545454545,713.4418181818181,3952.7011363636366,44
757,A09.901,4,,50.64296875,1054.9021875,396.76875,1993.4521875,64
762,A09.901,5,,36.3931663685152,908.315259391771,403.98125223613596,1931.1492307692306,559
766,A09.901,5,17.9500,18.281052631578948,793.5947368421052,299.9422368421053,1890.4423684210526,76
793,A09.901,6,,61.6481007751938,1408.4106976744188,541.7731007751937,2771.3706589147287,258
799,A09.901,6,17.9500,174.01913043478262,1130.4591304347828,712.7965217391304,3106.722391304348,46
830,A09.901,6,99.2100,102.88195121951219,571.2439024390244,586.9921951219512,2557.0648780487804,41
846,A09.902,3,,84.22999999999999,1232.2509433962264,886.8439622641511,2951.56679245283,53
854,A09.902,3,45.2302,63.372424242424245,1589.357575757576,1050.4539393939394,3530.282424242424,33
868,A09.902,5,,69.09863157894736,1353.0488421052632,991.872105263158,3328.6337894736844,95
874,A09.902,5,45.2302,53.64692307692307,1592.3615384615384,777.738653846154,3420.1553846153843,52
887,A09.902,6,,164.97682926829268,1953.7463414634149,1833.3924390243901,5167.332682926829,41
898,A09.902,6,45.2302,170.76791666666665,2368.951875,1284.0595833333334,5454.935625,48
918,A09.903,3,,61.93631578947368,504.6247368421053,233.9672807017544,1402.1412280701754,114
924,A09.903,5,,77.16962264150943,646.726603773585,255.9756603773585,1612.4684905660379,53
929,A09.903,6,,181.35298245614032,1220.1259649122808,682.171052631579,3541.8871929824563,57
953,A15.000,3,,141.99895833333332,1230.48125,1331.746875,4248.599999999999,48
973,A15.000,5,,140.4157939914163,2287.585321888412,1656.7095708154507,5907.3495708154505,233
983,A15.000,5,33.2403,224.7820338983051,2648.406101694915,1377.3069491525423,6485.862542372882,59
1014,A15.000,6,,228.01021592442646,4525.238434547909,3915.699446693657,11550.258933873143,741
1025,A15.000,6,33.2200,239.75333333333333,7740.806356589147,5796.971782945737,17741.59341085271,129
1026,A15.000,6,33.2302,366.1557142857143,4707.772857142857,1679.5580952380953,9754.835238095238,21
1027,A15.000,6,33.2400,423.42407407407404,4690.4272839506175,2288.7951851851853,10187.462901234569,162
1029,A15.000,6,33.2403,321.32376175548586,6319.272789968652,5108.56238244514,15330.131567398119,319
1030,A15.000,6,33.2405,338.31304347826085,4772.182608695652,2489.0008695652173,9907.076956521738,23
1033,A15.000,6,34.0401,510.52111111111105,7754.150000000001,6237.031111111111,21130.458333333332,36
1100,A15.007,3,,165.8412962962963,1099.164814814815,1399.7296296296295,4017.9394444444447,54
1110,A15.007,5,,133.74291139240506,1909.115316455696,1851.4648101265823,5639.733037974684,79
1124,A15.007,6,,235.14404958677687,2786.205041322314,2470.803636363636,7788.933719008264,121
1147,A15.008,3,,42.483555555555554,982.7666666666667,1005.0268888888888,3617.2882222222224,45
1149,A15.008,5,,112.84757575757577,1938.392424242424,1553.3709090909092,5597.476363636364,33
1156,A15.008,6,,367.5269696969697,2822.516666666667,2105.497272727273,8495.163636363637,66
1221,A15.200,6,33.2400,664.4961363636363,6625.27,4165.454318181818,16966.63409090909,44
1224,A15.200,6,33.2600,1318.3818518518517,6791.001481481482,2485.6325925925926,13799.065555555557,27
1243,A15.201,6,32.2001,15640.097096774194,6641.066774193549,4238.645483870968,39502.12580645161,31
1289,A15.300,3,,66.38015151515151,1246.621212121212,1341.892878787879,4239.462424242424,66
1299,A15.300,5,,73.56099999999999,1538.52,1440.1946666666665,4633.143666666667,30
1312,A15.300,6,,232.8953370786517,3269.064831460674,2189.6036516853933,8268.749550561797,178
1316,A15.300,6,33.2200,136.26,3637.459310344828,1306.366896551724,7221.624137931035,29
1318,A15.300,6,33.2400,262.72980198019803,3544.064851485148,1198.2265346534655,7690.43900990099,101
1320,A15.300,6,33.2403,326.4185714285714,4023.124285714286,2163.127428571429,8729.013214285715,140
1367,A15.307,6,,432.11595238095236,3601.599285714286,3411.6071428571427,11150.567619047619,42
1444,A15.601,6,34.2000,721.35375,5620.2795,1824.435,12587.485499999999,40
1491,A16.000,5,,213.14953488372095,2284.0813953488373,2603.287906976744,7529.481627906977,43
1497,A16.000,5,33.2403,268.39037037037036,2715.140740740741,2034.2433333333333,7793.892962962964,27
1504,A16.000,6,,194.46213740458015,3136.9026717557254,1817.1290839694657,6882.116030534351,131
1509,A16.000,6,33.2200,132.8947619047619,3386.1166666666663,1205.9414285714286,6590.568095238095,21
1511,A16.000,6,33.2400,427.58884615384613,4424.4144230769225,1996.4371153846153,9732.423269230769,52
1513,A16.000,6,33.2403,308.3781111111111,3876.1328888888893,1722.4304444444447,8202.32211111111,90
1555,A16.007,3,,131.07653846153846,1093.576923076923,1449.4199999999998,4366.2696153846155,26
1559,A16.007,5,,93.52511627906976,2273.4965116279072,1801.472558139535,6488.05023255814,43
1562,A16.007,6,,200.1178787878788,3070.550303030303,2281.2660606060604,8106.185151515151,33
1575,A16.008,3,,83.93512195121951,1120.0804878048782,1511.58,4883.493170731707,41
1577,A16.008,5,,63.940303030303035,2053.2645454545454,1363.9766666666665,5116.671818181819,33
1580,A16.008,5,33.2403,242.93190476190475,3090.657142857143,1268.4528571428573,6527.846666666666,21
1585,A16.008,6,,437.86386138613864,2765.2772277227723,1825.2458415841584,8111.796831683168,101
1655,A16.020,6,33.2702,588.5056,7275.22,1703.0051999999998,12452.7708,25
1701,A16.200,2,,80.05933333333333,1877.8695238095238,1716.2199047619047,5227.565047619048,105
1709,A16.200,3,,136.71438961038962,2030.5441298701298,1613.7813506493508,6146.585922077922,385
1712,A16.200,3,33.2400,99.66333333333334,3079.144444444444,1477.8208333333334,5409.568611111111,36
1713,A16.200,3,33.2403,84.03466666666667,1831.1100000000001,1202.8023333333333,4456.545666666667,30
