,basy_zyzd_jbbm_for_str_6,basy_yydj,age_group,AGE-HAOCAI-6-only_disease-E,AGE-JCJY-6-only_disease-E,AGE-YP-6-only_disease-E,AGE-ZFY-6-only_disease-E,记录条数-6-only_disease
358,A09.90,6,0,115.19952290076337,937.2094465648855,413.7505916030534,2450.7566221374045,524
359,A09.90,6,1,105.51285714285714,1365.5133333333333,624.8260317460317,2911.183333333333,63
360,A09.90,6,2,65.52855421686746,1573.7975903614458,782.9996385542169,3425.120843373494,83
361,A09.90,6,3,93.35794871794872,1680.8846153846155,1069.576923076923,3917.51,78
362,A09.90,6,4,120.70721649484537,1938.589175257732,918.8262886597937,3998.346082474227,97
363,A09.90,6,5,152.25709677419354,2129.329548387097,1219.0933548387097,4731.405548387097,155
364,A09.90,6,6,144.65989795918367,2405.574693877551,1213.7323469387757,5033.180612244898,98
365,A09.90,6,8,108.86632,2150.82224,1081.0827199999999,4406.74048,125
366,A09.90,6,9,133.99493975903616,2353.9112048192774,1626.3492771084336,5699.457590361446,83
377,A15.00,3,1,63.37655172413793,1029.596551724138,785.4934482758621,3313.2475862068964,29
378,A15.00,3,2,164.55969696969697,1140.2121212121212,1303.2372727272727,4295.071212121213,33
379,A15.00,3,3,312.84956521739133,1227.5,1707.227391304348,4954.724782608696,23
380,A15.00,3,4,138.6296153846154,994.2153846153846,1388.4988461538462,3856.8823076923077,26
381,A15.00,3,5,153.20592592592595,1199.9592592592594,1425.5107407407409,4084.498148148148,27
391,A15.00,5,1,379.11586206896555,1975.3827586206896,1110.9224137931035,5495.087931034483,29
392,A15.00,5,2,146.76628571428571,2456.374285714286,979.9997142857143,5156.2871428571425,35
393,A15.00,5,3,154.40325,2051.37825,1491.38975,5683.854249999999,40
394,A15.00,5,4,483.42611111111114,2030.8,1552.2851851851851,6036.931666666666,54
395,A15.00,5,5,223.99084615384618,2397.903076923077,1706.3257692307693,6388.222692307692,130
396,A15.00,5,6,201.37648854961833,2505.2858778625955,1604.483282442748,6172.725190839695,131
397,A15.00,5,8,195.80474747474744,2574.521919191919,1876.2586868686867,6756.38191919192,99
398,A15.00,5,9,282.0148936170213,3156.8151063829787,2523.887659574468,8631.4,47
400,A15.00,6,1,527.1061458333334,5334.178020833334,4092.9544791666667,13553.162604166668,96
401,A15.00,6,2,525.1276706827309,5108.598514056225,4275.521164658635,13350.46232931727,249
402,A15.00,6,3,457.76547486033525,5184.832849162011,4399.624357541899,13308.552011173184,179
403,A15.00,6,4,525.7708717948718,4923.676564102564,3722.144871794872,12358.79558974359,195
404,A15.00,6,5,425.17813025210086,5001.532857142857,4019.4531092436973,12633.852331932772,476
405,A15.00,6,6,387.44930167597767,4904.084273743017,3868.7167877094976,12501.392625698323,358
406,A15.00,6,8,380.4957239057239,5207.982491582492,3662.9346127946133,12805.28127946128,297
407,A15.00,6,9,448.421,5666.574090909091,4090.4701818181816,14196.639181818182,110
441,A15.20,6,2,920.405,6064.119545454546,2550.7436363636366,13381.344545454545,22
442,A15.20,6,3,6925.701923076923,5462.529230769231,2594.2915384615385,22041.03346153846,26
443,A15.20,6,4,6893.264,7340.8243999999995,4579.046399999999,28098.2998,50
444,A15.20,6,5,8835.978625,7004.850874999999,3649.5652499999997,26932.284000000003,80
445,A15.20,6,6,4965.695,6069.526896551724,3324.654827586207,21166.07103448276,58
446,A15.20,6,8,4146.4789743589745,7141.8535897435895,3652.063846153846,21306.44692307692,39
462,A15.30,5,5,137.86772727272728,2046.609090909091,1339.1372727272728,5471.939090909091,22
467,A15.30,6,1,637.0507500000001,3461.5438750000003,1367.6592500000002,7873.145625,80
468,A15.30,6,2,278.748,3260.1326086956524,1408.8793913043478,7233.242173913043,115
469,A15.30,6,3,338.9716666666667,3735.9837179487176,2242.2502564102565,9188.116282051282,78
470,A15.30,6,4,765.7875308641975,3672.113703703704,1995.3583950617283,9343.56962962963,81
471,A15.30,6,5,845.2661206896552,4153.510948275863,2665.903448275862,10763.126379310344,116
472,A15.30,6,6,356.8810666666667,4086.501866666667,2684.5446666666667,9896.066,75
473,A15.30,6,8,606.9570512820513,4723.092564102564,2951.8235897435898,12230.391282051281,78
474,A15.30,6,9,328.76809523809527,4560.21,2488.6038095238096,10874.04380952381,21
505,A15.60,6,2,3318.345652173913,5800.098260869566,5458.25304347826,21204.322608695653,23
508,A15.60,6,5,1817.6157142857144,6218.586666666667,4382.289523809524,17793.080476190476,21
509,A15.60,6,6,2102.383333333333,5642.00875,2333.1479166666663,14538.199583333333,24
522,A16.00,3,1,66.83785714285715,934.157142857143,1184.9635714285712,4137.6621428571425,28
538,A16.00,5,2,152.4344,2227.2484,1550.7876,5809.1784,25
540,A16.00,5,4,145.48304347826087,2891.700869565217,2028.764782608696,8569.740434782609,23
541,A16.00,5,5,374.84603773584905,2422.7490566037736,1886.4511320754718,6684.961320754717,53
542,A16.00,5,6,234.78514285714286,2862.98,2464.017714285714,8174.512285714285,35
543,A16.00,5,8,238.57068965517243,2750.3724137931035,1867.236551724138,7256.754827586207,29
546,A16.00,6,1,375.2931818181818,2767.3454545454542,1092.6012121212123,6466.292878787879,66
547,A16.00,6,2,438.22228571428576,3352.690476190476,1860.8085714285714,8427.663714285714,105
548,A16.00,6,3,350.633125,3533.6735,1551.030375,7514.06425,80
549,A16.00,6,4,381.13883333333337,3695.1208333333334,1988.2666666666667,8887.584499999999,60
550,A16.00,6,5,516.5036231884058,3944.4982608695655,1883.945652173913,9028.25456521739,138
551,A16.00,6,6,413.32695652173913,4316.355362318841,2222.7566666666667,9673.34231884058,69
552,A16.00,6,8,321.2204761904762,4124.414603174603,3049.8255555555556,10300.292698412697,63
553,A16.00,6,9,284.4117647058824,3993.373529411765,1939.2832352941177,9429.568529411765,34
631,A16.20,2,5,117.578,1999.62,1633.6913333333334,5520.799666666667,30
632,A16.20,2,6,89.62899999999999,1957.8903333333333,1533.391,5114.308999999999,30
633,A16.20,2,8,91.21071428571429,2166.7892857142856,1957.9482142857144,6420.787499999999,28
636,A16.20,3,1,108.3528787878788,1271.8357575757577,1032.465909090909,3966.4531818181817,66
637,A16.20,3,2,104.52631578947368,1342.1196842105262,1125.3028421052632,4107.573894736843,95
638,A16.20,3,3,395.76385714285715,4291.384285714285,2661.0868571428573,12280.119285714285,70
639,A16.20,3,4,392.26935064935066,2330.6115584415584,1597.9144155844156,6496.984545454546,77
640,A16.20,3,5,156.95151162790697,1721.1955813953489,1373.7202325581395,4720.313023255814,86
641,A16.20,3,6,138.5317910447761,2002.042985074627,1665.9564179104477,5851.281194029852,67
642,A16.20,3,8,129.70850000000002,1973.714,1658.8406666666667,5482.983666666667,60
653,A16.20,5,1,149.54065573770492,1722.7819672131147,885.4691803278689,5043.403114754099,61
654,A16.20,5,2,258.908202247191,2085.4,1169.3516853932585,5366.645056179775,89
655,A16.20,5,3,246.4156790123457,2549.8096296296294,1893.325802469136,7429.621111111111,81
656,A16.20,5,4,572.5941085271318,2484.317596899225,1572.8242635658914,7183.742248062015,129
657,A16.20,5,5,628.7290869565218,2460.7241739130436,1858.466391304348,7908.922782608695,230
658,A16.20,5,6,233.0398657718121,2678.111543624161,1824.002751677852,7038.47711409396,149
659,A16.20,5,8,337.8404516129032,2987.751741935484,1820.2772258064517,7473.212516129032,155
660,A16.20,5,9,195.8029411764706,3299.1066666666666,1692.7415686274512,7442.451960784313,51
661,A16.20,6,0,339.87685714285715,4432.908571428571,1890.8514285714286,9796.641142857143,35
662,A16.20,6,1,282.3127428571429,4881.276971428571,2657.264114285714,10404.792228571428,350
663,A16.20,6,2,932.8921747572816,5450.737766990292,3344.590640776699,12727.645747572815,515
664,A16.20,6,3,856.6238283828384,5657.2206600660065,3488.316303630363,13287.90897689769,303
665,A16.20,6,4,1001.2051367781155,5495.283434650456,3640.502887537994,13433.872310030396,329
666,A16.20,6,5,1237.548823529412,5322.15205882353,3656.309705882353,13647.046341911764,544
667,A16.20,6,6,1052.1080169971672,5582.479773371105,3556.6488668555244,13702.312549575072,353
668,A16.20,6,8,545.5184013605442,5143.460238095238,3554.2155442176872,12469.521700680272,294
669,A16.20,6,9,349.90121495327105,5381.725981308412,3920.631682242991,13641.806168224299,107
702,A16.50,3,2,193.18,1859.7092000000002,1210.3536,4787.8828,25
715,A16.50,5,2,355.6688571428571,2309.2239999999997,1307.7808571428573,6399.8157142857135,35
717,A16.50,5,4,316.83428571428567,2730.209523809524,1440.5604761904763,6319.580952380953,21
718,A16.50,5,5,457.3674285714286,3062.5948571428576,1897.6268571428573,8194.900857142859,35
719,A16.50,5,6,400.86321428571426,3063.953571428571,1615.7528571428572,7659.309285714286,28
722,A16.50,6,1,1628.444,4821.0314,3313.5753999999997,14081.613000000001,50
723,A16.50,6,2,1199.9213333333335,4421.425333333334,3022.0352666666663,12056.652466666668,150
724,A16.50,6,3,905.9292105263157,4815.89798245614,2839.715877192982,12240.826228070175,114
725,A16.50,6,4,827.9658888888888,5327.517555555556,2675.1024444444442,12228.804888888888,90
726,A16.50,6,5,837.2863846153846,4626.279,2891.588153846154,11946.270846153846,130
727,A16.50,6,6,979.9874193548387,5660.073333333333,3358.41376344086,14056.489569892474,93
728,A16.50,6,8,906.8960810810811,5726.009054054054,3124.968918918919,14105.205135135135,74
729,A16.50,6,9,506.97289473684214,5185.916578947368,3069.2547368421056,12574.38,38
734,A16.70,6,0,238.37060606060604,3775.0454545454545,1222.8936363636362,7899.315757575757,33
735,A16.70,6,1,179.5314285714286,3243.2,1037.6897142857142,6562.461142857143,35
770,A17.00,6,2,964.2073913043479,5628.090869565217,5095.983043478261,16092.687826086956,23
771,A17.00,6,3,927.0712,7086.1264,5659.969599999999,18351.6816,25
772,A17.00,6,4,752.1329166666666,7604.876666666667,2727.059583333333,15165.824166666667,24
773,A17.00,6,5,1006.7834615384617,7349.290384615385,4650.268846153846,19452.87423076923,26
774,A17.00,6,6,2987.222608695652,12098.315217391304,13103.148260869564,40932.62913043478,23
793,A17.80,6,1,1525.2321052631578,9628.297368421052,8545.663157894736,26714.217368421054,38
794,A17.80,6,2,1238.9562857142857,8546.192285714285,6586.778285714286,23184.317428571427,35
795,A17.80,6,3,1901.3489285714284,8975.788214285714,7389.8492857142855,24833.21142857143,28
796,A17.80,6,4,1475.9891304347825,8143.606521739131,6717.290000000001,23467.37913043478,23
797,A17.80,6,5,813.517037037037,8088.62037037037,4633.967407407407,18754.675185185184,27
835,A18.00,6,2,14140.857333333335,7668.851111111111,7497.171555555557,46031.686222222226,45
836,A18.00,6,3,8441.733157894736,6467.73052631579,5636.994736842105,29634.708157894736,38
837,A18.00,6,4,15423.037291666667,5766.517500000001,4888.207916666667,34237.35166666666,48
838,A18.00,6,5,14273.709178082192,6396.1032876712325,5704.144520547945,36664.464383561644,73
839,A18.00,6,6,15817.652424242426,6660.14696969697,5417.136818181819,38805.59651515152,66
840,A18.00,6,8,9949.265666666668,6804.342666666666,3594.0686666666666,33217.8465,60
841,A18.00,6,9,5336.3275,5384.329166666666,2948.8745833333337,22871.620833333334,24
922,A18.10,6,3,987.9187096774193,3976.429677419355,1744.6574193548386,9834.646129032259,31
923,A18.10,6,4,1852.7673529411763,5541.6705882352935,3362.489411764706,17473.136176470587,34
924,A18.10,6,5,2241.5933333333332,4750.4988095238095,3027.955238095238,17666.790714285715,42
925,A18.10,6,6,2063.7568,4510.491599999999,2074.7728,13915.5168,25
975,A18.20,6,1,931.2589655172413,4348.8286206896555,2081.498620689655,10723.011724137932,29
976,A18.20,6,2,929.8132,4177.154933333333,1807.0644000000002,10350.982666666667,75
977,A18.20,6,3,931.8603636363637,4402.7127272727275,2703.4952727272725,12077.802181818182,55
978,A18.20,6,4,966.3243902439025,4279.5831707317075,1944.1414634146342,10560.09024390244,41
979,A18.20,6,5,1063.1546511627907,4070.7653488372093,2445.2006976744187,11021.068372093023,43
1007,A18.30,6,2,910.3679069767442,7104.497674418605,8055.987441860466,21595.23488372093,43
1008,A18.30,6,3,1518.260909090909,5064.031818181818,3104.723181818182,14224.17909090909,22
1009,A18.30,6,4,2382.7980952380954,8932.27619047619,15295.839523809524,38284.1319047619,21
1010,A18.30,6,5,1234.3086363636364,8545.60909090909,5432.778181818182,20902.383181818182,22
1032,A18.31,6,2,681.83,5111.578333333334,2150.5925,10507.740416666666,24
1110,A19.00,6,1,412.0413043478261,7839.543913043479,4188.002608695652,16134.158695652175,23
1111,A19.00,6,2,519.5655555555555,7783.521481481481,8103.418148148148,21362.345925925925,27
1115,A19.00,6,6,411.6047619047619,8155.696666666667,7510.072857142857,22380.00142857143,21
1246,A37.00,6,0,215.75142857142856,1578.892857142857,974.3795238095239,4647.192380952381,21
1249,A37.90,3,0,104.5944827586207,773.6172413793104,1421.4193103448276,3965.3751724137933,29
1254,A37.90,5,0,107.38202247191012,853.9283146067415,1079.5544943820225,3371.362808988764,89
1259,A37.90,6,0,245.10165071770336,1585.6286124401913,1465.451866028708,5739.919162679425,418
1260,A37.90,6,1,115.9692,1504.64,1082.302,4308.4716,25
1266,A38.x0,3,0,51.214999999999996,460.2667857142857,416.9796428571429,1739.0203571428572,28
1269,A38.x0,5,0,63.29353658536585,559.1024390243903,359.71256097560973,1721.5098780487804,82
1272,A38.x0,6,0,110.76342857142856,994.8614285714286,617.3190000000001,2732.482,70
1291,A40.30,6,0,491.34043478260867,2358.275652173913,2236.8934782608694,7641.462173913043,23
1342,A41.00,6,5,3496.5047826086957,9615.771304347825,7986.262173913044,31498.738260869566,23
1343,A41.00,6,6,3070.3809523809523,17631.91857142857,14517.827142857142,51155.64095238095,21
1344,A41.00,6,8,4254.107272727273,13244.034545454546,12379.314242424241,43515.51272727273,33
1401,A41.50,3,9,654.0169565217391,5801.007826086956,5081.933043478261,17635.86913043478,23
1412,A41.50,5,5,575.6549122807018,4514.64,3637.492631578947,12191.057192982456,57
1413,A41.50,5,6,371.44440000000003,5691.9114666666665,3602.4698666666663,13106.323066666666,75
1414,A41.50,5,8,659.5256989247312,6315.778602150538,4730.595806451613,16312.370860215055,93
1415,A41.50,5,9,847.689393939394,6573.900909090909,5819.39196969697,18861.68318181818,66
1416,A41.50,6,0,2016.0066666666667,7660.067,12695.796333333334,29285.591,30
1420,A41.50,6,4,3386.5272549019605,12395.875294117648,12555.39,41748.6968627451,51
1421,A41.50,6,5,3001.2727536231887,10804.551449275363,15416.243768115943,41300.274275362324,138
1422,A41.50,6,6,1717.3915384615384,10638.185857988165,13533.957100591717,36833.610828402365,169
1423,A41.50,6,8,1577.7134615384616,10646.837067307692,11653.41298076923,33817.273990384616,208
1424,A41.50,6,9,1928.970804597701,14572.785747126438,14663.905,44122.50787356322,174
1448,A41.80,6,6,2252.006153846154,17133.578461538462,17262.51923076923,53268.51461538462,26
1449,A41.80,6,8,2393.6035714285713,16679.121785714284,16905.77857142857,52713.705714285716,28
1450,A41.80,6,9,3558.6806250000004,22164.982083333336,26716.319375000003,79539.56958333333,48
1451,A41.90,1,0,371.60354838709674,1226.241935483871,1316.389677419355,6746.960322580645,31
1458,A41.90,2,0,115.55,888.4822727272727,874.8029545454546,2795.2252272727274,44
1464,A41.90,2,8,219.16000000000003,2919.538235294118,3241.010588235294,8294.871764705882,34
1465,A41.90,2,9,216.32270833333334,3209.9358333333334,5655.14125,12922.504374999999,48
1466,A41.90,3,0,77.78263581488933,879.7715895372233,669.1295372233401,2480.939114688129,497
1467,A41.90,3,1,58.8246511627907,1033.7537209302327,905.8144186046511,2812.250930232558,43
1470,A41.90,3,4,153.87310344827586,2818.7617241379307,2620.0417241379314,7760.111724137931,29
1471,A41.90,3,5,401.3321686746988,3718.197831325301,3431.8474698795185,11574.593975903616,83
1472,A41.90,3,6,506.17199999999997,4243.063157894737,4068.853368421053,12968.815578947368,95
1473,A41.90,3,8,635.1109248554914,5053.838208092486,4781.189421965318,15436.584913294797,173
1474,A41.90,3,9,888.0038150289017,6758.965028901734,7698.835606936416,23869.92959537572,173
1475,A41.90,4,0,144.65666666666667,939.790909090909,475.8933333333334,2508.7439393939394,33
1482,A41.90,4,8,934.0513888888888,7252.485555555556,4901.043888888889,19280.4375,36
1483,A41.90,4,9,1338.4429824561403,8960.362982456141,9172.600350877194,29246.166315789473,57
1484,A41.90,5,0,65.73831389698738,895.3039844509233,646.9039310009719,2454.5613702623905,2058
1485,A41.90,5,1,56.26717391304348,1197.0366304347826,933.6285869565218,2970.5483695652174,92
1487,A41.90,5,3,623.4331818181819,2900.599090909091,1647.3486363636364,7105.586818181819,22
1488,A41.90,5,4,1331.777857142857,4232.7855714285715,3842.348285714286,13180.720285714284,70
1489,A41.90,5,5,1015.7729951690822,4673.7775362318835,4790.294347826087,14876.77458937198,207
1490,A41.90,5,6,788.7339256198347,5791.517892561984,6076.236942148761,19237.172768595043,242
1491,A41.90,5,8,1387.9477402597404,6167.393532467532,6096.148779220779,19698.685402597403,385
1492,A41.90,5,9,1192.875790960452,6679.575649717513,6849.70966101695,22156.891638418077,354
1493,A41.90,6,0,265.0998582054858,1874.1881961878196,1263.0207740585774,5038.722124593212,4302
1494,A41.90,6,1,862.1827941176471,3510.2504779411765,4155.528639705883,11994.720919117646,272
1495,A41.90,6,2,1001.7563529411764,6154.975647058824,5067.883882352941,16649.846352941175,85
1496,A41.90,6,3,2958.815655737705,9432.399590163934,11902.77475409836,33109.61868852459,122
1497,A41.90,6,4,2061.322751091703,8235.905807860261,10648.362532751093,29289.006069868996,229
1498,A41.90,6,5,2378.4756957928803,10109.997621359224,11076.14134304207,33585.18354368932,618
1499,A41.90,6,6,2197.170367647059,10669.306926470588,11749.150647058825,34436.45239705882,680
1500,A41.90,6,8,2002.0252553389046,11230.998857938719,10961.80668523677,34267.715190343544,1077
1501,A41.90,6,9,1971.8377647058824,12565.384443438914,11623.974787330317,38057.511665158374,1105
1552,A46.x0,6,5,133.23131578947368,2670.2684210526313,2055.2560526315788,7533.165000000001,38
1553,A46.x0,6,6,190.608,2446.7696666666666,1937.0713333333333,7206.932333333333,30
1554,A46.x0,6,8,186.3737931034483,2766.720689655172,2565.441724137931,8248.836551724138,29
1629,A49.10,6,0,138.86952380952383,1841.1238095238095,917.4066666666668,4053.9695238095237,21
1742,A49.81,6,5,347.95,4977.947272727272,4046.675909090909,14045.105454545455,22
1744,A49.81,6,8,293.1004347826087,4261.853913043478,4171.185217391304,12113.713478260868,23
1745,A49.81,6,9,2083.5366666666664,10846.317407407407,12169.948148148147,39727.15555555555,27
1776,A49.90,5,5,150.64000000000001,2986.619583333333,2685.4929166666666,8256.080416666666,24
1777,A49.90,5,6,114.56375000000001,2728.9,2705.3925000000004,7436.646250000001,24
1778,A49.90,5,8,251.38090909090909,4231.131818181818,3325.1995454545454,10303.805,22
1780,A49.90,6,0,145.21357142857144,1125.9535714285714,494.90464285714285,2673.245,28
1787,A49.90,6,8,368.11,5505.066153846154,4089.855769230769,13495.840384615383,26
1821,A52.10,6,5,418.8880952380952,6347.805714285713,3128.3490476190477,19540.04857142857,21
1839,A52.30,6,3,111.05275862068966,3194.2896551724134,1623.7006896551725,7127.348965517242,29
1840,A52.30,6,4,146.74785714285713,3600.4249999999997,2516.9635714285714,10447.935357142856,28
1841,A52.30,6,5,188.07342105263157,3163.8026315789475,2130.1400000000003,8034.0807894736845,38
1977,A63.00,5,5,188.49136363636362,1495.578181818182,608.7904545454545,4176.136363636364,22
1983,A63.00,6,2,296.76785714285717,1579.6119047619047,992.7388095238096,7226.613333333334,42
1986,A63.00,6,5,392.14099999999996,1829.2833333333333,805.6133333333333,5577.240666666667,30
2086,A86.x0,5,5,600.2245454545455,4548.574242424243,3225.1251515151516,14171.840303030302,33
2088,A86.x0,5,8,270.24192307692306,4392.3546153846155,2994.481923076923,10997.906538461539,26
2090,A86.x0,6,0,518.79953125,3542.237421875,2455.866015625,10206.638671875,128
2091,A86.x0,6,1,387.43662650602414,3573.9578313253014,1660.207590361446,8050.933975903615,83
2092,A86.x0,6,2,456.11846153846153,5488.871692307693,2892.987846153846,12937.479538461539,65
2093,A86.x0,6,3,470.60761904761904,5662.497936507936,2169.30380952381,12241.771587301588,63
2094,A86.x0,6,4,345.5113114754098,5273.107049180328,2382.7257377049177,11508.388360655737,61
2095,A86.x0,6,5,741.7752800000001,7990.00496,4601.208,19004.85928,125
2096,A86.x0,6,6,464.2388888888888,6890.811111111111,3257.3236111111114,14987.232083333332,72
2097,A86.x0,6,8,833.0471212121212,7933.266666666666,5427.306666666666,20213.65409090909,66
2098,A86.x0,6,9,709.3544444444444,6821.107222222222,4627.3675,18296.093333333334,36
2125,A87.90,6,1,295.6397058823529,3943.876764705882,1334.1188235294119,8340.87,34
2126,A87.90,6,2,270.78205882352944,4024.3632352941177,1624.92,8491.04794117647,34
2127,A87.90,6,3,309.2011111111111,5260.692888888889,1541.1886666666667,9880.860222222223,45
