,basy_yydj,basy_ssjczbm1_for_str_9,HAOCAI-only_operation-9-E,JCJY-only_operation-9-E,YP-only_operation-9-E,ZFY-only_operation-9-E,记录条数-only_operation-9
18590,6,46.7901,3840.2309999999998,7420.807357142858,9996.187785714286,33733.87842857143,140
18595,6,46.8002,1113.0527272727272,1773.7216883116885,1009.0377922077922,7942.174025974026,77
18597,6,46.8100x0,1941.384193548387,2728.8167741935486,2580.449677419355,16052.842580645161,31
18598,6,46.8101,3750.19568627451,5953.742941176471,5585.453137254902,25820.269607843136,51
18612,6,46.8600,6221.082580645161,5028.71806451613,3908.5793548387096,21069.699999999997,31
18619,6,46.9600x0,1712.1761904761904,2723.3404761904762,1198.8028571428572,8158.665238095238,42
18620,6,46.9601,85.85797297297297,1179.6020270270271,290.00614864864866,2457.7079054054057,148
18622,6,47.0100,1830.523922852984,2248.491536572052,2276.1908387918484,11199.745069141194,10992
18624,6,47.0901,2144.875563506261,3525.0397495527727,3925.512468694097,15464.92998211091,559
18629,6,47.2x01,1288.8688571428572,3663.674285714286,2573.343714285714,14035.743142857144,35
18637,6,48.2300,288.4560526315789,4018.2763157894738,1999.3994736842103,8135.11052631579,38
18639,6,48.2301,192.36708333333334,3518.7291666666665,1109.92625,6989.4279166666665,24
18640,6,48.2400,475.02933333333334,4543.771619047619,1706.5960952380951,9047.984666666667,105
18641,6,48.2400x0,1129.0459574468086,5754.029361702128,2283.673085106383,14141.853085106382,94
18642,6,48.2401,503.59924137931034,5222.827172413794,2421.4079310344828,11653.199172413792,145
18646,6,48.3200x0,842.8376226415095,2387.252830188679,859.9372075471698,7237.50916981132,265
18647,6,48.3201,825.0389655172414,1923.4655172413793,1054.2644827586207,7010.214482758621,29
18649,6,48.3500x0,519.9587857142857,3349.33,835.0083571428571,7487.926714285714,140
18650,6,48.3501,2141.3601694915255,2958.5194915254237,2203.8661016949154,12271.292711864407,59
18651,6,48.3502,1322.070119047619,3707.944583333333,2100.00005952381,12659.071547619047,168
18654,6,48.3508,872.8192262773723,2591.8558832116787,860.8881167883211,7226.386270072992,1370
18655,6,48.3509,4553.374066666666,4072.7549500000005,1611.7882333333334,15508.61765,600
18656,6,48.3510,1092.4884183082272,2470.234177288529,976.9756662804172,7484.040411355736,1726
18658,6,48.3513,1254.790623306233,2708.034620596206,807.6423712737127,7696.575528455285,738
18660,6,48.3600,742.5867391304347,2736.506043478261,976.9950434782608,7340.378710144927,690
18662,6,48.3600x0,1846.241570247934,2567.5103305785124,1178.617438016529,8353.925041322314,121
18663,6,48.3601,754.2110212765957,1964.4117021276595,1310.5887872340425,7067.599361702128,470
18664,6,48.3602,529.7101042873696,2583.1503012746234,906.4584936268831,6843.515202780996,863
18665,6,48.3603,387.7360335195531,2254.9745181564244,1146.7223044692737,6820.182569832402,1432
18669,6,48.4102,2328.5239858490568,1356.0627358490565,2962.6464858490567,12070.802617924528,424
18671,6,48.4105,1575.7235494880547,1685.838361774744,3256.8537542662116,11888.564061433448,293
18677,6,48.5100,15139.964811320755,9712.644905660378,9360.161273584905,51344.464481132076,212
18678,6,48.5100x0,13430.376818181818,10068.66909090909,6719.693181818182,48766.35272727273,22
18684,6,48.6200,10939.006,11895.871666666668,8025.4991666666665,46539.5355,60
18685,6,48.6201,17907.540694444444,11100.268194444445,9019.693194444444,55695.07027777778,72
18687,6,48.6300x0,10972.102067039106,9246.83810055866,6936.239329608939,45845.862737430165,179
18688,6,48.6301,12839.77211764706,12230.848823529412,8690.369529411764,50324.76423529412,85
18689,6,48.6302,18774.268783783784,10001.400146396396,8952.502995495495,55858.29818693693,888
18690,6,48.6303,13656.761722222222,8396.438777777777,6442.273111111111,49764.238999999994,180
18692,6,48.6900,14208.2675,7772.717916666667,7752.986250000001,43641.097916666666,24
18693,6,48.6900x0,9657.983320463321,6352.33194980695,5616.271525096525,34478.32613899614,518
18695,6,48.6902,15350.405200000001,18363.516,17842.2616,74717.2184,25
18697,6,48.6904,16285.596666666665,11482.897142857142,12298.722380952382,57550.24714285714,21
18700,6,48.6909,15537.455675675676,8988.45864864865,6173.278468468468,51242.54702702702,111
18701,6,48.6910,16258.623500000002,9327.46575,9084.5295,51693.012,40
18702,6,48.6911,20309.620888888887,9882.016444444444,10771.600555555557,56346.62966666667,90
18711,6,48.7600x0,1149.7736612903227,1951.806177419355,1966.5628225806452,10201.96372580645,620
18712,6,48.7601,1443.798403990025,1402.4925187032418,2171.352019950125,11094.69193266833,802
18714,6,48.7603,1306.4095166163142,2033.9863746223564,2213.8935347432025,11603.110120845922,331
18716,6,48.7900,848.6652,1631.6,2454.7408,8832.3668,25
18717,6,48.7900x0,1699.434090909091,3089.718181818182,3768.334090909091,15199.325454545457,22
18721,6,48.8101,560.7803370786517,3078.698314606742,2859.927640449438,11333.905168539326,89
18730,6,48.9900x0,482.21583850931677,1755.4464596273292,2477.5332298136645,9594.52795031056,161
18731,6,49.0100,314.55169642857146,1211.9907589285715,1741.0632142857141,7223.097946428571,224
18732,6,49.0100x0,460.56351468048365,1617.9241968911917,1892.384127806563,7746.784196891192,1158
18738,6,49.0400,237.81351351351353,1298.5135135135135,1483.9721621621622,6426.294864864865,37
18739,6,49.0400x0,702.6036488071959,1644.5080211184982,2271.2381267109895,9527.488682049276,2557
18740,6,49.0401,592.7753846153846,1532.7627692307692,1948.0163076923077,8709.854461538462,65
18742,6,49.1100,708.8825,1355.6009722222223,1948.3755555555556,8580.0525,72
18743,6,49.1200,813.9997859531773,1665.0229364548495,2270.922628762542,9521.893190635452,1495
18744,6,49.1200x0,392.90564102564105,2733.50641025641,2635.895512820513,10005.830256410256,78
18745,6,49.2100,276.6000425531915,1955.1864680851065,1689.695744680851,6022.905276595745,235
18749,6,49.3900x0,1242.515925925926,4272.273703703704,4554.010370370371,18173.32185185185,27
18750,6,49.3901,563.2544072948328,1462.6354103343465,1355.8264741641337,7048.214103343465,329
18754,6,49.3905,321.2988311688312,1723.6503896103895,1233.2681818181818,7203.885584415583,77
18755,6,49.3906,281.83225806451617,1399.4332795698924,1108.0578494623655,5507.665107526882,186
18757,6,49.3907,422.50290322580645,1919.6703225806452,1363.4893548387097,7940.094516129032,31
18759,6,49.4200,528.2797260273973,1158.8864383561645,1936.9794520547946,6865.824657534246,73
18760,6,49.4200x0,872.9152,1942.1791666666666,1845.3745666666666,8177.118100000001,300
18762,6,49.4500,1225.3508381088825,1296.0428868194842,1534.6844340974214,7920.9756518624645,1396
18763,6,49.4500x0,866.30638469285,1439.7673192346426,1821.180841893253,9054.781077542799,4965
18764,6,49.4600,942.9845192681977,1458.9031860646166,1788.6556500583886,8420.850603347606,5138
18765,6,49.4600x0,439.428947368421,2511.7631578947367,2210.6615789473685,9329.867105263158,38
18766,6,49.4601,1192.2503587051617,1442.5633333333333,1444.5336395450568,8610.864470691164,1143
18767,6,49.4700,95.50304347826088,905.704347826087,395.8251086956522,2557.443152173913,92
18768,6,49.4701,1522.5417073170731,1405.0468292682926,1648.1070731707316,7004.457073170732,41
18770,6,49.4900x0,2422.8715115115115,1912.5874874874874,2253.745755755756,11729.9102002002,999
18771,6,49.4901,3327.311617283951,2067.195950617284,2701.996222222222,13151.96885185185,810
