,basy_zyzd_jbbm_for_str_6,basy_yydj,age_group,AGE-HAOCAI-6-only_disease-E,AGE-JCJY-6-only_disease-E,AGE-YP-6-only_disease-E,AGE-ZFY-6-only_disease-E,记录条数-6-only_disease
285,A16.00,6,4,657.5114814814815,4568.088518518519,2607.3296296296294,12109.062962962964,27
286,A16.00,6,5,860.7439024390244,4691.215487804878,2154.471829268293,10977.243414634146,82
287,A16.00,6,6,758.455,4994.867631578947,2669.7631578947367,11504.009210526316,38
288,A16.00,6,8,545.1362857142857,5417.017714285714,3981.016571428571,13425.038571428571,35
351,A16.20,5,2,748.932,3592.9359999999997,2097.2792,9708.5128,25
352,A16.20,5,3,561.8307692307692,3134.9115384615384,2601.1549999999997,9220.031538461539,26
353,A16.20,5,4,919.6659259259259,3246.5666666666666,2261.3092592592593,10243.233703703703,27
354,A16.20,5,5,1500.61,4251.553125,3127.28609375,12979.76421875,64
355,A16.20,5,6,464.9875555555555,3687.1371111111116,2829.9995555555556,10115.029555555557,45
356,A16.20,5,8,905.3188461538462,4185.563076923077,2643.5042307692306,11189.767115384615,52
358,A16.20,6,0,442.6209523809524,5496.190476190476,2212.2604761904763,11818.100476190475,21
359,A16.20,6,1,565.2892753623188,5724.490942028986,3330.9321014492753,13154.073333333334,138
360,A16.20,6,2,2047.9814537444936,6288.545330396476,4811.21845814978,17485.145947136563,227
361,A16.20,6,3,1771.5107746478873,5754.391338028168,4392.39676056338,16326.50352112676,142
362,A16.20,6,4,2078.2683431952664,6151.076982248521,4234.139112426035,16671.253136094674,169
363,A16.20,6,5,2072.2288435374153,6384.138367346938,4491.3593197278915,17343.60455782313,294
364,A16.20,6,6,1864.5090625,6648.8380729166665,4831.708177083333,18191.838489583333,192
365,A16.20,6,8,653.7846153846153,6288.190295857988,5110.616627218935,16618.69479289941,169
366,A16.20,6,9,533.2866176470588,6444.225441176471,5348.298235294118,17589.46823529412,68
402,A16.50,5,2,459.625,2455.1183333333333,1100.215,6391.562083333333,24
405,A16.50,5,5,583.20875,3113.4925000000003,1957.7541666666666,8644.427916666666,24
406,A16.50,5,6,463.9466666666666,3113.8380952380953,1618.3504761904762,7878.727142857142,21
410,A16.50,6,1,2090.5286486486484,4760.864594594595,3759.6216216216217,15572.637027027029,37
411,A16.50,6,2,1979.9480612244897,4937.133673469388,4284.103877551021,16299.946020408162,98
412,A16.50,6,3,1455.9340789473686,5760.213947368421,3427.7388157894734,15459.432763157896,76
413,A16.50,6,4,1045.9409375,5768.2190625,2784.9348437500003,13536.723125,64
414,A16.50,6,5,1117.4518947368422,5222.528842105263,3611.190526315789,14362.359368421052,95
415,A16.50,6,6,1020.3930136986302,6030.162739726027,3666.9853424657535,15061.547671232876,73
416,A16.50,6,8,932.3436363636364,5944.821666666667,2767.2539393939396,13960.788484848485,66
417,A16.50,6,9,584.4764516129032,5639.479354838709,2936.736774193548,12945.828064516129,31
446,A17.00,6,5,2599.8595238095236,9571.702857142858,11298.254761904762,33668.741904761904,21
463,A17.80,6,1,2204.8709375,11477.50625,10327.085625,33100.16125,32
464,A17.80,6,2,1491.8253124999999,10121.3884375,9899.5815625,30753.2959375,32
494,A18.00,6,2,17978.14448275862,8661.152413793105,8794.931034482759,54258.2175862069,29
495,A18.00,6,3,11620.127199999999,6694.4784,6781.1348,36787.1868,25
496,A18.00,6,4,23129.058125,6762.9506249999995,5985.331875,50675.515625,32
497,A18.00,6,5,25220.656279069768,8053.970930232558,9200.529767441862,59632.51395348837,43
498,A18.00,6,6,26028.154285714285,8438.381666666666,7502.102857142857,59702.74333333334,42
499,A18.00,6,8,17741.916666666668,7824.386111111112,5045.454166666666,47448.4475,36
555,A18.10,6,3,1555.9104347826087,4486.959130434782,1617.9330434782607,11687.092608695652,23
557,A18.10,6,5,3749.464444444445,4677.083703703704,3365.647407407407,22267.296666666665,27
593,A18.20,6,1,1159.6064,4430.4904,2028.3267999999998,11272.513200000001,25
594,A18.20,6,2,1146.1213333333333,4475.333333333333,2252.889,11958.986166666667,60
595,A18.20,6,3,1052.8655319148936,4816.809361702128,3174.401489361702,13503.515744680852,47
596,A18.20,6,4,1150.1932258064514,4413.997096774194,2057.7351612903226,11190.55258064516,31
597,A18.20,6,5,1265.4224242424243,3890.742121212121,1906.2284848484849,10566.138181818182,33
612,A18.30,6,2,1378.556,7291.183333333333,9975.403,25724.144666666667,30
782,A37.90,6,0,435.45146341463413,1963.7076829268292,2056.5918292682927,7868.5925,164
841,A41.00,6,8,5466.6554545454555,14230.533636363636,15384.753636363637,51570.55136363636,22
896,A41.50,5,5,882.6414285714286,5285.959714285714,4541.875714285714,15102.948285714287,35
897,A41.50,5,6,593.0183783783784,6927.551621621622,4199.821351351352,15653.733243243243,37
898,A41.50,5,8,1371.5825,7851.030357142858,6991.244285714286,22052.938035714287,56
899,A41.50,5,9,1534.0522500000002,8649.73675,8912.37325,27451.03125,40
904,A41.50,6,4,4017.820232558139,13464.330232558139,15716.116511627908,49426.28069767442,43
905,A41.50,6,5,4009.746728971963,13516.858785046728,19434.427663551403,51420.75728971963,107
906,A41.50,6,6,2419.7146715328468,12934.84408759124,17167.912481751824,47061.24839416058,137
907,A41.50,6,8,2118.9830538922156,12760.292574850298,14219.781616766466,40550.935688622754,167
908,A41.50,6,9,2379.1322400000004,16855.00312,17801.7028,53939.49544,125
929,A41.80,6,8,2878.525,18519.785909090908,19465.89409090909,59497.33363636364,22
930,A41.80,6,9,4483.23119047619,25560.831904761904,30532.739285714288,92596.39952380952,42
931,A41.90,1,0,408.69458333333336,1189.8541666666667,1371.4441666666664,7000.200833333333,24
945,A41.90,3,0,337.0971794871795,1372.5589743589744,1546.0341025641026,4688.424358974358,39
950,A41.90,3,5,784.1008823529412,5500.431470588235,5864.406176470588,18904.987352941178,34
951,A41.90,3,6,1000.249756097561,4807.272195121951,5376.033902439025,17087.341219512196,41
952,A41.90,3,8,1238.8558585858586,6643.022323232323,6512.648383838383,21574.02393939394,99
953,A41.90,3,9,1192.263240740741,7140.698796296296,9095.135462962962,28197.738796296297,108
960,A41.90,4,8,1812.2144,9546.4512,9405.8288,30020.7244,25
961,A41.90,4,9,1884.5495238095239,11440.41619047619,12587.804523809526,39267.88261904762,42
962,A41.90,5,0,284.75084033613444,1225.4913445378152,1123.4810924369747,4168.776806722689,119
966,A41.90,5,4,3152.4943333333335,7172.557333333333,6998.337666666667,25019.42666666667,30
967,A41.90,5,5,1954.0820408163265,5794.171530612245,6494.388979591837,19903.387959183674,98
968,A41.90,5,6,1414.6821804511278,8057.966240601504,8879.7984962406,28146.246616541357,133
969,A41.90,5,8,2183.3048416289594,8320.932714932127,9248.464886877828,29318.373122171946,221
970,A41.90,5,9,1784.2922748815165,8438.409099526067,8919.687819905213,29042.29710900474,211
971,A41.90,6,0,720.611566994701,3165.2799318697957,2426.026003028009,9482.426078728236,1321
972,A41.90,6,1,1886.3229000000001,6439.0654,8574.401600000001,23763.6345,100
973,A41.90,6,2,1525.0216,7497.9588,6560.3333999999995,21115.2728,50
974,A41.90,6,3,3185.9608235294118,10451.008235294117,12661.869294117645,36585.81752941176,85
975,A41.90,6,4,2391.9260365853656,9638.932560975609,14134.492256097561,36315.91243902439,164
976,A41.90,6,5,2894.2982916666665,12096.844791666666,13470.858020833333,40460.50497916667,480
977,A41.90,6,6,2595.535671077505,11667.56359168242,13395.902155009453,38530.36198487713,529
978,A41.90,6,8,2425.333835125448,12274.005376344086,12254.642628434887,38124.057275985666,837
979,A41.90,6,9,2548.5610850111857,14320.57148769575,13912.503087248322,44775.73844519016,894
1095,A49.81,6,9,2048.4908333333333,11229.8175,12552.73375,42501.09291666667,24
1189,A63.00,6,2,456.4012,1751.504,1272.4952,9041.800799999999,25
1237,A86.x0,6,0,786.6447191011237,4512.639438202247,3324.352247191011,13142.319438202247,89
1238,A86.x0,6,1,596.9439583333334,4630.743125,2852.728333333333,12282.829375000001,48
1239,A86.x0,6,2,580.9889743589744,7121.595128205129,2400.020256410256,15614.915897435896,39
1240,A86.x0,6,3,674.2415,7686.54525,2534.5265,15720.15675,40
1241,A86.x0,6,4,468.19969696969696,6396.975757575758,2970.438787878788,13610.711818181819,33
1242,A86.x0,6,5,960.3923595505618,9265.398089887642,5602.300898876404,22327.558988764045,89
1243,A86.x0,6,6,628.0293617021276,8281.886170212767,4799.913617021277,19758.447234042553,47
1244,A86.x0,6,8,832.2560869565217,9008.806086956522,5382.273913043478,21232.53195652174,46
1245,A86.x0,6,9,900.2872,6706.46,5109.0252,20430.03,25
1264,A87.90,6,3,408.0152,6222.7064,2165.8324,12350.051200000002,25
1265,A87.90,6,4,470.9175,6067.662499999999,2248.1583333333333,11674.2275,24
1266,A87.90,6,5,522.1603030303031,6343.354848484848,2884.9666666666667,14674.442121212121,33
1367,B02.20,3,5,702.755,991.0363636363636,3410.575909090909,8455.315454545454,22
1368,B02.20,3,6,766.159,1040.9766666666667,2655.0493333333334,7659.801666666666,30
1369,B02.20,3,8,965.2984615384614,1629.6,3476.222307692308,10260.799615384614,26
1378,B02.20,5,5,1052.391818181818,2261.6749999999997,979.3386363636364,7620.972727272727,22
1379,B02.20,5,6,831.4986111111111,1893.8483333333336,1217.4627777777778,6473.829722222222,36
1380,B02.20,5,8,1080.9966666666667,2422.7572549019606,1532.2558823529412,8449.56,51
1381,B02.20,5,9,1190.3888,1565.0996,1918.266,8913.1828,25
1384,B02.20,6,3,548.1282758620689,2575.113793103448,1345.945172413793,8081.596896551724,29
1385,B02.20,6,4,591.72875,2653.9910714285716,1576.8758928571428,8560.414464285715,56
1386,B02.20,6,5,727.7887224669604,2984.510176211454,1519.6729515418504,10117.176563876652,227
1387,B02.20,6,6,814.0683561643835,3055.4362328767124,1640.9280136986301,10087.096506849315,292
1388,B02.20,6,8,871.6575362318841,3363.635724637681,1914.6764130434785,11330.408333333335,276
1389,B02.20,6,9,796.8716666666667,3635.1651851851852,2091.5834567901234,12048.50450617284,162
1464,B02.90,6,5,390.27629629629627,1984.5814814814814,1413.0148148148148,6041.182962962963,27
1465,B02.90,6,6,394.4011363636364,2469.6725,1947.6170454545454,8367.49340909091,44
1466,B02.90,6,8,434.2345945945946,2296.4675675675676,1734.4097297297299,8054.550810810811,37
1467,B02.90,6,9,389.6622727272727,2205.309090909091,2085.1986363636365,8087.849090909091,22
1504,B08.50,6,0,292.00403846153847,1098.3061538461538,817.1948076923077,3299.069615384615,52
1559,B18.10,5,5,459.9106451612903,2626.5725806451615,2593.332580645161,7485.942903225807,31
1565,B18.10,6,2,404.5289361702128,2718.1042553191487,2658.1444680851064,7505.998510638297,47
1566,B18.10,6,3,2174.3370085470083,3945.621794871795,4524.395213675213,14435.438547008547,117
1567,B18.10,6,4,998.2033009708738,3633.6878640776695,3869.266699029126,11698.676893203883,103
1568,B18.10,6,5,1206.9478666666669,4173.321,4564.402666666667,13465.792666666666,150
1569,B18.10,6,6,2105.0855555555554,4407.407407407408,4065.8012962962966,14959.317592592593,54
1570,B18.10,6,8,1595.7919230769232,5466.549230769231,5962.583076923077,18140.590384615385,26
1579,B18.20,6,5,366.16625,4386.4375,2976.0329166666666,10415.32,24
1592,B20.00,6,3,668.8652173913043,4619.774782608696,5953.86,16632.198260869565,23
1635,B20.60,6,5,1098.2390476190474,6741.652857142857,8696.02619047619,21915.87238095238,21
1647,B20.70,6,2,664.8653571428571,11214.485714285713,25323.505714285715,47726.14785714285,28
1648,B20.70,6,3,721.2472549019608,12336.861372549021,24074.790392156865,47919.10588235294,51
1649,B20.70,6,4,691.7770731707317,9768.743658536585,16911.206829268292,35926.435365853664,41
1650,B20.70,6,5,847.1809259259259,8859.645555555555,15468.324074074075,33861.21703703704,54
1651,B20.70,6,6,657.8946341463414,9764.790731707317,16361.326341463415,36242.973170731704,41
1688,B22.70,6,3,853.1504166666667,10858.854166666666,25455.78125,47202.973333333335,24
1690,B22.70,6,5,1159.127,12153.583333333334,25599.450333333334,50643.24766666666,30
1691,B22.70,6,6,1028.0926923076922,10158.599999999999,21424.475384615384,43367.071153846155,26
1692,B22.70,6,8,998.2853846153847,10712.0,20921.44730769231,44267.60384615384,26
1744,B27.00,6,0,345.08740740740745,1458.036049382716,1315.2525925925927,4808.366543209877,81
1749,B27.80,6,0,417.9191891891892,2096.8054054054055,3699.1018918918917,9387.178648648649,37
1757,B27.90,3,0,291.4428,864.456,1139.9824,3494.6472,25
1760,B27.90,5,0,305.6665217391304,774.9782608695652,719.054347826087,2979.6613043478264,23
1763,B27.90,6,0,355.69353658536585,1599.2908536585367,955.1737804878048,4426.922743902439,164
1764,B27.90,6,1,481.18032258064517,3399.058064516129,1838.322258064516,7610.264838709677,31
1813,B37.10,6,5,1321.2670833333334,8656.740833333333,12299.102083333333,29834.59041666667,24
1814,B37.10,6,6,1102.0789189189188,9402.91081081081,10932.307837837838,29744.454054054055,37
1815,B37.10,6,8,1112.0925,7547.395172413793,8076.4400000000005,24107.800862068965,116
1816,B37.10,6,9,1892.44744,10548.18408,14021.12416,39298.695439999996,125
1869,B44.10,6,5,1456.1028985507248,7749.292608695653,13620.059710144928,29771.335362318838,69
1870,B44.10,6,6,2031.6295,9107.0055,18133.2025,38415.39116666667,60
1871,B44.10,6,8,2023.240283018868,9208.781320754717,15756.12849056604,36762.617452830185,106
1872,B44.10,6,9,1387.8420338983049,11519.414915254238,20006.435254237287,43312.56084745762,59
1880,B44.80,6,5,1779.0857142857144,2999.5057142857145,3851.1307142857145,14753.8725,28
1947,B49.x0,5,4,796.6676,1574.668,1211.1356,8389.6024,25
1948,B49.x0,5,5,1075.0336538461538,1822.8861538461538,1440.908076923077,9384.22076923077,52
1949,B49.x0,5,6,725.4777777777778,2236.7258333333334,1727.6677777777777,9171.043055555556,36
1950,B49.x0,5,8,683.6763414634146,2460.819512195122,2230.477317073171,10159.461219512195,41
1955,B49.x0,6,3,1747.766862745098,2361.732941176471,2047.424705882353,12069.368039215688,51
1956,B49.x0,6,4,1512.3076404494382,3016.9344943820224,2719.3104494382023,13482.767191011237,89
1957,B49.x0,6,5,2074.6157692307693,2786.589615384615,2939.1717948717946,14707.546239316238,234
1958,B49.x0,6,6,1867.3398601398599,3486.636783216783,3652.3234965034967,15825.228391608392,143
1959,B49.x0,6,8,2034.9440163934428,5314.289262295082,6926.630819672131,22028.184590163935,122
1960,B49.x0,6,9,2022.787258064516,9148.376451612903,14440.254516129033,36202.058225806446,62
1973,B49.x1,5,9,915.7493103448276,4238.648275862069,6995.603103448276,16558.81586206897,29
1979,B49.x1,6,5,2614.5460000000003,6158.9184,9240.0,23513.534,25
1980,B49.x1,6,6,921.5813043478261,4548.762173913044,10018.706956521739,21772.44652173913,23
1981,B49.x1,6,8,1511.2273015873016,8362.659365079366,12704.471428571427,33572.393015873015,63
1982,B49.x1,6,9,1135.47328125,7706.1340625,11723.387812500001,31139.27359375,64
2025,B67.50,6,4,15403.966086956523,11421.643478260869,10601.169565217391,54664.35565217391,23
2026,B67.50,6,5,9997.785217391303,7947.777391304348,10541.661304347826,39976.59260869565,23
2038,B67.80,6,4,7886.389047619047,6293.32,7292.7847619047625,28521.994285714285,21
2129,B99.x0,6,0,280.6962162162162,1658.1675675675674,724.9032432432432,3764.53,37
2186,C02.90,6,5,16910.4152,7140.4916,6078.1323999999995,46771.4028,25
2187,C02.90,6,6,11287.505882352942,7530.532647058824,6262.593235294118,39694.28617647059,34
2188,C02.90,6,8,9426.007307692307,6145.052692307692,4740.656923076923,34540.41576923077,26
2266,C06.00,6,8,16016.226333333334,7532.559333333334,5400.247,50233.801666666666,30
2311,C07.x0,6,5,5382.0204,4760.12,2912.3388,22274.296000000002,25
2391,C11.80,6,5,1679.4804166666665,10132.112500000001,4173.182083333333,20766.340833333332,24
2413,C11.90,6,3,1324.574090909091,6258.54909090909,3643.543181818182,14468.070454545454,22
2414,C11.90,6,4,1752.0167441860465,7667.643488372093,4211.356744186047,17623.06534883721,43
2415,C11.90,6,5,1774.9346575342465,6510.117945205479,3692.7923972602744,16634.693698630137,146
2416,C11.90,6,6,1476.1088059701492,6974.629701492538,2982.3198507462685,14955.278358208956,67
2417,C11.90,6,8,1902.9269387755103,6502.768163265307,3538.863673469388,15876.282653061224,49
2439,C13.90,6,5,3571.350952380953,6883.432857142857,4172.256190476191,23141.743333333332,21
2440,C13.90,6,6,2057.304642857143,6004.083214285715,5600.980714285714,21504.011071428573,28
2441,C13.90,6,8,1005.82,4471.642272727273,2575.595909090909,14189.30409090909,22
2490,C15.10,5,5,12063.511379310345,6427.839310344827,5472.6441379310345,34075.26068965517,29
2491,C15.10,5,6,10600.5887012987,6166.297402597403,5539.388701298702,33219.30792207792,77
2492,C15.10,5,8,7911.85203539823,6445.103097345133,4889.982654867257,28886.77238938053,113
2493,C15.10,5,9,1802.0003225806452,3502.813870967742,2148.675161290322,9869.68064516129,31
2494,C15.10,6,4,12060.832173913044,7255.739130434783,7659.150869565217,40599.86652173913,23
2495,C15.10,6,5,15485.129201680673,9057.041386554622,10121.53680672269,48432.2012184874,238
2496,C15.10,6,6,13374.529571428571,9138.079571428572,9452.387457142857,45732.02465714286,350
2497,C15.10,6,8,11261.837841530054,8211.842732240437,7931.824180327869,39628.13275956284,366
2498,C15.10,6,9,7151.68091954023,7588.640574712644,6238.12816091954,31646.041149425288,87
2513,C15.30,6,6,9769.750454545456,7761.989090909091,5778.724999999999,35364.87090909091,22
2514,C15.30,6,8,3825.139642857143,5534.106071428571,4161.934285714286,20466.835714285717,28
2527,C15.40,6,5,17036.104810126584,8399.778101265822,9089.395949367088,56284.364810126586,79
2528,C15.40,6,6,14820.40390625,8383.674375,8744.950390625,53438.10609375,128
2529,C15.40,6,8,14712.923617021277,8948.63304964539,8356.979929078014,54249.397446808514,141
2543,C15.50,6,5,15626.655945945946,8365.985945945946,10767.212972972973,57788.53054054054,37
2544,C15.50,6,6,16972.535897435897,9154.491410256409,10263.292692307692,56195.279871794875,78
2545,C15.50,6,8,15477.385892857143,10388.171785714285,13386.955892857144,62087.74428571429,56
2562,C15.80,5,8,6539.6655,5111.476000000001,6462.398749999999,26476.515250000004,40
2565,C15.80,6,5,11332.883548387097,6664.682258064516,7243.673548387097,37789.085967741936,62
2566,C15.80,6,6,11790.365431034485,7907.265172413793,8284.90577586207,42273.027327586206,116
2567,C15.80,6,8,8815.088508771929,8034.462456140351,7024.340701754386,35134.14701754386,114
2571,C15.90,1,6,3986.7970967741935,2315.2709677419352,8516.07064516129,27808.109032258064,31
2572,C15.90,1,8,3824.1577777777775,1833.0740740740741,8527.593703703704,28042.507777777777,27
2576,C15.90,2,8,3221.882380952381,3003.167619047619,5971.951428571429,16629.707142857143,21
2580,C15.90,3,6,4388.137692307692,4075.779487179487,5096.4802564102565,19521.965128205127,39
2581,C15.90,3,8,3126.7460344827587,4029.5910344827585,4565.734137931035,17390.509137931036,58
2582,C15.90,3,9,989.7039285714285,3815.7607142857146,3709.347142857143,13519.745714285715,28
2588,C15.90,5,5,7939.121764705883,5840.301470588235,6986.168529411765,28572.90911764706,34
2589,C15.90,5,6,7188.922111111111,5665.830777777778,5840.981777777778,26535.18433333333,90
2590,C15.90,5,8,3052.579513888889,3775.008888888889,3771.2708333333335,15573.970902777779,144
2591,C15.90,5,9,1648.6857777777777,3410.7535555555555,3795.0588888888888,12846.735333333332,45
2593,C15.90,6,4,4010.5663636363633,5186.010909090909,6594.124090909091,23120.43090909091,22
2594,C15.90,6,5,7587.223090909091,6305.504636363637,6970.962090909091,30229.38590909091,110
2595,C15.90,6,6,5917.408137254902,6124.259950980392,6162.38411764706,25815.82617647059,204
2596,C15.90,6,8,4504.305423076923,5271.525038461538,4813.261961538461,21025.681692307695,260
2597,C15.90,6,9,1829.8927619047618,4754.621238095238,4078.961904761905,15660.171047619047,105
2614,C16.00,5,6,10093.612647058824,7498.0297058823535,4854.661764705882,31878.310588235297,34
2615,C16.00,5,8,5778.30340909091,5306.55840909091,4835.077954545454,23844.87409090909,44
2616,C16.00,5,9,2575.2262962962964,4883.648888888889,5378.422592592593,18665.548148148147,27
2619,C16.00,6,5,16297.966846846848,8878.466126126126,9021.362612612613,50932.852882882886,111
2620,C16.00,6,6,13407.708377192983,8328.268114035087,7152.676666666667,43168.13276315789,228
2621,C16.00,6,8,10304.647431906615,8373.780428015563,6591.588482490272,37914.004319066145,257
2622,C16.00,6,9,7492.928360655737,6822.010655737706,5565.586229508197,28554.056721311474,61
2635,C16.10,6,6,15608.215625,8499.6234375,7256.2709375,44313.375,32
2636,C16.10,6,8,10752.76818181818,10129.891818181817,6589.444545454546,37855.38863636364,22
2650,C16.20,5,6,10630.848636363635,8051.302272727273,6063.515454545454,36069.90909090909,22
2651,C16.20,5,8,6992.201249999999,7219.566666666667,6036.128333333334,31306.997083333335,24
2655,C16.20,6,4,20268.08625,9170.813,10333.761750000001,58136.057499999995,40
2656,C16.20,6,5,16128.32578125,8400.9453125,7550.910859375,47489.478359375,128
2657,C16.20,6,6,14091.983636363637,9808.75049586777,9346.197355371902,49135.97322314049,121
2658,C16.20,6,8,14527.113168316831,10085.676336633664,10309.297227722773,50084.63950495049,101
2676,C16.30,5,6,12058.502580645161,7320.853870967742,6338.31129032258,36663.900322580645,31
2677,C16.30,5,8,8689.040930232559,6950.280465116279,5750.91023255814,31480.262093023255,43
2681,C16.30,6,4,19329.11475,7179.09075,8904.696249999999,50785.02425,40
2682,C16.30,6,5,17376.716721311477,9520.261803278689,9119.049508196722,52728.78540983607,183
2683,C16.30,6,6,19245.260380434782,9637.191141304347,10091.106956521739,54630.325217391306,184
2684,C16.30,6,8,13745.211384615386,9422.637846153846,9422.426666666666,47847.66964102564,195
2685,C16.30,6,9,10043.627192982456,9151.196315789473,7670.165964912281,38354.990000000005,57
2704,C16.50,6,5,21314.8515,8587.121833333333,9142.5995,57681.60533333333,60
2705,C16.50,6,6,19021.443582089552,9081.56985074627,8719.190447761193,53929.995970149255,67
2706,C16.50,6,8,19082.999795918367,10542.61,10465.467551020407,58767.85673469388,49
2731,C16.80,6,5,16758.035957446806,8918.737659574468,10362.304255319148,52267.55723404255,47
2732,C16.80,6,6,15835.713125,8893.943541666666,8839.358541666666,50103.174999999996,48
2733,C16.80,6,8,11149.947222222223,8289.884814814815,6561.317592592593,38806.28685185185,54
2734,C16.80,6,9,7376.467916666667,8764.802916666666,8135.642500000001,35970.877916666665,24
2748,C16.90,3,5,1970.4153846153847,4233.378461538461,4528.3976923076925,15701.895384615385,26
2749,C16.90,3,6,6437.601111111111,4678.020222222222,4765.935555555556,22085.587333333333,45
2750,C16.90,3,8,3778.7247945205486,4260.594794520548,5911.3427397260275,19828.792465753428,73
2751,C16.90,3,9,1160.5056000000002,3262.4424,3972.2603999999997,12068.721599999999,25
2760,C16.90,5,5,6465.308723404256,4980.6614893617025,4755.728510638298,23176.52744680851,47
2761,C16.90,5,6,5649.3143283582085,5190.678358208956,4846.11,22512.92447761194,67
2762,C16.90,5,8,5748.431325301205,5179.978554216867,4612.635060240964,22502.364939759038,83
2763,C16.90,5,9,3813.4552631578945,4743.848684210527,5764.882631578947,21230.37447368421,38
2766,C16.90,6,4,8194.523333333334,6869.680303030304,7931.680909090909,33764.856060606064,66
2767,C16.90,6,5,10222.082772277228,6979.598019801981,6837.186534653465,33694.47103960396,202
2768,C16.90,6,6,11083.646777777778,7642.102962962963,7594.688259259259,37297.514444444445,270
2769,C16.90,6,8,6215.319664179105,6808.006417910447,5619.674776119403,27147.516641791044,268
2770,C16.90,6,9,3895.130442477876,6565.981238938053,5855.69407079646,23904.359115044248,113
2784,C17.00,6,5,15152.319743589744,10612.32435897436,15894.386666666665,63188.61871794872,39
2785,C17.00,6,6,12963.810625,12451.841458333334,16009.688750000001,64847.009375,48
2786,C17.00,6,8,12503.19066666667,11609.670666666667,13311.464444444446,55431.05511111111,45
2845,C18.00,6,5,10305.506046511628,7135.899767441861,7527.4688372093015,38436.39372093023,43
2846,C18.00,6,6,10139.086511627906,7887.193720930233,8014.339069767442,38427.126976744185,43
2847,C18.00,6,8,10407.408243243242,9527.812567567567,9476.66027027027,44196.40810810811,74
2848,C18.00,6,9,8772.2084375,8663.4834375,7711.6275000000005,37694.180625,32
2884,C18.20,5,6,7696.277647058823,7399.585294117647,6126.087647058824,33027.865,34
2885,C18.20,5,8,7774.892653061224,7765.69612244898,5828.741020408163,31942.026326530613,49
