,basy_zyzd_jbbm_for_str_7,basy_yydj,HAOCAI-7-only_disease-E,JCJY-7-only_disease-E,YP-7-only_disease-E,ZFY-7-only_disease-E,记录条数-7-only_disease
9,A02.000,6,148.4815,1295.76275,499.91049999999996,3022.02,40
51,A04.900,5,58.245625000000004,1089.22046875,504.0496875,2559.5568749999998,64
52,A04.900,6,97.7710071942446,1191.0288489208633,456.7562589928058,2589.5491366906476,139
53,A04.900,7,20.552432432432433,672.9297297297297,632.2864864864864,1769.8035135135135,37
78,A08.000,3,54.341071428571425,683.8714285714286,244.92357142857142,1810.139642857143,28
80,A08.000,5,45.39074074074074,652.1592592592592,197.93074074074073,1447.5862962962963,27
81,A08.000,6,54.38333333333333,1046.6595238095238,197.41309523809525,2223.005476190476,42
87,A08.101,6,182.39254901960786,1406.5235294117647,455.67470588235295,2935.282549019608,51
106,A09.000,5,134.71888888888887,2389.271111111111,966.8996296296297,5085.257037037037,27
107,A09.000,6,147.68828125,2674.7678125,1891.0278125,6179.85859375,64
108,A09.000,7,19.35107692307692,752.154,595.6521538461539,1746.4892307692307,65
111,A09.001,3,18.053703703703704,875.085925925926,524.717037037037,2123.6281481481483,27
113,A09.001,5,50.808499999999995,1199.404,502.89250000000004,2392.19875,40
114,A09.001,6,85.23878787878789,1637.9390909090907,624.7024242424243,3172.059696969697,66
115,A09.001,7,15.698529411764707,611.1343823529412,628.1553235294117,1609.6371764705882,340
122,A09.004,2,30.16416666666667,665.0583333333333,860.5770833333332,2054.3166666666666,24
123,A09.004,3,46.73777777777778,771.533950617284,427.0308641975309,1890.6679629629632,162
124,A09.004,4,57.17733333333334,1213.6921333333335,421.19773333333336,2418.0861333333332,75
125,A09.004,5,57.84767527675277,1149.6626199261993,478.72996309963105,2446.5773800738007,271
126,A09.004,6,107.32640449438203,1601.9652059925095,649.7706367041199,3381.491947565543,267
127,A09.004,7,12.543214285714285,582.9552142857143,498.4452857142857,1525.030142857143,140
138,A09.007,3,37.45428571428572,789.3628571428571,362.22114285714287,1928.8862857142858,35
140,A09.007,6,82.34782608695652,1807.4152173913044,829.216956521739,3798.5108695652175,23
141,A09.007,7,17.56775,548.58875,643.75225,1535.7235,40
142,A09.900,1,60.712,992.39025,1159.1385,2693.9965,40
143,A09.900,2,21.69904109589041,719.7315068493151,966.5758904109588,2312.6157534246577,73
144,A09.900,3,37.25332015810277,940.5058102766799,507.0044664031621,2096.721581027668,253
145,A09.900,4,52.74359375,1326.7265625,583.2828125,2508.79359375,64
146,A09.900,5,55.8860606060606,1316.4721212121212,444.84628787878785,2566.224166666667,264
147,A09.900,6,81.73983388704319,1589.2844186046511,676.2204983388705,3290.0817940199336,301
148,A09.900,7,14.103325825825827,558.495472972973,566.453018018018,1489.1649024024023,1332
149,A09.901,1,31.6344,854.4608000000001,1063.732,2711.7365999999997,50
150,A09.901,2,37.5140625,1039.119921875,947.151875,2502.9425,128
151,A09.901,3,29.717201365187712,955.3839590443686,444.2914675767918,1964.285699658703,293
152,A09.901,4,38.60414634146341,1043.6753658536586,443.740243902439,1970.3878048780487,82
153,A09.901,5,35.42125,982.284296875,291.382265625,1856.0650390625,256
154,A09.901,6,61.04545454545455,1395.9921590909091,571.7684090909091,2771.665284090909,176
155,A09.901,7,13.942806827418044,552.2756407477648,601.9529206177187,1528.7768924410727,3691
158,A09.902,3,60.3255,1484.5916666666667,730.5414999999999,3143.0071666666668,60
160,A09.902,5,72.60158878504673,1684.7392523364485,679.6414953271028,3521.760186915888,107
161,A09.902,6,210.9675238095238,2184.202857142857,1026.1937142857143,4672.397047619048,105
162,A09.902,7,34.928128834355824,646.7889570552147,602.7726993865031,1823.537300613497,326
164,A09.903,3,53.78828571428571,523.3971428571429,170.1417142857143,1361.5828571428572,35
167,A09.903,6,134.02341463414635,1095.3258536585365,548.989512195122,2840.8139024390243,41
173,A15.000,3,166.41454545454548,1752.2151515151515,1000.928787878788,4309.770606060606,33
174,A15.000,4,125.24499999999999,2046.6100000000001,1643.2123333333332,5883.207666666667,30
175,A15.000,5,175.12901041666666,2680.3284375,1362.5366666666666,6629.91046875,192
176,A15.000,6,382.89139902676396,5386.250839416059,3462.2808029197076,12228.377785888077,822
177,A15.000,7,187.04734375,2350.715625,2474.5221875,7519.1,64
182,A15.007,3,72.10810810810811,1128.081081081081,911.1013513513514,3748.472972972973,37
184,A15.007,5,189.34538461538463,3095.535846153846,2109.1658461538464,7722.905692307692,65
185,A15.007,6,225.9667142857143,3432.943142857143,1901.6547142857141,8373.855714285715,70
188,A15.008,3,63.83642857142856,1206.107142857143,1064.5607142857143,5308.004285714285,28
189,A15.008,5,146.20225806451614,2267.5241935483873,1206.4848387096774,5588.571935483871,31
190,A15.008,6,380.2981818181818,3743.0779545454543,1958.5102272727272,8846.340454545454,44
202,A15.200,5,342.3596551724138,2767.713793103448,1896.4955172413795,7797.691379310344,29
203,A15.200,6,3386.180571428571,4748.204285714285,1360.37,13138.107714285716,35
206,A15.201,6,10623.788965517242,8438.166034482758,4502.527586206897,31696.874655172414,58
218,A15.300,3,148.2953488372093,1517.2441860465117,706.9281395348837,4337.13976744186,43
219,A15.300,4,135.4194117647059,2226.8176470588237,1682.830588235294,6382.481764705883,34
221,A15.300,6,370.90525547445253,4022.758759124087,1649.8225547445256,8526.428029197079,137
229,A15.304,6,256.93565217391307,5004.266956521739,1476.9147826086958,8409.313043478262,23
233,A15.307,6,324.20807692307693,4394.770192307692,1578.029230769231,8564.008653846155,52
236,A15.308,6,381.1143820224719,4873.375280898877,2078.6898876404493,10328.14191011236,89
252,A15.601,6,1192.2046666666668,5221.853,1865.3153333333332,12392.315666666665,30
265,A16.000,3,303.95425,1405.7,763.12675,4087.1760000000004,40
268,A16.000,6,254.9555172413793,3475.4589655172413,1343.205172413793,6937.29224137931,58
280,A16.008,3,71.61757575757576,1222.4242424242425,1116.5078787878788,5279.231515151516,33
281,A16.008,5,150.7867857142857,2256.0875,867.7389285714286,4768.716428571429,28
282,A16.008,6,197.89833333333334,3617.347222222222,1664.893611111111,8505.58,36
322,A16.200,3,89.57110576923077,1821.0601923076924,954.231298076923,4742.802163461538,208
323,A16.200,4,134.05486842105265,1614.082894736842,1382.6796052631578,4904.926052631579,76
324,A16.200,5,372.2276428571429,3020.466142857143,1654.751642857143,7722.138499999999,280
325,A16.200,6,422.32353919239904,5395.993966745843,2679.757798891528,10854.6668962787,1263
326,A16.200,7,57.890454545454546,1247.3031818181817,1102.597575757576,4036.4142424242427,66
339,A16.207,6,4376.84875,4710.029166666666,4474.324583333334,17768.55,24
350,A16.404,6,392.01590909090913,4257.529545454545,2673.474090909091,10367.766818181817,22
355,A16.500,5,324.4757142857143,3040.373392857143,1399.1364285714285,7012.175357142857,56
356,A16.500,6,605.7628648648649,4940.141189189189,1775.1683243243244,10504.47891891892,185
365,A16.503,6,482.0709090909091,3907.0595454545455,1332.182272727273,8420.903636363637,22
368,A16.700,4,92.3721153846154,2169.548076923077,853.0826923076924,4542.816346153846,52
382,A17.000,6,1059.1588636363635,6979.665,4595.510909090909,17667.390681818182,44
390,A17.803,6,679.0648214285713,9861.542142857143,7614.287499999999,24305.014821428573,56
407,A18.006,6,8852.720344827585,7565.189655172414,6694.592413793103,33734.645172413795,29
414,A18.007,6,4557.369642857143,7386.515357142857,5496.5599999999995,26145.496964285714,56
459,A18.101,6,403.8582758620689,4440.501379310344,1623.8731034482757,8444.76551724138,29
463,A18.103,6,2165.34375,4358.562916666667,1861.3687499999999,13596.660416666666,24
491,A18.205,6,1172.4509210526317,4255.890657894737,1415.2636842105262,10457.569342105264,76
503,A18.300,6,1289.0051515151515,9472.437575757576,7918.446363636364,23816.806363636362,33
505,A18.303,6,5003.1912,7654.79,9792.6332,31534.528,25
518,A18.314,6,819.9671739130434,6163.928043478261,1991.3513043478263,11860.308478260868,46
548,A19.001,6,327.55825,8102.744250000001,4849.4585,16264.124249999999,40
597,A31.000,6,362.15153846153845,6232.232051282051,2551.81,11938.660512820514,39
626,A38.x00,5,43.12875,676.7096875,362.1203125,1862.4025,32
627,A38.x00,6,91.05580645161291,871.4580645161291,465.47903225806454,2232.3929032258065,31
646,A41.000,6,2317.898823529412,14042.18274509804,14307.05274509804,43420.45431372549,51
650,A41.100,6,1321.7186956521741,8815.398695652173,7302.550434782609,25932.338260869565,23
654,A41.200,5,272.8985714285714,3888.6104761904767,2892.4942857142855,10938.914761904762,21
655,A41.200,6,1836.4362264150943,11056.788301886792,10197.340566037738,35504.39264150943,53
664,A41.500,5,483.037027027027,4037.234054054054,2323.183513513514,10819.312162162161,37
665,A41.500,6,1696.4438775510205,10975.959591836736,7614.7185714285715,31579.5156122449,98
