,basy_zyzd_jbbm_for_str_4,basy_yydj,HAOCAI-4-only_disease-E,JCJY-4-only_disease-E,YP-4-only_disease-E,ZFY-4-only_disease-E,记录条数-4-only_disease
8,A02.,5,80.81103448275861,1374.2224137931034,697.3720689655173,3238.38,29
9,A02.,6,224.63819277108436,2078.179879518072,901.4334939759036,4771.992530120482,83
12,A03.,3,35.737096774193546,737.3593548387097,390.1293548387097,2019.5709677419356,31
19,A04.,3,59.1588,983.816,837.3908,2452.5204,25
21,A04.,5,57.12971014492754,1092.7255072463768,540.8197101449275,2589.2395652173914,69
22,A04.,6,95.15321428571428,1321.8423214285715,526.8736904761905,2892.6586904761903,168
23,A04.,7,17.001206896551725,626.4972413793103,587.4353448275862,1633.6027586206897,58
32,A08.,3,60.005,683.314,257.59,1813.3290000000002,30
34,A08.,5,51.46941176470588,818.689705882353,254.92529411764704,1750.850588235294,34
35,A08.,6,124.63752136752137,1246.8897435897436,348.7922222222222,2622.5082905982904,117
36,A08.,7,19.266774193548386,795.0290322580646,589.363870967742,1775.771935483871,31
37,A09.,1,42.06629032258065,898.4637903225806,1140.0620967741936,2713.5383870967744,124
38,A09.,2,32.48179389312977,922.0429389312977,978.032213740458,2474.4423664122137,262
39,A09.,3,38.53603409090909,936.1020340909091,473.3825,2068.252465909091,880
40,A09.,4,59.15097165991902,1266.0501619433198,511.85372469635627,2452.6135222672065,247
41,A09.,5,56.62412175648703,1250.1168363273455,471.1980139720559,2539.815139720559,1002
42,A09.,6,104.98719363891487,1685.579859681946,772.0404770813844,3565.8591300280636,1069
43,A09.,7,15.30039865433137,564.9213170731707,593.3663414634146,1543.0904272497896,5945
46,A15.,3,136.07777070063693,1414.0707006369428,891.9937579617833,4353.651464968153,157
47,A15.,4,574.9353086419753,2339.899506172839,1823.4593827160493,7700.944444444444,81
48,A15.,5,303.7272987012987,2738.2982597402597,1522.1723636363636,7014.716857142857,385
49,A15.,6,1050.687950651131,5128.979650445511,2984.5066963673744,12442.181569568198,1459
50,A15.,7,166.4697260273973,2211.880821917808,2393.878082191781,7160.12109589041,73
52,A16.,2,87.22641025641026,1500.4410256410256,1307.7620512820513,4938.014102564102,39
53,A16.,3,137.36027397260273,1683.0510136986302,924.424,4728.721315068493,365
54,A16.,4,124.80648275862067,1932.7324137931034,1199.7526206896553,4957.063172413793,145
55,A16.,5,388.9017570498915,2885.3500000000004,1469.4095010845988,7165.598611713666,461
56,A16.,6,680.0122005730659,5214.484630372493,2554.8457593123208,11107.16605730659,1745
57,A16.,7,96.74704081632652,1563.704693877551,1290.2948979591836,4593.805,98
63,A17.,6,1165.6561739130434,8596.253913043478,5910.659217391305,21428.85165217391,115
67,A18.,3,257.91,1874.2562162162162,758.171891891892,5407.413513513513,37
68,A18.,4,1004.612,3565.6848,2100.544,11399.7544,25
69,A18.,5,713.5064705882353,3041.482205882353,1270.7405882352941,7825.28411764706,68
70,A18.,6,2828.3535533980585,6152.704330097087,3767.956446601942,18669.440427184465,515
71,A18.,7,22.456,1262.856,1503.6944,4013.0388000000003,25
76,A19.,6,428.0346052631579,8161.07197368421,5081.2625,17932.11592105263,76
84,A23.,6,1392.1604347826087,6403.913043478261,3407.0265217391307,15114.405217391304,23
100,A31.,6,372.16065217391304,6794.251086956521,2715.386956521739,13117.303260869565,46
115,A38.,5,43.12875,676.7096875,362.1203125,1862.4025,32
116,A38.,6,91.05580645161291,871.4580645161291,465.47903225806454,2232.3929032258065,31
121,A40.,6,1066.0333333333333,8650.35909090909,7013.067272727273,23495.077878787877,33
122,A41.,1,562.3851923076923,2479.624807692308,2731.214230769231,9849.440961538461,52
123,A41.,2,253.3796,3058.1943333333334,2974.505866666667,9180.170333333333,150
124,A41.,3,241.36499999999998,2940.8868459302325,2159.067703488372,8011.996075581395,688
125,A41.,4,682.6909976247031,4896.465249406176,5253.482304038004,16466.861425178147,421
126,A41.,5,526.7178105395232,3775.935903387704,2810.142459222083,10825.03469259724,1594
127,A41.,6,1508.7195841703494,8030.051578947368,6553.768579750905,23781.447894736844,4978
128,A41.,7,129.0626451612903,1801.3480645161292,2112.085677419355,6158.617225806452,155
136,A46.,5,40.17208333333333,1428.16875,1052.0975,3558.265,24
137,A46.,6,134.07961038961037,1923.0935064935065,1357.635974025974,5807.353246753247,77
142,A48.,6,865.8180645161291,6549.670322580645,4147.370322580646,16214.108387096774,31
145,A49.,2,81.3135294117647,1478.949019607843,1833.0016666666668,5319.164019607843,102
146,A49.,3,60.344046391752585,1312.3349226804123,1005.6934536082474,3628.8351546391755,388
147,A49.,4,639.6653543307086,3327.6915748031497,3842.968267716535,13051.02220472441,127
148,A49.,5,172.3941150442478,1679.588517699115,1264.0220796460176,4752.235442477876,452
149,A49.,6,210.82123678646937,1878.730665961945,1271.4046828752644,5472.043509513742,946
150,A49.,7,25.943614457831327,645.5381927710844,723.1388353413655,1965.4471485943777,249
162,A52.,6,277.65486111111113,3100.3825,1928.3915277777778,8107.572777777777,72
167,A53.,6,121.54829268292684,1407.3146341463414,969.6192682926829,3669.386585365854,41
174,A54.,7,3.357428571428571,618.9114285714286,2048.7534285714282,2963.471142857143,35
194,A63.,5,167.09285714285716,1189.4011904761905,260.40714285714284,3077.9938095238094,42
195,A63.,6,374.55062499999997,1545.593625,1131.35275,6918.042125,80
207,A75.,3,41.21727272727273,1041.3484848484848,613.0136363636364,2800.331818181818,33
218,A86.,3,118.89260869565219,2491.8826086956524,987.9565217391304,4924.898695652174,23
219,A86.,4,279.69875,3080.619166666667,2091.4104166666666,8228.15875,24
220,A86.,5,172.1786842105263,3372.021052631579,1498.3823684210527,7069.421578947369,38
221,A86.,6,538.3545108695652,5297.733288043479,2814.5322282608695,13252.554402173912,368
227,A87.,6,248.20285714285714,4483.44231292517,1776.7897959183674,8993.345102040816,147
