,basy_zyzd_jbbm_for_str_6,basy_yydj,basy_ssjczbm1_for_str_6,age_group,AGE-HAOCAI-6-6-E,AGE-JCJY-6-6-E,AGE-YP-6-6-E,AGE-ZFY-6-6-E,记录条数-6-6
30,A02.00,6,,0,150.12375,1148.7409375,445.2875,2669.465,32
159,A04.90,5,,0,59.4112,557.056,314.60560000000004,1671.0676,25
178,A04.90,6,,0,68.66907894736842,937.0407894736843,291.3403947368421,1946.2705263157895,76
253,A08.00,5,,0,44.95434782608696,672.2913043478261,197.05521739130435,1485.6530434782608,23
272,A08.10,6,,0,85.27971428571429,1105.8880000000001,304.55314285714286,2147.0482857142856,35
341,A09.00,3,,0,55.071124999999995,533.1800000000001,288.370375,1525.70025,80
342,A09.00,3,,1,24.29952380952381,864.7476190476191,336.7761904761905,1726.3000000000002,21
348,A09.00,3,,8,47.355714285714285,1079.0619047619048,706.0714285714286,2427.774761904762,21
373,A09.00,4,,0,48.710476190476186,675.3857142857144,291.7528571428572,1713.7495238095237,21
397,A09.00,5,,0,49.87516129032259,593.7443010752688,295.0794623655914,1529.0356989247312,93
402,A09.00,5,,5,48.50652173913044,1736.0826086956522,1026.9882608695652,3657.687391304348,23
405,A09.00,5,,9,60.61310344827586,1043.2879310344827,353.3303448275862,2170.9906896551724,29
474,A09.00,6,,0,76.50806818181819,843.37625,299.54045454545457,1967.2492045454544,88
479,A09.00,6,,5,63.22594594594595,2262.318648648649,807.7832432432432,3894.6770270270267,37
481,A09.00,6,,8,152.4421212121212,2610.6530303030304,1424.8118181818181,5226.861212121213,33
482,A09.00,6,,9,91.36891891891892,2100.908918918919,671.9124324324324,3840.084594594595,37
582,A09.00,7,,0,19.81764705882353,426.9658823529412,305.56529411764706,1051.5152941176473,34
583,A09.00,7,,1,12.410232558139535,453.8932558139535,375.74976744186046,1131.644418604651,43
585,A09.00,7,,3,10.167083333333332,632.6770833333334,599.1829166666666,1546.8929166666667,24
586,A09.00,7,,4,13.709999999999999,605.7524999999999,524.9159999999999,1480.86125,40
587,A09.00,7,,5,14.463423423423423,597.4956756756757,643.1999999999999,1612.9863063063065,111
588,A09.00,7,,6,12.940086956521741,643.1164347826087,653.0853043478261,1678.503391304348,115
589,A09.00,7,,8,17.558456375838926,696.1105369127517,636.5020805369128,1733.4660402684565,149
590,A09.00,7,,9,20.41581395348837,655.5595348837209,705.7544186046512,1884.1974418604652,43
617,A09.90,1,,5,66.69238095238094,862.2333333333333,1194.669523809524,2695.154285714286,21
628,A09.90,2,,0,112.94608695652175,492.3521739130435,566.205652173913,1721.9213043478262,23
632,A09.90,2,,4,18.706190476190475,1054.1404761904762,955.6490476190477,2512.5147619047616,21
633,A09.90,2,,5,21.90032258064516,906.1032258064516,1139.0074193548387,2663.0851612903225,31
634,A09.90,2,,6,26.41785714285714,1142.8642857142856,934.0953571428571,2574.711785714286,28
635,A09.90,2,,8,27.7951724137931,1012.2379310344828,1143.9758620689654,2791.826896551724,29
657,A09.90,3,,0,36.39806896551724,524.4474482758621,239.8076551724138,1275.980620689655,145
658,A09.90,3,,1,18.482222222222223,701.7425925925926,322.90629629629626,1389.5757407407407,54
659,A09.90,3,,2,29.188076923076924,886.9769230769232,516.6323076923077,1736.628846153846,26
660,A09.90,3,,3,21.702499999999997,737.0571428571428,302.23999999999995,1458.9585714285713,28
661,A09.90,3,,4,23.088214285714287,1108.7285714285715,440.6017857142857,1985.8385714285716,28
662,A09.90,3,,5,32.119811320754714,1051.1377358490568,527.6811320754716,2113.804716981132,53
663,A09.90,3,,6,38.019411764705886,1291.7441176470588,723.5625490196079,2607.041176470588,51
664,A09.90,3,,8,40.85196428571429,1344.5785714285714,723.2658928571428,2793.1862499999997,56
665,A09.90,3,,9,42.43383333333333,963.5633333333334,488.74733333333336,2194.7435,60
734,A09.90,4,,0,41.651923076923076,543.5846153846154,185.5996153846154,1139.1292307692308,26
778,A09.90,5,,0,32.3525,625.8584558823529,180.99992647058824,1295.7694852941177,136
779,A09.90,5,,1,36.93457142857143,845.3617142857142,275.7242857142857,1645.189142857143,35
782,A09.90,5,,4,56.240344827586206,1419.986551724138,443.5289655172414,2534.6158620689657,29
783,A09.90,5,,5,38.211999999999996,1344.2737777777777,445.4448888888889,2382.1968888888887,45
784,A09.90,5,,6,45.87612903225807,1433.263870967742,632.1006451612903,2786.1664516129035,31
785,A09.90,5,,8,76.44048780487805,1728.1453658536586,543.6334146341463,3098.7380487804876,41
786,A09.90,5,,9,48.662,1255.5700000000002,303.82925,2223.3485,40
877,A09.90,6,,0,46.21601769911504,859.3962831858407,250.68522123893806,1791.2814159292034,113
878,A09.90,6,,1,66.7712,1257.2792,326.2724,2140.8716,25
879,A09.90,6,,2,50.23428571428572,1673.9571428571428,812.8466666666666,3193.969047619048,21
882,A09.90,6,,5,92.26892857142856,2166.7285714285713,803.7778571428571,3906.69,28
883,A09.90,6,,6,52.91576923076923,1729.1480769230768,746.4046153846155,3364.316153846154,26
884,A09.90,6,,8,96.41090909090909,2229.2875757575757,905.1218181818182,4148.465454545454,33
885,A09.90,6,,9,113.18129032258064,1461.7130645161292,776.4845161290323,3489.966129032258,62
935,A09.90,6,45.230,5,116.33869565217391,2019.0260869565216,1453.1495652173915,4902.465652173913,23
1002,A09.90,7,,0,21.68591216216216,413.1751689189189,256.2166216216216,971.8017905405407,296
1003,A09.90,7,,1,11.16129353233831,438.5227860696518,384.0181094527363,1099.028383084577,402
1004,A09.90,7,,2,15.68351145038168,441.2585496183206,427.8304580152672,1130.6902290076337,131
1005,A09.90,7,,3,10.234213197969543,491.3794416243655,439.4139086294416,1203.4452791878173,197
1006,A09.90,7,,4,11.540890052356021,530.725,567.6548429319372,1431.8394764397908,382
1007,A09.90,7,,5,11.174505263157895,552.4909157894737,619.1216526315789,1547.5182315789475,950
1008,A09.90,7,,6,12.693300492610838,574.8640591133005,671.9185221674877,1634.0783349753694,1015
1009,A09.90,7,,8,14.938306962025317,594.8277610759494,674.9957515822784,1674.2114952531647,1264
1010,A09.90,7,,9,17.33713062098501,613.315653104925,682.6806423982869,1723.546295503212,467
1158,A15.00,5,,5,118.35153846153847,1928.5228205128205,1326.0761538461538,5148.651538461539,39
1159,A15.00,5,,6,173.68808510638297,2918.5114893617024,1957.3882978723404,7593.038510638298,47
1160,A15.00,5,,8,138.2805128205128,2626.109487179487,1396.95,6396.274102564103,39
1209,A15.00,6,,2,103.87923076923076,3682.451538461539,3334.2207692307693,8964.436153846154,26
1210,A15.00,6,,3,135.58774193548388,3975.925806451613,2351.702258064516,8586.503225806451,31
1211,A15.00,6,,4,159.119,3656.7580000000003,2858.91675,9347.63625,40
1212,A15.00,6,,5,163.3097619047619,4245.18380952381,3143.5801190476186,9736.508214285715,84
1213,A15.00,6,,6,207.99838095238096,4039.885619047619,2845.155238095238,9278.90961904762,105
1214,A15.00,6,,8,334.07533333333333,4493.7735555555555,3139.074555555556,10734.488333333333,90
1215,A15.00,6,,9,233.17935483870968,5983.187096774193,3075.923870967742,12349.47806451613,31
1250,A15.00,6,33.240,1,203.04379310344828,4796.081034482759,2690.2244827586205,10067.437586206897,29
1251,A15.00,6,33.240,2,316.86548387096775,6172.840967741936,3263.378387096774,12532.436774193548,31
1252,A15.00,6,33.240,3,210.13189189189188,5090.124324324324,2238.8191891891893,10133.37027027027,37
1253,A15.00,6,33.240,4,547.5373333333333,6078.038666666666,4153.6686666666665,13769.51688888889,45
1254,A15.00,6,33.240,5,317.4082894736842,6416.668815789474,3459.9206578947374,13301.765,76
1255,A15.00,6,33.240,6,419.91366197183095,6244.492816901408,3384.3821126760563,13603.214366197182,71
1256,A15.00,6,33.240,8,281.8854545454546,5138.472272727273,2559.810227272727,11372.141136363636,44
1528,A15.30,6,33.240,1,230.41000000000003,4036.0173913043477,982.5552173913044,7419.902608695653,23
1529,A15.30,6,33.240,2,296.8432142857143,3751.0142857142855,1228.3999999999999,7388.9917857142855,28
1531,A15.30,6,33.240,4,451.8866666666667,5826.527619047619,1708.7576190476193,11008.929523809524,21
1532,A15.30,6,33.240,5,360.10483870967744,4601.287096774194,1636.0135483870968,8993.08,31
1533,A15.30,6,33.240,6,406.7954054054054,5628.154324324324,2218.9562162162165,11471.965675675676,37
1830,A16.20,3,,2,95.30478260869565,2125.7043478260866,787.318695652174,5330.99652173913,23
1831,A16.20,3,,3,60.582,1566.99,498.746,3957.4736666666668,30
1832,A16.20,3,,4,74.9216,2390.724,811.6511999999999,5876.8292,25
1833,A16.20,3,,5,42.09317073170732,1546.839024390244,703.8490243902439,3893.081219512195,41
1892,A16.20,5,,4,121.32083333333333,2267.7083333333335,1565.3958333333333,5901.470833333333,24
1893,A16.20,5,,5,134.9297619047619,2874.6766666666667,1102.5942857142857,6130.8150000000005,42
1894,A16.20,5,,6,123.55611111111112,2138.238888888889,1478.2377777777776,5663.701666666667,36
1895,A16.20,5,,8,102.5175,1754.7375,1181.2603571428572,4666.487142857143,28
1959,A16.20,6,,1,124.7624,3123.4288,1908.6828,6388.9664,25
1960,A16.20,6,,2,119.2309756097561,4030.075121951219,2841.3224390243904,8924.429024390245,41
1961,A16.20,6,,3,221.23105263157896,3774.0989473684212,2170.7826315789475,7719.666578947369,38
