,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,age_group,AGE-HAOCAI-3-3-E,AGE-JCJY-3-3-E,AGE-YP-3-3-E,AGE-ZFY-3-3-E,记录条数-3-3
36,A02,6,,0,143.56742857142856,1204.5202857142856,453.4602857142857,2763.222571428572,35
137,A04,5,,0,59.4112,557.056,314.60560000000004,1671.0676,25
155,A04,6,,0,68.66907894736842,937.0407894736843,291.3403947368421,1946.2705263157895,76
163,A04,6,,9,85.50954545454546,1468.7818181818182,413.1068181818182,3593.1636363636367,22
226,A08,5,,0,51.833214285714284,718.8874999999999,194.845,1560.5407142857143,28
231,A08,6,,0,64.60317460317461,974.1250793650793,237.7431746031746,1853.4607936507937,63
264,A09,1,,5,58.7896,851.9639999999999,1190.392,2622.9271999999996,25
266,A09,1,,8,27.71714285714286,988.5585714285714,1164.8090476190478,2860.4561904761904,21
279,A09,2,,0,94.137,469.0133333333333,494.81066666666663,1598.2050000000002,30
283,A09,2,,4,17.85590909090909,1022.1840909090909,925.6313636363636,2437.835,22
284,A09,2,,5,25.524864864864863,1010.7540540540541,1221.3651351351352,2886.3937837837834,37
285,A09,2,,6,31.45741935483871,1169.7483870967742,947.8138709677419,2632.918387096774,31
286,A09,2,,8,25.393939393939394,1004.1303030303031,1050.6372727272726,2669.543939393939,33
287,A09,2,,9,31.43,982.8478260869565,1254.534347826087,2814.582608695652,23
307,A09,3,,0,43.03737777777778,527.5523555555556,257.07439999999997,1364.7698222222223,225
308,A09,3,,1,20.111066666666666,747.384,326.7898666666667,1483.8585333333333,75
309,A09,3,,2,30.026176470588236,871.0088235294118,516.3602941176471,1780.469411764706,34
310,A09,3,,3,23.44175,763.298,334.63175,1565.1855,40
311,A09,3,,4,22.643414634146342,1056.8975609756098,509.73926829268294,2047.7336585365854,41
312,A09,3,,5,32.32416666666667,1004.0999999999999,508.19472222222225,2055.858333333333,72
313,A09,3,,6,44.24235294117647,1315.9507352941175,715.0227941176471,2709.886470588235,68
314,A09,3,,8,42.62571428571428,1272.164935064935,718.5764935064935,2693.5285714285715,77
315,A09,3,,9,42.839999999999996,932.9337662337662,475.1816883116883,2217.8942857142856,77
367,A09,4,,0,44.80574468085106,602.4744680851064,233.02978723404254,1395.8744680851064,47
368,A09,4,,1,34.35136363636364,785.7954545454545,444.82772727272726,1690.5118181818182,22
374,A09,4,,8,62.63571428571428,1688.3200000000002,623.2952380952381,3015.4119047619047,21
375,A09,4,,9,65.21142857142857,1437.5338095238094,570.0519047619048,2712.171904761905,21
411,A09,5,,0,39.46868995633188,612.8164628820961,227.32917030567685,1390.5020524017466,229
412,A09,5,,1,33.58584905660377,971.1756603773584,326.00547169811324,1823.6896226415095,53
413,A09,5,,2,29.735294117647058,1234.2282352941177,339.2473529411765,2092.2935294117647,34
414,A09,5,,3,40.93222222222222,1209.568888888889,444.7125,2092.4855555555555,36
415,A09,5,,4,50.88522727272727,1396.2775,458.3025,2528.2722727272726,44
416,A09,5,,5,41.693970588235295,1476.7973529411765,642.1433823529412,2813.6127941176474,68
417,A09,5,,6,50.17409090909091,1684.6427272727271,742.4272727272727,3372.6827272727273,44
418,A09,5,,8,78.55278688524591,1704.4903278688525,618.7765573770492,3115.194590163934,61
419,A09,5,,9,53.68492753623189,1166.35,324.6340579710145,2201.3430434782613,69
421,A09,5,17.,0,50.769285714285715,594.0392857142857,249.86357142857145,1596.8185714285714,28
444,A09,5,45.,5,100.84,2040.606896551724,762.7048275862069,4057.0265517241382,29
486,A09,6,,0,59.478208955223884,852.3825373134329,272.0745771144278,1868.3220398009948,201
487,A09,6,,1,63.38090909090909,1266.7472727272727,336.63113636363636,2179.2088636363637,44
488,A09,6,,2,49.468648648648646,1637.0972972972972,688.1086486486487,2956.751621621622,37
489,A09,6,,3,85.00375,1479.201875,560.589375,2640.4371875,32
