,basy_zyzd_jbbm_for_str_4,basy_yydj,basy_ssjczbm1_for_str_4,age_group,AGE-HAOCAI-4-4-E,AGE-JCJY-4-4-E,AGE-YP-4-4-E,AGE-ZFY-4-4-E,记录条数-4-4
3957,C15.,6,99.2,8,1068.2463414634146,4692.835609756098,4019.009756097561,12261.619268292683,41
4032,C16.,4,,5,641.191875,2329.578125,4191.975,8606.495,32
4033,C16.,4,,6,736.1088461538462,2895.9615384615386,5281.579230769231,10926.507307692307,26
4140,C16.,6,,6,399.9013636363636,3859.225,3267.301363636364,10744.114545454546,22
4141,C16.,6,,8,412.8337931034483,5375.895172413793,3389.5241379310346,12271.797931034484,29
4171,C16.,6,43.4,5,6873.894193548387,5311.512903225806,2372.588387096774,22495.32612903226,31
4172,C16.,6,43.4,6,7421.260238095238,5416.923809523809,2681.674285714286,24273.457142857143,42
4173,C16.,6,43.4,8,4033.9435714285714,6388.452857142857,2610.043214285714,21902.470714285715,28
4178,C16.,6,43.5,5,18911.47909090909,12386.544545454544,9930.039545454545,63316.92363636364,22
4179,C16.,6,43.5,6,17564.99625,10071.547916666666,7797.67125,51903.60958333333,24
4187,C16.,6,43.7,4,23127.221923076922,10496.15423076923,7185.426538461538,64605.69423076923,26
4188,C16.,6,43.7,5,24822.481717171715,10845.851717171718,9064.406060606061,63777.09818181818,99
4189,C16.,6,43.7,6,24894.824411764705,12240.137450980392,9935.27843137255,68110.81696078432,102
4190,C16.,6,43.7,8,24844.40580645161,12523.626935483871,11073.227096774193,67579.17677419355,62
4194,C16.,6,43.8,5,20194.869565217392,8974.27652173913,6806.774347826087,49642.421739130434,23
4201,C16.,6,43.9,5,21726.88775510204,12356.861632653061,10811.711836734694,66806.97979591838,49
4202,C16.,6,43.9,6,23107.67484848485,12505.891515151514,12146.407878787879,70130.12742424243,66
4203,C16.,6,43.9,8,21424.897931034484,13168.631724137931,11664.078448275863,67367.16413793103,58
4208,C16.,6,44.1,5,913.0637931034482,5349.621379310344,2826.9058620689657,12302.155172413793,29
4209,C16.,6,44.1,6,485.20324324324326,6004.993513513514,1579.7848648648649,10401.428378378378,37
4210,C16.,6,44.1,8,731.7353333333334,5058.266333333333,2138.228,10613.848666666667,60
4249,C16.,6,54.2,6,4411.591538461538,7383.535384615385,5070.401923076924,26069.402692307693,26
4301,C16.,6,99.2,6,1221.5113636363637,5250.788636363636,3881.175909090909,12996.872272727273,22
4302,C16.,6,99.2,8,646.0328,5606.016,4636.1192,13463.0012,25
4513,C18.,5,17.3,5,13058.92380952381,8129.457619047618,4824.835238095238,38544.49238095238,21
4514,C18.,5,17.3,6,11928.548684210526,8233.972631578948,4813.643684210526,37022.81868421053,38
4515,C18.,5,17.3,8,12428.485128205128,7878.099487179487,4418.678717948718,37293.833333333336,39
4544,C18.,5,45.7,8,8977.378076923076,9796.453846153845,7302.699230769231,40180.626923076925,26
4579,C18.,6,17.3,4,15849.996666666668,8733.777222222221,6659.156481481482,46553.032222222224,54
4580,C18.,6,17.3,5,14350.355870967744,8900.591096774195,6170.9003225806455,44979.70670967742,155
4581,C18.,6,17.3,6,14594.248972972973,9321.306432432431,6940.57172972973,46815.09945945946,185
4582,C18.,6,17.3,8,14911.36349112426,9910.61047337278,7273.562426035503,49098.990887573964,169
4583,C18.,6,17.3,9,16362.586428571429,14041.548095238095,10998.714523809524,63046.298571428575,42
4614,C18.,6,45.2,6,565.8689285714286,5548.246428571429,1936.5039285714286,10240.498214285715,28
4615,C18.,6,45.2,8,641.6657142857142,6762.2004761904755,3342.836666666667,13271.038095238095,21
4626,C18.,6,45.7,5,12746.693541666667,10370.177708333335,8011.64,48424.84291666667,48
4627,C18.,6,45.7,6,12234.324523809524,12546.697142857143,9396.869047619048,53579.17952380952,42
4628,C18.,6,45.7,8,13449.25435897436,12716.834358974358,9737.727435897435,54047.679615384615,78
4629,C18.,6,45.7,9,12375.188536585365,13283.263170731709,12159.350975609756,61332.094146341464,41
4856,C20.,4,,5,868.1112820512822,2495.153846153846,4576.24076923077,9787.428974358974,39
4857,C20.,4,,6,882.2016129032259,2668.6451612903224,4819.815806451613,10668.500322580645,31
4858,C20.,4,,8,866.3857692307691,2930.019230769231,4756.569230769231,10941.839615384615,26
4884,C20.,4,48.6,8,6058.660434782609,8604.524782608696,6132.7373913043475,40838.96695652174,23
4943,C20.,5,48.6,5,12262.9244,7633.398,4325.3856,37324.190800000004,25
4944,C20.,5,48.6,6,11036.756000000001,8102.5037142857145,4612.003142857143,35578.18228571428,35
4945,C20.,5,48.6,8,11734.177179487178,7722.49435897436,4621.79641025641,38093.303846153845,39
5001,C20.,6,45.2,6,502.0238095238095,5480.019047619047,1585.6790476190477,9945.751904761904,21
5035,C20.,6,48.3,5,3392.953571428571,4343.983214285714,991.8957142857143,13133.859642857144,28
5045,C20.,6,48.5,5,13894.245161290322,7797.380322580645,6242.673870967741,43823.583225806455,31
5047,C20.,6,48.5,8,13130.659523809523,9557.4,6989.509999999999,45595.57380952381,21
5051,C20.,6,48.6,4,15596.151186440678,8839.867627118643,7291.810508474577,47433.60508474577,59
5052,C20.,6,48.6,5,14058.56153488372,8776.974930232558,6542.894093023256,45455.488930232554,215
5053,C20.,6,48.6,6,13721.133214285714,9034.671071428571,6262.201696428571,45532.6934375,224
5054,C20.,6,48.6,8,16329.824143426295,10543.727250996017,7841.629043824701,52498.57003984064,251
5055,C20.,6,48.6,9,14245.24057142857,10835.686714285714,7862.040571428571,51535.059,70
5096,C20.,6,99.2,5,1221.5895833333334,4880.075,3571.68625,11733.688333333334,24
5097,C20.,6,99.2,6,572.3813333333333,4397.1,3410.903,10318.794333333333,30
5098,C20.,6,99.2,8,1091.0344827586207,4682.5310344827585,3185.880689655173,11210.892413793104,29
5329,C22.,6,,4,333.52958333333333,4843.020833333333,3931.7554166666664,11412.47125,24
5330,C22.,6,,5,347.9986,3283.3062,2333.4478,7538.8008,50
5331,C22.,6,,6,420.0748780487805,4187.366585365854,3324.157804878049,11481.418780487804,41
5332,C22.,6,,8,386.7226086956522,4209.40347826087,2947.3686956521738,9642.182608695653,46
5357,C22.,6,39.7,3,8199.895555555555,4080.787407407407,5468.705925925926,30034.055185185185,27
5358,C22.,6,39.7,4,8390.16559322034,3892.6855932203393,4349.967627118644,27295.76186440678,59
5359,C22.,6,39.7,5,10379.803726415095,4466.599150943396,5360.870471698114,30322.346320754717,212
5360,C22.,6,39.7,6,8729.322229729729,4455.247162162162,4845.281081081081,27870.209256756756,148
5361,C22.,6,39.7,8,8805.283302752294,4465.133211009174,5275.761743119267,28648.14256880734,109
5385,C22.,6,50.1,5,1044.9504347826087,5609.4147826086955,2889.2034782608694,13245.191304347827,23
5386,C22.,6,50.1,6,1897.763947368421,6629.492894736843,2808.692105263158,16177.927368421053,38
5387,C22.,6,50.1,8,1174.2704347826088,7803.2952173913045,3241.191739130435,14878.383913043477,23
5392,C22.,6,50.2,4,12568.41,7270.886666666667,6698.508666666667,42153.550444444445,45
5393,C22.,6,50.2,5,11493.110999999999,7745.123533333333,7436.469266666666,42872.97353333334,150
5394,C22.,6,50.2,6,10744.647402597402,8109.140519480518,6907.70922077922,42219.34662337662,77
5395,C22.,6,50.2,8,12280.863148148148,8631.770555555555,7314.078518518519,45389.41740740741,54
5400,C22.,6,50.3,4,17044.606086956523,9262.242608695653,6939.437826086957,56224.17086956521,23
5401,C22.,6,50.3,5,14990.359655172413,10122.007241379311,9742.560344827587,57826.01758620689,58
5402,C22.,6,50.3,6,14027.458571428571,9992.965238095238,9208.201428571429,57570.93285714286,42
5403,C22.,6,50.3,8,14783.880833333335,13853.899583333334,13288.524583333334,68096.68208333333,24
5439,C22.,6,54.9,5,891.2873529411764,5176.174705882353,6796.665882352941,17909.642058823527,34
5440,C22.,6,54.9,6,716.7573076923077,4220.111538461539,6158.179999999999,15943.085,26
5492,C22.,6,99.2,5,1047.8725,4558.835,5822.286666666667,14803.058333333334,24
5854,C25.,6,,8,490.3395238095239,4476.095714285714,5929.424761904762,14387.787142857143,21
5933,C25.,6,52.5,5,15918.14275862069,10316.425172413794,11252.62724137931,62672.96034482759,29
5942,C25.,6,52.7,6,21815.809999999998,14365.81076923077,17634.53769230769,87957.5682051282,39
6095,C32.,6,30.2,5,3760.5037931034485,6170.528275862069,3406.8955172413794,27395.933793103446,29
6255,C34.,4,32.2,5,3246.7999999999997,6034.316363636363,2395.3151515151512,42104.55454545455,33
6261,C34.,4,32.3,5,4718.103478260869,6277.103478260869,3065.7660869565216,51172.61086956522,23
6266,C34.,4,32.4,5,4244.526,6909.099111111112,3409.326222222222,47516.54311111111,45
6267,C34.,4,32.4,6,2068.2203448275864,7114.5786206896555,3096.628275862069,52492.073793103445,29
6275,C34.,4,33.2,6,4079.8436000000006,5917.315600000001,3394.0952,19700.3152,25
6276,C34.,4,33.2,8,1179.6870833333332,4999.0841666666665,3278.5550000000003,14403.757083333332,24
6323,C34.,5,,6,504.05909090909086,3694.9077272727272,3829.847272727273,13161.047727272728,22
6324,C34.,5,,8,408.83851851851847,2711.9444444444443,2596.0477777777783,8118.4714814814815,27
6333,C34.,5,32.2,5,14271.816521739132,5262.330434782609,2276.4026086956524,29844.780434782606,23
6334,C34.,5,32.2,6,14355.756666666666,6727.338148148148,2818.7755555555555,33816.24259259259,27
6335,C34.,5,32.2,8,15420.145454545454,6738.511363636364,2823.121818181818,35867.81636363636,22
6340,C34.,5,32.3,5,21181.554761904765,6398.5,1999.671904761905,40503.35523809524,21
6346,C34.,5,32.4,5,20918.21161290323,7461.709677419355,2970.3632258064513,43761.77129032258,31
6347,C34.,5,32.4,6,21663.921891891892,7611.37027027027,3499.7967567567566,45196.78972972973,37
6353,C34.,5,33.2,5,775.0377419354838,4792.730967741935,2230.999516129032,10220.722741935484,62
6354,C34.,5,33.2,6,934.1063366336634,4621.086435643564,2169.7546534653466,10912.44415841584,101
6355,C34.,5,33.2,8,803.7688188976377,4948.24968503937,1961.34937007874,10655.628818897638,127
6356,C34.,5,33.2,9,851.0137037037036,4954.152962962963,1758.5448148148148,10458.92037037037,27
6361,C34.,5,34.0,8,662.419,4116.634,1973.7386666666669,10126.057,30
6431,C34.,6,,5,486.38609756097554,5725.25268292683,4582.095853658537,15120.325853658536,41
6432,C34.,6,,6,487.7078846153846,4504.591923076923,4410.029038461538,12935.63326923077,52
6433,C34.,6,,8,480.43014705882354,4476.613529411764,3360.531029411765,11646.025588235294,68
6434,C34.,6,,9,405.69821428571424,4229.808928571429,3218.628928571429,10946.697857142857,28
6456,C34.,6,32.2,2,12241.904411764706,6262.628529411764,2172.0776470588235,34985.49705882353,34
6457,C34.,6,32.2,3,13862.847619047618,5262.559166666666,2032.6079761904762,35622.4705952381,84
6458,C34.,6,32.2,4,15126.760604395606,5934.226758241758,2241.3670879120878,36127.79708791209,182
6459,C34.,6,32.2,5,14789.009365079366,6518.447301587301,2712.1864761904762,37804.908761904764,315
6460,C34.,6,32.2,6,15451.41609561753,7243.2013545816735,2835.26015936255,38215.50262948207,251
6461,C34.,6,32.2,8,16401.164709677418,9175.575483870967,4001.9330322580645,42473.06458064516,155
6463,C34.,6,32.3,2,17887.9040625,5550.1721875,2258.833125,38151.0153125,32
6464,C34.,6,32.3,3,20550.564705882352,6407.52294117647,2983.7617647058823,43577.097411764706,85
6465,C34.,6,32.3,4,20415.20121019108,6664.975414012739,2768.2952229299362,45166.6227388535,157
6466,C34.,6,32.3,5,20099.980387409203,6869.955278450363,2686.926053268765,44002.88983050847,413
6467,C34.,6,32.3,6,20697.168740458015,7686.403969465649,2966.0291221374046,45762.553473282445,262
6468,C34.,6,32.3,8,22391.944468085105,8892.645460992908,3614.9371631205677,48737.65865248227,141
6471,C34.,6,32.4,3,21883.41357142857,7715.0314285714285,3289.8985714285714,47273.47107142857,28
6472,C34.,6,32.4,4,21037.375112781956,8051.5164661654135,3167.063233082707,46341.368270676685,133
6473,C34.,6,32.4,5,21971.765099457505,8529.275569620253,3481.5952079566,48713.10971066907,553
6474,C34.,6,32.4,6,22812.69611235955,8792.600943820225,3727.833168539326,50547.59215730338,445
6475,C34.,6,32.4,8,23269.359903846154,9939.8475,4392.413798076923,52940.92634615384,208
6484,C34.,6,33.2,4,1095.2532307692309,7416.776153846154,2116.898923076923,13566.246923076924,65
6485,C34.,6,33.2,5,1146.6389099526066,7423.05672985782,2456.439383886256,14063.054123222748,422
6486,C34.,6,33.2,6,1157.455544715447,7669.964764227642,2435.2212520325206,14611.31624390244,615
6487,C34.,6,33.2,8,1179.4109269162211,7148.814741532977,2345.8297860962566,13864.506666666666,561
6488,C34.,6,33.2,9,1312.4341592920355,8175.652743362832,2763.697345132743,15724.191946902654,113
6496,C34.,6,34.0,6,1263.6163333333332,8328.428333333333,6134.057666666666,20417.805,30
6497,C34.,6,34.0,8,1647.4947169811321,6811.522641509434,3443.830754716981,16708.138301886793,53
6498,C34.,6,34.0,9,853.4747826086957,7214.461739130435,2769.3339130434783,15710.101304347827,23
6511,C34.,6,34.9,6,992.9682857142857,5890.755142857142,4387.993428571428,15753.464571428573,35
6512,C34.,6,34.9,8,940.3250980392157,5623.718823529412,3063.786274509804,12672.913137254902,51
6522,C34.,6,38.9,6,1030.63,4047.535769230769,6857.128846153846,16459.992692307693,26
6523,C34.,6,38.9,8,993.2696000000001,5964.4488,8570.5644,22163.392000000003,25
6527,C34.,6,39.7,6,6946.142647058824,8567.667352941176,3609.485882352941,27614.116176470587,34
6528,C34.,6,39.7,8,9218.123611111112,6472.511388888889,2961.956111111111,26752.074999999997,36
6536,C34.,6,40.1,6,1060.1119444444444,8238.844166666668,3126.585833333333,15174.148333333333,36
6537,C34.,6,40.1,8,1466.164827586207,8597.06,3378.1951724137934,17353.01206896552,29
6624,C34.,6,93.9,8,993.9369230769231,6396.799999999999,5417.547307692308,19049.91423076923,26
6644,C34.,6,99.2,5,1171.582159090909,5293.9601136363635,5154.626931818181,15023.464886363636,88
6645,C34.,6,99.2,6,835.7845098039217,5299.425784313726,4442.963333333333,13536.125098039216,102
6646,C34.,6,99.2,8,1162.1592592592592,5979.670185185185,6656.483333333333,17548.337407407405,54
6968,C44.,6,86.4,8,1545.6875757575758,3995.0227272727275,1961.9063636363637,15055.493636363635,33
6969,C44.,6,86.4,9,1344.1270833333333,4492.495833333333,1532.4520833333333,14309.244583333333,24
7198,C50.,5,85.4,5,2452.2329032258067,5072.83806451613,1990.1132258064517,16061.793870967742,31
7199,C50.,5,85.4,6,2222.2317647058826,5314.3741176470585,1863.610294117647,16140.89,34
7241,C50.,6,85.1,4,2433.2615686274507,6708.678039215687,1926.3256862745097,13091.237058823528,51
7242,C50.,6,85.1,5,2506.7352631578947,6568.438210526316,2402.4723157894737,13089.41,95
7243,C50.,6,85.1,6,2818.086666666667,7185.376666666666,2216.2246666666665,14238.155333333332,30
7247,C50.,6,85.2,3,2782.4238636363634,7979.635681818181,2228.324090909091,20131.50159090909,44
7248,C50.,6,85.2,4,2933.4659420289854,8105.698115942029,2059.0091304347825,19913.163188405797,69
7249,C50.,6,85.2,5,3255.8630379746833,8887.5282278481,2291.4068354430383,21408.27683544304,79
7250,C50.,6,85.2,6,4398.48347826087,11000.126956521739,3450.0860869565217,25685.522173913043,23
7253,C50.,6,85.3,3,18024.504242424242,8125.30212121212,2427.373333333333,44614.04424242424,33
7254,C50.,6,85.3,4,15107.124864864865,7572.710000000001,2045.1916216216216,40541.332702702704,37
7259,C50.,6,85.4,3,5415.43579710145,7218.028260869565,2413.495652173913,22774.239420289854,69
7260,C50.,6,85.4,4,3505.6494088669947,6868.126896551724,2671.799014778325,20125.296108374383,203
7261,C50.,6,85.4,5,2922.314755434783,7039.305652173913,2282.618641304348,19173.201331521737,368
7262,C50.,6,85.4,6,2886.7729220779224,7619.81564935065,2273.199220779221,19818.967467532468,154
7263,C50.,6,85.4,8,2563.8956060606065,8104.74696969697,2093.4106060606064,20166.848181818183,66
7270,C50.,6,86.0,4,5217.0004,7075.772,4024.5128000000004,19526.393200000002,25
7271,C50.,6,86.0,5,5272.531666666667,6723.586666666667,4032.812083333333,19182.447083333333,24
7289,C50.,6,99.2,5,2413.809,4775.332666666667,2649.396,11636.990333333333,30
7477,C53.,6,68.4,4,3673.1600000000003,5691.3378125,2852.8075,29117.646875,32
7478,C53.,6,68.4,5,3093.201395348837,5246.568604651163,1821.566511627907,19468.893488372094,43
7484,C53.,6,68.6,3,5607.428387096774,6575.825806451613,3045.483548387097,37571.716129032255,31
7485,C53.,6,68.6,4,5040.244875,7318.414125,3098.24725,31868.998125000002,80
7486,C53.,6,68.6,5,5740.814926470588,7357.007794117648,3459.7961764705883,32220.360441176468,136
7487,C53.,6,68.6,6,5080.289259259259,8335.573333333334,3464.4612962962965,32319.284259259257,54
7556,C54.,5,68.4,5,2572.3695454545455,7470.747727272727,2194.7527272727275,22793.23363636364,22
7597,C54.,6,68.4,4,4389.437868852459,8405.965737704917,2619.416229508197,30740.968852459016,61
7598,C54.,6,68.4,5,5226.671911764706,8277.114632352941,2853.444485294118,31012.080147058827,136
7599,C54.,6,68.4,6,4904.798205128205,9173.59358974359,3503.549230769231,34175.951538461544,39
7608,C54.,6,68.6,5,5723.358372093024,8090.712558139535,2848.293953488372,30522.268837209303,43
7783,C56.,6,65.6,5,16838.182173913043,10661.783913043479,8949.286956521739,52701.56260869565,23
7789,C56.,6,68.4,4,5973.794782608696,10252.700869565217,4661.586956521739,38909.203478260875,23
7790,C56.,6,68.4,5,9052.735789473685,10815.389649122806,5340.820877192982,43390.07964912281,57
7791,C56.,6,68.4,6,6747.228620689655,11521.737586206897,6672.768275862069,41605.68965517241,29
7941,C61.,5,60.1,8,787.2692857142856,4657.990952380952,1653.1269047619048,9209.837857142857,42
7987,C61.,6,60.1,5,674.834090909091,5973.915909090909,1595.9440909090908,9597.32,22
7988,C61.,6,60.1,6,778.7877647058824,5297.332588235295,1205.888,9035.236235294116,85
