,basy_yydj,basy_ssjczbm1_for_str_6,age_group,AGE-HAOCAI-only_operation-6-E,AGE-JCJY-only_operation-6-E,AGE-YP-only_operation-6-E,AGE-ZFY-only_operation-6-E,记录条数-only_operation-6
0,1,,0,527.9227037037037,1021.3647037037036,1802.852111111111,7849.526092592592,540
1,1,,1,703.7951020408163,1160.8665306122448,2135.1071428571427,7120.978979591836,49
2,1,,2,975.9859322033898,1709.6038983050848,2542.136949152542,12916.908305084746,59
3,1,,3,838.7588172043012,1772.208817204301,3407.252043010753,12945.321935483871,93
4,1,,4,1334.0589130434782,1639.3221739130433,5090.529782608695,18681.784855072463,138
5,1,,5,1180.4348701298702,1716.2900324675322,5554.277954545455,19103.67272727273,308
6,1,,6,704.6815447154472,1414.38581300813,3572.7760569105694,10266.079349593496,246
7,1,,8,584.0795142857144,1350.2692285714286,3608.2396857142853,9430.9292,350
8,1,,9,446.83513432835815,1905.4569850746268,4750.838805970149,12379.810567164179,335
93,1,06.110,4,10574.7025,1779.4285714285713,2140.4160714285713,19905.761428571426,28
94,1,06.110,5,10936.960625,1847.5375,2154.1190625,20449.131875,32
134,1,09.810,5,779.5412499999999,686.7916666666666,908.7191666666666,4280.5529166666665,24
151,1,11.390,6,962.0446428571429,625.25,168.39392857142857,2769.440357142857,28
152,1,11.390,8,1219.7966666666666,602.9816666666667,239.299,3258.5073333333335,30
169,1,13.410,4,4556.484716981132,733.6798113207547,235.02792452830187,8063.023773584906,53
170,1,13.410,5,3936.1939393939397,738.6187373737374,185.9624494949495,6994.799797979798,396
171,1,13.410,6,2691.812766917293,745.5191203007519,177.78525563909773,5487.723007518796,1330
172,1,13.410,8,2429.456103327496,731.7761777583188,172.06830560420315,5110.715293345009,2284
173,1,13.410,9,2360.079965397924,719.9977162629758,179.71231833910034,5085.220761245675,578
179,1,13.700,5,4857.31619047619,617.6666666666666,298.71761904761905,7095.186190476191,21
180,1,13.700,6,2535.0928358208957,639.9626865671642,292.09089552238805,4782.667313432836,134
181,1,13.700,8,2635.9296694214877,624.3884297520661,292.7657851239669,4879.229338842975,121
182,1,13.700,9,2424.7357142857145,625.5,291.7132142857143,4651.7132142857145,28
185,1,13.710,5,2104.368407079646,600.7849557522123,196.21672566371683,4618.832389380531,113
186,1,13.710,6,2134.001755952381,571.1502976190476,164.0103869047619,4591.487142857142,336
187,1,13.710,8,1901.7791633466136,541.8788844621514,145.8984262948207,4349.5034063745015,502
188,1,13.710,9,1721.0549107142856,529.51875,129.82223214285713,4215.557678571428,112
215,1,14.740,6,4924.4803846153845,810.2,412.7238461538461,11468.606923076923,26
269,1,17.983,1,3697.6206666666667,439.7866666666667,5036.618333333333,11194.949666666666,30
270,1,17.983,2,3943.704583333333,375.30555555555554,5140.901388888889,11056.616805555555,72
271,1,17.983,3,4558.497333333334,402.3066666666667,6029.769,12876.603,30
272,1,17.983,4,3666.125,411.05227272727274,5889.173181818182,11674.107272727271,44
273,1,17.983,5,3810.30511627907,445.90697674418607,5415.471627906977,11561.102093023255,43
