,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,age_group,AGE-HAOCAI-3-3-E,AGE-JCJY-3-3-E,AGE-YP-3-3-E,AGE-ZFY-3-3-E,记录条数-3-3
249,A15,6,,5,424.4607894736842,5262.497105263157,5117.417368421052,14506.80657894737,38
250,A15,6,,6,457.02456521739134,4972.187173913043,3172.7889130434783,11323.093260869564,46
251,A15,6,,8,431.1679487179487,5560.591025641025,3754.818461538462,12654.378717948719,39
275,A15,6,33.,2,512.1708823529412,5556.400882352941,2535.9479411764705,11410.219705882353,34
276,A15,6,33.,3,493.72166666666664,6000.756666666667,2105.897,11607.992,30
277,A15,6,33.,4,912.5419444444445,6802.296388888889,3260.2136111111113,14462.674166666668,36
278,A15,6,33.,5,591.1311956521739,6804.097173913045,2996.2342391304346,14677.205652173912,92
279,A15,6,33.,6,611.6163529411765,6018.559176470589,2694.856470588235,12792.460470588234,85
280,A15,6,33.,8,518.166393442623,5464.61737704918,2584.1272131147543,12197.310983606558,61
429,A16,6,,5,373.8546428571429,4328.8778571428575,3149.3114285714287,9614.810357142856,28
430,A16,6,,6,414.65868421052636,4674.154210526315,3451.4842105263156,10924.282894736842,38
431,A16,6,,8,363.69076923076926,4790.45641025641,3029.7817948717952,10338.109743589745,39
454,A16,6,33.,1,498.58238095238096,6193.4857142857145,2619.505,11843.705952380953,42
455,A16,6,33.,2,508.87239130434784,5848.867173913044,2654.3965217391305,11850.390217391303,46
456,A16,6,33.,3,486.85479166666664,5666.864166666666,2861.065,11871.909583333334,48
457,A16,6,33.,4,426.67290322580646,6065.495806451613,3258.8835483870967,12409.525806451613,31
458,A16,6,33.,5,634.9098630136986,6375.456849315068,2631.7912328767125,12481.149863013698,73
459,A16,6,33.,6,630.7239344262296,6322.457049180328,2592.3924590163933,13249.72786885246,61
460,A16,6,33.,8,571.8757142857143,5664.535892857143,2444.148035714286,11808.82142857143,56
463,A16,6,34.,1,719.4266666666667,5342.733333333333,1811.8462962962963,10891.859629629631,27
464,A16,6,34.,2,855.1486111111111,5925.447222222222,3371.1538888888886,14038.0125,36
465,A16,6,34.,3,1013.0771428571428,5874.148571428572,2636.025357142857,13830.918928571427,28
466,A16,6,34.,4,1134.5251724137931,4886.012413793103,2944.6641379310345,12782.96724137931,29
467,A16,6,34.,5,1737.0502702702702,5923.732972972973,3535.8821621621623,15414.70972972973,37
468,A16,6,34.,6,892.6369565217392,6496.209130434782,2841.1604347826087,15301.60695652174,23
1003,A41,5,,8,422.35627450980394,4701.287843137255,2950.890588235294,11815.972941176471,51
1004,A41,5,,9,394.2978571428571,4753.907142857143,2754.1764285714285,11931.19380952381,42
1095,A41,5,96.,5,1896.0227272727273,8737.038181818181,12048.636818181818,36464.28045454546,22
1096,A41,5,96.,6,1761.4182608695653,9778.439130434783,9822.26608695652,33793.6647826087,23
1097,A41,5,96.,8,2898.912692307692,11824.394615384615,10039.960576923077,36985.29461538461,52
1098,A41,5,96.,9,2903.8323684210527,11835.058684210526,12425.715789473685,39931.025,38
1104,A41,6,,0,329.09560747663556,1988.2665420560747,1398.6355140186915,5346.413084112149,107
1105,A41,6,,1,462.87714285714287,3108.1380952380955,3400.072857142857,9400.221428571429,21
1108,A41,6,,4,572.949090909091,5897.639090909091,6235.585757575757,17143.07393939394,33
1109,A41,6,,5,762.0226530612244,5941.453775510204,6036.732959183673,16950.323061224488,98
1110,A41,6,,6,554.911875,7106.836160714286,5547.762142857143,17969.427410714285,112
1111,A41,6,,8,517.5336,7156.889942857143,5017.884914285714,17247.526628571428,175
1112,A41,6,,9,615.7491935483871,6722.8643010752685,4778.769569892474,18055.56741935484,186
1152,A41,6,33.,6,817.4143243243244,10627.933783783783,7501.861351351351,27521.96189189189,37
1153,A41,6,33.,8,880.3145238095237,11583.144285714287,7418.478809523809,30072.57738095238,42
1154,A41,6,33.,9,993.6989361702127,11695.495744680851,7063.532765957446,31020.47829787234,47
1161,A41,6,34.,6,2093.089047619048,11751.50857142857,8650.288095238095,31833.755714285715,21
1170,A41,6,38.,5,2407.896279069768,12303.117209302327,11986.193255813954,36904.69441860465,43
1171,A41,6,38.,6,1993.7326666666668,11747.267777777779,7915.9039999999995,30487.54511111111,45
1172,A41,6,38.,8,1965.6735384615386,11043.505384615384,7708.573384615385,29902.846153846152,65
1173,A41,6,38.,9,1698.2451807228917,13959.913855421688,10966.369397590362,40427.01108433735,83
1178,A41,6,39.,5,10938.22,15245.127727272727,10104.39,57854.71409090909,22
1180,A41,6,39.,8,7554.388275862069,10672.587931034483,7600.910000000001,38583.364482758625,29
1327,A41,6,93.,5,920.6808823529412,8664.329411764706,8626.779117647058,25954.98911764706,34
1328,A41,6,93.,6,996.5713725490195,9876.819019607843,5453.292941176471,22831.739411764705,51
1329,A41,6,93.,8,1217.8935164835164,9138.500769230768,6995.268021978022,25161.88087912088,91
1330,A41,6,93.,9,1033.4541911764704,9269.758970588235,6557.552720588235,23737.717647058824,136
1335,A41,6,96.,4,8513.481785714286,20323.379642857144,19477.79857142857,73961.14,28
1336,A41,6,96.,5,5403.788863636363,19795.00511363636,20999.048636363637,68630.70090909091,88
1337,A41,6,96.,6,8042.306730769231,22888.022884615384,25856.828461538462,91001.12740384616,104
1338,A41,6,96.,8,5940.322833333334,21619.16972222222,22597.198722222223,76543.487,180
1339,A41,6,96.,9,4251.7743650793645,20072.100396825397,17596.383412698415,63188.492539682535,126
1347,A41,6,99.,0,380.6953846153846,2413.1076923076926,2486.4923076923073,8097.032692307693,26
1355,A41,6,99.,9,1029.19,8208.3436,5566.528,23443.6,25
1642,A86,6,03.,0,619.7340909090909,4447.966818181819,2853.2227272727273,11487.585,22
1647,A86,6,03.,5,907.4228571428572,8047.400952380953,3142.3004761904763,19027.422857142858,21
1826,B02,6,,6,369.80080000000004,2074.268,1765.6688000000001,6326.706800000001,25
1827,B02,6,,8,385.76675,2574.6375,1692.1619999999998,6686.380999999999,40
1828,B02,6,,9,328.9168181818182,2758.6363636363635,1975.3731818181818,7502.51,22
1831,B02,6,03.,5,1558.5962962962963,2965.577777777778,1805.9918518518518,10811.555185185185,27
1832,B02,6,03.,6,1023.0503125,2645.9,1414.6653125,11097.3815625,32
1833,B02,6,03.,8,1729.33,2995.087586206897,1343.544827586207,12483.291379310345,29
1838,B02,6,04.,5,1715.557543859649,2554.297368421053,1503.1614035087719,10041.323333333334,57
1839,B02,6,04.,6,1603.7478723404254,3334.7503191489363,1563.27914893617,11113.521489361703,94
1840,B02,6,04.,8,2038.2772093023254,3197.0267441860465,1376.9518604651164,11552.487093023256,86
1841,B02,6,04.,9,2548.9883333333332,3460.3283333333334,1531.3296666666668,12849.522,30
1932,B08,6,,0,242.87238095238095,1179.6209523809525,581.0890476190476,3042.714761904762,21
1970,B18,6,,3,312.00428571428574,3193.052380952381,4359.969047619048,9893.142857142857,21
1972,B18,6,,5,264.33272727272725,3355.4454545454546,2881.3645454545454,8151.029090909092,22
2033,B20,6,,5,405.4656521739131,5386.435217391304,5401.873913043479,14571.276956521739,23
2193,B27,6,,0,336.14659574468084,1315.2191489361703,899.860425531915,4025.040638297872,47
2255,B37,6,,8,626.3568,5736.9016,6557.4364000000005,17525.8412,25
2256,B37,6,,9,580.0042424242424,7322.25393939394,6072.674848484849,18558.00212121212,33
2265,B37,6,33.,8,620.7311111111112,6937.0285185185185,5375.115555555555,18638.18,27
2295,B37,6,93.,9,1335.1116666666667,10906.207916666666,8363.987083333333,29226.245,24
2359,B44,6,,6,513.6453571428572,5298.964642857143,5280.253571428571,14312.725,28
