,basy_zyzd_jbbm_for_str_9,basy_yydj,HAOCAI-9-only_disease-E,JCJY-9-only_disease-E,YP-9-only_disease-E,ZFY-9-only_disease-E,记录条数-9-only_disease
1858,C54.100,6,4506.202062780269,7752.8055829596415,2882.174843049327,28576.569103139012,446
1863,C55.x00,6,2965.9686486486485,7058.741621621622,2754.873243243243,24206.394594594592,37
1869,C56.x00,5,2288.6597916666665,5324.497083333333,3105.1739583333333,18279.555625,48
1870,C56.x00,6,6332.429248826291,8484.484507042253,5585.328497652582,33183.298215962444,426
1873,C56.x00x0,6,7886.802307692308,11899.95,7675.748076923077,44941.12884615385,26
1877,C57.000,6,4757.069,9708.47,6897.0109999999995,38051.604999999996,30
1895,C60.900,6,1946.3758620689655,4073.5841379310345,3323.258965517241,17694.921724137934,29
1900,C61.x00,3,1518.8443243243244,4013.8948648648643,4518.45054054054,14882.22972972973,37
1901,C61.x00,4,956.329375,5481.2490625,3164.17875,20374.960625,64
1902,C61.x00,5,1815.5548170731706,4531.495243902439,2761.0744512195124,13878.838841463414,164
1903,C61.x00,6,3093.76993166287,5957.426924829157,2915.1254441913443,23588.816548974944,878
1924,C64.x00x0,5,3154.128717948718,4736.368974358974,3212.8248717948723,18841.6858974359,39
1925,C64.x00x0,6,5688.626981707317,6349.476859756097,3422.203536585366,31875.10121951219,328
1932,C65.x00,6,6193.697666666666,7924.5275,4678.184833333334,36447.02683333333,60
1938,C66.x00,6,7457.491551724138,8892.606379310344,6863.605172413792,41342.190344827584,58
1941,C67.000,6,2230.210666666667,4161.471333333333,2187.4883333333337,15193.483333333334,30
1949,C67.200,6,3255.903125,4672.57546875,2879.4290625,19163.598671875,128
1956,C67.400,6,2088.601176470588,3625.3452941176474,2822.1491176470586,14666.331764705881,34
1964,C67.800,6,5230.273103448277,5941.287586206897,4320.758965517241,24858.95827586207,29
1967,C67.900,3,1788.248,3058.963333333333,3623.6429999999996,13209.258333333333,30
1968,C67.900,4,1281.9292857142857,4211.617857142857,3204.419761904762,16755.98,42
1969,C67.900,5,2401.6272289156627,3756.2487951807234,2560.507469879518,14341.878795180723,83
1970,C67.900,6,3692.3052435530085,4992.474011461318,3611.702349570201,20819.399484240686,349
1975,C67.900x0,6,4471.428095238096,4742.171587301587,3122.2341269841268,21867.442063492064,63
2011,C71.100,6,19415.801632653063,14364.722653061224,11495.527551020408,70084.04224489795,49
2014,C71.200,6,21126.4132,10537.4756,10919.103599999999,65758.192,25
2032,C71.800,6,20082.634545454548,13931.955,8450.885,76114.2559090909,22
2053,C71.900,6,6511.514400000001,8872.768399999999,9921.06,41086.676,25
2058,C71.900x0,6,4628.657307692308,5698.991153846154,4850.923846153846,33293.995,26
2074,C73.x00,4,1496.8529487179487,3924.4246794871797,3852.910384615385,27003.819038461537,156
2075,C73.x00,5,2147.2056097560976,4273.5031707317075,1333.6123170731707,15203.298292682926,82
2076,C73.x00,6,4293.174281179139,4515.276952380952,1966.7718684807255,20772.87685260771,2205
2078,C73.x00x0,6,5067.9182692307695,5065.356923076923,1946.936923076923,23852.744711538464,104
2118,C76.300,6,3465.366818181818,7137.416136363637,3806.7636363636366,22535.622045454544,44
2150,C77.002,6,2194.888880597015,7149.884328358209,3015.259104477612,18374.977388059702,134
2172,C77.300x0,6,1522.9408333333333,4900.171666666666,1809.7654166666669,12511.59125,24
2191,C78.000,6,3952.9416216216214,5518.775405405406,3945.744594594594,17456.285405405408,37
2196,C78.000x0,6,5813.478727272727,6069.541,2547.5043636363635,19717.595636363636,110
2203,C78.200,6,1517.248148148148,7194.051481481482,2784.99962962963,16083.882592592594,27
2206,C78.201,3,1023.8864,3279.756,2626.4044,9580.8548,25
2208,C78.201,5,523.8554098360656,2912.389016393443,1555.7181967213114,8062.457049180328,61
2209,C78.201,6,882.6238974358974,4532.681538461538,2764.8667692307695,11272.14953846154,195
2228,C78.600x0,6,3519.7545833333334,6844.100416666667,6506.2579166666665,24268.702083333334,24
