,口腔科,basy_zyzd_jbbm,耗材费,count
481,0,在腕和手水平的关节和韧带脱位、扭伤和劳损,909.8754420206659,1742
482,0,在腕和手水平的神经损伤,1434.6371833202204,1271
483,0,在腕和手水平的肌肉和肌腱损伤,711.5504629781645,6091
484,0,在腕和手水平的血管损伤,2290.1447853078116,3866
485,0,在腕和手水平的骨折,1148.516693208184,18964
486,0,在腹、下背和骨盆水平的神经和腰部脊髓损伤,1627.0750759878417,329
487,0,在腹、下背和骨盆水平的血管损伤,11004.16384,125
488,0,在踝和足水平的关节和韧带脱位、扭伤和劳损,1737.835486058779,6635
489,0,在踝和足水平的神经损伤,1453.3142156862743,102
490,0,在踝和足水平的肌肉和肌腱损伤,705.4257375565611,1105
491,0,在踝和足水平的血管损伤,2977.639727427598,587
492,0,在颈水平的关节和韧带脱位、扭伤和劳损,1449.917593442623,1525
493,0,在颈水平的神经和脊髓损伤,3787.547627811861,1467
494,0,在颈水平的肌肉和肌腱损伤,184.78157894736842,171
495,0,在颈水平的血管损伤,8876.606976744186,43
496,0,在髋和大腿水平的神经损伤,1169.9855339805827,103
497,0,在髋和大腿水平的肌肉和肌腱损伤,1456.20365942029,1104
498,0,在髋和大腿水平的血管损伤,5040.801559633028,109
499,0,地中海贫血,65.20947237224762,2407
500,0,"坏疽,不可归类在他处者",2212.46868852459,122
501,0,坏疽性脓皮症,1443.0767088607597,79
502,0,垂体功能亢进,223.93474048442906,289
503,0,垂体功能减退和其他疾患,1157.1527910685807,1254
504,0,埋伏牙和阻生牙,181.3412765957447,47
505,0,"声带和喉疾病,不可归类在他处者",590.6603696936218,23533
506,0,复发性和持续性血尿,304.1759126775382,1901
507,0,复发性抑郁障碍,54.06350188273265,1859
508,0,外分泌汗腺疾患,237.6962962962963,27
509,0,外因的其他和未特指效应的后遗症,622.8923460410557,341
510,0,外眼异物,150.71038961038963,693
511,0,外耳炎,147.43891760904685,4333
512,0,外耳的其他疾患,286.376771953405,4464
513,0,外部假体装置的安装和调整,3665.2450000000003,96
514,0,外阴和会阴的其他非炎性疾患	,158.04412599822535,3381
515,0,外阴恶性肿瘤,1537.161469387755,245
516,0,多个心瓣膜疾病,19282.553193504737,3695
517,0,多关节病,76.33142551484354,3739
518,0,多动性障碍,1.155749063670412,534
519,0,多发性和未特指部位的急性上呼吸道感染,23.999574766153714,92796
520,0,多发性硬化,176.68974178403755,426
521,0,多发性骨髓瘤和恶性浆细胞肿瘤,682.4070763454318,3995
522,0,多尿,68.61953125,64
523,0,多形性红斑,154.61725471698114,1060
524,0,多形核中性粒细胞的功能紊乱,1543.1992857142857,14
525,0,多指[趾]畸形,995.3571996303142,1082
526,0,多毛症,4.17,1
527,0,多汗症,1133.6118264840181,438
528,0,多胎分娩	,507.45875,8
529,0,多胎妊娠	,1053.1485648942253,1749
530,0,多腺体功能障碍,153.22727272727272,11
531,0,大便失禁,127.1372972972973,37
532,0,大动脉先天性畸形,16810.029900771773,907
533,0,大涎腺其他和未特指的恶性肿瘤,1419.4310588235294,85
534,0,大涎腺良性肿瘤,1718.1977998794455,1659
535,0,大疱性表皮松解症,306.2742105263158,19
536,0,大肠先天性缺如、闭锁和狭窄,2882.742090909091,110
537,0,"大脑动脉的闭塞和狭窄,未造成脑梗死",3149.5260013486172,5932
538,0,大脑性瘫痪[脑瘫],159.66631337412588,4576
539,0,大静脉先天性畸形,17101.49857142857,63
540,0,天疱疮,150.83981865284974,386
541,0,头、面、脊柱和胸的先天性肌肉骨骼变形,7489.558975206611,605
542,0,头和颈烧伤和腐蚀伤,981.6343388429752,1694
543,0,头晕和眩晕,37.39258663537208,14486
544,0,头痛,79.61804577464788,3408
545,0,头的部分创伤性切断,349.79247291268325,1569
546,0,头皮产伤,114.07142857142857,182
547,0,头部关节和韧带脱位、扭伤和劳损,138.07721311475407,61
548,0,头部其他和未特指的损伤,102.8064217658268,4723
549,0,头部开放性伤口,125.18696551724138,18850
550,0,头部挤压伤,386.30321428571426,28
551,0,头部损伤后遗症,314.51062347188264,818
552,0,头部浅表损伤,47.31167693888033,11682
553,0,夸希奥科病[恶性营养不良病],9.013333333333334,3
554,0,女性不孕症	,938.0489648321081,5033
555,0,女性生殖器官其他和未特指的恶性肿瘤,6466.094758269721,393
556,0,女性生殖器官其他和未特指的良性肿瘤,946.4911482254697,479
557,0,女性生殖器官动态未定或动态未知的肿瘤,1946.6536378737542,1806
558,0,女性生殖器官标本的异常所见,83.27727272727272,11
559,0,女性生殖器的其他先天性畸形,2115.7377536231884,276
560,0,女性生殖器脱垂	,3209.133367000097,10297
561,0,女性生殖道息肉	,476.59274908778707,46590
562,0,妊娠[妊娠引起的]水肿和蛋白尿不伴有高血压	,563.2465263157894,95
563,0,"妊娠[妊娠引起的]高血压,不伴有有意义的蛋白尿	",706.3047636089659,5309
564,0,"妊娠[妊娠引起的]高血压,伴有有意义的蛋白尿	",934.5671971995332,4285
565,0,妊娠、分娩和产褥期并发症的后遗症,1435.77,1
566,0,妊娠早期出血	,29.254469258082604,10702
567,0,妊娠期剧吐	,42.73747319117466,8113
568,0,妊娠期泌尿生殖道的感染	,777.0229767769176,2842
569,0,妊娠期糖尿病	,578.5202378592667,20180
570,0,妊娠期营养不良	,268.61454545454546,11
571,0,妊娠期间麻醉的并发症	,582.78,1
572,0,妊娠期静脉并发症	,676.0693525179856,139
573,0,妊娠检查和检验,10.423562753036437,247
574,0,子宫体恶性肿瘤,3532.14298470781,3662
575,0,子宫其他良性肿瘤,1519.116809815951,2282
576,0,"子宫其他非炎性疾患,除外宫颈	",639.3480495682089,14243
577,0,子宫内低氧症,130.07781818181817,55
578,0,子宫内膜异位症	,1979.1145531224656,12330
579,0,子宫和宫颈先天性畸形,953.4383684210527,380
580,0,子宫平滑肌瘤,1837.1616587967524,29437
581,0,"子宫炎性疾病,除外宫颈	",185.76844705882354,5525
582,0,子宫部位未特指的恶性肿瘤,1773.2757180156657,383
583,0,子痫	,781.2767407407407,135
584,0,孕产妇产前筛查的异常所见	,404.8082944785276,815
585,0,孢子丝菌病,257.36054054054057,37
586,0,孤立性蛋白尿,64.07699164345404,359
587,0,孤立性蛋白尿伴有特指的形态学损害	,254.774375,16
588,0,宫颈其他非炎性疾患	,190.5492828328104,2231
589,0,宫颈原位癌,1416.4919815393778,6717
590,0,宫颈发育不良	,426.4165381138897,6638
591,0,宫颈恶性肿瘤,2630.3030927684445,6845
592,0,宫颈炎性疾病	,75.57561344537815,4165
593,0,宫颈糜烂和外翻	,37.571078691423516,1131
594,0,对人工造口的维护,1328.8823878825735,16010
595,0,"对精神有影响的药物中毒,不可归类在他处者",433.84904840711624,2417
596,0,对药物、药剂和生物制品过敏个人史,33.06666666666667,3
597,0,导致劳动能力丧失的某些伤残和慢性疾病家族史,3.900779220779221,77
598,0,小头畸形,80371.3,1
599,0,小肠先天性缺如、闭锁和狭窄,6457.109512195122,41
600,0,小肠恶性肿瘤,8352.016816546762,1112
601,0,小腿(包括踝)骨折,3417.728900690078,68543
602,0,小腿其他和未特指的损伤,231.1738552188552,594
603,0,小腿创伤性切断,27727.84296875,64
604,0,小腿开放性伤口,1058.5823193717276,3820
605,0,小腿挤压伤,1346.3190459363957,283
606,0,小腿浅表损伤,148.81473549799344,5482
607,0,尿布皮炎,124.23666666666668,9
608,0,尿潴留,101.02662049861496,3249
609,0,尿的其他异常所见,286.86333333333334,15
610,0,尿道下裂,1430.6169983416253,603
611,0,尿道排出物,8.475,2
612,0,尿道炎和尿道综合征	,17.30365646773705,6602
613,0,尿道狭窄	,1018.912302631579,1824
614,0,尿道的其他疾患	,397.90173622047246,2540
615,0,局部多脂症,2393.253838254172,779
616,0,"局限于皮肤的血管炎,不可归类在他处者",85.22361173814897,443
617,0,屈光和调节疾患,993.951348096348,2574
618,0,巨细胞病毒病,675.0972192513368,187
619,0,巩膜疾患,963.8760363636364,275
620,0,巴尔通体病,621.9433333333334,3
621,0,布氏菌病,998.5754444444444,270
622,0,帕金森病,3499.0339229002298,10013
623,0,带状疱疹,163.37400322185354,72629
624,0,"常染色体的单体性和缺失,不可归类在他处者",133.20125,8
625,0,常见变异型免疫缺陷,313.59499999999997,10
626,0,并指[趾]畸形,1339.4141062801932,414
627,0,幼年型关节炎,110.4246523178808,604
628,0,幼年型髋关节和骨盆骨软骨病,5191.727619047619,21
629,0,库欣综合征[皮质醇增多症],802.5147222222222,144
630,0,异位妊娠	,1008.5273705969205,23705
631,0,异常的不随意运动,56.44431640625,512
632,0,异常的步态和移动,69.68652406417112,374
633,0,弓形虫病[弓形体病],764.8162068965516,29
634,0,引产失败	,960.3055263157895,228
635,0,引起听力缺陷的耳先天性畸形,1905.6015625,32
636,0,张力失常,672.6998513645224,4104
637,0,弥漫性[综合性]发育障碍,6.299747722494744,1427
638,0,强直性脊柱炎,939.3224920913884,2845
639,0,强迫性障碍,21.70105726872247,227
640,0,影响多系统的其他特指先天性畸形综合征,3969.9513333333334,45
641,0,循环系统其他和未特指的疾患,5370.68417721519,79
642,0,循环系统的其他先天性畸形,8669.631976047904,1670
643,0,"循环系统的操作后疾患,不可归类在他处者",7242.820045734389,5685
644,0,心力衰竭,269.87269795354456,162134
645,0,心包的其他疾病,1132.3035258620691,1160
646,0,心房纤颤和扑动,27983.699543807124,12692
647,0,心绞痛,3659.1558515675742,84685
648,0,心肌病,3206.942820169193,11939
649,0,心脏、纵隔和胸膜恶性肿瘤,3420.8371601941744,412
650,0,心脏停搏,1526.597829787234,1880
651,0,心脏和血管假体装置、植入物和移植物的并发症,6438.393242574258,2424
652,0,心脏损伤,11565.063684210527,57
653,0,心脏搏动异常,446.03117783505155,3880
654,0,心脏杂音和其他心音,8.12,1
655,0,心脏病的并发症和不明确表述,323.6680209519472,4391
656,0,心脏的其他先天性畸形,1083.1150447177195,3578
657,0,心腔和心连接的先天性畸形,23501.79652173913,92
658,0,心间隔先天性畸形,15441.94339258982,5344
659,0,念珠菌病,984.9456567915037,3578
660,0,急性乙型肝炎,214.86394736842107,342
661,0,急性出血后贫血,179.2203558718861,281
662,0,急性和亚急性心内膜炎,7291.200523168909,669
663,0,急性咽炎,30.286748491218553,14747
664,0,急性喉炎和气管炎,50.78866843618668,13563
665,0,急性心包炎,455.48925324675326,308
666,0,急性心肌梗死,6460.690428709056,31140
667,0,急性心肌梗死后的某些近期并发症,12129.876739130434,46
668,0,急性心肌炎,1305.1942287694974,1731
669,0,急性扁桃体炎,38.897473389314875,137069
670,0,急性支气管炎,33.91816435645308,340589
671,0,急性梗阻性喉炎[哮吼]和会厌炎,65.86932491872251,5229
672,0,急性淋巴结炎,77.9407799033004,4757
673,0,急性甲型肝炎,129.26869565217393,69
674,0,急性细支气管炎,45.15639428434962,25124
675,0,急性而短暂的精神病性障碍,57.000912280701755,285
676,0,急性肾小管-间质肾炎	,88.93429076838032,9045
677,0,急性肾炎综合征,106.23644607843137,816
678,0,急性肾衰竭	,1059.2307785467128,4046
679,0,急性胰腺炎,460.6620943650755,61527
680,0,急性阑尾炎,1155.7000311404008,96659
681,0,急性鼻咽炎[感冒],32.50505648617062,2567
682,0,急性鼻窦炎,53.40275133282559,5252
683,0,急进型肾炎综合征,4864.128897058824,136
684,0,性偏好障碍,4.09,3
685,0,性别不清和假两性畸形,2279.8759999999997,5
686,0,"性功能障碍,非由器质性障碍或疾病引起",1985.4460294117646,68
687,0,性身份障碍,2133.306666666667,3
688,0,恐怖性焦虑障碍,54.994285714285716,7
689,0,恢复期,447.4418852745716,5718
690,0,恶心和呕吐,80.63320063694268,1256
691,0,恶性疟原虫疟疾,132.34409836065575,61
692,0,恶性肿瘤个人史,84.50501618122978,618
693,0,恶性肿瘤治疗后的随诊检查,126.93309529568266,16538
694,0,恶病质,143.58740095087165,631
695,0,"惊厥,不可归类在他处者",79.54464012595591,8892
696,0,慢性单纯性苔癣和痒疹,44.16328142380423,899
697,0,慢性喉炎和喉气管炎,80.58637113402062,485
698,0,慢性暴露于非电离辐射下引起的皮肤改变,367.4152456140351,570
699,0,慢性病毒性肝炎,299.57117594254936,5570
700,0,慢性缺血性心脏病,922.7638457415403,238807
701,0,"慢性肝炎,不可归类在他处者",279.28537414965984,147
702,0,慢性肾小管-间质肾炎	,47.20473895582329,249
703,0,慢性肾炎综合征	,387.52849671052627,3040
704,0,慢性肾病	,866.6063790254968,81108
705,0,慢性鼻炎、鼻咽炎和咽炎,582.0106638418079,4248
706,0,慢性鼻窦炎,958.6573163803134,29218
707,0,成人人格和行为的其他障碍,40.66470588235294,17
708,0,成人人格和行为障碍,85.00666666666667,3
709,0,成人型呼吸窘迫综合征,1324.1275246132209,711
710,0,成人骨软化症,773.9933333333333,6
711,0,成熟T/NK细胞淋巴瘤,1383.2833673469388,490
712,0,成纤维细胞疾患,604.4058983890955,5649
713,0,截瘫和四肢瘫,585.904749074455,4862
714,0,房室传导阻滞和左束支传导阻滞,29492.453192943773,4535
715,0,扁平苔癣,54.07047619047619,42
716,0,扁桃体周脓肿,76.32637922586967,4082
717,0,扁桃体和腺样体慢性疾病,1599.5430045941807,32650
718,0,扁桃体恶性肿瘤,1460.257067307692,208
719,0,手指和脚趾的后天性变形,1383.8822040208488,1343
720,0,"手术和医疗的其他并发症,不可归类在他处者",155.32113452188005,617
721,0,抑郁发作,41.8340962307253,7004
722,0,抗体缺陷为主的免疫缺陷,52.77727272727273,374
723,0,抽动障碍,21.533826366559488,311
724,0,"持久性人格改变,非由脑损害和疾病所致",357.7,1
725,0,持久的妄想性障碍,22.69024193548387,124
726,0,持久的心境[情感]障碍,57.1243137254902,102
727,0,按照出生地点划分活产婴儿,32.529583333333335,24
728,0,接合菌病,2416.7860747663553,107
729,0,接触和暴露于传染病,0.8233333333333334,3
730,0,摄入海产品-中有害物质的毒性效应,3203.568333333333,24
731,0,摄入食物中其他有害物质的毒性效应,300.12223157186133,2971
732,0,播散性血管内凝血[去纤维蛋白综合征],1345.99775,80
733,0,"操作后内分泌和代谢紊乱,不可归类在他处者",328.80813725490196,102
734,0,"操作后的呼吸性疾患,不可归类在他处者",1437.9083152173914,368
735,0,"操作后肌肉骨骼疾患,不可归类在他处者",10551.359689578714,451
736,0,"操作并发症,不可归类在他处者",863.2921237576905,8452
737,0,支气管和肺恶性肿瘤,7386.261674206708,62997
738,0,支气管扩张(症),233.92556865714698,27732
739,0,"支气管炎,未特指为急性或慢性",16.544888750834083,43461
740,0,支链氨基酸代谢和脂肪酸代谢紊乱,671.9403448275864,29
741,0,放射性皮炎,358.2811111111111,108
742,0,放线菌病,430.47956521739127,23
743,0,斑疹伤寒,60.017469879518075,415
744,0,斑疹热[蜱媒介的立克次体病],192.7833333333333,3
745,0,"斑痣性错构瘤病,不可归类在他处者",5311.429972972974,1110
746,0,斑秃,14.2,1
747,0,新生儿低温症,82.87666666666667,9
748,0,新生儿其他体温调节障碍,76.4952,50
749,0,新生儿其他出血,217.0902491103203,281
750,0,新生儿其他暂时性内分泌疾患,63.01,7
751,0,新生儿其他暂时性电解质和代谢紊乱,365.0408904109589,292
752,0,新生儿其他肠梗阻,983.2430973451328,113
753,0,新生儿吸入综合征,244.72124408384042,1479
754,0,新生儿呼吸窘迫,801.1515797860233,4393
755,0,新生儿喂养问题,197.6099408284024,338
756,0,新生儿惊厥,486.7751063829787,94
757,0,新生儿的其他大脑障碍,713.518417721519,316
758,0,新生儿细菌性脓毒症,334.3707758907759,3003
759,0,新生儿肌张力疾患,719.5166666666668,3
760,0,新生儿脐带出血,61.461666666666666,6
761,0,新生儿脐炎伴或不伴轻度出血,138.55994117647057,170
762,0,旋毛虫病,360.19666666666666,3
763,0,无主诉或诊断报告的人接受的一般性检查和调查,23.351534954407295,658
764,0,无主诉或诊断报告的人接受的其他特殊检查和调查,180.82089965397924,289
765,0,无尿和少尿,43.529,10
766,0,无月经、月经过少和月经稀少	,160.03673758865247,141
767,0,无症状的人类免疫缺陷病毒[HIV]感染状态,117.14484848484848,33
768,0,无眼、小眼和巨眼畸形,3956.05,5
769,0,无脑儿和类似畸形,1.2,2
770,0,早产	,84.39848481870885,10177
771,0,早期梅毒,47.119056603773586,53
772,0,晒斑[晒伤],84.75777777777778,9
773,0,晕厥和虚脱,334.17249422899357,8664
774,0,晚期梅毒,805.7535687022901,524
775,0,晶状体的其他疾患,2368.636018957346,1266
776,0,暂时性新生儿钙和镁代谢紊乱,86.95166666666667,6
777,0,曲霉病,1249.901135734072,4693
778,0,月经过多、月经频繁和月经不规则	,151.00654014598538,685
779,0,有关食物和液体摄取的症状和体征,101.14073500967119,1034
780,0,"有害效应,不可归类在他处者",68.19790596219099,2063
781,0,有机溶剂的毒性效应,352.6942,150
782,0,有机粉尘引起的过敏性肺炎,168.18764705882353,34
783,0,未特指的乳房肿块	,1819.7547326203207,4862
784,0,未特指的人类免疫缺陷病毒[HIV]病,147.15021739130435,1610
785,0,未特指的以皮肤和粘膜损害为特征的病毒性感染,49.24507462686567,67
786,0,未特指的器质性或症状性精神障碍,83.49446014919513,2547
787,0,未特指的多处损伤,91.69326186830016,1306
788,0,未特指的孕产妇高血压	,722.9140677966102,118
789,0,未特指的寄生虫病,207.6074107142857,112
790,0,未特指的尿失禁,1272.834251497006,167
791,0,未特指的心境[情感]障碍,20.11290502793296,537
792,0,未特指的心理发育障碍,41.47,1
793,0,未特指的急性下呼吸道感染,32.27443484155228,5901
794,0,未特指的慢性支气管炎,21.417532801629925,155099
795,0,未特指的接触性皮炎,38.662520107238606,1492
796,0,未特指的流产	,136.31710179640717,835
797,0,未特指的疟疾,49.533,40
798,0,未特指的病毒性肝炎,75.24119999999999,25
799,0,未特指的病毒性脑炎,473.10026104417665,2490
800,0,未特指的痴呆,192.66248642779587,921
801,0,未特指的真菌病,804.6245836124135,8958
802,0,未特指的精神发育迟缓,2.9310339539978094,4565
803,0,未特指的精神障碍,95.69983012457531,883
804,0,未特指的糖尿病,389.89358271270595,8862
805,0,未特指的肠道寄生虫病,239.6588,25
806,0,未特指的肺尘埃沉着病,335.69859934853423,614
807,0,未特指的肾挛缩	,4164.727410714286,112
808,0,未特指的肾炎综合征	,161.61592574734811,2074
809,0,未特指的肾绞痛	,16.57680065897858,3035
810,0,未特指的肾衰竭	,1433.104854811947,7232
811,0,未特指的腹疝,3967.5084341637016,562
812,0,未特指的节肢动物媒介的病毒性发热,9.4,1
813,0,未特指的蛋白质-能量营养不良,129.2193427230047,1278
814,0,未特指的血尿,162.76937550040034,2498
815,0,未特指的重度蛋白质-能量营养不良,246.9658158995816,956
816,0,未特指的阑尾炎,184.2712905317769,1542
817,0,未特指的非器质性精神病,41.14170731707317,41
818,0,未特指的黄疸,452.8318027210884,294
819,0,未特指细胞类型的白血病,421.0918281535649,547
820,0,未特指部位的病毒性感染,74.46141916605706,1367
821,0,未特指部位的细菌性感染,139.88779187271555,13953
822,0,未达到预期正常生理发育水平,32.39204642349598,2111
823,0,杀虫剂的毒性效应,1217.834570703063,6301
824,0,极重度精神发育迟缓,3.3946428571428577,28
825,0,某些其他疾病个人史,15.318430335097,567
826,0,核黄疸,95.31847826086955,46
827,0,根据体表累及范围分类的烧伤,86.02166666666666,6
828,0,梗阻性和反流性尿路病	,1459.354107685498,234962
829,0,梨状窦恶性肿瘤,1479.1552336448597,107
830,0,棘球蚴病,9244.353706467662,804
831,0,植入装置的调整和管理,9986.63306894565,5207
832,0,正常妊娠监督,66.65741435562806,2452
833,0,母体骨盆异常引起的梗阻性分娩	,858.0954365079366,1764
834,0,毛细血管疾病,541.7559420289855,69
835,0,气压和水压的效应,113.69579161028418,739
836,0,气管和支气管先天性畸形,17105.248,5
837,0,气管恶性肿瘤,4927.925625,32
838,0,气胸,1091.4898593314763,7180
839,0,水痘,55.050327746741154,2685
840,0,"水肿,不可归类在他处者",30.962347826086955,4945
841,0,沙眼,6.292727272727273,11
842,0,沙粒病毒性出血热,1621.0100000000002,1
843,0,泌尿器官其他和未特指的恶性肿瘤,2902.492447916667,192
844,0,泌尿器官动态未定或动态未知的肿瘤,1411.5465965092403,1948
845,0,泌尿器官良性肿瘤,3820.634861751152,434
846,0,泌尿生殖系假体装置、植入物和移植物的并发症,321.53794686732186,6512
847,0,"泌尿生殖系统的操作后疾患,不可归类在他处者	",1109.0039649923897,1314
848,0,泌尿生殖道内异物,637.7433673469387,196
849,0,泌尿系和盆腔器官损伤,1009.031838790932,1588
850,0,泌尿系统的其他先天性畸形,1382.4137872340425,235
851,0,泌尿系统的其他疾患	,250.04939812592235,56241
852,0,泪器系疾患,782.0221270084163,7842
853,0,流产、异位妊娠和葡萄胎妊娠后的并发症	,478.7996064981949,2770
854,0,流感嗜血杆菌性肺炎,193.38142000631112,19014
855,0,"流行性感冒,病毒未标明",43.91254268071195,2753
856,0,流行牲腮腺炎,35.3375956284153,183
857,0,浅表冻伤,60.03,3
858,0,消化不良,64.42903899721448,2154
859,0,消化器官其他和不明确的恶性肿瘤,2102.230902255639,266
860,0,消化器官其他和未特指的原位癌,3572.1718994181215,2406
861,0,消化器官和腹腔标本的异常所见,12.8825,4
862,0,消化系统其他和不明确部位的良性肿瘤,4763.279387542351,3837
863,0,消化系统的其他先天性畸形,5813.197580645161,186
864,0,消化系统的其他疾病,248.84056101674702,58697
865,0,"消化系统的操作后疾患,不可归类在他处者",1225.7322071263777,3901
866,0,消化道内异物,446.7792279038266,2953
867,0,消瘦性夸希奥科病,218.56,5
868,0,涉及使用康复操作的医疗,131.15303199691596,5188
869,0,"涉及免疫机制的其他疾患, 不可归类在他处者",674.5087837837838,74
870,0,涉及多个和未特指身体部位损伤的后遗症,13.935282258064515,248
871,0,涉及整形手术的随诊医疗,14713.188195443645,1668
872,0,涉及透析的医疗,1257.5889320180142,4663
873,0,涎腺疾病,334.09608466933867,3992
874,0,液体-电解质及酸碱平衡的其他紊乱,82.43155115943928,7633
875,0,淀粉样变,662.4577777777778,288
876,0,淋巴、造血和有关组织其他和未特指的恶性肿瘤,1005.1421428571429,56
877,0,淋巴、造血和有关组织动态未定或动态未知的其他肿瘤,1014.8831677381648,1711
878,0,淋巴样白血病,1184.195927495292,2124
879,0,淋巴管和淋巴结的其他非感染性疾患,726.7490491283677,631
880,0,淋巴结增大,656.2528959891231,2942
881,0,淋巴结继发性和未特指的恶性肿瘤,1482.047206132879,2348
882,0,淋球菌感染,21.769742857142855,350
883,0,混合型和其他人格障碍,0.0,1
884,0,混合性特定性发育障碍,7.052499999999999,80
885,0,溃疡性结肠炎,155.11318044237484,4295
886,0,滑膜和肌腱的其他疾患,234.16441768262465,10089
887,0,滑膜和肌腱的自发性破裂,649.6613714285714,175
888,0,滑膜炎和腱鞘炎,207.74826317182948,22662
889,0,滞产	,1044.9193579148125,1573
890,0,滤泡性淋巴瘤,1339.0093907563025,476
891,0,滴虫病[毛滴虫病],22.076846153846155,130
892,0,"激素类及其合成代用品和拮抗剂中毒,不可归类在他处者",318.58359550561795,89
893,0,炎性多神经病,882.0449391171994,1314
894,0,炭疽,99.72486956521739,115
895,0,烟酸缺乏[糙皮病],201.83,1
896,0,烧伤、腐蚀伤和冻伤后遗症,390.2297222222222,72
897,0,"烧伤和腐蚀伤,身体部位未特指",194.1898606965174,1005
898,0,热和光的效应,176.1670236039148,3474
899,0,煤炭工肺尘埃沉着病,42.918030840127614,5642
900,0,爱德华兹综合征和帕套综合征,0.0,1
901,0,牙发育和出牙疾患,290.0105128205128,78
902,0,牙面畸形[包括错颌],358.3850846262341,1418
903,0,牙髓和根尖周组织疾病,30.2471792849632,3804
904,0,牙齿及支持结构的其他疾患,36.895963060686015,379
905,0,牙齿硬组织的其他疾病,5.016,5
906,0,牙龈和无牙牙槽嵴的其他疾患,191.17477642276424,492
907,0,牙龈恶性肿瘤,1951.1875483870967,155
908,0,特发于围生期的其他感染,233.61995223621363,2303
909,0,特发于多胎妊娠的并发症	,1000.665490909091,275
910,0,特发于童年和青少年期的社会功能障碍,351.58500000000004,2
911,0,特发于童年的情绪障碍,22.303247311827956,465
912,0,特发于胎儿和新生儿体被的其他情况,440.57408759124087,137
913,0,特发于胎儿和新生儿的暂时性碳水化合物代谢紊乱,163.89595672751858,1479
914,0,特发性(原发性)高血压,67.07999979934587,49837
915,0,特定性学习技能发育障碍,0.0,6
916,0,特定性言语和语言发育障碍,3.6195774647887324,426
917,0,特定性运动功能发育障碍,24.410833333333333,12
918,0,特应性皮炎,47.799931012856696,3189
919,0,特异性人格障碍,23.560769230769232,39
920,0,特指细胞类型的其他白血病,897.2767708333334,96
921,0,"特纳综合征[性腺发育障碍症][45,X综合征]",578.7478947368421,19
922,0,狂犬病,383.7975,4
923,0,独立(原发)多个部位的恶性肿瘤,5449.1053125,32
924,0,猩红热,55.55545138888889,864
925,0,猴痘,111.315,2
926,0,玫瑰糠疹,36.210213903743316,187
927,0,玻璃体疾患,4190.5844921875,5632
928,0,瓣膜未特指的心内膜炎,402.2036618705036,4170
929,0,生殖器官其他和未特指的原位癌,979.2188432835821,268
930,0,"生物力学损害,不可归类在他处者",3363.4639677419354,310
931,0,生育问题,939.1636489151874,507
932,0,由衣原体引起的其他疾病,65.89228571428572,140
933,0,甲状旁腺功能亢进症和甲状旁腺的其他疾患,1591.4507999999998,425
934,0,甲状旁腺功能减退症,116.68389705882352,136
935,0,甲状腺恶性肿瘤,3520.4173316773436,15298
936,0,甲状腺毒症[甲状腺功能亢进症],494.01710629686943,8401
937,0,甲状腺炎,764.8934920634921,1512
938,0,甲状腺的其他疾患,2412.162989473684,950
939,0,甲状腺良性肿瘤,3101.4017083333333,2640
940,0,甲疾患,66.24279816513761,218
941,0,男性不育症	,813.9320701754386,285
942,0,男性生殖器官其他和未特指的恶性肿瘤,942.7419444444445,72
943,0,男性生殖器官动态未定或动态未知的肿瘤,438.46235392320534,599
944,0,男性生殖器官标本的异常所见,198.2709523809524,21
945,0,"男性生殖器官炎性疾患,不可归类在他处者	",211.07697508896797,1124
946,0,男性生殖器官的其他先天性畸形,925.8320255355984,4621
947,0,男性生殖器官的其他疾患	,507.77780108254393,1478
948,0,男性生殖器官良性肿瘤,542.7887692307692,195
949,0,疥疮,26.89611111111111,198
950,0,疱疹病毒[单纯疱疹]感染,121.80205712219812,2766
951,0,"疼痛,不可归类在他处者",265.93870906321405,2626
952,0,病毒性和其他特指的肠道感染,50.31278583422378,6551
953,0,病毒性疣,112.02757894736843,380
954,0,病毒性结膜炎,40.68091346153846,208
955,0,"病毒性肺炎,不可归类在他处者",172.5333841940532,15336
956,0,病毒性脑膜炎,277.06117166212533,734
957,0,痔,686.2292750327508,80914
958,0,痛风,133.09293155258763,32945
959,0,痤疮,51.171615384615386,130
960,0,瘙痒(症),34.38103492884864,773
961,0,瘢痕性脱发[瘢痕性毛发缺失],291.2495918367347,49
962,0,癫痫持续状态,432.0752747678019,2584
963,0,癫癎[癫痫],197.45595708639186,14168
964,0,登革热[古典登革热],50.84708333333333,24
965,0,白喉,0.0,1
966,0,白癜风,112.64769763205828,2745
967,0,"白细胞异常,不可归类在他处者",73.69111111111111,27
968,0,百日咳,102.90622200792886,9333
969,0,皂类和洗涤剂的毒性效应,201.20907801418443,141
970,0,皮多肌炎,286.60771569433035,1217
971,0,皮疹和其他非特异性斑疹,17.85803803803804,1998
972,0,皮肤其他恶性肿瘤,938.6349694189603,2616
973,0,皮肤其他良性肿瘤,291.62832893579593,3411
974,0,皮肤原位癌,799.9061111111112,108
975,0,皮肤和皮下组织其他局部感染,121.54217980461891,44426
976,0,皮肤和皮下组织毛囊囊肿,190.4584758332623,11731
977,0,"皮肤和皮下组织的其他疾患,不可归类在他处者",1151.5021605988431,2939
978,0,皮肤和皮下组织的局部肿胀、肿物和肿块,227.89740751220202,14137
979,0,皮肤和皮下组织肉芽肿性疾患,304.1384227129338,317
