,basy_zyzd_jbbm_for_str_4,basy_yydj,basy_ssjczbm1_for_str_4,age_group,AGE-HAOCAI-4-4-E,AGE-JCJY-4-4-E,AGE-YP-4-4-E,AGE-ZFY-4-4-E,记录条数-4-4
36,A02.,6,,0,143.56742857142856,1204.5202857142856,453.4602857142857,2763.222571428572,35
139,A04.,5,,0,59.4112,557.056,314.60560000000004,1671.0676,25
159,A04.,6,,0,68.66907894736842,937.0407894736843,291.3403947368421,1946.2705263157895,76
167,A04.,6,,9,85.50954545454546,1468.7818181818182,413.1068181818182,3593.1636363636367,22
233,A08.,5,,0,51.833214285714284,718.8874999999999,194.845,1560.5407142857143,28
238,A08.,6,,0,64.60317460317461,974.1250793650793,237.7431746031746,1853.4607936507937,63
274,A09.,1,,5,58.7896,851.9639999999999,1190.392,2622.9271999999996,25
276,A09.,1,,8,27.71714285714286,988.5585714285714,1164.8090476190478,2860.4561904761904,21
289,A09.,2,,0,94.137,469.0133333333333,494.81066666666663,1598.2050000000002,30
293,A09.,2,,4,17.85590909090909,1022.1840909090909,925.6313636363636,2437.835,22
294,A09.,2,,5,25.524864864864863,1010.7540540540541,1221.3651351351352,2886.3937837837834,37
295,A09.,2,,6,31.45741935483871,1169.7483870967742,947.8138709677419,2632.918387096774,31
296,A09.,2,,8,25.393939393939394,1004.1303030303031,1050.6372727272726,2669.543939393939,33
297,A09.,2,,9,31.43,982.8478260869565,1254.534347826087,2814.582608695652,23
319,A09.,3,,0,43.03737777777778,527.5523555555556,257.07439999999997,1364.7698222222223,225
320,A09.,3,,1,20.111066666666666,747.384,326.7898666666667,1483.8585333333333,75
321,A09.,3,,2,30.026176470588236,871.0088235294118,516.3602941176471,1780.469411764706,34
322,A09.,3,,3,23.44175,763.298,334.63175,1565.1855,40
323,A09.,3,,4,22.643414634146342,1056.8975609756098,509.73926829268294,2047.7336585365854,41
324,A09.,3,,5,32.32416666666667,1004.0999999999999,508.19472222222225,2055.858333333333,72
325,A09.,3,,6,44.24235294117647,1315.9507352941175,715.0227941176471,2709.886470588235,68
326,A09.,3,,8,42.62571428571428,1272.164935064935,718.5764935064935,2693.5285714285715,77
327,A09.,3,,9,42.839999999999996,932.9337662337662,475.1816883116883,2217.8942857142856,77
389,A09.,4,,0,44.80574468085106,602.4744680851064,233.02978723404254,1395.8744680851064,47
390,A09.,4,,1,34.35136363636364,785.7954545454545,444.82772727272726,1690.5118181818182,22
396,A09.,4,,8,62.63571428571428,1688.3200000000002,623.2952380952381,3015.4119047619047,21
397,A09.,4,,9,65.21142857142857,1437.5338095238094,570.0519047619048,2712.171904761905,21
438,A09.,5,,0,39.46868995633188,612.8164628820961,227.32917030567685,1390.5020524017466,229
439,A09.,5,,1,33.58584905660377,971.1756603773584,326.00547169811324,1823.6896226415095,53
440,A09.,5,,2,29.735294117647058,1234.2282352941177,339.2473529411765,2092.2935294117647,34
441,A09.,5,,3,40.93222222222222,1209.568888888889,444.7125,2092.4855555555555,36
442,A09.,5,,4,50.88522727272727,1396.2775,458.3025,2528.2722727272726,44
443,A09.,5,,5,41.693970588235295,1476.7973529411765,642.1433823529412,2813.6127941176474,68
444,A09.,5,,6,50.17409090909091,1684.6427272727271,742.4272727272727,3372.6827272727273,44
445,A09.,5,,8,78.55278688524591,1704.4903278688525,618.7765573770492,3115.194590163934,61
446,A09.,5,,9,53.68492753623189,1166.35,324.6340579710145,2201.3430434782613,69
448,A09.,5,17.9,0,50.769285714285715,594.0392857142857,249.86357142857145,1596.8185714285714,28
476,A09.,5,45.2,5,92.05708333333332,1998.8958333333333,774.0904166666668,3963.4129166666667,24
