,basy_yydj,basy_ssjczbm1_for_str_9,HAOCAI-only_operation-9-E,JCJY-only_operation-9-E,YP-only_operation-9-E,ZFY-only_operation-9-E,记录条数-only_operation-9
0,1,,78.2452936181775,1089.9378286859355,1967.3854518900928,5188.888438338484,29443
13,1,01.4102,2104.806153846154,2668.6923076923076,5451.006153846154,19197.92769230769,26
29,1,03.3101,239.32452054794518,1747.650684931507,6198.158493150685,13259.618219178083,73
32,1,03.5305,11442.347826086956,2152.35652173913,4234.9582608695655,25385.417826086956,23
38,1,03.9102,328.2594117647059,1360.8735294117646,1321.3805882352942,5653.71294117647,34
60,1,04.4900x0,170.85216216216216,1304.781081081081,2900.988918918919,9331.39054054054,37
69,1,04.8101,83.88975088967972,932.2419928825623,934.8468327402136,4358.5882206405695,281
76,1,06.1101,11762.360816326529,1819.1265306122448,2564.529285714286,22062.552346938774,98
78,1,06.3100x0,15262.988205128206,1497.8358974358973,3088.4769230769234,27251.13435897436,39
96,1,08.4902,134.06805555555556,573.2141666666666,283.19064814814817,1830.7664814814814,108
110,1,09.8100,266.84092592592594,612.5537037037037,889.7168518518519,3187.0855555555554,54
112,1,09.8101,1230.6410714285714,529.8571428571429,425.3742857142857,4200.465357142857,28
119,1,10.9100,21.04,1025.936,785.6576,2108.8456,25
127,1,11.3201,151.93643356643358,673.2552447552448,300.0935664335664,2099.3785314685315,143
129,1,11.3203,1966.633076923077,450.70384615384614,181.66038461538463,3476.5234615384616,26
130,1,11.3900x0,210.16385714285713,584.0071428571429,232.39042857142857,1877.9104285714286,70
131,1,11.3901,328.79954337899545,510.86168949771695,173.09155251141553,2285.0070776255707,219
148,1,13.4100,4593.8288620689655,754.0868275862069,185.43068965517242,7336.091379310345,290
149,1,13.4100x0,1983.7198589618024,699.6522585700293,167.29885798237024,5138.637155729677,5105
153,1,13.7000,2607.2047878787876,632.760606060606,294.3450606060606,4850.129242424242,330
154,1,13.7100,1591.156720779221,638.6246753246753,51.07928571428572,4114.183116883117,308
155,1,13.7100x0,2127.8365424164526,525.6365038560411,193.71641388174805,4633.759794344473,778
166,1,14.6x02,1557.8779411764706,718.214705882353,291.8791176470588,5614.285294117647,34
170,1,14.7401,4055.482395833333,760.578125,361.75322916666664,10577.781041666667,96
171,1,14.7903,156.58722222222224,555.125,255.61041666666668,1947.027916666667,72
194,1,17.91210,757.0141666666667,550.5125,3978.943333333333,5709.778333333333,24
195,1,17.91270,15.5512,625.372,832.7231999999999,3355.8584,25
196,1,17.912A0,29.3203125,724.8721354166668,1138.960625,4326.32015625,192
200,1,17.9200x0,57.56666666666667,1245.1100000000001,1624.3148333333334,4951.470166666667,60
204,1,17.9500x0,33.15052083333333,775.3288194444444,1896.2752777777778,4006.4417013888888,288
206,1,17.95710,248.7173333333333,1128.9488888888889,961.3444444444444,4725.940666666667,45
207,1,17.96100,46.142580645161296,838.9758064516129,1849.061612903226,4592.776774193548,31
211,1,17.9700x0,141.07171428571428,690.8885714285714,1819.4532857142856,3419.2745714285716,70
225,1,17.98330,3880.1761658031087,507.76839378238344,5351.2205699481865,11541.288497409327,193
227,1,17.98511,3409.3628888888884,457.2533333333334,6259.637333333333,13224.091777777778,45
241,1,20.4900x0,1367.196451612903,1758.7870967741935,4207.742258064516,13776.232903225806,31
258,1,21.6903,1209.5194285714285,679.2371428571429,1369.481142857143,5479.169142857143,35
262,1,21.8400x0,1196.3327027027026,861.4000000000001,2290.9702702702702,6932.592162162162,37
272,1,22.5300x0,1281.5032075471697,1185.3424528301887,2909.141603773585,9678.032264150945,106
275,1,22.6002,170.1076923076923,747.1692307692308,1341.1684615384615,5524.386153846154,26
297,1,28.6x01,2135.48,634.5095238095239,1400.5709523809523,6668.435714285714,21
302,1,29.3901,1117.4366666666665,1349.3333333333333,3250.1085714285714,8115.967619047619,21
316,1,32.2400x0,14308.24090909091,1765.2727272727273,1022.7003030303031,20679.87272727273,33
325,1,34.0401,170.3280769230769,1641.0069230769232,2932.075384615385,7004.003846153846,26
338,1,38.3000,2582.3862222222224,1174.5111111111112,1589.4924444444446,10151.750888888888,45
341,1,38.5900x0,923.0599423631123,1498.2389048991356,2600.3583285302593,16826.02121037464,347
342,1,38.5901,2517.726666666667,1341.0870833333333,1574.2416666666668,10229.608333333334,24
