,basy_yydj,basy_ssjczbm1_for_str_4,HAOCAI-only_operation-4-E,JCJY-only_operation-4-E,YP-only_operation-4-E,ZFY-only_operation-4-E,记录条数-only_operation-4
0,1,,78.2452936181775,1089.9378286859355,1967.3854518900928,5188.888438338484,29443
8,1,01.4,2041.3532142857143,2715.410714285714,5357.45,19118.678214285716,28
10,1,03.0,8722.2475,1860.109375,2847.6103125,21475.651875,32
11,1,03.3,282.73999999999995,1770.25,6248.721351351352,13476.743378378378,74
13,1,03.5,11361.296296296296,2098.9925925925927,4236.394444444445,25050.024814814817,27
15,1,03.9,677.4938000000001,1332.0362,1587.5888,6084.5778,50
19,1,04.4,2380.46223880597,1310.1880597014926,3013.219850746269,12308.709552238806,67
20,1,04.7,1768.2204545454545,614.0931818181818,2547.468181818182,12216.29590909091,22
21,1,04.8,83.03108013937282,927.5481184668989,956.4054703832752,4359.414076655053,287
24,1,06.1,11649.139898989897,1813.539393939394,2538.9875757575755,21862.28808080808,99
26,1,06.3,12998.855217391303,1416.8108695652174,3159.234782608696,24483.223260869567,46
32,1,08.4,127.61163793103448,569.9606034482758,274.4408620689655,1914.6623275862069,116
40,1,09.8,599.7089411764706,582.6445882352941,709.346,3522.62305882353,85
45,1,10.9,62.846875,959.49375,699.5121875,2091.0559375,32
48,1,11.3,341.6975475687104,567.6465961945032,217.60124735729386,2218.9862790697675,473
59,1,13.4,2136.4610731437015,703.6895936461027,168.5829312892501,5295.556575544883,5414
62,1,13.7,2123.74572836031,575.577684729064,186.1442294159043,4574.739950738916,1421
68,1,14.6,1557.8779411764706,718.214705882353,291.8791176470588,5614.285294117647,34
69,1,14.7,2821.0450264550263,670.244708994709,339.23460317460314,7280.307724867725,189
81,1,17.9,971.4279336492891,732.4354976303317,2552.531393364929,6002.852341232227,1055
84,1,18.2,665.1204347826088,626.6047826086957,1446.7039130434785,4267.666086956522,23
90,1,20.4,1342.3405714285714,1743.5685714285714,4209.478285714285,13740.199428571428,35
97,1,21.6,1450.8064814814816,714.2574074074074,1475.5661111111112,5834.55074074074,54
99,1,21.8,1135.0848717948718,860.7384615384616,2323.3033333333333,6989.862564102565,39
104,1,22.5,1319.8316129032257,1260.2290322580645,3063.7258870967744,9898.28951612903,124
105,1,22.6,315.86903225806446,724.0645161290323,1318.9348387096775,5689.057419354839,31
117,1,28.6,1946.3694594594594,1103.6162162162163,1561.4256756756756,7688.125675675677,37
120,1,29.3,1128.819642857143,1317.0,3198.675357142857,8018.2867857142855,28
121,1,30.0,934.3606493506494,696.964935064935,1613.2667532467533,5549.714415584415,77
124,1,32.2,12527.502631578947,1799.3947368421052,1007.1647368421053,18617.89736842105,38
125,1,33.2,564.4676086956522,1829.7147826086957,2433.1121739130435,7817.593695652174,46
126,1,34.0,170.3280769230769,1641.0069230769232,2932.075384615385,7004.003846153846,26
130,1,34.9,375.64000000000004,2178.4888888888886,2129.514074074074,6754.758518518519,27
135,1,38.3,2582.3862222222224,1174.5111111111112,1589.4924444444446,10151.750888888888,45
136,1,38.5,987.9619948849105,1458.975421994885,2486.3005626598465,15857.314501278772,391
140,1,38.9,746.5329729729729,1996.0245945945946,4164.434594594595,11051.839999999998,37
