,ICU,basy_zyzd_jbbm,检查检验费,count
480,0,外阴恶性肿瘤,5168.531282051282,273
481,0,多个心瓣膜疾病,9187.221896907216,3395
482,0,多关节病,2482.950415944541,4039
483,0,多动性障碍,342.22285714285715,980
484,0,多发性和未特指部位的急性上呼吸道感染,492.40633424230623,89845
485,0,多发性硬化,4427.38987012987,539
486,0,多发性骨髓瘤和恶性浆细胞肿瘤,4622.730472972972,4144
487,0,多尿,1291.7124999999999,56
488,0,多形性红斑,2381.109382022472,1246
489,0,多形核中性粒细胞的功能紊乱,2207.3333333333335,21
490,0,多指[趾]畸形,1135.5350638297873,1645
491,0,多汗症,1580.8377380952381,588
492,0,多胎分娩	,700.25,14
493,0,多胎妊娠	,2338.594456928839,1869
494,0,大便失禁,1209.8333333333333,42
495,0,大动脉先天性畸形,6342.624251497006,1169
496,0,大涎腺其他和未特指的恶性肿瘤,4619.817647058824,119
497,0,大涎腺良性肿瘤,2485.8312647058824,2380
498,0,大疱性表皮松解症,2248.0840000000003,70
499,0,大肠先天性缺如、闭锁和狭窄,7068.945000000001,140
500,0,"大脑动脉的闭塞和狭窄,未造成脑梗死",3127.1890179414545,7413
501,0,大脑性瘫痪[脑瘫],260.7131677852349,5215
502,0,大静脉先天性畸形,7058.79,63
503,0,天疱疮,1733.553103448276,406
504,0,头、面、脊柱和胸的先天性肌肉骨骼变形,1834.0025570776256,1533
505,0,头和颈烧伤和腐蚀伤,1148.728086124402,1463
506,0,头晕和眩晕,1035.4663241915678,17101
507,0,头痛,1495.8522659176028,3738
508,0,头的部分创伤性切断,1471.9379111111111,1575
509,0,头皮产伤,1398.4888888888888,126
510,0,头部关节和韧带脱位、扭伤和劳损,855.0142857142858,98
511,0,头部其他和未特指的损伤,971.0144804318489,5187
512,0,头部开放性伤口,1060.4135964310226,20398
513,0,头部挤压伤,430.4,7
514,0,头部损伤后遗症,1039.4986259541984,917
515,0,头部浅表损伤,1061.4645037292025,12201
516,0,夸希奥科病[恶性营养不良病],554.75,7
517,0,女性不孕症	,973.78864,4375
518,0,女性生殖器官其他和未特指的恶性肿瘤,6977.866851851852,378
519,0,女性生殖器官其他和未特指的良性肿瘤,2351.4077941176474,476
520,0,女性生殖器官动态未定或动态未知的肿瘤,3299.199186440678,2065
521,0,女性生殖器官标本的异常所见,1054.125,28
522,0,女性生殖器的其他先天性畸形,1461.05,266
523,0,女性生殖器脱垂	,2428.590383502171,9674
524,0,女性生殖道息肉	,1389.8956624246484,52255
525,0,妊娠[妊娠引起的]水肿和蛋白尿不伴有高血压	,1342.6853846153845,91
526,0,"妊娠[妊娠引起的]高血压,不伴有有意义的蛋白尿	",1729.012797527048,4529
527,0,"妊娠[妊娠引起的]高血压,伴有有意义的蛋白尿	",2741.9815724381624,3962
528,0,妊娠早期出血	,841.0916216216216,11396
529,0,妊娠期剧吐	,644.3011430990686,8267
530,0,妊娠期泌尿生殖道的感染	,1362.3645811518325,2674
531,0,妊娠期糖尿病	,1331.130847400405,20734
532,0,妊娠期营养不良	,420.09999999999997,14
533,0,妊娠期静脉并发症	,1384.7860869565218,161
534,0,妊娠检查和检验,3106.9019999999996,280
535,0,子宫体恶性肿瘤,6571.27823943662,3976
536,0,子宫其他良性肿瘤,2785.8498680738785,2653
537,0,"子宫其他非炎性疾患,除外宫颈	",1425.2932412177986,14945
538,0,子宫内低氧症,2524.725,28
539,0,子宫内膜异位症	,2656.5110203094778,14476
540,0,子宫和宫颈先天性畸形,1416.825625,448
541,0,子宫平滑肌瘤,2742.485542546519,33481
542,0,"子宫炎性疾病,除外宫颈	",1238.070587529976,5838
543,0,子宫部位未特指的恶性肿瘤,3905.1296666666667,420
544,0,子痫	,2194.2,56
545,0,孕产妇产前筛查的异常所见	,1213.9613157894737,798
546,0,孢子丝菌病,7312.5,28
547,0,孤立性蛋白尿,2289.9925925925922,378
548,0,孤立性蛋白尿伴有特指的形态学损害	,4393.95,28
549,0,宫颈其他非炎性疾患	,921.089945652174,2576
550,0,宫颈原位癌,2605.2892419080067,8218
551,0,宫颈发育不良	,1544.5905528612996,7217
552,0,宫颈恶性肿瘤,5054.728925992779,7756
553,0,宫颈炎性疾病	,935.1665573770492,3843
554,0,宫颈糜烂和外翻	,745.5392857142857,1078
555,0,对人工造口的维护,1429.3644898753894,17976
556,0,"对精神有影响的药物中毒,不可归类在他处者",1129.6188679245283,1855
557,0,导致劳动能力丧失的某些伤残和慢性疾病家族史,204.3904761904762,147
558,0,小肠先天性缺如、闭锁和狭窄,19118.64285714286,49
559,0,小肠恶性肿瘤,7503.187987421384,1113
560,0,小腿(包括踝)骨折,2342.0500060380396,69559
561,0,小腿其他和未特指的损伤,1088.3659139784945,651
562,0,小腿创伤性切断,8239.653333333334,42
563,0,小腿开放性伤口,1324.2064594594594,5180
564,0,小腿挤压伤,2105.2333333333336,273
565,0,小腿浅表损伤,1117.9983241455348,6349
566,0,尿布皮炎,958.25,14
567,0,尿潴留,928.6440928270042,3318
568,0,尿的其他异常所见,4527.0,28
569,0,尿道下裂,1002.7755000000001,840
570,0,尿道排出物,258.6,7
571,0,尿道炎和尿道综合征	,494.47222935779814,7630
572,0,尿道狭窄	,1939.1876923076923,1820
573,0,尿道的其他疾患	,1462.0696857142857,2450
574,0,局部多脂症,896.8571304347826,805
575,0,"局限于皮肤的血管炎,不可归类在他处者",1401.0467532467533,539
576,0,屈光和调节疾患,208.0454255319149,2632
577,0,巨细胞病毒病,7791.738695652173,161
578,0,巩膜疾患,1152.6617948717949,273
579,0,巴尔通体病,137.2,7
580,0,布氏菌病,4321.652222222222,315
581,0,帕金森病,2889.679311957248,10479
582,0,带状疱疹,847.8954759898904,83090
583,0,"常染色体的单体性和缺失,不可归类在他处者",1054.5666666666666,21
584,0,常见变异型免疫缺陷,181.0,7
585,0,并指[趾]畸形,1068.099328358209,938
586,0,幼年型关节炎,3266.699047619047,735
587,0,幼年型髋关节和骨盆骨软骨病,4129.5,28
588,0,库欣综合征[皮质醇增多症],3881.575,168
589,0,异位妊娠	,1304.1196937856498,23317
590,0,异常的不随意运动,2503.350306122449,686
591,0,异常的步态和移动,2861.9327586206896,406
592,0,弓形虫病[弓形体病],2369.0,21
593,0,引产失败	,1663.6868571428572,245
594,0,引起听力缺陷的耳先天性畸形,1354.46,70
595,0,张力失常,1936.0783703703705,4725
596,0,弥漫性[综合性]发育障碍,185.1651376146789,1526
597,0,强直性脊柱炎,2174.4621760391196,2863
598,0,强迫性障碍,4302.6075,280
599,0,影响多系统的其他特指先天性畸形综合征,2143.6625,56
600,0,循环系统其他和未特指的疾患,2175.8791666666666,84
601,0,循环系统的其他先天性畸形,4469.192614840989,1981
602,0,"循环系统的操作后疾患,不可归类在他处者",1893.7240775681344,6678
603,0,心力衰竭,2118.4438899591223,148981
604,0,心包的其他疾病,4875.245963855421,1162
605,0,心房纤颤和扑动,3646.690461236506,14266
606,0,心绞痛,2811.343018090222,91707
607,0,心肌病,2983.4740632911394,11060
608,0,心脏、纵隔和胸膜恶性肿瘤,6185.595967741935,434
609,0,心脏停搏,2132.0694240837697,1337
610,0,心脏和血管假体装置、植入物和移植物的并发症,2266.543217158177,2611
611,0,心脏损伤,5434.875,28
612,0,心脏搏动异常,1378.1161145510837,4522
613,0,心脏病的并发症和不明确表述,1604.8744221879815,4543
614,0,心脏的其他先天性畸形,2901.024165202109,3983
615,0,心腔和心连接的先天性畸形,4888.6793333333335,105
616,0,心间隔先天性畸形,4493.2901696712615,6601
617,0,念珠菌病,6669.257259100643,3269
618,0,急性乙型肝炎,1897.7685106382978,329
619,0,急性出血后贫血,3146.6834782608694,322
620,0,急性和亚急性心内膜炎,3510.495241935484,868
621,0,急性咽炎,511.5393217535153,16926
622,0,急性喉炎和气管炎,641.570696044066,13979
623,0,急性心包炎,3835.47358974359,273
624,0,急性心肌梗死,4139.322386934674,27860
625,0,急性心肌梗死后的某些近期并发症,7223.106000000001,35
626,0,急性心肌炎,3500.2871489361705,1645
627,0,急性扁桃体炎,567.9410202464788,159040
628,0,急性支气管炎,612.8228817050946,265041
629,0,急性梗阻性喉炎[哮吼]和会厌炎,1021.1215374331551,5236
630,0,急性淋巴结炎,865.5605251141552,6132
631,0,急性甲型肝炎,3050.9285714285716,49
632,0,急性细支气管炎,567.550204903037,19131
633,0,急性而短暂的精神病性障碍,4542.534722222223,252
634,0,急性肾小管-间质肾炎	,1736.855395377129,11508
635,0,急性肾炎综合征,1216.0578761061947,791
636,0,急性肾衰竭	,4129.727253968254,4410
637,0,急性胰腺炎,2760.9805913589184,58002
638,0,急性阑尾炎,1814.5152194503735,104944
639,0,急性鼻咽炎[感冒],533.2064015151516,1848
640,0,急性鼻窦炎,643.0984626234133,4963
641,0,急进型肾炎综合征,7817.653333333334,189
642,0,性偏好障碍,359.0,7
643,0,性别不清和假两性畸形,1510.0,7
644,0,"性功能障碍,非由器质性障碍或疾病引起",1268.6545454545453,77
645,0,性身份障碍,1422.0,7
646,0,恢复期,1346.8965351812367,6566
647,0,恶心和呕吐,1159.07,1274
648,0,恶性疟原虫疟疾,1987.8846153846155,91
649,0,恶性肿瘤个人史,928.5427083333333,672
650,0,恶性肿瘤治疗后的随诊检查,2818.0628891605543,17178
651,0,恶病质,1311.8832352941176,714
652,0,"惊厥,不可归类在他处者",1392.2759814528592,9058
653,0,慢性单纯性苔癣和痒疹,840.2069364161849,1211
654,0,慢性喉炎和喉气管炎,1138.9187209302327,602
655,0,慢性暴露于非电离辐射下引起的皮肤改变,1183.4969696969697,693
656,0,慢性病毒性肝炎,2157.6004292343387,6034
657,0,慢性缺血性心脏病,1956.3156267099864,245616
658,0,"慢性肝炎,不可归类在他处者",2215.081739130435,161
659,0,慢性肾小管-间质肾炎	,1231.4283333333333,336
660,0,慢性肾炎综合征	,4021.871983122363,3318
661,0,慢性肾病	,3039.2322603152725,81263
662,0,慢性鼻炎、鼻咽炎和咽炎,924.795292353823,4669
663,0,慢性鼻窦炎,1341.7484567901236,30618
664,0,成人人格和行为的其他障碍,2353.5,21
665,0,成人人格和行为障碍,1829.8,7
666,0,成人型呼吸窘迫综合征,6067.506231884058,483
667,0,成人骨软化症,117.8,7
668,0,成熟T/NK细胞淋巴瘤,8899.55768292683,574
669,0,成纤维细胞疾患,1449.406040044494,6293
670,0,截瘫和四肢瘫,2169.2942764015647,5369
671,0,房室传导阻滞和左束支传导阻滞,3871.491056661562,4571
672,0,扁平苔癣,2281.2,77
673,0,扁桃体周脓肿,1128.976821086262,4382
674,0,扁桃体和腺样体慢性疾病,1362.0984808687967,55433
675,0,扁桃体恶性肿瘤,4506.446764705883,238
676,0,手指和脚趾的后天性变形,812.2615636363637,1925
677,0,"手术和医疗的其他并发症,不可归类在他处者",2072.9477906976745,602
678,0,抑郁发作,3898.7955859375,7168
679,0,抗体缺陷为主的免疫缺陷,377.62103448275866,406
680,0,抽动障碍,887.6890322580645,434
681,0,持久的妄想性障碍,3327.1805555555557,126
682,0,持久的心境[情感]障碍,5318.041176470589,119
683,0,按照出生地点划分活产婴儿,1235.5,42
684,0,接合菌病,12060.884,70
685,0,接触和暴露于传染病,1988.0,7
686,0,摄入海产品-中有害物质的毒性效应,6996.340000000001,7
687,0,摄入食物中其他有害物质的毒性效应,1185.7866666666666,9534
688,0,播散性血管内凝血[去纤维蛋白综合征],2744.2645454545454,77
689,0,"操作后内分泌和代谢紊乱,不可归类在他处者",2036.6636363636364,77
690,0,"操作后的呼吸性疾患,不可归类在他处者",3174.444363636364,385
691,0,"操作后肌肉骨骼疾患,不可归类在他处者",4127.655,490
692,0,"操作并发症,不可归类在他处者",1372.542683438155,10017
693,0,支气管和肺恶性肿瘤,5747.437180533751,66885
694,0,支气管扩张(症),1918.4522228670924,24122
695,0,"支气管炎,未特指为急性或慢性",478.59985501155705,33313
696,0,支链氨基酸代谢和脂肪酸代谢紊乱,2678.55,14
697,0,放射性皮炎,978.1105263157895,133
698,0,放线菌病,2708.825,28
699,0,斑疹伤寒,1179.0095,420
700,0,"斑痣性错构瘤病,不可归类在他处者",3869.5877272727275,1232
701,0,斑秃,2276.4,7
702,0,新生儿其他体温调节障碍,1111.5733333333333,105
703,0,新生儿其他出血,2107.9672,350
704,0,新生儿其他暂时性内分泌疾患,5582.25,14
705,0,新生儿其他暂时性电解质和代谢紊乱,3912.5873913043483,322
706,0,新生儿其他肠梗阻,2678.2,140
707,0,新生儿吸入综合征,2509.8445535714286,1568
708,0,新生儿呼吸窘迫,5687.540336391437,4578
709,0,新生儿喂养问题,2159.6608,350
710,0,新生儿惊厥,7189.824285714286,98
711,0,新生儿的其他大脑障碍,8258.686545454546,385
712,0,新生儿细菌性脓毒症,4321.881161825726,3374
713,0,新生儿脐带出血,598.1,7
714,0,新生儿脐炎伴或不伴轻度出血,1927.15,210
715,0,无主诉或诊断报告的人接受的一般性检查和调查,1227.9364406779662,826
716,0,无主诉或诊断报告的人接受的其他特殊检查和调查,588.9805555555556,252
717,0,无尿和少尿,992.0,14
718,0,无月经、月经过少和月经稀少	,1262.845,280
719,0,无症状的人类免疫缺陷病毒[HIV]感染状态,1085.5,14
720,0,无眼、小眼和巨眼畸形,850.75,14
721,0,早产	,1029.2273745410037,11438
722,0,早期梅毒,723.7875,56
723,0,晒斑[晒伤],1272.8,28
724,0,晕厥和虚脱,2552.3696196049746,9569
725,0,晚期梅毒,3317.623188405797,483
726,0,晶状体的其他疾患,981.0224747474747,1386
727,0,曲霉病,5912.726779026217,3738
728,0,月经过多、月经频繁和月经不规则	,919.5694444444445,756
729,0,有关食物和液体摄取的症状和体征,1553.9282183908047,1218
730,0,"有害效应,不可归类在他处者",1587.0019241982507,2401
731,0,有机溶剂的毒性效应,1093.9535714285714,98
732,0,有机粉尘引起的过敏性肺炎,3236.7742857142857,49
733,0,未特指的乳房肿块	,1219.9869142857142,6125
734,0,未特指的人类免疫缺陷病毒[HIV]病,1655.294976744186,1505
735,0,未特指的以皮肤和粘膜损害为特征的病毒性感染,753.3,70
736,0,未特指的器质性或症状性精神障碍,3879.8077979274613,2702
737,0,未特指的多处损伤,1183.3957868020304,1379
738,0,未特指的孕产妇高血压	,1412.5756,175
739,0,未特指的寄生虫病,2554.572222222222,126
740,0,未特指的尿失禁,1131.1068181818182,154
741,0,未特指的心境[情感]障碍,6271.920689655172,609
742,0,未特指的急性下呼吸道感染,908.5072484076434,5495
743,0,未特指的慢性支气管炎,632.1495891220809,118405
744,0,未特指的接触性皮炎,794.1800352112675,1988
745,0,未特指的流产	,775.7821276595745,658
746,0,未特指的疟疾,2003.625,28
747,0,未特指的病毒性肝炎,2534.52,35
748,0,未特指的病毒性脑炎,4624.919248554913,2422
749,0,未特指的痴呆,2928.4413571428568,980
750,0,未特指的真菌病,4442.6775956284155,8967
751,0,未特指的精神发育迟缓,562.4580732700136,5159
752,0,未特指的精神障碍,3889.2833333333333,903
753,0,未特指的糖尿病,1433.2204952830189,8904
754,0,未特指的肠道寄生虫病,1735.5,14
755,0,未特指的肺尘埃沉着病,1862.253205128205,546
756,0,未特指的肾挛缩	,3720.836470588235,119
757,0,未特指的肾炎综合征	,2322.3514285714286,2156
758,0,未特指的肾绞痛	,658.8311877394636,3654
759,0,未特指的肾衰竭	,2637.153222116301,7343
760,0,未特指的腹疝,4424.433076923077,637
761,0,未特指的蛋白质-能量营养不良,1430.487094017094,1638
762,0,未特指的血尿,1672.3857407407406,2646
763,0,未特指的重度蛋白质-能量营养不良,2029.0525000000002,1232
764,0,未特指的阑尾炎,818.7812809917356,1694
765,0,未特指的非器质性精神病,4406.907692307692,91
766,0,未特指的黄疸,2595.7691379310345,406
767,0,未特指细胞类型的白血病,3201.9692,525
768,0,未特指部位的病毒性感染,923.8554605263157,2128
769,0,未特指部位的细菌性感染,1702.313877952756,14224
770,0,未达到预期正常生理发育水平,648.8539337474119,3381
771,0,杀虫剂的毒性效应,1525.914399008674,5649
772,0,极重度精神发育迟缓,1059.20625,56
773,0,某些其他疾病个人史,512.3692173913043,805
774,0,核黄疸,3394.965833333333,84
775,0,根据体表累及范围分类的烧伤,219.3,14
776,0,梗阻性和反流性尿路病	,1392.7604162505913,266378
777,0,梨状窦恶性肿瘤,6791.426799999999,175
778,0,棘球蚴病,7635.990136986301,1022
779,0,植入装置的调整和管理,2016.7577824858759,4956
780,0,正常妊娠监督,980.8217585301837,2667
781,0,母体骨盆异常引起的梗阻性分娩	,1466.4557805907173,1659
782,0,毛细血管疾病,2400.371111111111,63
783,0,气压和水压的效应,1413.5100757575758,924
784,0,气管和支气管先天性畸形,3729.0,7
785,0,气管恶性肿瘤,7062.787499999999,28
786,0,气胸,1915.9878088803089,7252
787,0,水痘,663.3477450980392,4284
788,0,"水肿,不可归类在他处者",1635.943046116505,5768
789,0,泌尿器官其他和未特指的恶性肿瘤,4633.235483870968,217
790,0,泌尿器官动态未定或动态未知的肿瘤,2681.6376470588234,2023
791,0,泌尿器官良性肿瘤,4768.683134328358,469
792,0,泌尿生殖系假体装置、植入物和移植物的并发症,1071.9837077426391,6419
793,0,"泌尿生殖系统的操作后疾患,不可归类在他处者	",1252.4706896551725,1624
794,0,泌尿生殖道内异物,1651.5766666666666,189
795,0,泌尿系和盆腔器官损伤,3296.4841588785043,1498
796,0,泌尿系统的其他先天性畸形,2067.451891891892,259
797,0,泌尿系统的其他疾患	,1025.972357247438,66934
798,0,泪器系疾患,1011.8833089005235,6685
799,0,流产、异位妊娠和葡萄胎妊娠后的并发症	,1147.389847094801,2289
800,0,流感嗜血杆菌性肺炎,1711.3446421536441,10661
801,0,"流行性感冒,病毒未标明",757.1724050632912,1659
802,0,流行牲腮腺炎,547.425,210
803,0,浅表冻伤,149.0,7
804,0,消化不良,1454.9042063492063,2646
805,0,消化器官其他和不明确的恶性肿瘤,2991.1632352941174,238
806,0,消化器官其他和未特指的原位癌,4124.123962848297,2261
807,0,消化系统其他和不明确部位的良性肿瘤,4272.400016778523,4172
808,0,消化系统的其他先天性畸形,3174.9905555555556,126
809,0,消化系统的其他疾病,2108.002730671813,58037
810,0,"消化系统的操作后疾患,不可归类在他处者",2148.0035135135136,4662
811,0,消化道内异物,1348.031675,2800
812,0,消瘦性夸希奥科病,1633.0,14
813,0,涉及使用康复操作的医疗,1530.5551616915423,5628
814,0,"涉及免疫机制的其他疾患, 不可归类在他处者",5019.280625,112
815,0,涉及多个和未特指身体部位损伤的后遗症,384.08888888888885,126
816,0,涉及整形手术的随诊医疗,2783.741153846154,2002
817,0,涉及透析的医疗,1230.6543049327354,4683
818,0,涎腺疾病,1228.400576923077,5460
819,0,液体-电解质及酸碱平衡的其他紊乱,1407.778133748056,9002
820,0,淀粉样变,3977.5572222222218,378
821,0,淋巴、造血和有关组织其他和未特指的恶性肿瘤,2720.1033333333335,42
822,0,淋巴、造血和有关组织动态未定或动态未知的其他肿瘤,5675.751654411765,1904
823,0,淋巴样白血病,8344.97738317757,2247
824,0,淋巴管和淋巴结的其他非感染性疾患,2258.428403361345,833
825,0,淋巴结增大,2717.437227722772,3535
826,0,淋巴结继发性和未特指的恶性肿瘤,4931.271041095891,2555
827,0,淋球菌感染,748.3146774193549,434
828,0,混合性特定性发育障碍,88.5,91
829,0,溃疡性结肠炎,1640.232655538695,4613
830,0,滑膜和肌腱的其他疾患,995.049922202274,11697
831,0,滑膜和肌腱的自发性破裂,1414.6779166666665,168
832,0,滑膜炎和腱鞘炎,819.6557464871195,23912
833,0,滞产	,1862.3840259740261,1617
834,0,滤泡性淋巴瘤,6776.752173913043,483
835,0,滴虫病[毛滴虫病],606.3409090909091,154
836,0,"激素类及其合成代用品和拮抗剂中毒,不可归类在他处者",700.7744444444445,126
837,0,炎性多神经病,5057.405481481481,945
838,0,炭疽,699.9304347826087,161
839,0,烟酸缺乏[糙皮病],4138.0,7
840,0,烧伤、腐蚀伤和冻伤后遗症,774.640625,112
841,0,"烧伤和腐蚀伤,身体部位未特指",840.4267333333332,1050
842,0,热和光的效应,1165.2588451086958,5152
843,0,煤炭工肺尘埃沉着病,715.3466318537859,5362
844,0,牙发育和出牙疾患,704.942962962963,378
845,0,牙面畸形[包括错颌],1353.3899999999999,2821
846,0,牙髓和根尖周组织疾病,539.2945798319328,4998
847,0,牙齿及支持结构的其他疾患,990.0598314606742,1246
848,0,牙龈和无牙牙槽嵴的其他疾患,1253.1367669172932,931
849,0,牙龈恶性肿瘤,4441.980930232558,301
850,0,特发于围生期的其他感染,2719.5691214470285,2709
851,0,特发于多胎妊娠的并发症	,1791.3233333333333,315
852,0,特发于童年的情绪障碍,3286.2274193548387,434
853,0,特发于胎儿和新生儿体被的其他情况,1116.442857142857,196
854,0,特发于胎儿和新生儿的暂时性碳水化合物代谢紊乱,2139.292572815534,1442
855,0,特发性(原发性)高血压,1926.5443072289158,46480
856,0,特定性学习技能发育障碍,22.2,14
857,0,特定性言语和语言发育障碍,56.343835616438355,511
858,0,特定性运动功能发育障碍,3875.5,14
859,0,特应性皮炎,923.4862588652483,3948
860,0,特异性人格障碍,3327.6666666666665,42
861,0,特指细胞类型的其他白血病,6215.917647058823,119
862,0,"特纳综合征[性腺发育障碍症][45,X综合征]",1973.75,14
863,0,狂犬病,3396.0,7
864,0,独立(原发)多个部位的恶性肿瘤,11349.483333333334,21
865,0,猩红热,636.7702777777778,1008
866,0,玫瑰糠疹,939.1300000000001,280
867,0,玻璃体疾患,1257.9283720930232,6321
868,0,瓣膜未特指的心内膜炎,1988.3381387478848,4137
869,0,生殖器官其他和未特指的原位癌,2600.473023255814,301
870,0,"生物力学损害,不可归类在他处者",4058.5422222222223,315
871,0,生育问题,707.7552857142857,490
872,0,由衣原体引起的其他疾病,958.7314285714285,98
873,0,甲状旁腺功能亢进症和甲状旁腺的其他疾患,4319.176811594202,483
874,0,甲状旁腺功能减退症,1420.0675,140
875,0,甲状腺恶性肿瘤,4323.088091570389,16359
876,0,甲状腺毒症[甲状腺功能亢进症],2120.086236641221,9170
877,0,甲状腺炎,2193.659962264151,1855
878,0,甲状腺的其他疾患,2450.7819254658384,1127
879,0,甲状腺良性肿瘤,3323.9779249999997,2800
880,0,甲疾患,612.3548979591837,343
881,0,男性不育症	,977.1758620689656,203
882,0,男性生殖器官其他和未特指的恶性肿瘤,2788.2555555555555,63
883,0,男性生殖器官动态未定或动态未知的肿瘤,1964.0709803921568,714
884,0,男性生殖器官标本的异常所见,226.5,14
885,0,"男性生殖器官炎性疾患,不可归类在他处者	",1337.0213888888889,1260
886,0,男性生殖器官的其他先天性畸形,959.5402899159665,16660
887,0,男性生殖器官的其他疾患	,1545.3902164502165,1617
888,0,男性生殖器官良性肿瘤,1716.2546666666665,210
889,0,疥疮,264.85277777777776,252
890,0,疱疹病毒[单纯疱疹]感染,1080.6184329896907,3395
891,0,"疼痛,不可归类在他处者",1352.7377882352941,2975
892,0,病毒性和其他特指的肠道感染,800.4440506329114,1106
893,0,病毒性疣,1075.1077777777778,315
894,0,病毒性结膜炎,682.5768888888889,315
895,0,"病毒性肺炎,不可归类在他处者",1542.4648479532163,11970
896,0,病毒性脑膜炎,4384.73487394958,833
897,0,痔,1187.6809907834102,78988
898,0,痛风,1086.4130155497965,37814
899,0,痤疮,564.7554285714286,245
900,0,瘙痒(症),717.0975833333333,840
901,0,瘢痕性脱发[瘢痕性毛发缺失],786.85375,56
902,0,癫痫持续状态,3185.8038590604024,2086
903,0,癫癎[癫痫],1993.5799289835775,15771
904,0,登革热[古典登革热],1514.05,28
905,0,白癜风,92.15440650406504,4305
906,0,"白细胞异常,不可归类在他处者",1902.525,28
907,0,百日咳,894.2693800648299,17276
908,0,皂类和洗涤剂的毒性效应,1001.6807692307692,182
909,0,皮多肌炎,4179.8303086419755,1134
910,0,皮疹和其他非特异性斑疹,520.3417056074767,2996
911,0,皮肤其他恶性肿瘤,2743.187380952381,3234
912,0,皮肤其他良性肿瘤,1234.5205594405595,4004
913,0,皮肤原位癌,2992.0555555555557,63
914,0,皮肤和皮下组织其他局部感染,690.4721768867925,59360
915,0,皮肤和皮下组织毛囊囊肿,1082.6663246899661,12418
916,0,"皮肤和皮下组织的其他疾患,不可归类在他处者",1682.6729363449692,3409
917,0,皮肤和皮下组织的局部肿胀、肿物和肿块,1065.7130806310254,15974
918,0,皮肤和皮下组织肉芽肿性疾患,1357.6589361702127,329
919,0,皮肤恶性黑色素瘤,4123.675353535354,693
920,0,皮肤感觉障碍,1681.9681547619048,1176
921,0,皮肤癣菌病,858.7309999999999,350
922,0,皮肤的其他先天性畸形,329.51217391304345,805
923,0,皮肤肥厚性疾患,1050.2923770491802,854
924,0,皮肤脓肿、疖和痈,1014.6594128440368,15260
925,0,皮肤萎缩性疾患,1044.7878525641024,2184
926,0,直肠乙状结肠连接处恶性肿瘤,6337.195488721804,931
927,0,直肠恶性肿瘤,5934.945787269682,16716
928,0,真性红细胞增多症,5069.4800000000005,112
929,0,眼和眶损伤,1126.7166266666666,5250
930,0,眼和附器恶性肿瘤,1377.7684210526318,133
931,0,眼和附器的其他疾患,364.18041666666664,168
932,0,"眼和附器的操作后疾患,不可归类在他处者",1073.1421052631579,133
933,0,眼和附器良性肿瘤,1019.3719298245614,399
934,0,眼球疾患,1048.99075,1400
935,0,眼的其他先天性畸形,829.5384615384615,91
936,0,眼眶疾患,1354.63874251497,2338
937,0,眼睑、泪器和眼眶先天性畸形,839.9021875,896
938,0,眼睑的其他炎症,562.5299130434782,805
939,0,眼睑的其他疾患,815.7813618677043,14392
940,0,眼震和其他不规则眼运动,1297.2941176470588,119
941,0,睑腺炎和睑板腺囊肿,778.0803235294118,2380
942,0,睡眠障碍,1526.41308576481,7917
943,0,睾丸功能障碍,3259.6215384615384,91
944,0,睾丸恶性肿瘤,4747.467777777777,126
945,0,睾丸扭转	,1030.300918367347,686
946,0,睾丸未降,1081.6760538116591,3122
947,0,睾丸炎和附睾炎	,983.9832099596231,10402
948,0,短暂性大脑缺血性发作和相关的综合征,1618.3514007395333,176057
949,0,矿物质代谢紊乱,1727.5526315789473,931
950,0,硫胺素缺乏,3742.831304347826,161
951,0,碘缺乏相关性甲状腺疾患和有关情况,858.28,35
952,0,神经根和神经丛疾患,670.5326172839506,5670
953,0,神经疾患,845.7390876038781,40432
954,0,神经系统其他先天性畸形,5444.3865517241375,203
955,0,"神经系统的其他变性性疾病,不可归类在他处者",1719.485580357143,3136
956,0,"神经系统的其他疾患,不可归类在他处者",563.03,7
957,0,"神经系统的操作后疾患,不可归类在他处者",1810.1465486725663,791
958,0,神经系统的结核,6865.70062992126,889
959,0,移植器官和组织的失败和排斥,3761.5412499999998,784
960,0,空,831.411871788598,28609
961,0,窒息,1984.5833333333333,42
962,0,第一腕掌关节的关节病,1541.1663725490196,714
963,0,类丹毒,1122.1375,56
964,0,类天疱疮,2304.3936666666664,420
965,0,粒细胞缺乏,2034.3451219512194,1722
966,0,粟粒性结核,5905.862201834862,763
967,0,精神分裂症,2954.593543147208,6895
968,0,糖胺聚糖代谢紊乱,1385.0142857142857,49
969,0,糖蛋白代谢紊乱,1369.2149635036496,959
970,0,系统性红斑狼疮,2955.9785818561,6713
971,0,紫外线辐射引起的其他急性皮肤改变,1188.3034482758621,203
972,0,紫癜和其他出血性情况,2026.8059595959596,14553
973,0,累及一般感觉和知觉的其他症状和体征,2515.63,35
974,0,累及外貌与行为的症状和体征,3044.01,252
975,0,累及女性生殖道的瘘	,3482.3734042553197,329
976,0,累及循环和呼吸系统的其他症状和体征,1324.0372504378283,3997
977,0,累及情绪状态的症状和体征,2469.6833333333334,42
978,0,累及泌尿系统的其他症状和体征,634.8,7
979,0,累及消化系统和腹部的其他症状和体征,2694.265737704918,1708
980,0,累及神经和肌肉骨骼系统的其他症状和体征,1837.1999999999998,63
981,0,累及认知功能和意识的其他症状和体征,3224.6214285714286,49
