,max_depth,num_leaves,learning_rate,MODEL_VAL_RMSE,MODEL_TRAIN_RMSE,MODEL_TRAIN_MAX,MODEL_VAL_MOE,MODEL_VAL_STD,MODEL_VAL_MAX,MODEL_TRAIN_MOE,MODEL_TRAIN_STD
15,6,64,0.8,5167.790096169061,4703.836844024082,3739.0272031224663,0.9238385338857397,23.74826803754375,6686.632301751195,0.9619543325527055,15.886996388454977
16,7,32,0.1,5082.2965199398795,4865.072428043959,21726.9964324931,0.9795774532936179,1.9637355166459864,156.35907705115508,1.0002633270100685,20.28124753794502
17,7,32,0.1,5081.421984120497,4867.197060524791,14714.356415820817,0.9674789091540107,4.494224676309043,431.6274873168846,0.9842170710359422,12.824374447854394
18,7,32,0.2,5090.512072274057,4808.492934181889,14319.43539117248,0.9957347733066678,2.453261503541157,520.1984885399505,1.0092176511881137,13.536938927397053
19,7,32,0.2,5090.467228886063,4814.560896891032,1708.6516169186643,1.008700376669964,5.540184730301595,2739.9254889856406,0.9995950954665551,8.859958823425645
20,7,32,0.4,5107.8935073845905,4753.163747343288,2813.51144425311,0.9930787580893464,3.4781320570355976,458.5602147416559,1.005768277279598,4.060602156369575
21,7,32,0.4,5103.667906036297,4754.934857818147,1826.434527692253,0.9894112871604253,4.224864142676899,845.4967634168823,0.9778948598559815,13.071457801189267
22,7,32,0.8,5171.789304035965,4711.692958895919,4077.763368600549,1.017059339847396,10.994899188271951,3687.7484976379396,0.970282344564617,7.4896102962011195
23,7,32,0.8,5153.9442154117605,4716.622842241772,50899.620030948165,0.9835400115143113,97.3870098701638,41188.379819753274,1.3246498873741261,104.04110278455944
24,7,64,0.1,5093.2816756181155,4818.475347944601,1105.2609780941248,0.9818340947276097,2.9325363598844465,1284.262885314059,0.9827791862610513,3.002386517051726
25,7,64,0.1,5085.437881565698,4817.278358247111,2229.5936521184844,0.9887358866068781,2.476631761854809,936.2719840425779,0.981963988456189,8.186217783388884
26,7,64,0.2,5093.970291149458,4764.5433401905275,1042.5850093458414,0.9788445016561451,4.198464305339495,429.8530103708875,0.981853469037501,5.549024559251101
27,7,64,0.2,5097.451404001474,4763.449041127589,22297.286591317978,0.9928952541484034,3.831032995603249,1695.5207873917716,1.0195950904728621,19.40994480503221
28,7,64,0.4,5132.54604695564,4708.82580371033,5368.355557196044,0.9892775242921523,8.944948259796139,2533.221225138591,0.9905082097620533,20.827141748578168
29,7,64,0.4,5124.975735389209,4709.800405326085,2765.3997145509725,1.0306063612356737,29.68516196149528,17137.730745140776,0.9813435494819321,8.76922841322268
30,7,64,0.8,5200.895626094348,4659.2148514762675,1783.9767750373665,0.989472444603107,17.798190319255283,6865.928774605772,1.004295776773449,6.2735271805803645
31,7,64,0.8,5205.192901521829,4656.223141018328,5460.018939529202,1.224958213173527,246.36081137731736,146373.4591459523,0.9335132840311172,44.42558204870845
32,7,128,0.1,5093.412817534584,4803.882492568391,2007.6086364377418,0.9905841813537628,1.83066670654178,459.7991501878218,0.9930144650318297,2.6973416992008357
33,7,128,0.1,5099.053855563066,4805.504597785868,11448.067663816597,0.9769646006985722,6.651055633356417,524.9247429932549,1.0035931068855057,12.261648323517191
34,7,128,0.2,5105.749100885058,4742.777217562481,4724.189412446865,0.993268116799258,10.535864235586546,5025.53335391954,0.979811015780482,8.323045802644378
35,7,128,0.2,5101.185907971928,4745.406174411829,1603.2109123008754,1.0018675810353195,5.438243003439974,2581.249277158946,0.9958799280374052,2.7331757146849376
36,7,128,0.4,5130.64887494829,4689.648735425743,20424.922765881594,0.9565780968035394,18.76941836340214,3396.5426036939684,1.004842117967243,28.991153145217922
37,7,128,0.4,5134.096390068453,4686.927228050764,58839.75767172666,0.9900568948339268,25.075260433245063,8586.470814806084,1.047844933801438,65.18521644890303
38,7,128,0.8,5196.0066848778415,4646.94514521214,9442.773363710829,0.9794174016000029,9.010792842246321,1629.6907457976884,0.9785520896943505,14.965325291435892
39,7,128,0.8,5199.813633232431,4640.85753146682,123470.02245537918,2.3756168692477297,313.04881715948875,95350.63653964462,2.749220992360258,326.08289767337374
40,8,32,0.1,5092.217994084266,4855.577011684746,2066.3280339098555,0.795140734750852,19.29097129497035,728.5907123338965,0.7895357523393997,22.987833362077165
41,8,32,0.1,5084.13084214409,4857.526735285596,452.99870538880464,0.9900878852444279,1.7206915905497993,334.380327030793,0.9913859169235523,1.7965474262971717
42,8,32,0.2,5099.181531306265,4797.411089190273,8086.615733908044,1.0277595131853414,10.035055512602996,3694.445710344352,1.0247756033506996,11.886362195585876
43,8,32,0.2,5100.283070632473,4802.748370153854,3698.38678388833,0.9605859739640379,10.506506820895044,3484.3320999204575,0.9259553676944937,23.52346492023755
44,8,32,0.4,5123.689795526208,4744.328881537661,2028.722528431459,1.002931814951191,4.677025668162419,1380.0995503280903,0.9943957442154358,6.829244914509973
45,8,32,0.4,5108.234838655531,4749.396433164242,6838.87181922107,0.9914497162478262,10.02908888051827,2335.353031295611,0.9821842235046564,16.89088456304758
46,8,32,0.8,5165.843168005473,4709.7275958189775,5069.969082148605,1.0298930811141693,14.730902731663356,8637.537153922613,1.0085090207701248,7.958479898839401
47,8,32,0.8,5167.589540017968,4710.911037528927,4658.632630357135,0.9361335581197181,55.66596284445607,21328.881813240678,-0.8125422775748685,1988.048693732465
48,8,64,0.1,5093.100343591164,4804.974869728621,25975.246230814017,1.0741441936566072,27.747286338173005,11001.849442928145,1.0290552781649556,25.98238074003707
49,8,64,0.1,5094.275117325861,4806.075163092896,3143.7246626198944,0.9878225422143546,1.8722208570899561,596.1539407790418,0.9803454429327363,14.34451561715194
50,8,64,0.2,5100.870328385453,4754.43770552607,14000.271856649777,0.9978202887457663,1.7712374416871122,385.11625046250657,0.9975037841631801,12.272311224500944
51,8,64,0.2,5103.830199986621,4743.525840666222,993.5596518077461,0.9855581977979864,2.134499125254955,547.4485625477405,0.9887354369100984,3.2863237893239132
52,8,64,0.4,5133.944606810276,4687.082000218395,39186.19219714451,1.009985846558383,12.058251260091929,4177.612137516814,1.0741122809556025,51.802830380154916
53,8,64,0.4,5152.656984719126,4686.4115090534,10262.22653744662,0.9959268695841943,8.616306296069682,1620.703460284702,0.9919310179095031,10.283910275047846
54,8,64,0.8,5210.289533140379,4642.391065626524,4113.943370311437,1.0055543303312315,4.331089315788194,977.7303580748099,0.9845546092817407,8.541373461277686
55,8,64,0.8,5212.277975767105,4640.740143964644,4198.648820497403,0.9849204395778677,8.138935506057306,1904.9656633968248,0.9688747897637433,12.797600360144928
56,8,128,0.1,5099.031027330534,4767.264444451443,1282.6719096383954,0.9793364204026662,8.399365373460965,694.1523711527012,0.9952502530988145,3.0928363211950587
57,8,128,0.1,5097.322130333133,4765.6026389434055,1256.0602546742607,0.9125680393195504,50.41231281376503,818.017034019225,0.99127136412245,1.8428471063222125
58,8,128,0.2,5112.772016556595,4711.277732799719,3391.246065357454,1.0039609670556884,5.713821312592911,1732.3971112523038,1.0078816117983473,6.212021621428045
59,8,128,0.2,5112.503891019893,4709.570124986736,2049.98172473133,1.0157031768738614,21.287282835830364,12787.12464854222,0.9839699381468496,5.688877204163984
60,8,128,0.4,5150.397475666576,4639.265442959762,71613.94854054853,0.9768034873192818,30.72954396395959,6423.119060412106,1.042631273760666,61.300311621682894
61,8,128,0.4,5146.360313296633,4647.892682331218,44019.79817012968,0.996716061076105,6.119156555489342,1970.1992326908348,1.0123877953873903,36.86492075994751
62,8,128,0.8,5242.263260151384,4590.605079797103,13892.069420806321,1.0306636842202914,16.95095024601265,8493.737084002247,1.009217821283622,25.126259917912396
63,8,128,0.8,5229.888585459916,4597.992206555858,24587.69093094672,0.9867669208793829,8.470610602009716,1646.6229499681513,1.037092234540909,26.719272781681518
64,8,256,0.1,5098.60759967019,4756.357613391203,19599.537806441505,1.0155770929630168,14.000328171102637,8377.489157436206,1.0256619276980967,22.20341665499385
65,8,256,0.1,5099.270910389771,4758.007223642501,6590.97013823008,0.9818358744749001,5.710111616571644,477.9632554554675,0.9965646791462778,6.697291081354956
66,8,256,0.2,5115.845911240885,4704.279452382695,11718.38007904724,0.9988804229543747,30.47198552733848,10534.096368956043,1.0185033862562167,17.760157182540475
67,8,256,0.2,5121.044669238924,4698.739030283611,19987.735039039762,1.0037077992071588,7.3328444228573915,3195.77546328143,1.0107787659797063,19.60298835441301
68,8,256,0.4,5159.565185929915,4638.124992544346,8646.992907722497,1.0117622790772758,9.68005557319669,4796.191118304155,0.9693986918751905,23.593522750235138
69,8,256,0.4,5154.982224560865,4633.967050063213,7124.152806599617,1.0331278989205257,40.75108291634345,22523.916092520285,0.9788948251092524,19.169574744852994
70,8,256,0.8,5237.957622553347,4597.312781672702,21545.981357178753,0.7596522463922011,56.422781296077396,12742.879359511773,0.6833187585420494,72.48009384781886
71,8,256,0.8,5229.661328165195,4595.467277447093,21417.88836361544,1.1969032541986298,79.10269991598224,6233.950889415428,1.207094328647318,59.9212326291933
72,9,32,0.1,5092.9284301039215,4855.6539504361035,645.4734777650876,0.9827284235398429,4.345815478446014,2441.24328997576,0.9819576042276968,1.563834109625328
73,9,32,0.1,5084.98964948437,4851.978231334076,1262.9176713875688,0.9903161130767226,2.9923459990569676,1047.407315084044,0.9947573357789925,3.1810754256064038
74,9,32,0.2,5097.709020590718,4798.812519285664,467.8046687150919,0.9791954261969527,2.2420100664661935,207.35575156105702,0.983248737159262,2.7220277815766516
75,9,32,0.2,5095.064041114672,4792.456171303101,456.8101270024054,0.9891080490466382,2.039428718703286,560.4785290589399,0.977786700969342,3.231348575350292
76,9,32,0.4,5122.599791024269,4740.1005602954365,191919.00920657726,2.3322180493719804,532.5612648457586,284997.497360622,1.1881872541320504,158.9996445011979
77,9,32,0.4,5112.567333965973,4734.902113164489,23874.467431668396,1.0536633015499262,28.098271817329042,15189.87549074543,1.0219750389562192,22.506121003878043
78,9,32,0.8,5161.854720063208,4694.713802810352,451421.6229159195,1.0722298326602022,22.56358161702175,12231.559846749627,1.3968576237659467,372.3823156576943
79,9,32,0.8,5180.600834241237,4711.259278989666,15617.382204841622,0.9993098538973445,12.749980649495443,2003.4821618055046,0.9947307289232297,19.026980802973494
80,9,64,0.1,5095.7461525917215,4790.4372034129165,17258.976491342222,0.9920448783366049,4.031296930345485,2238.212458510281,0.9996799868779593,14.193622730027181
81,9,64,0.1,5097.597232276862,4791.1711450712555,4654.422149503476,1.005315300768204,6.473744427317895,1287.1076817817684,1.0090036049256705,11.353162843374738
82,9,64,0.2,5103.816432786865,4731.541862178058,12668.45212059132,0.9053388910777296,51.255326179489124,5072.466953396294,0.9142749005420275,61.11521575512935
83,9,64,0.2,5106.793811430636,4737.645704672729,9223.32826358719,0.9895002208320349,3.293553160190102,627.1144653550856,0.9981475387817118,8.411166006533406
84,9,64,0.4,5147.1905271755095,4671.001622732526,2392.082617356651,1.0198785309485034,14.609110513326373,7459.642853744624,0.9679962047986821,20.645000625562055
85,9,64,0.4,5144.53988463505,4670.401056307297,2120.507005526286,0.9978760772439055,5.303874512679275,1964.1501005138439,0.9878306060029973,6.6493498198969885
86,9,64,0.8,5210.531710006747,4639.829573394623,9422.999318520318,1.105540206663742,23.593999219591495,10190.36061416311,1.0595087812630688,18.44158357888606
87,9,64,0.8,5212.3459727739755,4625.108933411854,18064.022685420692,1.0523985810247545,62.058591658656724,32511.385184518927,0.9612008347863505,44.16326495162331
88,9,128,0.1,5108.855874238155,4742.458235369309,4136.285002057887,1.0066382913544447,8.040137586746587,4368.804788174114,0.9999239015134056,4.883272612199101
89,9,128,0.1,5107.25452988003,4740.919883353535,4950.803415561702,0.9963479646809323,3.7373008669828036,1659.2503217053716,0.9905134484078129,5.725648111287547
90,9,128,0.2,5124.653049785271,4675.51566930393,25771.181830810252,0.976725062065492,7.114698873602418,555.3489251745787,1.0096721076340052,22.729062530914444
91,9,128,0.2,5113.543106186257,4674.995558737114,40376.8291945609,1.1347679075239891,43.10361115151685,16170.924493770448,1.0904948862945232,48.73141238077625
92,9,128,0.4,5164.600512122348,4605.267717549378,17394.57523902209,0.9886488904396158,66.14158925014043,24138.434129866095,0.982262641666324,28.12612138049739
93,9,128,0.4,5158.297215967415,4616.151725388848,4732.523418416703,0.9633782951874259,12.322435620439094,902.628419748489,0.9891200081083965,6.968215899925608
94,9,128,0.8,5254.451900248879,4561.722108503423,11134.221464595214,0.9587099639939977,17.561989604050588,4939.605725459413,0.9244312875407807,78.49921347305524
95,9,128,0.8,5242.253796351949,4565.869937094106,9445.841592072884,0.9472348422819127,24.46501051868131,6277.7603557245375,0.7605576374305221,62.886128542133065
96,9,256,0.1,5106.7641268732195,4714.644525813286,5638.764925526889,0.9894961843372625,2.685002172656499,494.0069621253019,0.9887907030420077,6.636641854057265
97,9,256,0.1,5109.479106927945,4722.3718419277975,1634.7864509383446,0.9977484430259842,2.5745509626160388,729.8848601294943,0.9944015791460177,2.6121710042918527
98,9,256,0.2,5131.5919302561915,4647.4207959235855,29339.650156091153,1.0044358787899246,4.386780373308955,1630.3528975024058,1.0105049040868965,25.05316888305179
99,9,256,0.2,5130.621923224002,4652.250048092244,173747.5662602303,1.2489754060701612,174.14148812773269,106210.33941759632,1.0992477455680685,141.74876912662702
100,9,256,0.4,5190.52187959469,4588.6140584102,12429.129443001077,1.031735035772436,12.233486866101606,6326.669896254104,0.8771669011727334,89.62543940904713
101,9,256,0.4,5182.151709321705,4590.04282967487,5276.537976615541,0.9529907258460126,16.156186735379222,4061.65481821633,0.9676954266665381,17.438151938630263
102,9,256,0.8,5250.765084853745,4544.213897718867,15406.196408747159,0.983704725131259,16.93755555650022,3926.40485324148,0.9511738105666867,24.008159775679186
103,9,256,0.8,5259.233940750951,4540.620547321851,22506.767331271916,0.9620251513818722,46.294179047150664,20275.125870775322,0.9462871306882257,32.52663028211434
104,10,32,0.1,5093.721634939764,4845.417177911395,2550.53153205161,0.9690179935515781,4.8990860585624905,222.7629220254962,0.9817256921314148,3.313523332469222
105,10,32,0.1,5091.180684866521,4845.021529533521,2065.025981687987,0.4280333187896837,242.70587190151005,340.2406799524973,4.076068766308533e-07,281.3727118216512
106,10,32,0.2,5093.862424048754,4790.1777266066465,5097.259155447136,1.0035751025336581,3.678577607049478,1139.4819738565823,0.997251162232858,5.209301824308564
107,10,32,0.2,5088.725454884547,4793.47955443799,2441.0382777998484,0.9897300894934518,3.372064564480229,647.4993658923953,0.9749230270852676,9.648228935180716
108,10,32,0.4,5126.248093854779,4738.8744179670975,2939.4254624200794,1.0007027277258547,3.63002077147984,832.6596488984272,0.984007595344662,11.332316877225002
109,10,32,0.4,5135.515252398607,4734.54850683627,9216.779855172232,0.9928631985329283,5.811783635657985,564.8347097655358,1.0220138091218187,9.509699328516906
