,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-only_operation-3-E,JCJY-only_operation-3-E,YP-only_operation-3-E,ZFY-only_operation-3-E,记录条数-only_operation-3
281,3,88.,974.5680510440835,2323.9017981438515,1528.6650580046405,7521.235580046404,862
282,3,89.,150.81723024054983,2013.7318556701032,1593.592274914089,6000.04206185567,1455
284,3,92.,858.7089519650656,3118.5375545851525,3556.907903930131,31457.976419213974,229
285,3,93.,135.98303283966516,1554.3137604636188,1341.1730126023365,5378.427396743629,10871
286,3,94.,48.75767295597485,1534.0163522012579,1580.9504402515722,9827.879811320754,159
287,3,95.,61.76205882352941,2929.455882352941,912.4441176470588,5076.108235294118,34
288,3,96.,855.0384816753926,4663.783979057592,4455.381842931937,16233.196984293192,955
289,3,97.,140.8512141882674,1084.044283765348,499.3499454297408,3003.9721691678037,733
290,3,98.,56.612238938053096,1173.9037079646016,612.9997610619469,3161.2209734513276,1130
291,3,99.,70.83862278662136,1428.8887855482026,1165.53673642163,5079.920707088773,16773
292,4,,117.14000572318119,1820.0946115104618,1313.8106957099035,5215.665394899501,43682
293,4,00.,17091.396111111113,3068.1065972222223,2460.322291666667,31489.99152777778,144
294,4,01.,7602.852813852814,9392.175844155845,10021.820822510823,60799.99090909091,231
296,4,03.,2054.2202754820937,4458.8661983471075,3766.217217630854,21251.27867768595,363
297,4,04.,745.6232793522267,2032.7138461538461,1420.6265991902835,13229.567611336033,247
298,4,05.,156.81142857142856,2053.747142857143,872.7557142857142,9863.269047619047,21
299,4,06.,1311.2904593639576,3391.5913780918727,2564.873780918728,20352.495583038868,283
300,4,07.,1859.1861538461537,3641.9776923076925,2793.412307692308,25076.19576923077,26
301,4,08.,273.90339622641505,906.6743396226415,257.7970754716981,4168.751698113208,106
302,4,09.,1023.1387654320988,1089.6746913580246,582.382098765432,4879.446913580247,81
303,4,10.,466.37812499999995,1157.4421875,573.1815624999999,3909.5928125,32
304,4,11.,557.7402857142857,693.3234857142858,302.7727428571429,3050.8510857142855,175
305,4,12.,3301.666,867.49675,992.043,9308.1845,40
306,4,13.,5709.40763864818,882.725719237435,488.3738821490468,9537.039770363952,2308
307,4,14.,4604.546713286713,901.2967832167832,1357.4798601398602,11155.54965034965,143
308,4,15.,312.988202247191,579.479213483146,384.72831460674155,6270.696292134831,89
309,4,16.,1198.6030303030304,1338.7460606060606,5869.566363636363,15329.710303030302,33
310,4,17.,383.01403021148036,1369.0400574018126,951.5640604229608,4748.333006042296,3310
311,4,18.,127.45415730337079,1241.9635393258427,639.3686516853933,5627.096011235955,178
312,4,19.,1429.7938983050847,1756.4254237288137,1861.9481355932203,14991.57593220339,59
313,4,20.,4685.87416,2129.6751200000003,1188.3170400000001,13152.8484,125
314,4,21.,723.4911290322581,1155.4820161290322,659.4708064516129,6342.28002688172,372
315,4,22.,841.8071544715447,1347.4204878048781,1149.279512195122,8864.643780487806,246
316,4,23.,146.01148148148147,1903.0,1902.994074074074,8356.335185185184,27
319,4,26.,508.02,2246.4208510638296,1022.33,9392.093191489363,47
320,4,27.,468.25483146067415,1633.2171910112359,1300.3379775280898,6726.680224719102,89
321,4,28.,668.4423660714285,1636.4669196428572,1092.126607142857,9381.89049107143,224
322,4,29.,221.2263679245283,1871.3043396226417,1323.9616509433963,6888.321226415095,212
323,4,30.,553.2476666666666,1753.9898888888888,1308.1156666666668,9507.639166666668,180
324,4,31.,258.4858783783784,2015.7591216216215,1592.8910135135134,7686.295304054054,296
325,4,32.,4388.045,6293.445240641711,3103.230588235294,45662.08457219251,374
326,4,33.,446.19285291214214,3385.279308983218,2891.579170779862,10806.158519249753,1013
327,4,34.,818.664272517321,3873.573949191686,3570.254364896074,13908.089953810624,433
328,4,35.,5669.695161290323,19081.260860215054,6747.71430107527,114375.32559139784,93
329,4,36.,9601.503433962265,4539.326150943396,2555.494452830189,30440.9359245283,265
330,4,37.,33209.679178082195,4525.208424657535,1978.7838356164384,69089.86294520547,146
331,4,38.,1113.124039955605,3843.9852386237517,3993.0044062153165,15516.651487236404,901
332,4,39.,8012.482209567198,3558.62798405467,3944.1772323462415,31521.245273348522,878
333,4,40.,355.3015,2455.243,1701.5439999999999,10963.78275,40
334,4,41.,1887.118282208589,7656.421349693251,32431.28190184049,55659.26165644172,163
335,4,42.,3849.2543243243244,3869.853581081081,2711.815337837838,16151.887837837838,148
336,4,43.,829.446238390093,2454.096439628483,1518.4214241486068,8344.58540247678,646
337,4,44.,212.2659798994975,2371.2826005025127,1408.5202638190954,5817.804748743719,1592
338,4,45.,507.09225254582486,2398.550631364562,1201.3578533604887,6440.703258655804,2455
339,4,46.,2361.3089156626506,4408.829156626506,4022.1404819277104,22864.062771084336,83
