,basy_yydj,basy_ssjczbm1_for_str_7,age_group,AGE-HAOCAI-only_operation-7-E,AGE-JCJY-only_operation-7-E,AGE-YP-only_operation-7-E,AGE-ZFY-only_operation-7-E,记录条数-only_operation-7
2229,1,79.3600,5,7729.275263157895,1760.4684210526316,3656.5439473684214,17461.46210526316,38
2269,1,79.3900,5,5579.539130434783,1707.817391304348,2620.6404347826087,13050.35043478261,23
2334,1,80.1604,4,104.99814814814815,1454.288888888889,5622.3192592592595,35185.4637037037,27
2335,1,80.1604,5,75.17122448979592,1374.2,5289.412448979591,23184.350612244896,49
2361,1,80.4101,1,0.0,719.7666666666665,540.1091666666666,16727.2425,24
2378,1,80.4501,1,0.0,779.0071428571429,1587.7285714285715,13333.992857142857,28
2379,1,80.4501,2,0.0,885.7516129032258,2503.513870967742,14696.47193548387,31
2380,1,80.4501,3,0.0,918.2384615384616,2882.9584615384615,15772.92,39
2381,1,80.4501,4,740.0,937.7409090909091,2751.5849999999996,16450.389545454545,22
2428,1,80.5200,4,334.86619047619047,760.6904761904761,823.8904761904762,4419.700952380952,21
2429,1,80.5200,5,222.02208333333337,842.0833333333334,927.8229166666666,4897.452916666666,24
2436,1,80.5900,4,1328.4572727272728,1128.8053030303029,2533.521060606061,8171.360151515152,66
2437,1,80.5900,5,1484.334765625,1186.638515625,2174.681640625,7775.290390625,128
2438,1,80.5900,6,828.3902040816328,1169.9004081632652,2176.6369387755103,6329.664489795919,49
2439,1,80.5900,8,1075.122,1283.7551428571428,2352.016285714286,7626.5371428571425,35
2521,1,81.5100,6,19871.3412,2200.804,3850.1112,32458.886400000003,25
2522,1,81.5100,8,22890.820869565217,2485.6782608695653,4647.3026086956515,37327.74260869565,23
2531,1,81.5400,6,21615.926363636365,2245.268181818182,4612.082727272727,35618.76,22
2545,1,81.6600,8,6588.142962962964,1756.9062962962964,1611.397037037037,12488.02037037037,27
2560,1,81.9100,5,105.06045454545455,970.325,1200.594090909091,4458.88409090909,22
2566,1,81.9101,5,69.18708333333333,943.9708333333333,1936.1804166666668,4488.75875,24
2568,1,81.9101,8,92.35666666666667,1123.7238095238095,1868.3419047619047,4866.901428571428,21
2579,1,81.9201,3,237.02405405405403,1311.1,2769.3086486486486,10527.72864864865,37
2580,1,81.9201,4,202.14956043956045,1303.3285714285714,2610.246153846154,10312.723186813186,91
2581,1,81.9201,5,162.11351145038168,1254.0763358778627,2129.2612977099234,8834.507404580152,131
2582,1,81.9201,6,266.98223880597016,1003.0611940298509,1954.6340298507462,7104.547910447762,67
2583,1,81.9201,8,223.96938461538463,967.9215384615385,1721.0121538461538,6513.120153846154,65
2710,1,83.9105,3,56.855862068965514,1141.4448275862069,2015.511724137931,5882.987241379311,29
2711,1,83.9105,4,41.03726415094339,891.0542452830189,1291.43679245283,4596.848301886792,106
2712,1,83.9105,5,46.59183962264151,909.153537735849,1435.6546226415096,4945.471981132076,212
2713,1,83.9105,6,34.52588785046729,865.3863551401869,1336.9943925233645,4651.694112149533,107
2714,1,83.9105,8,42.03,885.3160550458715,1332.4769724770642,4615.901009174312,109
2715,1,83.9105,9,61.72652173913043,1007.5647826086957,1944.6421739130433,5484.339130434782,23
2803,1,86.2201,5,11898.254761904762,508.4761904761905,4416.404285714286,20060.86142857143,21
2837,1,86.3x03,5,173.08709677419355,1251.4774193548387,3587.47064516129,16730.1,31
2975,1,89.5400,8,28.57861111111111,2443.0180555555553,1989.747222222222,8242.806666666665,36
2976,1,89.5400,9,15.751724137931035,3208.3275862068967,2531.6655172413793,9367.322413793103,29
2986,1,92.2400,5,596.75,2183.5875,2820.6783333333333,24401.87166666667,24
2994,1,92.2700,5,5016.09,1661.5304347826086,25540.511304347827,37177.39695652174,23
2995,1,92.2700,6,2734.947727272727,1454.259090909091,25788.94318181818,35541.053636363635,22
3045,1,93.3500,5,40.86714285714286,870.0190476190477,1981.357380952381,3990.9435714285714,42
3046,1,93.3500,6,42.258048780487805,1047.7463414634146,2156.725365853659,4410.08,41
3047,1,93.3500,8,37.94119047619048,1143.4190476190477,1767.3914285714286,4475.131666666666,42
3152,1,93.5402,5,211.64714285714285,777.0957142857143,1438.7749999999999,3230.1857142857143,28
3188,1,93.9401,6,31.351,953.6216666666667,1913.9793333333334,3720.403,30
3189,1,93.9401,8,45.326578947368425,1409.5815789473684,2420.984736842105,4820.866578947368,38
3195,1,93.9601,5,54.89769230769231,1082.6461538461538,1753.0561538461538,3556.1969230769228,39
3196,1,93.9601,6,73.16279069767442,1424.1116279069765,2154.4368604651163,5023.335,86
3197,1,93.9601,8,81.3084375,1481.5362499999999,2102.045,4892.046375,160
3198,1,93.9601,9,74.65390410958904,1591.1859589041096,2246.922328767123,5644.20705479452,146
3225,1,97.6204,3,249.58692307692309,693.3461538461538,1522.253076923077,3591.3399999999997,26
3226,1,97.6204,4,652.0648,693.1832,1427.388,4031.722,25
3227,1,97.6204,5,233.85761904761907,673.7095238095238,1476.297619047619,3672.535238095238,21
3255,1,98.5101,5,13.763076923076921,741.9423076923077,895.8996153846153,2726.2703846153845,26
3266,1,98.5103,2,40.886567164179105,598.794328358209,1053.444776119403,2654.42223880597,67
3267,1,98.5103,3,30.940166666666666,613.9358333333333,1198.9711666666667,2858.1579166666666,120
3268,1,98.5103,4,69.2401388888889,659.0909722222223,1200.6074305555555,2986.051805555556,144
3269,1,98.5103,5,44.67687804878049,662.4393170731707,1245.176536585366,3007.2753170731703,205
3270,1,98.5103,6,16.288055555555555,697.2097222222222,1215.8220833333335,3158.3106944444444,72
3294,1,99.2500,5,9457.600277777778,2016.0555555555557,2819.873888888889,19171.224166666667,36
3295,1,99.2500,6,7813.3184375,1742.125,2768.2825,17607.2071875,32
3296,1,99.2500,8,8126.159047619048,1996.9190476190477,2461.02,17262.88380952381,21
3300,1,99.2501,5,8624.57696969697,2118.6969696969695,2467.3115151515153,17840.16121212121,33
3301,1,99.2501,6,6627.757727272728,1905.2272727272727,2204.5377272727274,15087.136363636364,22
3307,1,99.2503,6,271.0521739130435,1150.6434782608696,2199.6069565217394,5102.588695652174,23
3364,1,99.9200,2,35.99,779.7964285714286,1819.5167857142858,4877.774285714286,28
3365,1,99.9200,3,46.585045871559636,735.5692660550459,1945.0524770642203,5086.944495412844,109
3366,1,99.9200,4,40.62603703703704,794.9350000000001,1993.7517037037035,5258.9021111111115,270
3367,1,99.9200,5,32.25442122186495,882.187347266881,1950.4159003215434,5114.88577170418,622
3368,1,99.9200,6,28.713644646924827,967.4947380410023,1731.9082004555808,4975.619271070615,439
3369,1,99.9200,8,29.454132029339853,1076.2326650366747,1818.9640586797068,5553.292689486552,409
3370,1,99.9200,9,63.59752,1721.95896,2387.9148,9878.663279999999,125
3373,1,99.9201,5,23.69857142857143,1597.207142857143,1191.7282142857143,3990.970357142857,28
3375,1,99.9201,8,38.48461538461539,1935.7823076923078,1522.5688461538462,4983.699615384616,26
3380,1,99.9204,5,46.76347826086956,812.5347826086957,1487.9417391304348,4904.218260869566,23
3381,1,99.9204,6,25.657142857142855,819.2047619047619,1272.5566666666666,4529.875714285714,21
3382,1,99.9204,8,15.215238095238094,754.3142857142857,1529.3242857142857,4545.55380952381,21
3388,1,99.9205,8,77.54423076923078,1410.323076923077,1336.0826923076925,4523.6038461538465,26
3390,2,,0,70.36917404972849,534.0871248928265,698.3880280080023,1941.5944955701627,3499
3391,2,,1,38.949381933438985,664.3398679344956,748.9682197569995,2092.612614896989,1893
3392,2,,2,36.02244152880776,765.8983228750714,809.568014831717,2378.654848830576,1753
3393,2,,3,41.032376873661676,909.1352334047109,1102.8139914346896,2948.646548179872,2335
3394,2,,4,40.94102526866106,1068.3673482428114,1416.1443857101365,3909.304353761255,3443
3395,2,,5,50.905540983606556,1212.247262295082,1566.8909275956285,4229.643049180328,7320
3396,2,,6,51.8028998940678,1313.7452767478815,1792.8503138241526,4432.357534427966,7552
3397,2,,8,55.18438610662359,1401.8241983037155,1958.531784127625,4731.823205775444,9904
3398,2,,9,64.30822358630952,1474.8660267857142,1966.5403236607142,4990.691569940476,5376
3549,2,04.8101,3,22.552380952380954,675.8142857142857,1152.0895238095238,4184.102857142857,21
3550,2,04.8101,4,24.447543859649123,987.3263157894737,1038.726052631579,4601.860789473684,114
3551,2,04.8101,5,34.52209821428571,1024.4491071428572,1079.942455357143,5034.167232142857,224
3552,2,04.8101,6,36.588478260869564,1070.2396739130436,1202.5966304347826,5085.848586956522,184
3553,2,04.8101,8,39.34885350318471,1117.8554140127387,1223.4703184713376,5164.197898089173,157
3554,2,04.8101,9,26.769722222222224,1245.6472222222224,1320.2577777777778,5219.343611111111,36
3671,2,13.4100,4,4172.868965517241,613.4931034482759,181.85275862068963,7754.609655172413,29
3672,2,13.4100,5,3183.850838323353,609.6449101796406,174.46634730538923,6701.946886227544,167
3673,2,13.4100,6,2555.416625310174,652.8645161290323,156.94007444168733,5658.905955334988,403
3674,2,13.4100,8,2406.6502044293015,635.6555366269165,159.2698807495741,5383.387291311755,587
3675,2,13.4100,9,2260.1222857142857,610.7185714285715,161.93935714285712,5166.295428571429,140
3684,2,13.7100,5,2469.210714285714,811.1357142857142,219.31714285714287,5192.420714285714,28
3685,2,13.7100,6,1886.951686746988,827.9963855421687,183.3101204819277,4450.198554216867,83
3686,2,13.7100,8,1845.6877586206895,814.0466091954022,198.38758620689657,4469.186896551724,174
3687,2,13.7100,9,1819.1628,805.26,188.49419999999998,4377.8009999999995,50
3772,2,17.9200,4,29.794999999999998,901.8739130434782,1282.1941304347827,4415.707826086957,46
3773,2,17.9200,5,26.795263157894738,953.8065789473685,1487.8009210526316,4893.001315789474,76
3774,2,17.9200,6,22.177704918032784,1093.9098360655737,1335.4768852459015,4659.117868852459,61
3775,2,17.9200,8,41.45463414634147,1436.4512195121952,1380.3534146341462,5022.630975609756,41
3796,2,17.9500,3,25.953142857142858,715.7885714285713,1197.5511428571428,3401.978,35
3797,2,17.9500,4,28.151739130434784,805.8985507246376,1300.813188405797,3925.8223188405796,69
3798,2,17.9500,5,31.8564880952381,985.4708333333334,1475.166488095238,4262.933095238095,168
3799,2,17.9500,6,50.714222222222226,1221.5970370370371,1644.6531111111112,5150.198296296297,135
3800,2,17.9500,8,54.32,1525.0939393939393,1883.5075,5401.954545454545,132
3801,2,17.9500,9,72.37871794871795,1913.9820512820513,2011.5096153846155,5891.465128205128,78
3815,2,17.9700,5,222.41,936.1581081081081,1503.9232432432434,4300.305270270271,74
3816,2,17.9700,6,102.19552631578948,998.7368421052631,1347.3097368421054,3854.6128947368425,38
3817,2,17.9700,8,148.57711111111112,1119.9266666666665,1363.6044444444444,4085.828666666667,45
4196,2,33.2200,5,50.94379310344827,2886.1689655172413,2305.8458620689653,9137.645517241379,29
4197,2,33.2200,6,51.823750000000004,3830.546875,2202.864375,10738.130625,32
4198,2,33.2200,8,121.77304347826087,4944.904347826087,3208.793913043478,12813.677391304345,23
4227,2,34.0401,8,465.48625,2416.5291666666667,2837.7570833333334,8701.541666666666,24
4248,2,34.9101,8,307.04791666666665,2420.9791666666665,2296.0870833333333,8112.056666666666,24
4287,2,38.5901,5,573.5866666666667,1378.5309523809524,1285.1980952380952,6623.559523809524,21
4378,2,39.9500,4,2567.876956521739,1569.9317391304348,4426.7952173913045,17759.921304347827,23
4379,2,39.9500,5,668.5243548387097,1323.6709677419356,2197.0698387096772,8606.032903225807,62
4380,2,39.9500,6,517.0040625,1424.3971875,3190.6725,9735.92875,32
4381,2,39.9500,8,501.37578947368416,1345.8302631578947,2329.5536842105266,7257.017631578947,38
4448,2,43.4105,4,250.85760000000002,1272.672,1084.6989999999998,4553.0174,50
4449,2,43.4105,5,197.82113475177303,1307.1560283687943,1121.4555319148938,4967.513971631205,141
4450,2,43.4105,6,279.0843181818182,1550.3113636363635,1239.2714772727272,5019.825909090909,88
4451,2,43.4105,8,289.5704651162791,1375.1418604651162,1386.339069767442,4897.117674418605,43
4474,2,44.1300,3,57.28720930232558,1206.5511627906976,1205.4825581395348,3524.167209302326,43
4475,2,44.1300,4,66.74037878787878,1381.9924242424242,1194.2849999999999,3659.5156818181817,132
4476,2,44.1300,5,70.25861702127659,1594.9366312056738,1425.3482624113476,4139.133581560283,282
4477,2,44.1300,6,57.84765384615385,1588.8632307692308,1573.8704615384615,4402.8250384615385,260
4478,2,44.1300,8,78.85738197424892,1763.2828326180259,1772.626738197425,4942.951673819743,233
4479,2,44.1300,9,85.36148936170213,2049.51914893617,2138.752765957447,5952.441063829787,47
4493,2,44.1401,8,86.24384615384616,1773.2038461538464,1224.059230769231,4491.3111538461535,26
4519,2,45.1300,5,60.801538461538456,1745.8769230769233,1502.2000000000003,4257.204230769231,52
4520,2,45.1300,6,86.9782857142857,1836.5314285714285,1541.5639999999999,4603.63,35
4521,2,45.1300,8,86.93459459459459,2083.7783783783784,1507.2305405405405,4716.925675675676,37
4545,2,45.2302,5,65.9168085106383,1487.8193617021275,992.3025531914894,3581.3999999999996,47
4546,2,45.2302,6,58.38521739130435,1563.0608695652174,1274.878695652174,3894.743043478261,23
4547,2,45.2302,8,87.97636363636364,1663.8272727272727,1573.1845454545453,4446.941363636364,22
4575,2,45.4200,4,493.82138888888886,1317.9888888888888,751.2508333333333,4280.392777777778,36
4576,2,45.4200,5,459.602911392405,1524.1506329113922,955.4517721518988,4939.029746835443,79
4577,2,45.4200,6,390.5668888888889,1551.3666666666666,1151.2397777777778,5171.234666666666,45
4578,2,45.4200,8,559.573870967742,1689.2129032258065,1363.2887096774193,5672.7300000000005,31
4584,2,45.4201,5,284.16366666666664,1273.51,1284.1166666666666,4985.408666666667,30
4585,2,45.4201,6,279.29727272727274,1809.6181818181817,2035.5631818181819,5991.671363636365,22
4594,2,45.4300,5,571.4328571428571,1106.5785714285714,1203.2725000000003,4947.3025,28
4595,2,45.4300,6,513.6184,1197.188,1266.5016,5160.906,25
4602,2,45.4302,5,499.2078125,1735.2128125,1148.210625,5531.471875,32
4642,2,47.0100,0,1300.8804,1005.596,1117.0548000000001,6379.9816,25
4643,2,47.0100,1,1004.9025274725275,1114.5592307692307,1347.6321978021979,6248.026813186814,91
4644,2,47.0100,2,1176.0872727272726,1083.0669696969696,1592.391212121212,6594.8154545454545,33
4645,2,47.0100,3,1134.1614285714286,1274.7097619047618,1805.5402380952382,7131.2978571428575,42
4646,2,47.0100,4,1153.0484057971014,1596.231884057971,2059.34115942029,7907.263623188405,69
4647,2,47.0100,5,1214.5602150537636,1455.1327956989248,1577.9140860215055,7144.449892473118,93
4648,2,47.0100,6,1122.0678048780487,1812.5139024390246,1953.17,8122.157804878048,41
4649,2,47.0100,8,1205.3076923076924,1793.1153846153845,1676.7923076923075,7554.808461538461,26
4689,2,48.3600,5,71.81923076923077,1065.25,1056.5561538461538,5986.932307692307,26
4701,2,48.3602,4,310.4313043478261,1549.5826086956522,934.4513043478262,5139.75652173913,23
4702,2,48.3602,5,305.1748484848485,1685.7757575757576,1082.271212121212,5190.519090909091,33
4807,2,49.4500,3,1128.1628125,832.06125,1131.943125,5623.9990625,32
4808,2,49.4500,4,986.936,891.1125,2271.486,8848.249749999999,40
4809,2,49.4500,5,1004.9079245283019,920.066037735849,1286.7483018867924,5879.449056603773,53
4815,2,49.4600,2,410.5944827586207,1000.3862068965517,2162.599655172414,5902.721379310346,29
4816,2,49.4600,3,411.27568181818185,1052.4522727272727,1967.0845454545454,5605.750909090909,44
4817,2,49.4600,4,437.62694444444446,1091.5263888888887,1668.8459722222224,6020.027638888889,72
4818,2,49.4600,5,428.6711320754717,1081.4990566037736,1540.5748113207546,5865.390377358491,106
4819,2,49.4600,6,335.5129268292683,1138.6060975609755,1815.1541463414635,5974.268536585366,41
4834,2,49.4900,3,3807.8057692307693,887.2884615384615,1689.8407692307692,10371.81576923077,26
4835,2,49.4900,4,3767.9034285714283,870.5771428571429,1838.096,10723.52457142857,35
4836,2,49.4900,5,4106.044651162791,893.9720930232559,1749.7448837209301,10906.866279069767,43
4909,2,51.2300,2,1445.9662790697676,1317.356046511628,2082.7599999999998,8213.54976744186,43
4910,2,51.2300,3,1199.599898989899,1500.8553535353535,1847.111616161616,8037.246262626262,99
4911,2,51.2300,4,1186.9298076923076,1348.7530128205128,1866.8314102564104,7790.829166666667,156
4912,2,51.2300,5,1237.7692673992674,1558.4480586080585,2036.2569597069598,8162.740805860807,273
4913,2,51.2300,6,1298.4682389937107,1622.1762264150943,1974.96,8220.563144654088,159
