,max_depth,num_leaves,learning_rate,MODEL_VAL_RMSE,MODEL_TRAIN_RMSE,MODEL_TRAIN_MAX,MODEL_VAL_MOE,MODEL_VAL_STD,MODEL_VAL_MAX,MODEL_TRAIN_MOE,MODEL_TRAIN_STD
33,7,128,0.1,1987.891515168569,1968.06765200736,82.95612365182633,0.9955454976840266,0.6813137124004768,183.84508063842156,0.9952295728780763,0.6596484821363009
34,7,128,0.2,1985.9800462799567,1956.3775018184065,1296.9350482001983,0.9996229364396886,0.8458123602496761,403.5097067354478,0.9986808601742505,0.9769995845758329
35,7,128,0.2,1986.9376404525424,1957.4059608338496,243.22318989539485,0.9992217298774875,0.6827903234968113,177.36095440610654,0.9982100769804575,0.6688862180778069
36,7,128,0.4,1991.7854918697435,1944.1244638805806,579.0399859140699,0.921512243976845,58.52098001122992,1537.5175525870447,0.9968772928484596,3.072848002851585
37,7,128,0.4,1991.9222174805468,1943.208986917934,441.653094644304,1.0040002303905673,1.222382815254668,348.0950074764879,1.00090434248702,2.022438870102591
38,7,128,0.8,2006.5642166747314,1932.222050090679,14112.484270423174,1.01603555687171,3.256709727864587,1994.6571463539717,1.0138331576410076,9.703388127359737
39,7,128,0.8,2006.5071784063255,1934.2682081982146,20549.64562209768,1.0142611918255453,36.36372718290798,31004.66551961023,1.0020619933001702,14.294297022082727
40,8,32,0.1,1991.265203039016,1979.815329255937,128.0770411859129,0.9834619816605451,1.7127919535731297,263.38109249958757,0.9838771410599615,2.1101203795759957
41,8,32,0.1,1991.194936294231,1980.0452683673975,94.40599252500562,1.0026163424550634,0.9428403975228686,177.37731287411378,1.0030672311823723,0.9324317664631744
42,8,32,0.2,1987.4283800636279,1967.8619717094732,444.7750873329205,1.0047611743512075,0.9460376539138163,175.3485724160413,1.0049136336814466,0.822703720190891
43,8,32,0.2,1987.5783604466544,1968.1607086527113,160.70197120854965,0.9962659425818364,0.7591596650886949,177.38969248873028,0.9952583352967105,0.7231088817179084
44,8,32,0.4,1990.3686303445468,1955.4184807052636,305.1830721469027,0.8688442055422986,54.125402511677926,208.0018704017996,0.7859580630218237,80.34456953987045
45,8,32,0.4,1991.0915815740664,1954.6456794513483,598.5883247052981,1.0005857151130104,0.9854972347459506,178.69403444682814,1.0005584272650516,0.8628668296393358
46,8,32,0.8,1999.4248083330328,1947.0453249592595,5782.1643389009,1.0101825038134287,3.3555789643406158,2948.750281932785,1.0036284233273032,6.346300250843042
47,8,32,0.8,2001.4156833389022,1946.028445869637,1457.2643561498624,1.0189364071277605,1.5437329171921417,436.67593401036464,1.015454641861428,2.0095513683516777
48,8,64,0.1,1985.9131135874065,1969.1876581361576,59.793173059325326,0.9957974889317063,0.6942966930120564,178.85593711696814,0.9956949523769991,0.6719915271020954
49,8,64,0.1,1986.5607856109418,1968.3541488978535,1020.4213232522378,0.9932833148602501,0.7267828664150469,179.28287858698022,0.9933068708137786,0.88906352985459
50,8,64,0.2,1985.1257638676416,1956.4418052655062,935.8663364891786,1.0073463635940898,1.4141985778467998,1049.0731397499646,1.00511669259066,1.0498642483592857
51,8,64,0.2,1985.5114838311704,1957.4635550720614,256.5436919796982,0.9998823801912275,0.7366396220469346,178.58326611366564,0.9986390616078608,0.746773112972935
52,8,64,0.4,1990.959696643336,1942.274829943039,491.6673298216775,1.0035211276420355,0.9688792497165215,400.77814904060625,1.0017474909751214,1.0106136866317492
53,8,64,0.4,1991.1516916242315,1941.3759390859236,4349.872345319932,1.0036415494481374,1.4064426351170107,708.8399461883333,1.0023693239788398,3.445765565788716
54,8,64,0.8,2010.547836278121,1929.3080854299888,7207.89247065457,1.0188462574958042,3.812438733259708,2570.0171861387075,1.0096732565203206,6.926275019917838
55,8,64,0.8,2007.3699238022848,1931.5979806227272,9114.488979315513,1.0037341286771138,4.3626245935059,792.9047139721072,1.009423190392491,4.827415022803422
56,8,128,0.1,1985.3150352948471,1960.133108785858,128.9712305205656,0.9962911166945133,0.695694461988291,179.54900126015966,0.9953082071530948,0.6611367012068156
57,8,128,0.1,1985.7049528570615,1959.7944181837036,124.59994159796497,0.9973179102240413,0.692047714480859,181.95656831304407,0.9965950760275715,0.6704819865468032
