,basy_zyzd_jbbm_for_str_9,basy_yydj,age_group,AGE-HAOCAI-9-only_disease-E,AGE-JCJY-9-only_disease-E,AGE-YP-9-only_disease-E,AGE-ZFY-9-only_disease-E,记录条数-9-only_disease
207,A15.000x0,6,3,822.4480769230769,7528.807692307692,5637.726153846154,17861.418461538462,26
208,A15.000x0,6,4,807.9091666666667,6692.172222222222,4828.931388888889,15886.817222222224,36
209,A15.000x0,6,5,742.4717045454546,6403.171363636363,4596.82715909091,15696.563295454545,88
210,A15.000x0,6,6,573.4929347826087,5999.774565217392,3954.0711956521736,14159.755760869566,92
211,A15.000x0,6,8,734.8266666666667,6192.450384615385,4081.8973076923075,15427.97858974359,78
212,A15.000x0,6,9,551.8126923076923,7380.364230769231,4136.304230769231,16812.769615384615,26
531,A16.200x0,6,1,718.2054545454546,6580.525,2986.156818181818,13036.966363636364,44
532,A16.200x0,6,2,802.1424074074074,6721.817407407408,3455.651851851852,14148.866296296297,54
533,A16.200x0,6,3,1588.8593333333333,6797.713000000001,4027.2786666666666,16234.416333333333,60
534,A16.200x0,6,4,1125.8063829787234,6433.540425531915,4684.661276595745,15615.828085106385,47
535,A16.200x0,6,5,1165.429108910891,6790.700594059406,4193.181287128713,15411.037227722773,101
536,A16.200x0,6,6,706.6643373493976,6669.58,3872.787228915663,15186.655903614457,83
537,A16.200x0,6,8,673.3644444444445,6027.42987654321,3286.150740740741,12741.694814814815,81
538,A16.200x0,6,9,750.1535714285714,7128.050357142857,4065.1467857142857,15684.270357142857,28
606,A16.500x0,6,1,685.7366666666667,4553.9047619047615,1119.81,8974.439047619047,21
607,A16.500x0,6,2,681.7404761904761,4480.880952380952,1378.1261904761905,9104.905714285715,21
610,A16.500x0,6,5,778.008,5873.2568,1899.3316,11683.364,25
1091,A41.501,5,8,637.4886956521739,5230.154347826087,3140.6795652173914,12051.977391304346,23
1095,A41.501,6,5,1179.86375,8163.2,8968.5796875,23527.97375,32
1096,A41.501,6,6,2064.4778048780486,13587.174146341464,9620.300731707317,36681.19731707317,41
1097,A41.501,6,8,1864.9246666666666,9286.482666666667,5221.386166666666,23439.376833333336,60
1098,A41.501,6,9,1150.2357446808512,10688.564042553191,7165.835106382979,27265.730851063832,47
1124,A41.503,6,8,4604.502916666667,13562.568333333335,10388.600833333332,41993.86625,24
1125,A41.503,6,9,2481.754814814815,15926.893333333333,12936.524074074076,49939.56888888889,27
1214,A41.900,6,0,685.1565217391304,3598.791304347826,2466.890869565217,9756.429999999998,23
1219,A41.900,6,5,1352.2266,8912.5726,8604.669,27508.7254,50
1220,A41.900,6,6,1960.6148648648648,9312.784324324324,8286.554594594596,28436.429459459458,37
1221,A41.900,6,8,1030.7145,6881.3365,4798.71,19336.39925,40
1222,A41.900,6,9,1358.0385714285715,7178.568571428571,5496.549387755102,21224.247346938777,49
1243,A41.900x0,5,8,1829.619090909091,12182.186363636363,9933.531363636364,36049.52545454546,22
1250,A41.900x0,6,5,4199.622051282052,12304.085128205128,13545.513076923076,44361.68666666667,39
1251,A41.900x0,6,6,3138.6659375,14621.1071875,11175.1425,39753.8040625,32
1252,A41.900x0,6,8,3371.6650000000004,13417.962121212122,12021.075151515151,40317.14484848485,66
1253,A41.900x0,6,9,3677.410724637681,14620.042753623187,10710.859710144927,42937.043913043475,69
1271,A41.901,3,8,933.9548148148148,6124.958888888889,7073.22962962963,20449.214444444446,27
1272,A41.901,3,9,767.98775,7238.5985,4968.44525,19784.2565,40
1279,A41.901,4,8,1153.9123684210526,5735.538421052632,6106.8223684210525,18600.562894736842,38
1280,A41.901,4,9,1034.9142857142856,8281.704642857143,8453.963928571427,24252.706785714287,28
1281,A41.901,5,0,302.27434782608697,1155.0217391304348,580.1526086956521,3359.5369565217393,23
1285,A41.901,5,5,1144.6699999999998,6490.282333333334,4682.1185,20136.369000000002,60
1286,A41.901,5,6,1302.7724137931034,6868.031379310345,5665.297068965517,21167.275689655173,58
1287,A41.901,5,8,1153.7741739130436,6538.416434782609,4893.740173913044,20330.77895652174,115
1288,A41.901,5,9,1075.325909090909,7001.451477272727,5058.537159090909,20962.549545454545,88
1289,A41.901,6,0,664.8468075117371,2993.916525821596,1892.0369014084506,8247.527417840376,213
1290,A41.901,6,1,802.6435294117647,6381.2379411764705,3340.5164705882353,14832.525294117646,34
1291,A41.901,6,2,2124.8555555555554,9827.379259259258,9591.837777777777,31932.645925925928,27
1292,A41.901,6,3,2937.197234042553,14435.287872340426,17830.51425531915,50659.95914893617,47
1293,A41.901,6,4,3772.055274725275,12601.5289010989,11952.987472527473,42712.725054945055,91
1294,A41.901,6,5,2730.281,11068.687039999999,8923.3004,32779.33228,250
1295,A41.901,6,6,3136.826085626911,11866.011192660551,11458.934250764525,39604.20293577982,327
1296,A41.901,6,8,2458.3323185483873,12176.042036290322,9184.84566532258,35321.14108870968,496
1297,A41.901,6,9,1490.8453036437247,10656.363542510122,8197.583765182186,30501.568360323887,494
1540,A86.x00,6,0,683.9026086956521,4846.550217391305,3863.041956521739,13464.258695652174,46
1545,A86.x00,6,5,1096.5071428571428,9751.721904761906,5696.379047619048,27906.788571428573,21
1547,A86.x00,6,8,971.0246428571428,7978.075714285714,4252.191785714285,19059.08357142857,28
1645,B02.202+G,5,6,1564.722380952381,1968.4133333333334,1154.4266666666667,7572.590952380952,21
1646,B02.202+G,5,8,1682.6954166666665,2086.5904166666664,1250.6358333333333,7546.082083333334,24
1650,B02.202+G,6,4,1045.2841379310346,2104.1758620689657,1182.5544827586207,7545.035172413793,29
1651,B02.202+G,6,5,1711.2870833333334,2628.0546875,1648.9713541666667,9894.039479166668,96
1652,B02.202+G,6,6,1532.0730612244897,2955.4465986394557,1571.1215646258504,10561.524081632653,147
1653,B02.202+G,6,8,2079.0405882352943,2956.9165359477124,1539.67477124183,11280.838235294117,153
1654,B02.202+G,6,9,1295.526909090909,3072.7634545454544,1644.3285454545455,10513.57090909091,55
1988,B27.001,6,0,293.87347826086955,1548.1304347826087,1292.4495652173914,4658.192608695652,23
1994,B27.800,6,0,324.1708695652174,1162.1521739130435,933.1300000000001,3999.3630434782613,23
2004,B27.900,6,0,431.38461538461536,1819.54,894.925641025641,4689.394358974359,39
2051,B37.101+J,6,5,2891.847272727273,12778.174090909091,11815.165454545455,40055.28363636364,22
2052,B37.101+J,6,6,963.6715789473685,8772.867105263158,7930.476578947368,25482.440789473683,38
2053,B37.101+J,6,8,1172.9232258064517,9447.767204301075,8155.525268817204,26473.61247311828,93
2054,B37.101+J,6,9,1302.8610588235294,10227.591411764706,8276.922,27639.454235294117,85
2108,B44.100x0,6,8,566.31,6883.635,5277.023636363637,17450.075454545455,22
2140,B44.102+J,6,5,1269.5175609756097,7776.553170731707,11436.49268292683,27807.46463414634,41
2141,B44.102+J,6,6,1236.1913698630137,8300.185205479453,9842.058493150686,27115.194657534244,73
2142,B44.102+J,6,8,992.0346875,7292.815104166667,8081.8396875,23656.7559375,96
2143,B44.102+J,6,9,1209.1623076923076,8463.179999999998,9782.147076923078,27103.72553846154,65
2226,B49.x00x0,6,5,4489.0316,18633.2896,20492.482,63525.5936,25
2227,B49.x00x0,6,6,2685.488,13803.894666666665,10424.342333333334,41670.325,30
2228,B49.x00x0,6,8,2257.078,11469.6114,16023.972600000001,42499.763600000006,50
2229,B49.x00x0,6,9,2955.64325,16124.312750000001,12765.94375,48950.578,40
2261,B49.x05,6,4,1218.4995454545453,2134.8136363636363,1335.2700000000002,12053.362727272726,22
2262,B49.x05,6,5,1254.9069444444444,1843.2430555555557,1042.490277777778,10840.921388888888,36
2263,B49.x05,6,6,1419.5016666666668,2081.9933333333333,1340.926,10983.034333333333,30
2289,B49.x09,6,5,1680.1296296296296,1634.2611111111112,1073.2322222222222,10182.05074074074,27
2318,B49.x14+J,6,5,1698.1334615384617,6040.461923076923,9707.162692307691,24437.951538461537,26
2319,B49.x14+J,6,6,1602.1980487804876,6250.779024390244,8029.45243902439,22103.427073170733,41
2320,B49.x14+J,6,8,747.7743478260869,7172.156666666667,6636.293043478261,20519.395942028987,69
2321,B49.x14+J,6,9,789.631320754717,6509.4918867924525,7164.967169811321,22171.625471698113,53
2488,C02.900,6,5,5279.219999999999,5506.1238095238095,3689.1499999999996,24030.50904761905,21
2638,C11.900,6,4,1130.634347826087,6259.073913043479,4140.401304347826,14823.57,23
2639,C11.900,6,5,1370.6698113207547,6705.41320754717,3095.4662264150943,14525.195283018867,53
2640,C11.900,6,6,2460.481904761905,8121.632380952381,5738.438095238096,23511.714285714286,21
2696,C15.100,6,6,12466.475238095238,7188.9857142857145,5248.616666666667,36175.137142857144,21
2707,C15.100x0,5,6,8229.665217391304,6246.395652173914,4059.04652173913,27812.832173913044,23
2708,C15.100x0,5,8,9083.93,5634.133333333333,3815.337619047619,26401.522857142856,21
2711,C15.100x0,6,5,13869.009479166665,7497.145833333333,6700.437916666667,39343.63052083333,96
2712,C15.100x0,6,6,13535.128986486487,8015.825472972972,6540.529864864865,39685.49628378379,148
2713,C15.100x0,6,8,11342.391133333333,8226.905133333334,7207.4562,38995.677533333335,150
2714,C15.100x0,6,9,7213.136666666667,5708.8516666666665,5677.749,26237.663666666667,30
2729,C15.400,6,5,13733.933703703702,9636.12037037037,10556.368518518519,56865.65666666667,27
2730,C15.400,6,6,12193.833870967741,7195.934193548387,7315.2590322580645,36929.237096774195,31
2731,C15.400,6,8,13912.383636363636,7659.678636363636,8216.589545454546,40256.05545454545,22
2743,C15.500,6,5,14809.03642857143,8653.813214285714,7948.082142857143,45939.573214285716,28
2745,C15.500,6,8,19351.188095238096,11575.99619047619,11941.17142857143,63517.12904761905,21
2776,C15.802,6,6,9424.620740740742,9319.403333333334,7755.608888888889,37755.330370370364,27
2777,C15.802,6,8,6549.285652173913,6600.681739130435,5140.0526086956515,25799.308695652173,23
2798,C15.900,5,6,4754.153142857143,5420.731428571428,5583.206857142857,24181.362857142856,35
2799,C15.900,5,8,4187.256346153846,4192.544038461539,2954.899230769231,16466.451346153844,52
2803,C15.900,6,5,7690.7414285714285,6800.735357142857,4570.4205357142855,27663.668214285713,56
2804,C15.900,6,6,8318.40918367347,6062.905510204081,6036.1713265306125,30477.514897959183,98
2805,C15.900,6,8,7503.685287356322,6628.035517241379,6527.000344827587,30787.638620689657,87
2806,C15.900,6,9,3041.1863636363632,5229.343181818182,3093.0181818181813,14763.611363636364,22
2828,C16.000,6,5,15374.992999999999,10961.24725,8766.65725,52309.677,40
2829,C16.000,6,6,10454.724255319148,9724.24,7707.859787234043,41380.90489361702,47
2830,C16.000,6,8,8931.257777777777,7669.712777777778,5203.643333333333,31468.84,54
2861,C16.002,6,5,13845.0228,8998.268399999999,8017.854,44814.0,25
2862,C16.002,6,6,13215.44447368421,9372.21605263158,6082.407631578947,41427.99289473684,38
2863,C16.002,6,8,11819.625333333333,9330.874444444444,6981.018222222222,41491.55822222222,45
2889,C16.200,6,4,11892.559545454546,6825.907727272727,4597.575454545455,34955.27136363636,22
2890,C16.200,6,5,14569.395416666666,8607.197222222221,6209.879722222223,42214.721666666665,72
2891,C16.200,6,6,14088.985526315788,8405.403157894738,6162.169605263158,40932.09644736842,76
2892,C16.200,6,8,10970.460338983052,9076.297288135594,6068.119999999999,36080.373898305086,59
2913,C16.301,6,4,17555.451818181817,9616.305454545454,7910.771363636363,52839.13681818182,22
2914,C16.301,6,5,13084.582978723405,8790.481276595745,6863.174893617022,41863.41446808511,94
2915,C16.301,6,6,14734.551078431372,10346.566568627451,7645.50225490196,49026.39401960785,102
