,basy_zyzd_jbbm_for_str_5,basy_yydj,basy_ssjczbm1_for_str_5,HAOCAI-5-5-E,JCJY-5-5-E,YP-5-5-E,ZFY-5-5-E,记录条数-5-5
77,A09.0,6,,396.7095454545455,3509.7122727272726,2370.174090909091,8223.994090909091,22
124,A09.9,6,,294.28903225806454,2463.778064516129,1210.703870967742,5403.631290322581,31
161,A15.0,5,,379.4412195121951,3345.4521951219513,2409.907317073171,9499.269512195122,41
165,A15.0,5,33.24,416.52,3479.3841666666667,1580.87875,8344.2225,24
178,A15.0,6,,411.2496453900709,5607.897375886525,4247.639858156028,13348.425744680851,141
190,A15.0,6,33.24,522.3791477272727,6202.250227272728,3338.574431818182,13796.380397727275,176
196,A15.0,6,34.04,1078.4933333333333,7439.88,6160.186190476191,19898.891904761906,21
258,A15.2,6,33.24,1068.006818181818,11118.213636363636,3046.6263636363637,21824.734545454543,22
281,A15.3,6,,397.8413043478261,4011.331739130435,2663.554347826087,10235.71347826087,23
287,A15.3,6,33.24,519.1037168141593,5183.376283185841,1958.0523893805312,10633.493805309736,113
337,A16.0,3,33.24,641.8386363636364,1810.1818181818182,867.0986363636363,5546.787272727273,22
348,A16.0,6,,558.3352380952381,6524.461904761905,1859.6947619047617,12438.961428571429,21
351,A16.0,6,33.24,478.028,4316.1213333333335,1567.9180000000001,9425.729,30
385,A16.2,5,,511.6233333333333,5765.538888888888,3607.6830555555553,14607.758055555556,36
390,A16.2,5,33.24,450.7261111111111,3711.065,1726.3116666666667,8980.03611111111,36
401,A16.2,6,,401.3003305785124,4816.004132231405,3941.6021487603302,11637.578264462809,121
410,A16.2,6,33.22,464.1992307692308,6193.234615384616,2733.7896153846154,11918.202307692309,26
412,A16.2,6,33.24,468.9437168141593,6504.064203539823,3155.824955752212,13173.568805309733,226
417,A16.2,6,34.04,952.5409999999999,9292.073,5359.33475,20623.90925,40
473,A16.5,6,33.24,888.0441666666667,6072.6275,2011.5470833333331,12677.984583333333,24
475,A16.5,6,34.04,637.2361403508771,5085.063859649123,1775.8668421052632,10731.10350877193,57
481,A16.5,6,34.91,617.2392727272728,4016.2454545454543,1482.6107272727272,8663.901454545456,55
501,A17.0,6,03.31,1378.3779166666666,14032.58875,9101.06375,34662.291666666664,24
513,A17.8,6,03.31,791.7942857142857,12016.005714285715,9716.650285714286,29286.822285714286,35
621,A18.2,6,40.3x,1939.7888461538462,4450.834615384615,1739.1273076923076,13596.517692307692,26
654,A18.3,6,54.91,1164.5054166666666,8729.980833333333,5203.740000000001,19737.948333333334,24
899,A41.5,5,,356.68604166666665,4593.234166666666,2915.235625,11301.756875,48
931,A41.5,6,,564.323813559322,7561.925762711864,5758.779152542373,19131.50533898305,118
942,A41.5,6,38.93,1915.658181818182,11214.096666666666,15373.758181818182,41071.78363636363,33
993,A41.5,6,96.71,2383.2829166666666,9621.408333333333,8824.68875,29029.739166666666,24
994,A41.5,6,96.72,10967.423225806451,34373.67,33090.94741935484,120195.5306451613,31
1042,A41.9,1,,715.126923076923,1491.3115384615385,1816.7473076923077,8554.514230769231,26
1064,A41.9,3,,406.89471698113204,4154.141886792453,4641.472264150943,13051.876226415094,53
1096,A41.9,4,,655.583947368421,6509.704736842105,7288.971052631579,19884.797368421056,38
1132,A41.9,5,,400.57405660377356,4212.8122641509435,2670.199716981132,10881.114905660377,106
1143,A41.9,5,38.93,945.0436666666667,7093.880666666667,5030.531,21004.640666666666,30
1184,A41.9,5,93.90,821.4747826086956,5623.223913043478,3629.1652173913044,15495.05956521739,23
1187,A41.9,5,96.04,1319.107435897436,9479.396923076923,9259.792564102563,29577.874102564103,39
1189,A41.9,5,96.71,1403.5439285714288,6665.872142857143,5437.992678571429,20729.559642857144,56
1190,A41.9,5,96.72,4939.871351351351,16578.097297297296,20203.305945945947,62678.25864864865,37
1198,A41.9,6,,558.0760264900662,5591.797566225166,4406.313990066225,15211.54761589404,604
1200,A41.9,6,03.31,786.2359574468086,7783.614042553191,4359.835106382979,18278.564893617022,47
1206,A41.9,6,17.95,629.5475,4389.1340625,3370.9153125000003,12361.181875,32
1220,A41.9,6,33.24,830.5759310344828,10758.088344827587,6614.240137931034,27158.69834482759,145
1224,A41.9,6,34.04,2375.4476,16581.164,15258.4116,47625.66,25
1225,A41.9,6,34.91,1428.8226923076923,8698.437307692308,8578.246153846154,25943.901153846156,26
1229,A41.9,6,38.91,1129.382258064516,16418.59677419355,6803.607741935483,39017.239677419355,31
1230,A41.9,6,38.93,1671.5988333333332,12236.67075,11074.48525,35097.96,120
1232,A41.9,6,38.97,3612.346666666667,12771.33380952381,13130.97619047619,41177.240000000005,21
1234,A41.9,6,38.99,719.1755882352942,4872.117647058823,2392.2985294117643,10619.660588235294,34
1240,A41.9,6,39.95,5867.632459016394,11609.359672131148,9661.277868852458,42924.67081967213,61
1301,A41.9,6,57.94,1359.0303846153847,9062.309230769231,5256.5630769230775,22770.496923076924,26
1304,A41.9,6,59.8x,2061.696551724138,6740.2189655172415,3766.420344827586,17228.87620689655,29
1359,A41.9,6,93.35,642.4966666666667,5747.798095238095,5547.403809523809,17683.805714285714,21
1363,A41.9,6,93.90,1169.6996250000002,9418.266458333334,6387.745291666666,24163.113916666665,240
1365,A41.9,6,93.96,556.6295454545453,6709.03909090909,4825.441818181818,16386.138636363637,22
1367,A41.9,6,96.04,2840.356233766234,18240.722467532465,11570.196103896104,54771.57090909091,77
1371,A41.9,6,96.71,2183.2358522727272,8450.736477272729,7667.35153409091,25123.532556818183,176
1372,A41.9,6,96.72,9313.236444444445,29962.86427777778,33321.623555555554,110698.96494444445,180
