,basy_caption,OE
555,宣汉县妇幼保健计划生育服务中心,0.7425932006533635
556,宣汉县峰城镇中心卫生院,0.1957553481343752
557,宣汉县新华镇中心卫生院,0.17953192451411007
558,宣汉县普光镇双河中心卫生院,0.49011947968613884
559,宣汉县樊哙镇中心卫生院,0.4137240444130166
560,宣汉县清溪镇中心卫生院,0.6335486181272406
561,宣汉县第三人民医院,0.4578937992660489
562,宣汉县精神病医院,0.4193232793188538
563,宣汉县胡家镇中心卫生院,0.6064532057548705
564,宣汉县马渡关镇卫生院,0.15136402540417065
565,宣汉同盛医院,0.599181153473032
566,宣汉蒲晶眼科医院,0.8764327233498532
567,富顺县中医医院,0.8388494116537614
568,富顺县人民医院,0.7693377222523583
569,富顺县代寺镇中心卫生院,0.6489346820915363
570,富顺县妇幼保健院,0.44581056664305957
571,富顺县怀德镇中心卫生院,0.27337705074266266
572,富顺县晨光医院（富顺县第三人民医院）,0.44366335783232635
573,富顺县板桥镇中心卫生院,0.25106777758322335
574,富顺县永年镇中心卫生院,0.28346476479220745
575,富顺县赵化镇中心卫生院,0.8480479269618794
576,富顺天善眼科医院,1.4528044784080119
577,富顺西区老年病医院,0.6771771667386345
578,富顺赵化岭南医院,1.3806825935823013
579,富顺鸽王护理院,0.8431269085597868
580,射洪市中医院,0.7806505745471531
581,射洪市人民医院,0.7967081122342752
582,射洪市仁和中心卫生院,0.2541229146430313
583,射洪市太乙中心卫生院,0.43917594604931837
584,射洪市妇幼保健院（射洪市妇幼保健卫生服务中心）,0.38834127822715636
585,射洪市沱牌中心卫生院,0.27209435127281567
586,射洪市潼射镇卫生院,0.16015583445625997
587,射洪市红十字医院（射洪市武安中心卫生院）,0.5023015704057028
588,射洪市金华中心卫生院,0.6415729583555724
589,射洪市青岗中心卫生院,0.21053564127358237
590,射洪老年病医院,0.6971897074617837
591,小金县中藏医院,0.23487013896619977
592,小金县人民医院,0.5434699845610997
593,屏山县中医医院,0.5427022266745815
594,屏山县中都镇中心卫生院,0.18958872709973307
595,屏山县人民医院,0.5671670099689644
596,屏山县新市镇民族中心卫生院,0.6378904121386171
597,岳池县中医医院,0.56330628266551
598,岳池县九龙街道社区卫生服务中心,0.2184555434848633
599,岳池县人民医院,0.900416273915839
600,岳池县妇幼保健计划生育服务中心,0.41185421799257393
601,岳池县石垭镇中心卫生院,0.9739669029049454
602,岳池县罗渡镇中心卫生院,0.13136800676786947
603,岳池县酉溪镇中心卫生院,0.18983656796652046
604,岳池川东医院（岳池红十字川东医院）,0.7870042803280725
605,岳池百兴医院,0.40106480769687686
606,峨眉山佛光医院,0.741316442765329
607,峨眉山市中医医院峨眉山市骨科医院,0.7208093376003203
608,峨眉山市人民医院,0.4734847749899059
609,峨眉山市妇幼保健院,0.4501409290213867
610,峨眉山市龙池镇中心卫生院,0.7083592805590323
611,峨边彝族自治县中医医院,0.19990172036721596
612,峨边彝族自治县人民医院,0.4792224101948122
613,崇州二医院,0.9574035589963208
614,崇州寿康老年病医院,0.3585033018470751
615,崇州市三江街道社区卫生服务中心,0.19155219516007202
616,崇州市中医医院,0.6261870473358558
617,崇州市人民医院,0.5928333179205306
618,崇州市妇幼保健计划生育服务中心（崇州市妇幼保健院）,0.3778997316508806
619,崇州市廖家镇卫生院,0.6148653635530748
620,崇州市街子镇卫生院,0.2283857090164932
621,崇州恒德医院,0.17085915918489597
622,崇州民仁汾州医院,0.6759777464623431
623,崇州浩康疼痛康复医院,1.4453345842395169
624,崇州老年病医院,0.18525156255462424
625,崇州蜀州颈腰病医院,0.33700494888362487
626,崇州金鸡医院,0.19429328739833107
627,川北医学院附属医院,1.2504982815677226
628,川投西昌医院,0.7200541418892357
629,巴中仁达医院,0.11826665856644851
630,巴中儿童专科医院,0.3311961470094564
631,巴中博济医院,0.3789663950576197
632,巴中博雅眼科医院,0.8994682860272637
633,巴中嘉禾妇儿医院,0.5022239716350753
634,巴中市中医院（巴中市巴州区人民医院）,0.6410744806396651
635,巴中市中心医院(巴中市人民医院),0.7247387348490588
636,巴中市妇幼保健院,0.39862321843908216
637,巴中市巴州区东城街道大东社区卫生服务中心,0.2097704261899575
638,巴中市巴州区妇幼保健院（巴中市巴州区妇幼保健计划生育服务中心、巴中市巴州区妇女儿童医院）,0.33657111117265254
639,巴中市恩阳区中医医院,0.4364315565585174
640,巴中市恩阳区人民医院,0.6214107175138627
641,巴中市恩阳区妇幼保健院,0.20955665157020184
642,巴中市恩阳区文治社区卫生服务中心,0.3223966359977314
643,巴中市恩阳区渔溪中心卫生院,0.33259431428964475
644,巴中市恩阳区玉山中心卫生院,0.271422260026778
645,巴中市恩阳区花丛中心卫生院,0.44201240920522383
646,巴中市恩阳区茶坝镇中心卫生院,0.5477899368230842
647,巴中市恩阳区雪山中心卫生院,0.5260161709924462
648,巴中市精神卫生中心（巴中市巴州区第二人民医院）,0.5682023162293802
649,巴中市蓉蓉眼科医院,1.147212406782974
650,巴中康达医院,0.702915598165241
651,巴中经济开发区第二人民医院(四川巴中经济开发区西锦社区卫生服务中心),0.29804574281528406
652,巴中骨科医院,0.49394988248152005
653,巴中鸿福妇产科医院,0.37998356217572576
654,巴塘县人民医院,0.6867572839187275
655,巴州北门医院,1.3844869340492032
656,巴州区清江中心卫生院,0.498672646311595
657,巴州区鼎山中心卫生院,0.3294311897412078
658,巴州华龙医院,0.6995563983915182
659,布拖县人民医院,0.5355807150407339
660,布拖县龙潭镇中心卫生院,0.2491146963792811
661,平昌县中医医院,0.3955009111809806
662,平昌县云台镇中心卫生院,0.3107834089805758
663,平昌县人民医院,0.5203941303043509
664,平昌县元山镇中心卫生院,0.18544395480277312
665,平昌县响滩镇中心卫生院,0.17776498046995026
666,平昌县土兴镇中心卫生院,0.1037123855397116
667,平昌县妇幼保健计划生育服务中心（平昌县妇幼保健院）,0.23268456875673388
668,平昌县得胜镇中心卫生院,0.9470522748512582
669,平昌县得胜镇五木卫生院,0.23478908837954612
670,平昌县汉王庙社区卫生服务中心,0.21951275565363632
671,平昌县白衣镇中心卫生院,0.25059650552100826
672,平昌县第二人民医院,0.4628653216569537
673,平昌县西兴镇中心卫生院,0.1099628670237624
674,平昌宝鑫医院,0.6634397626883153
675,平昌江龙医院,0.9086866335049117
676,平武县中医医院,0.3325202631059427
677,平武县人民医院,0.3216492173849386
678,平武县平通羌族乡中心卫生院（平武县第二人民医院）,0.48535552074252825
679,广元万江眼科医院,0.8205775334020736
680,广元万缘医院,0.2180122295869647
681,广元东晨医院,0.2863837793578357
682,广元九龙骨科医院,1.8156361576535662
683,广元佑安中医医院,0.1468440977673502
684,广元口腔医院,0.14275795839684538
685,广元回龙河医院,0.17029993271334684
686,广元圣仁康医院,0.41788192702959803
687,广元宝轮二医院,0.8367369427230507
688,广元川北糖尿病专科医院,0.39726893883583764
689,广元市中医医院,0.5998164605957949
690,广元市中心医院,0.9716955047385679
691,广元市优抚医院,0.2015725475583654
692,广元市利州区上西街道社区卫生服务中心,0.16899254056570384
693,广元市利州区东坝街道社区卫生服务中心,0.17773269918235413
694,广元市利州区中医医院,0.4593542249789979
695,广元市利州区嘉陵街道千佛社区卫生服务中心,0.3995789987441114
696,广元市利州区嘉陵街道社区卫生服务中心,0.8789147172158023
697,广元市利州区大石镇卫生院,0.30792236008707713
698,广元市利州区宝轮镇赤化卫生院,0.17270488863925798
699,广元市利州区河西街道天曌社区卫生服务中心,1.374804169629816
700,广元市利州区第二人民医院,0.37899544819542186
701,广元市利州区荣山镇卫生院,0.35577731066812646
702,广元市利州区雪峰街道社区卫生服务中心,0.39695149633438426
703,广元市利州区龙潭乡卫生院,0.45011320479546973
704,广元市妇幼保健院,0.3704013635422908
705,广元市昭化区人民医院,0.5445453217060784
706,广元市昭化区妇幼保健院,0.3366926799555941
707,广元市朝天区两河口镇卫生院,0.3363710167516015
708,广元市朝天区中医医院,0.47278948976778595
709,广元市朝天区中子镇中心卫生院,0.2369444585764608
710,广元市朝天区人民医院,0.45840896104180173
711,广元市朝天区妇幼保健院,0.36502547200343793
712,广元市朝天区曾家镇中心卫生院（广元市朝天区第二人民医院）,0.1446317965745175
713,广元市朝天区羊木镇中心卫生院,0.19933695090605946
714,广元市第一人民医院,0.8229805084574038
715,广元市第二人民医院,0.7376137473986718
716,广元市精神卫生中心,0.7529377522506556
717,广元德新肾病医院,0.8431805274944222
718,广元曾家山老年病专科医院,0.25327836173597523
719,广元湘康医院,0.35871408165762614
720,广元爱尔眼科医院,1.2236322323068565
721,广元福康老年病医院,0.18419357480817622
722,广安市中医医院,0.4381672959674548
723,广安市人民医院/四川大学华西医院广安医院/广安市人民医院互联网医院,0.9671249924320774
724,广安市前锋区人民医院,0.33210836997061877
725,广安市前锋区代市中心卫生院,0.36924676967937065
726,广安市前锋区观塘中心卫生院,0.1725588143373057
727,广安市前锋区观阁中心卫生院,0.2589457332730773
728,广安市前锋区龙塘街道社区卫生服务中心,0.2960880049925896
729,广安市广安区万盛社区卫生服务中心,0.18810709798355818
730,广安市广安区人民医院,0.8186075186347064
731,广安市广安区协兴中心卫生院,0.6029019729053652
732,广安市广安区妇幼保健计划生育服务中心,0.38805545165034405
733,广安市广安区官盛镇卫生院,0.2069224873321661
734,广安市广安区广福社区卫生服务中心（枣山园区）,0.26120950354290434
735,广安市广安区恒升中心卫生院,0.39981964097228456
736,广安市广安区悦来中心卫生院,0.2809130602042776
737,广安市广安区浓洄社区卫生服务中心,0.5574999411300833
738,广安市广安区石笋中心卫生院,0.33841073159625684
739,广安市广安区花桥中心卫生院,0.39343665233386116
740,广安恒德医院,0.40207793714787765
741,广安新迪眼科医院（枣山园区）,1.5091890917262296
742,广安福源医院,1.1458321382667571
743,广旺矿区代池坝医院,0.2241574393504915
744,广旺矿区宝轮院医院,0.4864790040735734
745,广汉圣心妇女儿童医院,0.4609354936205947
746,广汉市中医医院,0.6007761734768667
747,广汉市人民医院,0.713336725683836
748,广汉市向阳镇卫生院,0.19445447773231125
749,广汉市妇幼保健院,0.40215954693520156
750,广汉市小汉镇中心卫生院,0.14437455577677513
751,广汉市连山镇中心卫生院,0.19721092620819455
752,广汉市金鱼镇卫生院,0.9746527757459433
753,广汉市雒城街道顺德路社区卫生服务中心,0.04851383254665902
754,广汉市高坪镇中心卫生院,0.3430655013254302
755,广汉骨科医院,0.5507252257307874
756,康定市人民医院,0.61638059414994
757,康定市第二人民医院,0.5421780024949353
758,开江县中医院,0.5347946013957816
759,开江县人民医院,0.26429613496717425
760,开江县任市中心卫生院（开江县第二人民医院）,0.725804300722045
761,开江县妇幼保健计划生育服务中心,0.34777637865989536
762,开江县甘棠镇卫生院,0.6598671223304212
763,开江复康医院有限公司,0.6943521523162443
764,开江康仁骨科医院,0.8375479768752068
765,彭山瑞正利康医院,0.3278430162725159
766,彭州同一医院,0.4016762635811904
767,彭州市中医医院,0.6169646256199741
768,彭州市中西医结合医院,0.610488649902894
769,彭州市九尺镇卫生院,0.31586087009677916
770,彭州市人民医院,0.7643753286111253
771,彭州市传染病医院,0.1458481354412273
772,彭州市天彭街道安康护理院,2.2665148478726733
773,彭州市天彭街道西郊社区卫生服务中心,0.24101585611815088
774,彭州市妇幼保健院 彭州市妇女儿童医院,0.3473409254214657
775,彭州市敖平镇卫生院（彭州市第三人民医院）,0.16615942800182737
776,彭州市第二人民医院,0.5856958629768523
777,彭州市第四人民医院（彭州市精神卫生中心）,0.15532093868247057
778,彭州市通济镇卫生院,0.42276146413754784
779,彭州市隆丰街道社区卫生服务中心,0.2985955510973667
780,彭州段氏中医骨科医院,0.20534076020847683
781,彭州熊氏中医骨科医院,0.6704748606590699
782,彭州爱瞳眼科医院,2.0823275304517086
783,彭州磊络福兴医院,2.058712490810866
784,得荣县瓦卡镇中心卫生院,0.26529367940540616
785,德昌县中医医院,0.5163189977519522
786,德昌县人民医院,0.5793961269196293
787,德昌县妇幼保健计划生育服务中心,0.3032633675499981
788,德格县人民医院,0.7346337209703674
789,德阳博爱耳鼻喉专科医院,1.4709922140582379
790,德阳市中西医结合医院,0.8849174398962945
791,德阳市人民医院,1.1169726722157378
792,德阳市口腔医院,0.7299853450319488
793,德阳市旌阳区中医院（旌阳区人民医院）,0.6003524403234956
794,德阳市旌阳区八角井镇卫生院,0.5543407151541189
795,德阳市旌阳区双东镇卫生院,0.07858082727043907
796,德阳市旌阳区和新镇卫生院,0.11977279707988082
797,德阳市旌阳区妇幼保健计划生育服务中心（德阳市妇幼保健院，德阳市旌阳区妇幼保健院）,0.25132211443696284
798,德阳市旌阳区孝感社区卫生服务中心,0.46671648431163604
799,德阳市旌阳区孝泉镇卫生院,0.615881050509518
800,德阳市旌阳区德新镇卫生院,0.3632324679906878
801,德阳市旌阳区旌西社区卫生服务中心,0.2618300468504932
802,德阳市旌阳区柏隆镇卫生院,0.3655392580121212
803,德阳市旌阳区黄许镇卫生院,0.4110820588326794
804,德阳市第二人民医院,0.821620057202888
805,德阳市第六人民医院(东汽医院）,0.5884812789442829
806,德阳市精神卫生中心（德阳市安康医院，德阳市第七人民医院）,0.14569083805536087
807,德阳市罗江区中医医院,0.5002411775903536
808,德阳市罗江区人民医院,0.6074388239026598
809,德阳市罗江区新盛镇卫生院,0.5082335856637339
810,德阳市罗江区鄢家镇中心卫生院,0.5277375355153483
811,德阳市罗江区金山镇中心卫生院（德阳市罗江区第二人民医院）,0.7124705940176073
812,德阳爱尔眼科医院,0.7241511107285232
813,德阳眼科医院,0.867184810526003
814,德阳第五医院（德阳第五医院互联网医院）,0.6605110147950523
815,德阳肿瘤医院,0.8747440584784
816,德阳锦欣护理中心,0.20423041658003105
817,德阳骨科医院,1.2524644651784982
818,志辉医院,0.4568009204638401
819,悦好医学美容医院,2.3473785788426476
820,成都三松肾病医院,0.6601456499590258
821,成都上锦南府医院,0.5493616481431065
822,成都东区医院,0.4201402452274683
823,成都东区爱尔眼科医院,1.4634925759663917
824,成都东升医院,0.16469523243506806
825,成都东大肛肠医院,4.820624232537313
826,成都东篱医院,0.8342751950794792
827,成都东部新区三岔中心卫生院（成都东部新区第三人民医院）,0.8149496931257967
828,成都东部新区石板中心卫生院,0.39686349784963587
829,成都东部新区第二人民医院,0.6250458920643023
830,成都中医大银海眼科医院（成都中医大银海眼科医院互联网医院）,1.7865553481792156
831,成都中医药大学第三附属医院（四川省糖尿病防治中心）,0.19414470755427055
832,成都中医药大学附属医院（四川省中医医院  成都中医药大学附属医院（四川省中医医院）互联网医院）,1.0135788760088287
833,成都中医药大学附属生殖妇幼医院,0.7784580623164279
834,成都中德肾病医院,0.198558758285417
835,成都中科甲状腺医院,3.749829637376394
836,成都九如城康复医院,3.124913183079226
837,成都九龙医院（成都九龙中医医院）,1.2919292781136447
838,成都二零四医院,0.2503497959162351
839,成都五块石医院,0.1615154593430496
840,成都交通医院,0.4620698834190884
841,成都京东方医院,1.2729801780490455
842,成都亲睦家爱立康老年病医院,0.30880645798227135
843,成都仁品耳鼻喉专科医院,1.980774038036788
844,成都体育学院附属体育医院,2.1891133911947267
845,成都保髋股骨头骨科医院（成都保髋股骨头骨科医院互联网医院）,2.2069938180181343
846,成都儿童专科医院,0.3262927541559608
847,成都八一骨科医院,1.1872021587461101
848,成都八大处医疗美容医院,1.1483709427163216
849,成都军大整形外科医院,1.9028539581228183
850,成都军建医院,0.1907752360396155
851,成都冬雷脑科医院,0.3395156481286356
852,成都北新医院,0.5515055335656948
853,成都医学院第一附属医院,0.9616366821301763
854,成都华厦眼科医院,1.9261158174969653
855,成都博仕胃肠病医院,1.0743657211622422
856,成都双华骨科医院,0.7672392920878403
857,成都双楠医院,0.8896694324254436
858,成都双流海尔森老年病医院,0.24329733771041454
859,成都双流蛟龙港医院有限公司,0.1613636416341184
860,成都嘉事康复医院,0.6358858582999722
861,成都城东康复医院,0.39910470210337007
862,成都城南金花医院,0.7192664152884763
863,成都大华韩艺整形美容医院,3.5010736502571898
864,成都大学附属医院（成都大学附属医院互联网医院）,1.2191474839263692
865,成都天使之翼整形美容医院,2.934339554515146
866,成都天使儿童医院,0.26976124419926006
867,成都天大不孕不育医院,1.015696274373044
868,成都天府新区顾连禾泰康复医院,1.3892436306747191
869,成都威高肾病医院,1.1157371672260255
870,成都安琪儿妇产医院,0.33716608075400023
871,成都宝石花医院,0.6818819842115119
872,成都小青草眼科医院,1.9224975252470426
873,成都川蜀血管病医院,0.4825938896383072
874,成都市中西医结合医院,1.1618083478668613
875,成都市公共卫生临床医疗中心,1.0427758289512727
876,成都市双流区中医医院,0.7617452625375284
877,成都市双流区妇幼保健院,0.5538712547047646
878,成都市双流区彭镇卫生院,0.16468298867162143
879,成都市双流区永安中心卫生院,0.4842018642326824
880,成都市双流区第一人民医院,0.7706754371886001
881,成都市双流区西航港社区卫生服务中心,0.4817110923565105
882,成都市双流区黄龙溪镇卫生院,0.1974273109867013
883,成都市妇女儿童中心医院,0.77601503086425
884,成都市德康医院,0.15213793390062968
885,成都市成华区中医医院,0.576552432032303
886,成都市成华区妇幼保健院,0.6260753081438409
887,成都市成华区第七人民医院,0.37833669062656144
888,成都市成华区第三人民医院,0.37846091447986313
889,成都市新津区中医医院,0.6434251124327967
890,成都市新津区人民医院（成都市新津区急救指挥分中心）,0.8744677723645582
891,成都市新津区兴义镇中心卫生院,0.3440363529338082
892,成都市新津区妇幼保健计划生育服务中心（成都市新津区妇幼保健院）,0.7018076462394395
893,成都市新津区武阳社区卫生服务中心,0.3032286673727806
894,成都市新津区第二人民医院,0.2421096569709224
895,成都市新津区花源街道中心卫生院,0.5709146945624067
896,成都市新都区三河街道社区卫生服务中心,0.16410999581679026
897,成都市新都区中医医院,0.8058950515358404
898,成都市新都区人民医院,0.8125066664138396
899,成都市新都区妇幼保健院,0.6648696074485102
900,成都市新都区斑竹园街道社区卫生服务中心,0.28052438921030876
901,成都市新都区新繁街道社区卫生服务中心,0.18573223973086023
902,成都市新都区石板滩街道社区卫生服务中心,0.2130980295375393
903,成都市新都区第三人民医院,0.7421520910265632
904,成都市新都区第二人民医院,0.5751032537554791
905,成都市武侯区人民医院,0.3986038575892411
906,成都市武侯区第三人民医院,0.16221443822339343
907,成都市温江区中医医院,0.606832227835346
908,成都市温江区人民医院,0.8170546922235005
909,成都市温江区和盛镇中心卫生院（成都市温江区第二人民医院）,0.8531076720592731
910,成都市温江区妇幼保健院（成都市温江区妇幼保健计划生育服务中心）,0.5315258489594873
911,成都市第七人民医院,0.8261478624475569
912,成都市第三人民医院,1.3581729598301178
913,成都市第二人民医院,1.2756457591145816
914,成都市第五人民医院,1.0545243758157636
915,成都市第八人民医院（成都市慢性病医院   成都市第八人民医院互联网医院）,0.42633499943420167
916,成都市第六人民医院,0.7216646778257877
917,成都市第四人民医院（精神卫生中心 电子科技大学成都脑科学研究院临床医院 第四人民医院互联网医院,0.2936701948790448
918,成都市郫都区三道堰镇卫生院,0.5846625402971816
919,成都市郫都区中医医院,0.7577327137873994
920,成都市郫都区人民医院,0.9304458093236023
921,成都市郫都区团结街道社区卫生服务中心,0.7973116600767441
922,成都市郫都区安德街道社区卫生服务中心,0.19277048305828584
923,成都市郫都区安靖街道社区卫生服务中心,0.5468156772255842
924,成都市郫都区犀浦街道社区卫生服务中心（成都市郫都区中西医结合医院）,0.3657305371251421
925,成都市郫都区第二人民医院,0.678282121647797
926,成都市郫都区红光街道社区卫生服务中心,0.2643148658772944
927,成都市郫都区郫筒街道社区卫生服务中心,0.17861704448441323
928,成都市郫都区骨科医院,0.8007758889694133
929,成都市金牛区中医医院,0.4400835512066355
930,成都市金牛区人民北路社区卫生服务中心（成都市金牛区第二人民医院、成都市金牛区嗓音专科门诊部）,0.22823677362648856
931,成都市金牛区人民医院（四川省人民医院金牛医院 成都市脑外伤抢救中心 成都市金牛区人民医院互联网医院）,1.020553003645308
932,成都市金牛区妇幼保健院（成都市金牛区妇幼保健院互联网医院）,0.45875840117986116
933,成都市金牛区沙河源社区卫生服务中心（成都市金牛区金建人民医院）,0.5187717105485098
934,成都市锦江区妇幼保健院,1.105006659540441
935,成都市青白江区中医医院,0.5501458069287924
936,成都市青白江区人民医院,0.9390037734878366
937,成都市青白江区城厢镇公立中心卫生院,0.9697859528092645
938,成都市青白江区大弯社区卫生服务中心,0.22585372584650923
939,成都市青白江区妇幼保健院,0.39322762698755664
940,成都市青白江区清泉镇公立中心卫生院,0.34847431762129455
941,成都市青白江区祥福镇公立中心卫生院,0.6854665324678887
942,成都市青白江区红阳社区卫生服务中心,0.3607657069100647
943,成都市青白江区龙王镇卫生院,0.7909373077686055
944,成都市青羊区妇幼保健计划生育服务中心（成都市青羊区妇幼保健院）,0.2795210985527671
945,成都市青羊区府南金沙社区卫生服务中心,0.216010235949457
946,成都市青羊区文家社区卫生服务中心（成都市青羊区文家社区医院）,0.4106681868224395
947,成都市龙泉驿区中医医院,0.6348573195789121
948,成都市龙泉驿区妇幼保健院,0.37911744969229716
949,成都市龙泉驿区第一人民医院,0.7684687644426184
950,成都平安医院,1.4343665903533875
951,成都康福肾脏病医院,1.503465483906242
952,成都慈爱肿瘤医院,0.9383119991915897
953,成都成华三松肾病医院,0.3353402201899792
954,成都成华南光医院,0.4192265372988175
955,成都成华泰兴医院,0.3127950289924665
956,成都新世纪妇女儿童医院（成都新世纪妇女儿童医院互联网医院）,0.7196628946427812
957,成都新丽美医疗美容医院,0.5571297111654255
958,成都新华医院,0.9018844717266764
959,成都新生堂妇女儿童医院,0.43181030726612674
960,成都新视界眼科医院,0.726018799348323
961,成都新都西桥医院,0.8374627931894388
962,成都显微手足外科医院,3.5013137008155817
963,成都普瑞眼科医院,1.2349161257657761
964,成都暄妍医学美容医院,3.632491072469165
965,成都本草堂康复医院,1.5689322520225548
966,成都武侯乐颐乐康复医疗中心,0.24153938724932142
967,成都武侯九星肾病医院,0.5015200157184002
968,成都武侯西南医院,0.33416122404383913
969,成都民生福音耳鼻喉专科医院,0.7870232386712834
970,成都温江圣母妇产医院,0.9578007950434999
971,成都满地可医院（四川国济甲亢病医院）,0.31946862792934144
972,成都爱尔眼科医院,1.7250874468948003
973,成都爱迪眼科医院,0.9410417791625743
974,成都爱道医院,0.19328420948178637
975,成都玛丽亚天府妇产儿童医院,1.123178344617215
976,成都玛丽亚妇产儿童医院,0.7300813251557985
977,成都画美医疗美容医院,0.6020362467091502
978,成都第一骨科医院（青羊区医疗中心医院）,0.12389113421789737
979,成都美美妇产医院,0.5948922482048042
980,成都肛肠专科医院,0.5702642243401312
981,成都育才骨科医院,0.05071769451886771
982,成都蒲江颐养居老年病医院,0.6389149037739172
983,成都西区医院,0.8167408198417939
984,成都西区安琪儿妇产医院（成都西区安琪儿妇产医院互联网医院）,2.3537422551421825
985,成都西南不孕不育医院,0.6228417462618844
986,成都西南脑科医院,0.5172861260526702
987,成都西部中西医结合医院,0.25749964923943264
988,成都西部痛风风湿医院（成都西部痛风风湿医院互联网医院）,0.1173614695297961
989,成都誉美医院,1.1371566885827755
990,成都郫都正诚医院,0.23481331824162333
991,成都金沙医院（成都妇女儿童医院）,0.5427768194791255
992,成都金牛关怀老年病医院,0.1646853009501949
993,成都金牛华欣美辰医疗美容医院,6.324853401912568
994,成都铜雀台医学美容医院,7.157947381840418
995,成都锦力骨科医院,0.07159872420695482
996,成都锦欣中医医院,0.35579413169286417
997,成都锦欣妇产科医院,0.5623082139176735
998,成都锦欣沙河堡医院,1.1459554560876286
999,成都锦欣老年病医院,0.19059725437603064
1000,成都锦江大观医院,0.07564013094705398
1001,成都锦江安吉拉医疗美容医院,2.382476073685278
1002,成都长江医院,0.6306356329390759
1003,成都长江紫东老年病医院,0.20320243685539321
1004,成都长济老年病专科医院,0.34494476304924127
1005,成都长生肾病医院,0.7552563405328492
1006,成都阴氏骨科医院,1.3351381206845172
1007,成都附大强直类凤湿骨科医院,2.533675627390725
1008,成都青城山医院,0.5875069478796437
1009,成都顾连锦宸康复医院,2.5644636638746463
1010,成都颐锦天泰老年病医院,0.1974446585001821
1011,成都风湿医院（成都风湿医院互联网医院）,0.3017467501353547
1012,成都骨伤医院（成都市金牛区骨伤医院）,0.3085272985942137
1013,成都高新中和中医医院,0.2181064290773685
1014,成都高新区中和社区卫生服务中心,0.19011436638033377
1015,成都高新区合作社区卫生服务中心,0.3441203315621131
1016,成都高新区新北社区卫生服务中心,0.16318997912030075
1017,成都高新区芳草社区卫生服务中心,0.14259200345808692
1018,成都高新区西园社区卫生服务中心,0.23958264713410468
1019,成都高新区锦城社区卫生服务中心,0.312079347835519
1020,成都高新华南医院,0.21789869127383016
1021,成都高新博力医院,2.2050240705451825
1022,成都高新同爱医院,0.2666407714363643
1023,成都高新后美医疗美容医院,8.522228644726097
1024,成都高新城南妇幼医院,0.6862391712502945
1025,成都高新好医生第一医院,0.4366040654873287
1026,成都高新普康医院,0.09728355527878908
1027,成都高新米兰柏羽医学美容医院,4.6999881412978874
1028,成都高新锦欣老年病医院,0.19360203765978892
1029,成都龙泉驿锦欣老年病医院,0.2237407475730759
1030,成飞医院,0.8042556141341836
1031,攀枝花市中心医院,1.031712897664651
1032,攀枝花市中西医结合医院,0.921005687683429
1033,攀枝花市仁和区人民医院,0.5942468400401135
1034,攀枝花市仁和区同德镇中心卫生院（攀枝花市仁和区同德镇妇幼保健站）,0.24548502431107022
1035,攀枝花市仁和区平地镇中心卫生院（攀枝花市仁和区平地镇妇幼保健站）,0.22758307755266707
1036,攀枝花市妇幼保健院,0.43639614990007597
1037,攀枝花市第三人民医院,0.17069987912855472
1038,攀枝花市第二人民医院,0.6256175202623535
1039,攀枝花市第四人民医院,2.0887594638197764
1040,攀枝花煤业（集团）有限责任公司总医院,0.5649431926614575
1041,攀枝花爱尔眼科医院,0.6394518883744194
1042,攀钢西昌医院,0.6331554379543345
1043,攀钢集团总医院,0.9335095310066698
1044,攀钢集团成都医院,0.46828334583879766
1045,攀钢集团成都钢铁有限责任公司青白江医院,0.3337120063034021
1046,新津精准肿瘤医院,0.683838639407408
1047,新龙县人民医院,0.7750427172474107
1048,旌阳华仁医院,0.5581669673244231
1049,旺苍县三江镇中心卫生院,0.23110513463929158
1050,旺苍县中医医院,0.5372775132317452
1051,旺苍县人民医院,0.5190842586436528
1052,旺苍县国华镇中心卫生院,0.18363791742103777
1053,旺苍县妇幼保健院,0.30389927091834745
1054,旺苍县木门镇中心卫生院,0.24743606942428273
1055,旺苍德康骨科医院,0.3179301170835104
1056,旺苍红城医院,0.6712917862790102
1057,昭觉县人民医院,0.5036603305889302
1058,昭觉县妇幼保健计划生育服务中心,0.3026469353554475
1059,昭觉县新城镇中心卫生院,0.2562327202942262
1060,普格县人民医院,0.2788266934294054
1061,普格县妇幼保健院,0.2567606538517878
1062,朝天华仁医院,0.32047371033423633
1063,木里县中藏医院,0.26652238071549045
1064,木里藏族自治县人民医院,0.5372288014212833
1065,松潘县中藏医院,0.4880665617487902
1066,松潘县人民医院,0.4173202061862386
1067,核工业四一六医院,0.29320241667355723
1068,梓潼佳士老年病医院,0.12778012936719976
1069,梓潼县中医院,0.49180406265419785
1070,梓潼县人民医院,0.5318336562366497
1071,梓潼县文昌镇中心卫生院,0.6345958525317541
1072,梓潼县许州镇中心卫生院,0.4886058008300705
1073,梓潼县黎雅镇中心卫生院,0.13158508065152555
1074,梓潼太康医院,0.3379760549987776
1075,梓潼爱尔眼科医院,0.8464459826226471
1076,武胜县人民医院,0.9040633386248486
1077,武胜县第二人民医院（武胜县烈面镇中心卫生院）,0.3795032723064048
1078,武胜爱尔眼科医院,0.5843543789456045
1079,汉密尔顿美容医院,1.004239393086175
1080,汉源健行骨伤专科医院,0.7219457670455316
1081,汉源县中医医院,1.4277183736977508
1082,汉源县人民医院,0.5776841520316874
1083,江安县中医医院,0.5099059391086991
1084,江安县人民医院,0.5439537859329979
