,basy_zyzd_jbbm_for_str_7,basy_yydj,basy_ssjczbm1_for_str_7,age_group,AGE-HAOCAI-7-7-E,AGE-JCJY-7-7-E,AGE-YP-7-7-E,AGE-ZFY-7-7-E,记录条数-7-7
3428,A41.901,6,96.7201,9,4112.7951612903225,23641.94322580645,28892.37451612903,84362.54999999999,31
3446,A41.901,6,99.2100,0,326.57190476190476,1931.404761904762,2180.5814285714287,6663.870952380953,21
3839,A86.x00,6,03.3101,0,619.7340909090909,4447.966818181819,2853.2227272727273,11487.585,22
4071,B02.202,6,,8,354.7360869565218,2336.108695652174,1696.342608695652,6379.862608695652,23
4107,B02.202,6,04.2x05,6,1372.3774999999998,3413.725,1099.0941666666665,11286.9,24
4108,B02.202,6,04.2x05,8,1579.1714285714286,4201.065714285714,890.2647619047618,12075.363333333333,21
4121,B02.202,6,04.4900,6,2298.6076000000003,3167.6240000000003,1194.4564,11386.796,25
4122,B02.202,6,04.4900,8,2877.0468,2937.4159999999997,1059.3447999999999,11843.5916,25
4820,B27.900,6,,0,363.62041666666664,1506.8458333333335,727.99375,4025.720416666667,24
4897,B37.101,6,,8,640.7086956521739,5775.932173913044,6525.418260869565,17464.901739130433,23
4898,B37.101,6,,9,607.0236666666666,7737.309333333334,5978.689333333333,18765.583,30
5137,B44.102,6,,6,459.7657142857143,5336.370476190476,5113.38,13881.319047619048,21
5138,B44.102,6,,8,491.8889655172414,4596.255172413793,6086.476896551723,15194.275172413792,29
6489,C15.100,6,42.4104,5,27065.87761904762,8843.62380952381,8391.104285714286,60719.683809523805,21
6490,C15.100,6,42.4104,6,26189.803255813953,8902.652558139534,8496.750232558139,61073.86767441861,43
6491,C15.100,6,42.4104,8,25802.189583333336,10271.260833333334,10320.265833333333,66006.48625,24
6546,C15.100,6,99.2503,6,995.4985714285715,4645.606666666667,3231.651428571429,11040.797619047618,21
6547,C15.100,6,99.2503,8,1082.2595454545453,4541.136363636364,4267.361363636363,12529.768181818183,22
7529,C16.301,6,43.7x03,5,26053.605,11411.067333333334,9489.396,66775.30833333333,30
7530,C16.301,6,43.7x03,6,26300.845,14024.50675,11454.6735,77667.15650000001,40
7531,C16.301,6,43.7x03,8,27107.20304347826,11634.021739130434,9120.836086956522,64955.114347826086,23
8310,C18.200,6,17.3300,5,14352.057878787879,8379.626666666667,6602.494848484848,43505.84454545455,33
8311,C18.200,6,17.3300,6,15475.814893617022,9934.123829787235,6971.903617021276,48598.75893617021,47
8312,C18.200,6,17.3300,8,14172.327272727272,9027.453863636363,6479.937727272728,45906.33931818182,44
8401,C18.300,6,17.3300,6,12422.277499999998,8977.123333333333,6096.462916666666,44416.1325,24
8742,C18.700,6,17.3600,5,13620.885625,8543.382291666667,6471.059375,45779.06145833334,48
8743,C18.700,6,17.3600,6,13540.588085106383,8540.292127659573,6687.399574468084,44498.88255319149,47
8744,C18.700,6,17.3600,8,14809.525,10779.722954545454,6577.685,48006.866136363635,44
9211,C20.x00,4,,5,868.1112820512822,2495.153846153846,4576.24076923077,9787.428974358974,39
9212,C20.x00,4,,6,882.2016129032259,2668.6451612903224,4819.815806451613,10668.500322580645,31
9213,C20.x00,4,,8,866.3857692307691,2930.019230769231,4756.569230769231,10941.839615384615,26
9545,C20.x00,6,48.5100,5,13667.464137931036,7804.6134482758625,6137.496551724138,43415.60206896551,29
9564,C20.x00,6,48.6300,5,7896.851785714286,7174.566428571428,4615.497857142857,35358.5875,28
9574,C20.x00,6,48.6302,4,17434.914,8941.655999999999,7634.977,49533.344333333334,30
9575,C20.x00,6,48.6302,5,16590.508053097343,8944.133008849558,7272.889557522124,48598.23619469027,113
9576,C20.x00,6,48.6302,6,15260.30862745098,8774.699705882353,6180.841274509805,46241.09578431373,102
9577,C20.x00,6,48.6302,8,17583.77356060606,10498.318106060606,7540.580606060606,51769.38856060606,132
9578,C20.x00,6,48.6302,9,16236.0108,11349.881599999999,9123.5736,57297.432400000005,25
9582,C20.x00,6,48.6303,5,10677.661944444444,8468.863611111112,5698.422222222222,42559.295277777775,36
9583,C20.x00,6,48.6303,6,11990.026666666667,8522.346111111112,5457.904444444444,43561.85805555555,36
9584,C20.x00,6,48.6303,8,14024.50484848485,10853.519393939394,8270.251818181818,52420.68575757575,33
9591,C20.x00,6,48.6900,8,13894.808461538461,8866.961538461539,7936.341923076923,46330.88692307693,26
9659,C20.x00,6,99.2503,6,629.9118181818181,4489.477272727273,3257.8250000000003,10303.255,22
9660,C20.x00,6,99.2503,8,1156.4095833333333,4750.870833333333,3112.5920833333334,11367.986666666666,24
9820,C22.000,6,39.7903,4,9088.103870967741,4342.594838709678,4589.943870967742,28866.585483870967,31
9821,C22.000,6,39.7903,5,10938.33252631579,5005.785684210527,6044.949684210526,31902.334315789478,95
9822,C22.000,6,39.7903,6,10837.193454545455,4774.770545454546,4438.3201818181815,28744.233090909092,55
9823,C22.000,6,39.7903,8,9729.665471698112,4489.811320754717,5007.9658490566035,29053.410566037735,53
9842,C22.000,6,50.2200,5,8446.766428571429,8688.113928571429,6773.516785714286,45909.98321428571,28
9856,C22.000,6,50.2205,5,12050.461428571429,7704.476000000001,6664.981714285715,47180.989428571425,35
10282,C22.900,6,,5,346.1533333333333,3175.0336363636366,2417.1503030303033,7485.383333333333,33
10283,C22.900,6,,6,411.7151851851852,4185.601111111111,2974.8799999999997,11431.817407407407,27
10284,C22.900,6,,8,328.88935483870966,4489.434193548387,2887.6022580645163,9942.57387096774,31
10307,C22.900,6,39.7903,4,7706.380384615384,3438.738846153846,4208.04423076923,25985.533076923075,26
10308,C22.900,6,39.7903,5,9365.774757281553,4043.6031067961167,4972.5450485436895,28689.260291262137,103
10309,C22.900,6,39.7903,6,7694.3798750000005,4391.7631249999995,5413.23675,28063.21525,80
10310,C22.900,6,39.7903,8,7873.203333333333,4458.629803921569,5669.023529411765,28585.066666666666,51
10933,C25.000,6,52.7x00,6,21497.01392857143,14494.423214285713,18591.398571428574,85270.21535714285,28
11618,C34.100,4,32.2001,5,1538.450909090909,6234.928181818183,2335.125909090909,42048.73818181818,22
11776,C34.100,6,32.2000,4,18655.784166666668,5872.125,2311.9495833333335,36214.1025,24
11777,C34.100,6,32.2000,5,19149.04512820513,6047.544871794872,2411.836923076923,37406.52333333333,39
11778,C34.100,6,32.2000,6,18196.030588235295,6540.856764705883,2808.093529411765,38877.684411764705,34
11783,C34.100,6,32.2001,3,12643.88,5040.409411764706,1984.6914705882352,35363.23558823529,34
11784,C34.100,6,32.2001,4,14174.885357142859,5726.991904761905,2203.1457142857143,37150.73642857143,84
11785,C34.100,6,32.2001,5,13838.17178807947,6358.82642384106,2582.6053642384104,38219.56880794702,151
11786,C34.100,6,32.2001,6,15951.286310679612,7444.224951456311,2682.927281553398,40748.649417475724,103
11787,C34.100,6,32.2001,8,16135.475084745764,9307.641186440676,3741.4357627118643,43598.959661016954,59
11815,C34.100,6,32.3000,5,21060.6159375,6004.0771875,2169.466875,39633.5103125,32
11816,C34.100,6,32.3000,6,21224.166666666668,6554.904166666667,2438.28125,40830.40708333333,24
11820,C34.100,6,32.3001,3,21534.958461538463,6875.746666666667,2799.081794871795,43292.348461538466,39
11821,C34.100,6,32.3001,4,21321.578513513516,7117.223648648649,2780.2843243243246,47670.08878378378,74
11822,C34.100,6,32.3001,5,20233.970896860985,6899.613766816144,2660.27134529148,45125.256367713,223
11823,C34.100,6,32.3001,6,19656.811081081083,7525.749797297297,2857.5545945945946,45526.100472972976,148
11824,C34.100,6,32.3001,8,22425.406913580246,9023.082098765432,3523.7264197530867,48920.28518518519,81
11833,C34.100,6,32.4100,4,22574.521904761907,8133.374047619048,3223.631904761905,46570.52357142857,42
11834,C34.100,6,32.4100,5,22645.04679841897,8271.172450592885,3272.6676284584983,48992.74166007905,253
11835,C34.100,6,32.4100,6,23341.92013888889,8643.777685185185,3614.837731481481,50861.92578703704,216
11836,C34.100,6,32.4100,8,24391.857415730337,10041.378539325842,4195.537191011236,53504.40988764045,89
11863,C34.100,6,33.2400,5,901.84,7886.485185185185,2479.859259259259,14333.241851851853,27
11864,C34.100,6,33.2400,6,1010.1899999999999,7519.51918918919,3020.151081081081,14943.079729729729,37
11865,C34.100,6,33.2400,8,704.8633333333333,6229.80238095238,2354.3119047619048,12069.402380952382,21
11879,C34.100,6,33.2600,5,1350.1404054054053,7634.804189189189,2107.0454054054053,13950.92445945946,74
11880,C34.100,6,33.2600,6,1178.6539516129033,7642.727258064517,1683.3834677419354,13175.819758064516,124
11881,C34.100,6,33.2600,8,1187.114435483871,6808.6740322580645,1739.1801612903225,12293.764596774194,124
11882,C34.100,6,33.2600,9,1357.483448275862,7095.4765517241385,3622.4720689655173,16061.346206896551,29
11885,C34.100,6,33.2700,6,1194.3545833333335,8412.550000000001,2447.21,15799.499166666666,24
11886,C34.100,6,33.2700,8,805.1276190476191,7619.128571428572,2384.5714285714284,14159.876666666665,21
11993,C34.100,6,99.2503,5,1155.5714285714287,5635.585714285715,5237.317619047619,15030.251904761904,21
11994,C34.100,6,99.2503,6,1114.8672,7291.8412,4337.3856,15514.3368,25
12113,C34.200,6,32.4100,4,23138.093636363636,7291.768181818182,2579.911818181818,45562.95863636363,22
12114,C34.200,6,32.4100,5,21293.473846153847,7095.323538461538,2858.0976923076923,44737.73923076923,65
12115,C34.200,6,32.4100,6,22419.551750000002,8054.7145,3416.3622499999997,47586.2255,40
12116,C34.200,6,32.4100,8,21122.54375,9205.373333333333,4160.607916666667,52242.488333333335,24
12326,C34.300,6,32.2001,3,13142.739375,5259.3796875,2060.81125,36825.9915625,32
12327,C34.300,6,32.2001,4,14898.826388888889,5839.491666666667,2438.347777777778,36753.403333333335,36
12328,C34.300,6,32.2001,5,12585.660784313724,6513.0488235294115,2466.8307843137254,36696.76411764706,51
12329,C34.300,6,32.2001,6,15410.105882352942,6821.9768627450985,2711.979803921569,39165.541372549014,51
12330,C34.300,6,32.2001,8,16928.204999999998,7970.2357142857145,3783.8692857142855,41537.16285714286,28
12357,C34.300,6,32.3001,3,18988.365666666665,6105.731,3612.799666666667,45674.19066666667,30
12358,C34.300,6,32.3001,4,17883.175,6254.009999999999,2505.837142857143,43735.38809523809,42
12359,C34.300,6,32.3001,5,19328.00660550459,6946.273394495413,2839.8140366972475,43610.84559633028,109
12360,C34.300,6,32.3001,6,22289.493906249998,8454.7190625,3335.6275,47792.2253125,64
12361,C34.300,6,32.3001,8,22039.373243243244,8333.637027027027,3134.6881081081083,47483.920270270275,37
12369,C34.300,6,32.4100,4,19164.733260869565,8347.798695652175,3316.459347826087,45852.05086956522,46
12370,C34.300,6,32.4100,5,21283.51583783784,8940.982972972974,3653.646648648649,48632.6387027027,185
12371,C34.300,6,32.4100,6,21399.149701492537,8564.037910447762,3554.244253731343,48496.986940298506,134
12372,C34.300,6,32.4100,8,22452.415671641793,9798.095373134329,4388.8322388059705,51551.23462686568,67
12395,C34.300,6,33.2400,5,692.9604,7806.9932,2259.4755999999998,13319.1624,25
12411,C34.300,6,33.2600,5,1243.5342500000002,6984.638000000001,1671.5520000000001,12251.611,40
12412,C34.300,6,33.2600,6,1373.6770238095237,8662.88261904762,2268.302857142857,15653.781785714285,84
12413,C34.300,6,33.2600,8,1265.6676136363637,6920.8010227272725,2064.1626136363634,12722.143068181818,88
12828,C34.900,5,33.2600,6,976.6885185185185,5264.197777777777,2535.780740740741,11975.075555555555,27
12829,C34.900,5,33.2600,8,1051.7176,5034.1248,1801.7464000000002,10782.8048,25
12839,C34.900,5,34.0401,8,651.7972727272728,3852.6190909090906,2125.2309090909093,10163.445454545454,22
12916,C34.900,6,,5,371.2040909090909,4677.9913636363635,4317.494545454546,11625.765454545455,22
12917,C34.900,6,,6,387.46322580645165,4605.465806451613,4614.264838709677,13077.862903225807,31
12918,C34.900,6,,8,493.55702702702706,3991.419459459459,3100.000810810811,11242.944594594595,37
13000,C34.900,6,33.2400,5,736.5323684210526,6924.113157894736,3090.7455263157894,13573.485789473683,38
13001,C34.900,6,33.2400,6,738.413275862069,6737.785344827586,2697.019137931035,13057.651724137932,58
13002,C34.900,6,33.2400,8,809.0027027027027,6523.842972972973,2493.775135135135,12805.69054054054,37
13017,C34.900,6,33.2600,5,1280.7240579710146,6435.0671014492755,1993.0923188405795,12474.530869565217,69
13018,C34.900,6,33.2600,6,1461.6398076923078,8056.216923076923,2636.9075000000003,15895.87048076923,104
13019,C34.900,6,33.2600,8,1415.0581355932204,7332.099491525423,2551.1828813559323,14861.894491525423,118
13020,C34.900,6,33.2600,9,1357.1040740740739,7230.346296296297,2302.6140740740743,13959.617777777778,27
13024,C34.900,6,33.2700,6,646.8308333333333,6308.2275,2041.88375,12303.07625,24
13039,C34.900,6,34.0401,8,843.3971428571429,6031.3892857142855,2997.6475,13342.830357142857,28
13064,C34.900,6,34.9101,8,1010.9781818181818,6095.834090909091,3695.2027272727278,14068.239545454546,22
13228,C34.900,6,99.2503,5,1199.9152631578947,4927.5526315789475,5421.828684210526,14508.445263157895,38
13229,C34.900,6,99.2503,6,728.7197142857143,4496.711428571429,4862.027999999999,13316.822,35
14101,C50.400,6,85.4301,5,2583.50984375,7163.500625,2003.22171875,18846.60171875,64
14102,C50.400,6,85.4301,6,2381.9504761904764,6531.071428571428,1657.2314285714285,17369.753333333334,21
14506,C50.900,6,85.1100,5,3055.1629032258065,6724.43870967742,2945.107419354839,14545.750967741937,31
14526,C50.900,6,85.2300,5,4384.5085714285715,10844.219523809525,3782.045238095238,26888.660476190475,21
14551,C50.900,6,85.4301,4,3423.8645454545454,6861.8078787878785,3687.6915151515154,21352.94636363636,33
14552,C50.900,6,85.4301,5,3350.4505882352937,5977.119117647058,2277.571470588235,18705.59838235294,68
14553,C50.900,6,85.4301,6,3745.6423076923074,6605.161923076923,2732.6484615384616,20106.667692307692,26
14865,C53.900,6,68.4100,5,2948.257619047619,4660.39761904762,1634.9742857142858,18488.42095238095,21
14890,C53.900,6,68.6100,4,5579.943611111111,6926.743888888889,2741.237777777778,33280.3325,36
14891,C53.900,6,68.6100,5,7741.783269230769,7114.741538461539,3502.3692307692304,35806.68442307693,52
14892,C53.900,6,68.6100,6,5567.388571428572,8037.100952380953,2966.652857142857,34011.990000000005,21
14899,C53.900,6,68.6900,4,4516.60243902439,7517.959756097561,3445.7002439024386,30511.22731707317,41
14900,C53.900,6,68.6900,5,4431.23676056338,7398.401408450704,3528.3492957746475,30043.797042253518,71
14901,C53.900,6,68.6900,6,4231.343076923077,8401.684615384615,4186.471923076923,31780.01846153846,26
15040,C54.100,6,68.4100,4,4537.9394871794875,7821.982820512821,2310.17,31997.19538461539,39
15041,C54.100,6,68.4100,5,4636.356860465116,7885.429302325582,2315.533488372093,30506.696046511628,86
15051,C54.100,6,68.4102,5,5104.266666666666,8592.271666666666,2651.352083333333,29640.913749999996,24
15317,C56.x00,6,68.4901,5,9016.50875,11053.79,6112.882500000001,45125.151562499996,32
15318,C56.x00,6,68.4901,6,7116.934230769231,12013.296923076921,7085.378846153846,43149.23115384615,26
15522,C61.x00,5,60.1100,8,800.8867647058823,4938.540294117647,1726.7826470588236,9656.428529411765,34
15584,C61.x00,6,60.1100,6,784.2485333333333,5414.662,1266.2384,9306.644,75
15585,C61.x00,6,60.1100,8,817.9938918918918,5514.259945945946,1700.536918918919,10013.10535135135,185
15586,C61.x00,6,60.1100,9,782.0219540229886,5303.288045977011,2286.960574712644,10484.910574712643,87
15590,C61.x00,6,60.1101,8,994.5752173913044,4754.269565217392,2355.033043478261,10370.03347826087,23
15608,C61.x00,6,60.5x02,5,5717.097142857143,6149.681190476191,3092.2880952380956,45639.550476190474,42
15609,C61.x00,6,60.5x02,6,6661.118785046729,6643.799252336449,3251.354205607477,44625.581962616816,107
15610,C61.x00,6,60.5x02,8,7050.268257575758,7458.552575757575,3827.7172727272728,44032.03590909091,132
15739,C64.x00,6,55.4x03,3,6215.683636363637,5192.9345454545455,2851.1613636363636,37048.946363636365,22
15740,C64.x00,6,55.4x03,4,7104.313181818181,5450.825454545455,3037.72,36592.68863636364,22
15741,C64.x00,6,55.4x03,5,6567.197962962963,5769.357407407407,3343.6988888888886,40585.42296296296,54
15742,C64.x00,6,55.4x03,6,6085.798260869565,6089.577391304348,3171.6195652173915,35118.63695652174,23
15753,C64.x00,6,55.5103,5,6070.443260869565,6360.215434782609,3612.556304347826,31612.178913043477,46
15754,C64.x00,6,55.5103,6,6636.1264,7211.1608,3482.1144,33667.468,25
15755,C64.x00,6,55.5103,8,6542.575652173912,6847.376086956521,2865.626956521739,27427.235652173917,23
15888,C67.200,6,57.4900,6,1738.887619047619,4448.072857142857,2377.207619047619,14596.231428571427,21
15889,C67.200,6,57.4900,8,2129.705925925926,4464.871851851852,2085.3925925925923,14171.976296296296,27
16094,C67.900,6,57.4900,5,2315.8166666666666,4097.5789583333335,2482.2704166666667,15442.224166666667,48
16095,C67.900,6,57.4900,6,3017.8763793103453,4442.513103448276,3447.258965517241,18047.332413793105,58
16096,C67.900,6,57.4900,8,2387.9131707317074,4257.522317073171,2672.2503658536584,15315.118170731706,82
16097,C67.900,6,57.4900,9,2822.784666666667,4791.97,3287.192666666667,17894.781666666666,30
16487,C73.x00,4,06.2x02,3,1424.9506666666666,3487.9416666666666,3655.1953333333336,26164.761,30
16558,C73.x00,6,06.2x01,2,4264.747209302325,3720.608604651163,2061.5906976744186,21641.028139534883,43
16559,C73.x00,6,06.2x01,3,4588.5072222222225,4458.788888888888,2083.039166666667,23144.164722222224,36
16560,C73.x00,6,06.2x01,4,4141.597741935484,3831.870322580645,1624.3000000000002,24108.16935483871,31
16564,C73.x00,6,06.2x02,2,4212.296407185629,3908.854371257485,1720.3283233532934,19067.10598802395,167
16565,C73.x00,6,06.2x02,3,4079.6987460815044,3850.591285266458,1648.191724137931,18927.15554858934,319
16566,C73.x00,6,06.2x02,4,3914.85049122807,3990.792456140351,1703.894701754386,18866.583754385967,285
16567,C73.x00,6,06.2x02,5,3857.427427536232,4252.634710144927,1711.1444202898551,18868.20260869565,276
16568,C73.x00,6,06.2x02,6,4346.757571428572,5107.318857142857,2044.216,20780.645857142856,70
16604,C73.x00,6,06.4x00,2,5632.655520833334,5163.51375,2696.047395833333,25295.5271875,96
16605,C73.x00,6,06.4x00,3,5302.797475247525,5129.802029702971,2523.522227722772,24322.402128712874,202
16606,C73.x00,6,06.4x00,4,4340.864691943128,4994.519052132701,2261.542085308057,22266.185592417063,211
16607,C73.x00,6,06.4x00,5,4656.149035532995,5144.7645685279185,2192.6705076142134,22673.418984771575,197
16608,C73.x00,6,06.4x00,6,4395.14895522388,5446.762388059702,2308.2988059701493,22037.086119402986,67
16609,C73.x00,6,06.4x00,8,5508.842857142857,7184.277142857143,2862.6071428571427,29692.99380952381,21
17066,C78.000,6,33.2600,5,1430.7377272727272,5307.574545454546,1487.105909090909,10418.960909090909,22
17185,C78.201,6,34.0401,5,725.143448275862,4439.507586206897,2505.556206896552,10494.071034482758,29
17187,C78.201,6,34.0401,8,719.8525641025641,4852.783333333333,2708.1523076923077,11168.38435897436,39
17317,C78.604,6,54.9101,6,960.4658620689656,4501.937931034483,3590.6213793103448,12207.431724137932,29
17393,C78.700,6,50.1100,5,1509.0427272727275,5109.228181818182,1234.1413636363636,9771.535000000002,22
18690,C90.000,6,99.2503,8,945.9921739130434,5230.174782608696,5623.773043478261,15858.833478260869,23
18806,C91.002,6,03.9200,0,792.2330188679246,2293.6603773584907,3384.6669811320758,11198.58679245283,53
18943,C92.000,6,41.3800,5,1049.7513043478261,6487.529565217391,12584.677391304349,31207.335217391304,23
19227,D00.100,6,42.3305,6,4255.287105263158,5096.855789473684,1647.6636842105263,17345.492105263158,38
19228,D00.100,6,42.3305,8,4545.5633333333335,4632.808999999999,1857.462,17920.791,30
19290,D01.000,6,45.4300,5,3283.157222222222,3759.1119444444444,1202.2813888888888,13596.601944444445,36
19291,D01.000,6,45.4300,6,3118.324857142857,3399.2754285714286,1016.5065714285713,11696.756000000001,35
19292,D01.000,6,45.4300,8,2904.357083333334,4443.704166666666,1171.4245833333334,13170.722916666666,24
19460,D02.200,6,32.3001,5,21632.241739130433,5760.212608695653,2592.1452173913044,41011.848695652174,23
19590,D06.900,5,67.2x00,3,459.71625,1991.9208333333333,677.21375,5641.249583333333,24
19628,D06.900,6,67.2x00,2,577.8066666666667,2808.7666666666664,626.9870833333333,6952.631249999999,24
19629,D06.900,6,67.2x00,3,737.2056989247312,2582.3176344086023,698.4010752688172,7126.582795698924,93
19630,D06.900,6,67.2x00,4,687.0568627450981,2294.242156862745,747.3978431372549,6781.88137254902,51
19631,D06.900,6,67.2x00,5,772.7870967741936,2519.8690322580646,673.8287096774193,7470.887096774193,31
19641,D06.900,6,67.3202,3,758.8113636363636,2062.3631818181816,335.7236363636364,5935.882727272728,22
19642,D06.900,6,67.3202,4,622.2766666666668,1509.35625,284.76166666666666,3938.0116666666668,24
19667,D06.900,6,68.4100,4,2947.9906896551724,3745.15,1389.020804597701,18773.69850574713,87
19668,D06.900,6,68.4100,5,3169.372275862069,3877.7933103448277,1345.3101379310344,18227.614620689656,145
19669,D06.900,6,68.4100,6,3460.2755263157896,4455.773684210526,1724.497894736842,19601.523947368423,38
19677,D06.900,6,68.4102,5,3561.3216216216215,4217.259459459459,1337.2197297297298,19962.055135135135,37
19926,D10.900,6,29.3905,5,1657.0572222222222,1641.1066666666666,888.0825,7824.668333333333,36
19987,D11.000,6,26.2901,5,2263.146111111111,2597.7927777777777,1049.4975000000002,10860.4925,36
19994,D11.000,6,26.3100,5,2130.1938095238097,2329.2238095238095,1211.6357142857141,10739.158571428572,21
20002,D11.000,6,26.3101,5,3143.063243243243,2304.4156756756756,1272.2518918918918,11991.83972972973,37
20191,D12.200,5,45.4300,5,1374.1694594594594,1861.6324324324323,625.8021621621622,5860.845675675676,37
20192,D12.200,5,45.4300,6,1527.2723999999998,2051.528,629.8972,6593.485599999999,25
20198,D12.200,5,45.4302,5,742.9058333333332,1784.4291666666668,419.375,4734.747916666666,24
20221,D12.200,6,45.4300,4,1364.7392000000002,2104.24,725.9804,6298.42,25
20222,D12.200,6,45.4300,5,1715.0603968253968,2332.96873015873,630.6940476190476,7116.713174603175,126
20223,D12.200,6,45.4300,6,1707.2115584415585,2450.754155844156,661.0315584415584,7332.687402597403,77
20224,D12.200,6,45.4300,8,1697.8074418604651,3500.821860465116,882.3295348837208,8752.711162790698,43
20228,D12.200,6,45.4302,4,588.4448387096775,1880.5151612903226,569.0812903225807,4905.001290322581,31
20229,D12.200,6,45.4302,5,755.9195454545454,2103.06,474.1205454545455,5474.133454545455,110
20230,D12.200,6,45.4302,6,846.9215384615385,2214.9073076923078,502.9526923076923,5760.223717948718,78
20231,D12.200,6,45.4302,8,915.5873170731708,2715.6421951219513,669.7526829268293,6306.890975609756,41
20309,D12.300,5,45.4300,5,1092.2770967741935,1866.4629032258065,416.6951612903226,5173.669032258064,31
20316,D12.300,5,45.4302,5,707.450625,1738.0375,413.4434375,4539.993125,32
20343,D12.300,6,45.4300,4,1176.1008571428572,1931.6842857142856,515.8442857142857,5553.338,35
20344,D12.300,6,45.4300,5,1378.562408759124,2231.575109489051,712.4911678832117,6665.830291970803,137
20345,D12.300,6,45.4300,6,1968.389705882353,2384.5997058823527,809.987794117647,7914.796470588236,68
20346,D12.300,6,45.4300,8,1539.0151111111109,3528.4275555555555,916.4535555555557,8647.826666666668,45
20350,D12.300,6,45.4302,4,613.7071739130434,1933.6602173913043,593.2217391304348,5031.187608695653,46
20351,D12.300,6,45.4302,5,713.942429906542,2022.748504672897,529.9009345794393,5241.93953271028,107
20352,D12.300,6,45.4302,6,663.2044444444444,2539.897962962963,593.157962962963,5747.104444444445,54
20353,D12.300,6,45.4302,8,740.381875,2408.039375,530.64,5498.3084375,32
20404,D12.301,6,45.4300,5,1373.8582608695654,2365.2652173913043,637.0213043478261,6296.65347826087,23
20493,D12.400,6,45.4300,5,1402.4387272727274,2113.8281818181817,783.3207272727273,6685.883090909091,55
20494,D12.400,6,45.4300,6,1237.263,2680.836666666667,663.3446666666666,6586.08,30
20499,D12.400,6,45.4302,4,560.3022727272727,1596.1940909090908,398.4709090909091,4128.356818181818,22
20500,D12.400,6,45.4302,5,662.195909090909,1927.8870454545454,513.7263636363637,4838.1336363636365,44
20501,D12.400,6,45.4302,6,545.1680769230769,3085.8215384615387,787.4273076923077,6369.847692307692,26
20589,D12.500,5,45.4300,5,1072.0817857142858,1887.6414285714286,503.4660714285714,4913.8832142857145,28
20596,D12.500,5,45.4301,5,672.0803333333333,1698.385,346.4123333333334,4373.590333333333,30
20631,D12.500,6,45.4300,3,1310.7117391304348,1672.3,534.5973913043479,5538.166086956522,23
20632,D12.500,6,45.4300,4,1161.7459259259258,1826.8368518518519,497.79,5446.104814814816,54
