,basy_zyzd_jbbm_for_str_6,basy_yydj,age_group,AGE-HAOCAI-6-only_disease-E,AGE-JCJY-6-only_disease-E,AGE-YP-6-only_disease-E,AGE-ZFY-6-only_disease-E,记录条数-6-only_disease
24,A02.00,6,0,169.3204255319149,1180.23,534.07,2962.6802127659575,47
120,A04.90,5,0,64.72785714285713,566.6517857142857,322.73821428571426,1695.7775000000001,28
129,A04.90,6,0,98.01882978723405,958.0393617021276,367.8267021276596,2151.847553191489,94
137,A04.90,6,9,93.83689655172414,1172.9931034482759,406.8013793103448,2963.056206896552,29
169,A08.00,5,0,43.081250000000004,683.8000000000001,198.93916666666667,1487.5329166666668,24
171,A08.00,6,0,50.75259259259259,829.3074074074074,178.0840740740741,1647.5292592592593,27
178,A08.10,6,0,181.6761224489796,1334.4122448979592,430.56489795918367,2835.5385714285712,49
223,A09.00,3,0,53.05435294117647,530.944705882353,290.6864705882353,1517.9222352941176,85
224,A09.00,3,1,23.983636363636364,867.9136363636363,334.51045454545454,1736.549090909091,22
228,A09.00,3,5,28.95875,908.6458333333334,554.8879166666667,2130.4825,24
229,A09.00,3,6,56.32,1292.4360000000001,636.9808,2783.3259999999996,25
230,A09.00,3,8,43.91833333333333,1084.2625,668.92625,2407.5345833333336,24
232,A09.00,4,0,60.361666666666665,864.1366666666667,297.88533333333334,1960.641,30
241,A09.00,5,0,59.44698412698413,604.6382539682539,293.7036507936508,1585.0096031746032,126
242,A09.00,5,1,23.9025,1120.9395833333333,397.3533333333333,2020.8745833333332,24
243,A09.00,5,2,21.522727272727273,1402.245,374.49727272727273,2322.2572727272727,22
244,A09.00,5,3,79.45428571428572,1336.2819047619046,663.3447619047619,2698.5714285714284,21
245,A09.00,5,4,41.723181818181814,1399.168181818182,484.18863636363636,2625.146818181818,22
246,A09.00,5,5,63.81452380952381,1767.2719047619048,891.0397619047619,3588.9554761904765,42
247,A09.00,5,6,97.09481481481481,2053.5574074074075,934.6037037037037,4547.931851851852,27
248,A09.00,5,8,135.31548387096774,2162.2887096774193,924.6522580645162,4507.93064516129,31
249,A09.00,5,9,75.18444444444445,1483.6344444444444,697.3760000000001,3418.6022222222223,45
250,A09.00,6,0,81.21953125,822.037578125,330.549296875,1986.368203125,128
251,A09.00,6,1,73.5983870967742,1357.6967741935484,477.0583870967742,2596.8064516129034,31
252,A09.00,6,2,49.56,1476.1041666666667,562.9608333333333,2771.2737500000003,24
253,A09.00,6,3,127.43727272727273,1426.9981818181818,1040.8963636363637,3705.6800000000003,22
255,A09.00,6,5,111.07742424242424,2348.534090909091,1109.5166666666667,4695.900757575758,66
256,A09.00,6,6,125.7720588235294,2745.036176470588,1260.645882352941,5333.997352941176,34
257,A09.00,6,8,194.77714285714285,2817.6507936507937,1736.6474603174602,6566.520158730159,63
258,A09.00,6,9,112.53942307692309,1950.8428846153847,750.2051923076923,4051.576923076923,52
259,A09.00,7,0,19.583055555555557,428.54555555555555,309.28083333333336,1049.9805555555556,36
260,A09.00,7,1,12.105111111111112,454.50244444444445,376.6297777777778,1145.5806666666665,45
262,A09.00,7,3,12.872307692307693,627.1834615384615,582.2580769230769,1565.5361538461539,26
263,A09.00,7,4,15.794545454545455,587.6672727272727,517.5097727272728,1471.4063636363635,44
