,basy_zyzd_jbbm_for_str_8,basy_yydj,basy_ssjczbm1_for_str_8,age_group,AGE-HAOCAI-8-8-E,AGE-JCJY-8-8-E,AGE-YP-8-8-E,AGE-ZFY-8-8-E,记录条数-8-8
333,A15.000x,6,,5,425.8616666666667,6051.705833333333,6478.732916666667,16094.985,24
334,A15.000x,6,,6,426.4582857142857,4999.068285714286,3249.194571428571,11291.416571428572,35
335,A15.000x,6,,8,468.90241379310345,6275.956896551724,4489.944827586207,14506.933448275862,29
1019,A16.200x,6,,5,377.17434782608694,4456.495217391304,3518.571739130435,10189.181739130434,23
1020,A16.200x,6,,6,390.162,5016.4572,4303.188,12379.4376,25
1021,A16.200x,6,,8,369.831935483871,5281.745483870967,3318.6729032258063,11077.779032258066,31
1062,A16.200x,6,33.2403,1,392.8114285714286,7760.976190476191,3582.4057142857146,14359.542857142858,21
1066,A16.200x,6,33.2403,5,366.77476190476193,8969.32857142857,4266.715238095238,16962.489999999998,21
2154,A41.501,6,,9,462.435,6643.9369230769225,3968.6780769230772,15114.822692307693,26
2981,A41.901,5,,8,444.53066666666666,4947.415,3180.125666666667,12571.894333333334,30
2982,A41.901,5,,9,352.1890909090909,4565.543181818181,2513.7000000000003,11512.413181818181,22
3118,A41.901,6,,0,320.4295744680851,1903.1789361702129,1178.6117021276596,4904.08670212766,94
3123,A41.901,6,,5,1005.6448148148148,6354.02925925926,6772.150740740741,18899.03111111111,54
3124,A41.901,6,,6,562.4402898550725,6269.101159420289,4961.934347826087,16033.506811594203,69
3125,A41.901,6,,8,508.00336134453784,7101.58,4668.938739495798,16401.87806722689,119
3126,A41.901,6,,9,642.6219130434783,6644.338086956522,4722.169565217391,18531.578,115
3511,A41.901,6,93.9000x,6,1168.0148148148148,10669.873703703704,5333.067777777778,23623.12296296296,27
3512,A41.901,6,93.9000x,8,1058.890681818182,7895.550454545454,5646.282272727272,20173.37590909091,44
3513,A41.901,6,93.9000x,9,1171.7661016949153,10693.76152542373,8258.332372881356,27695.68508474576,59
3532,A41.901,6,96.0400,8,3159.7104000000004,21818.384,12811.787199999999,65178.5772,25
3547,A41.901,6,96.7101,5,2333.130909090909,8029.465909090909,7797.362272727273,25479.410454545457,22
3548,A41.901,6,96.7101,6,2668.6528000000003,7728.3212,8240.4772,25168.4884,25
3549,A41.901,6,96.7101,8,2061.509523809524,8622.278095238094,8936.550476190476,27241.480476190474,42
3550,A41.901,6,96.7101,9,2054.3123333333333,8790.315666666665,6992.525,24552.832666666665,30
3555,A41.901,6,96.7201,5,9478.37380952381,25890.356666666667,28371.641428571427,92744.54714285715,21
3556,A41.901,6,96.7201,6,20614.381666666664,41009.18125,58231.424999999996,195051.82875,24
3557,A41.901,6,96.7201,8,7423.260377358491,30847.586603773587,28763.700377358487,101993.36547169811,53
3558,A41.901,6,96.7201,9,4112.7951612903225,23641.94322580645,28892.37451612903,84362.54999999999,31
3576,A41.901,6,99.2100,0,326.57190476190476,1931.404761904762,2180.5814285714287,6663.870952380953,21
3971,A86.x00,6,03.3101,0,619.7340909090909,4447.966818181819,2853.2227272727273,11487.585,22
4206,B02.202+,6,,8,354.7360869565218,2336.108695652174,1696.342608695652,6379.862608695652,23
4242,B02.202+,6,04.2x05,6,1372.3774999999998,3413.725,1099.0941666666665,11286.9,24
4243,B02.202+,6,04.2x05,8,1579.1714285714286,4201.065714285714,890.2647619047618,12075.363333333333,21
4257,B02.202+,6,04.4900x,6,2298.6076000000003,3167.6240000000003,1194.4564,11386.796,25
4258,B02.202+,6,04.4900x,8,2877.0468,2937.4159999999997,1059.3447999999999,11843.5916,25
4969,B27.900,6,,0,363.62041666666664,1506.8458333333335,727.99375,4025.720416666667,24
5050,B37.101+,6,,8,640.7086956521739,5775.932173913044,6525.418260869565,17464.901739130433,23
5051,B37.101+,6,,9,607.0236666666666,7737.309333333334,5978.689333333333,18765.583,30
5300,B44.102+,6,,6,459.7657142857143,5336.370476190476,5113.38,13881.319047619048,21
5301,B44.102+,6,,8,491.8889655172414,4596.255172413793,6086.476896551723,15194.275172413792,29
6733,C15.100x,6,42.4104,6,27093.306315789476,8955.246315789473,8692.947894736842,62188.87710526316,38
6734,C15.100x,6,42.4104,8,25863.161304347825,10446.489565217391,10382.840869565218,66170.14304347827,23
7795,C16.301,6,43.7x03,5,26053.605,11411.067333333334,9489.396,66775.30833333333,30
7796,C16.301,6,43.7x03,6,26300.845,14024.50675,11454.6735,77667.15650000001,40
7797,C16.301,6,43.7x03,8,27107.20304347826,11634.021739130434,9120.836086956522,64955.114347826086,23
8588,C18.200,6,17.3300,5,13602.330967741937,8199.067096774193,6355.036451612903,42223.757741935486,31
8589,C18.200,6,17.3300,6,14649.244666666667,10023.196,6981.456444444444,47755.51466666667,45
8590,C18.200,6,17.3300,8,13631.99780487805,9031.560243902439,6281.925853658537,44838.60707317073,41
8684,C18.300,6,17.3300,6,12422.277499999998,8977.123333333333,6096.462916666666,44416.1325,24
9038,C18.700,6,17.3600,5,11667.444615384615,8162.338846153846,5485.449230769231,39770.48115384615,26
9039,C18.700,6,17.3600,6,13112.939999999999,7801.967142857143,6688.248095238095,45132.29619047619,21
9040,C18.700,6,17.3600,8,14239.114482758621,11819.035862068964,6893.0072413793105,49004.31827586207,29
9045,C18.700,6,17.3600x,5,15929.497727272728,8993.706363636364,7635.871363636363,52880.11090909091,22
9046,C18.700,6,17.3600x,6,13885.996153846154,9136.63153846154,6686.714230769231,43987.27923076923,26
9530,C20.x00,4,,5,868.1112820512822,2495.153846153846,4576.24076923077,9787.428974358974,39
9531,C20.x00,4,,6,882.2016129032259,2668.6451612903224,4819.815806451613,10668.500322580645,31
9532,C20.x00,4,,8,866.3857692307691,2930.019230769231,4756.569230769231,10941.839615384615,26
9885,C20.x00,6,48.5100,5,15224.594583333334,8055.82,6730.157083333333,43819.74875,24
9906,C20.x00,6,48.6300x,5,7896.851785714286,7174.566428571428,4615.497857142857,35358.5875,28
9916,C20.x00,6,48.6302,4,17434.914,8941.655999999999,7634.977,49533.344333333334,30
9917,C20.x00,6,48.6302,5,16491.045982142856,8938.794910714287,7217.47375,48440.895535714284,112
9918,C20.x00,6,48.6302,6,15260.30862745098,8774.699705882353,6180.841274509805,46241.09578431373,102
9919,C20.x00,6,48.6302,8,17583.77356060606,10498.318106060606,7540.580606060606,51769.38856060606,132
9920,C20.x00,6,48.6302,9,16236.0108,11349.881599999999,9123.5736,57297.432400000005,25
9924,C20.x00,6,48.6303,5,10498.968857142858,8410.031142857144,5483.803428571428,42111.919428571426,35
9925,C20.x00,6,48.6303,6,11990.026666666667,8522.346111111112,5457.904444444444,43561.85805555555,36
9926,C20.x00,6,48.6303,8,14024.50484848485,10853.519393939394,8270.251818181818,52420.68575757575,33
9935,C20.x00,6,48.6900x,8,13839.801249999999,8836.983333333334,7864.368333333333,46129.54083333333,24
10003,C20.x00,6,99.2503,6,629.9118181818181,4489.477272727273,3257.8250000000003,10303.255,22
10004,C20.x00,6,99.2503,8,1156.4095833333333,4750.870833333333,3112.5920833333334,11367.986666666666,24
10169,C22.000,6,39.7903,4,9088.103870967741,4342.594838709678,4589.943870967742,28866.585483870967,31
10170,C22.000,6,39.7903,5,10938.33252631579,5005.785684210527,6044.949684210526,31902.334315789478,95
10171,C22.000,6,39.7903,6,10837.193454545455,4774.770545454546,4438.3201818181815,28744.233090909092,55
10172,C22.000,6,39.7903,8,9729.665471698112,4489.811320754717,5007.9658490566035,29053.410566037735,53
10192,C22.000,6,50.2200,5,8326.949166666667,8932.624166666666,6935.760833333334,47298.81041666667,24
10210,C22.000,6,50.2205,5,12050.461428571429,7704.476000000001,6664.981714285715,47180.989428571425,35
10637,C22.900,6,,5,346.1533333333333,3175.0336363636366,2417.1503030303033,7485.383333333333,33
10638,C22.900,6,,6,411.7151851851852,4185.601111111111,2974.8799999999997,11431.817407407407,27
10639,C22.900,6,,8,328.88935483870966,4489.434193548387,2887.6022580645163,9942.57387096774,31
10662,C22.900,6,39.7903,4,7706.380384615384,3438.738846153846,4208.04423076923,25985.533076923075,26
10663,C22.900,6,39.7903,5,9365.774757281553,4043.6031067961167,4972.5450485436895,28689.260291262137,103
10664,C22.900,6,39.7903,6,7694.3798750000005,4391.7631249999995,5413.23675,28063.21525,80
10665,C22.900,6,39.7903,8,7873.203333333333,4458.629803921569,5669.023529411765,28585.066666666666,51
11303,C25.000,6,52.7x00,6,20893.233200000002,14453.313999999998,17353.5644,84542.9668,25
12055,C34.100x,4,32.2001,5,1538.450909090909,6234.928181818183,2335.125909090909,42048.73818181818,22
12219,C34.100x,6,32.2000x,5,20687.227586206896,6649.027586206897,2667.9272413793105,40039.50551724138,29
12220,C34.100x,6,32.2000x,6,18434.623703703706,6795.271481481482,2942.3166666666666,39330.612592592595,27
12225,C34.100x,6,32.2001,3,12643.88,5040.409411764706,1984.6914705882352,35363.23558823529,34
12226,C34.100x,6,32.2001,4,14174.885357142859,5726.991904761905,2203.1457142857143,37150.73642857143,84
12227,C34.100x,6,32.2001,5,13772.957346938776,6352.949591836735,2573.3138095238096,38321.32129251701,147
12228,C34.100x,6,32.2001,6,15890.486138613862,7497.97198019802,2689.4172277227726,40910.71356435643,101
12229,C34.100x,6,32.2001,8,16030.846140350877,9477.59350877193,3794.912631578947,43885.12333333334,57
12261,C34.100x,6,32.3000,5,20043.533333333333,6804.665238095238,2409.762380952381,40068.23380952381,21
12271,C34.100x,6,32.3001,3,21924.825405405405,6929.0437837837835,2837.705135135135,43747.453783783785,37
12272,C34.100x,6,32.3001,4,21261.002465753423,7098.223972602739,2788.16698630137,47690.16534246575,73
12273,C34.100x,6,32.3001,5,20279.962054794523,6905.607625570777,2670.3037442922378,45291.303196347035,219
12274,C34.100x,6,32.3001,6,19774.744255319147,7572.12744680851,2854.804255319149,45916.827234042554,141
12275,C34.100x,6,32.3001,8,22451.911125,9082.833125000001,3518.4223749999996,49047.621,80
12284,C34.100x,6,32.4100,4,23032.851749999998,8221.064,3241.0365,47237.216499999995,40
12285,C34.100x,6,32.4100,5,22747.37203319502,8338.048257261411,3284.7152282157676,49387.13294605809,241
12286,C34.100x,6,32.4100,6,23532.97502463054,8729.690049261084,3642.2872906403936,51553.98729064039,203
12287,C34.100x,6,32.4100,8,24730.445185185185,10228.204814814815,4223.5267901234565,54608.007530864204,81
12323,C34.100x,6,33.2400x,5,901.84,7886.485185185185,2479.859259259259,14333.241851851853,27
12324,C34.100x,6,33.2400x,6,1010.1899999999999,7519.51918918919,3020.151081081081,14943.079729729729,37
12325,C34.100x,6,33.2400x,8,704.8633333333333,6229.80238095238,2354.3119047619048,12069.402380952382,21
12339,C34.100x,6,33.2600x,5,1342.420410958904,7701.089178082192,2126.7119178082194,14061.61095890411,73
12340,C34.100x,6,33.2600x,6,1180.0428333333334,7738.3015000000005,1718.3653333333334,13342.059916666667,120
12341,C34.100x,6,33.2600x,8,1195.6428448275863,6915.436034482758,1724.1328448275863,12422.631551724138,116
12342,C34.100x,6,33.2600x,9,1268.220357142857,7107.779285714286,3616.942142857143,16043.58857142857,28
12345,C34.100x,6,33.2700x,6,1194.3545833333335,8412.550000000001,2447.21,15799.499166666666,24
12455,C34.100x,6,99.2503,5,1155.5714285714287,5635.585714285715,5237.317619047619,15030.251904761904,21
12456,C34.100x,6,99.2503,6,1114.8672,7291.8412,4337.3856,15514.3368,25
12580,C34.200x,6,32.4100,4,23138.093636363636,7291.768181818182,2579.911818181818,45562.95863636363,22
12581,C34.200x,6,32.4100,5,21603.714500000002,7264.4405,2845.3368333333333,45521.22933333333,60
12582,C34.200x,6,32.4100,6,22948.20135135135,8155.884594594594,3444.181081081081,48595.65054054054,37
12583,C34.200x,6,32.4100,8,21538.25238095238,9620.474285714285,4039.2209523809524,54166.10619047619,21
12833,C34.300x,6,32.2001,3,13142.739375,5259.3796875,2060.81125,36825.9915625,32
12834,C34.300x,6,32.2001,4,14874.879714285713,5832.294285714285,2445.1811428571427,36867.73114285715,35
12835,C34.300x,6,32.2001,5,12585.660784313724,6513.0488235294115,2466.8307843137254,36696.76411764706,51
12836,C34.300x,6,32.2001,6,15297.529387755103,6908.873877551021,2681.8455102040816,39402.618571428575,49
12837,C34.300x,6,32.2001,8,16914.605185185184,8104.207407407408,3824.712222222222,41933.9537037037,27
