,basy_yydj,basy_ssjczbm1_for_str_7,age_group,AGE-HAOCAI-only_operation-7-E,AGE-JCJY-only_operation-7-E,AGE-YP-only_operation-7-E,AGE-ZFY-only_operation-7-E,记录条数-only_operation-7
20795,5,81.6500,9,2302.835263157895,3705.5366081871343,1123.396432748538,11241.530467836257,171
20797,5,81.6600,5,3782.5461111111113,3195.7488888888893,1170.0377777777778,11953.801944444444,36
20798,5,81.6600,6,3179.733203883495,3305.715436893204,1233.4698058252427,11618.47786407767,103
20799,5,81.6600,8,3071.597087378641,3540.8413592233005,1376.2846116504854,12581.231844660193,206
20800,5,81.6600,9,2964.7648,3670.15608,1468.95736,12940.496560000001,125
20803,5,81.6601,6,4224.471875,2854.209375,1428.2878125,12664.454062499999,64
20804,5,81.6601,8,4069.5106250000003,3230.325729166667,1448.8791666666666,12669.360104166668,96
20805,5,81.6601,9,3626.939655172414,3549.137931034483,1407.9743103448275,12946.12224137931,58
20820,5,81.8300,5,10664.48081967213,2324.1265573770493,1794.1816393442623,22955.438032786886,61
20821,5,81.8300,6,13837.208695652173,2468.113043478261,1629.638695652174,26706.56,23
20911,5,82.4500,5,596.569090909091,1329.0486363636364,1212.1190909090908,7039.985909090909,22
21026,5,83.6400,5,962.2457142857143,1237.4295238095237,1506.3042857142857,7250.353333333333,21
21159,5,85.2100,2,2590.7405172413796,1218.1675862068967,345.0494827586207,5754.210344827587,58
21160,5,85.2100,3,2371.0583333333334,1519.7303571428572,304.34023809523813,5682.011071428571,84
21161,5,85.2100,4,2738.3718803418806,1378.1841880341879,272.1791452991453,5955.668205128206,117
21162,5,85.2100,5,2678.9413432835822,1643.4949253731345,299.76671641791046,6255.112089552239,67
21223,5,86.0400,5,403.88519999999994,2102.99,1168.5852,6802.477199999999,25
21266,5,86.2200,4,995.4825000000001,1502.6745833333334,1809.2258333333332,8967.98375,24
21267,5,86.2200,5,1319.3769811320753,2641.937735849057,2479.6918867924533,12389.301698113208,53
21268,5,86.2200,6,1409.0861764705883,2693.7541176470586,2099.3497058823527,11396.010588235295,34
21269,5,86.2200,8,1756.3026086956522,4290.276739130435,3683.447608695652,18348.89739130435,46
21287,5,86.2800,4,720.0326923076923,3174.9211538461536,2677.3715384615384,13197.745769230769,26
21288,5,86.2800,5,609.9818644067797,3377.8911864406778,2763.310847457627,11810.985593220339,59
21289,5,86.2800,6,843.1889285714286,4481.342857142858,2546.395,12956.903928571428,28
