,basy_zyzd_jbbm_for_str_7,basy_yydj,age_group,AGE-HAOCAI-7-only_disease-E,AGE-JCJY-7-only_disease-E,AGE-YP-7-only_disease-E,AGE-ZFY-7-only_disease-E,记录条数-7-only_disease
2181,B49.x14,6,9,789.631320754717,6509.4918867924525,7164.967169811321,22171.625471698113,53
2338,C02.900,6,5,5279.219999999999,5506.1238095238095,3689.1499999999996,24030.50904761905,21
2483,C11.900,6,4,1130.634347826087,6259.073913043479,4140.401304347826,14823.57,23
2484,C11.900,6,5,1370.6698113207547,6705.41320754717,3095.4662264150943,14525.195283018867,53
2485,C11.900,6,6,2460.481904761905,8121.632380952381,5738.438095238096,23511.714285714286,21
2539,C15.100,5,6,9720.550000000001,6301.298484848485,4622.498787878788,30370.496363636365,33
2540,C15.100,5,8,8130.379375,5298.71875,3930.6665625,25313.119375,32
2543,C15.100,6,5,13526.36150442478,7357.438495575222,6421.965840707965,38049.343893805315,113
2544,C15.100,6,6,13402.337692307692,7913.082071005918,6379.996272189348,39249.29781065089,169
2545,C15.100,6,8,11260.080898203592,8332.219401197604,7095.262934131736,38704.35820359282,167
2546,C15.100,6,9,6682.878484848485,5502.822727272727,5396.425151515152,24756.337272727273,33
2561,C15.400,6,5,13733.933703703702,9636.12037037037,10556.368518518519,56865.65666666667,27
2562,C15.400,6,6,12193.833870967741,7195.934193548387,7315.2590322580645,36929.237096774195,31
2563,C15.400,6,8,13912.383636363636,7659.678636363636,8216.589545454546,40256.05545454545,22
2575,C15.500,6,5,14809.03642857143,8653.813214285714,7948.082142857143,45939.573214285716,28
2577,C15.500,6,8,19351.188095238096,11575.99619047619,11941.17142857143,63517.12904761905,21
2608,C15.802,6,6,9424.620740740742,9319.403333333334,7755.608888888889,37755.330370370364,27
2609,C15.802,6,8,6549.285652173913,6600.681739130435,5140.0526086956515,25799.308695652173,23
2630,C15.900,5,6,4754.153142857143,5420.731428571428,5583.206857142857,24181.362857142856,35
2631,C15.900,5,8,4187.256346153846,4192.544038461539,2954.899230769231,16466.451346153844,52
2635,C15.900,6,5,7690.7414285714285,6800.735357142857,4570.4205357142855,27663.668214285713,56
2636,C15.900,6,6,8318.40918367347,6062.905510204081,6036.1713265306125,30477.514897959183,98
2637,C15.900,6,8,7621.086704545454,6699.09625,6546.794431818183,31179.368863636362,88
2638,C15.900,6,9,3041.1863636363632,5229.343181818182,3093.0181818181813,14763.611363636364,22
2659,C16.000,6,5,15374.992999999999,10961.24725,8766.65725,52309.677,40
2660,C16.000,6,6,10242.612916666667,9648.616250000001,7591.589583333333,40781.887500000004,48
2661,C16.000,6,8,9245.122181818182,7659.434363636364,5228.365636363636,31866.57690909091,55
2662,C16.000,6,9,2533.710952380952,6168.786666666667,5226.065714285714,19899.29380952381,21
2684,C16.002,6,5,13845.0228,8998.268399999999,8017.854,44814.0,25
2685,C16.002,6,6,13215.44447368421,9372.21605263158,6082.407631578947,41427.99289473684,38
2686,C16.002,6,8,11819.625333333333,9330.874444444444,6981.018222222222,41491.55822222222,45
2712,C16.200,6,4,11892.559545454546,6825.907727272727,4597.575454545455,34955.27136363636,22
2713,C16.200,6,5,14569.395416666666,8607.197222222221,6209.879722222223,42214.721666666665,72
2714,C16.200,6,6,14088.985526315788,8405.403157894738,6162.169605263158,40932.09644736842,76
2715,C16.200,6,8,10970.460338983052,9076.297288135594,6068.119999999999,36080.373898305086,59
2736,C16.301,6,4,17555.451818181817,9616.305454545454,7910.771363636363,52839.13681818182,22
2737,C16.301,6,5,13084.582978723405,8790.481276595745,6863.174893617022,41863.41446808511,94
2738,C16.301,6,6,14734.551078431372,10346.566568627451,7645.50225490196,49026.39401960785,102
2739,C16.301,6,8,15299.218214285715,9207.02130952381,7290.566904761905,44957.719047619044,84
2757,C16.500,6,5,20533.980416666665,8685.160416666668,7251.549166666667,54907.292916666665,24
2828,C16.900,5,6,5083.138076923076,4952.459615384615,3921.9684615384613,19827.248846153845,26
2829,C16.900,5,8,8456.586666666666,5846.25,4710.081818181819,27381.875454545454,33
2834,C16.900,6,5,11025.97,7685.892542372881,5607.169830508475,33820.27423728813,59
2835,C16.900,6,6,8700.215428571428,6802.472571428571,6536.382476190476,31083.741714285712,105
2836,C16.900,6,8,4446.851717171718,7491.480606060606,6677.592828282829,26159.14878787879,99
2837,C16.900,6,9,5739.223448275862,7382.280689655173,9693.016206896551,34470.75068965517,29
2915,C18.001,6,6,11840.964615384615,8613.603461538461,6453.383846153846,40395.22615384616,26
2946,C18.200,5,8,8876.946666666667,8491.645833333334,5965.2733333333335,34704.777916666666,24
2950,C18.200,6,5,9584.712166666666,7357.512833333333,5058.5464999999995,32482.3835,60
2951,C18.200,6,6,11035.113164556962,8903.312658227847,5681.97341772152,37881.72126582279,79
2952,C18.200,6,8,10519.43967032967,9271.617692307693,6108.747362637363,39125.24043956044,91
2953,C18.200,6,9,10119.6925,11623.89,7786.0809375,46552.3521875,32
2969,C18.300,6,5,13056.320384615385,8632.238076923077,6243.4796153846155,40920.38730769231,26
2970,C18.300,6,6,11277.125789473685,10125.280526315788,8110.028421052632,45972.13052631579,38
2971,C18.300,6,8,11579.03870967742,9438.963548387097,7474.576129032258,43026.04935483871,31
2988,C18.400,6,5,10444.92125,8478.056666666665,5608.770416666666,40126.96791666667,24
2989,C18.400,6,6,13099.26,9279.369999999999,7913.785555555555,45398.23888888889,27
2990,C18.400,6,8,12232.505925925927,9331.371111111112,6935.343703703704,44370.81407407407,27
3021,C18.600,6,5,9853.172272727274,9881.004545454545,6940.943636363637,42442.94727272727,22
3022,C18.600,6,6,10749.380344827587,8266.876551724137,7296.497586206896,37962.15275862069,29
3023,C18.600,6,8,11706.450666666668,10026.507000000001,6955.145666666666,45895.55466666667,30
3046,C18.700,5,6,7890.0164,7049.1424,4069.9159999999997,28689.207599999998,25
3047,C18.700,5,8,7926.898235294117,6396.040588235294,3497.6067647058826,27007.739705882355,34
3052,C18.700,6,4,11329.691351351352,7173.3332432432435,5085.7659459459455,34758.67891891892,37
3053,C18.700,6,5,8272.478684210528,7240.96947368421,5407.704385964913,31869.446929824564,114
3054,C18.700,6,6,10277.746530612245,7800.416224489796,5639.900816326531,36060.91183673469,98
3055,C18.700,6,8,11546.046635514018,9431.093271028038,6184.273177570093,40276.7606542056,107
3056,C18.700,6,9,11861.913191489362,10908.542765957447,11442.806382978724,51027.16893617021,47
3106,C18.900,6,5,9750.3425,6797.9460714285715,5359.315714285714,31179.49357142857,28
3107,C18.900,6,6,3974.1362500000005,5754.009,5536.47925,22211.651,40
3108,C18.900,6,8,4986.118285714285,6973.988857142856,7840.817142857142,27228.98685714286,35
3154,C20.x00,3,5,4462.093181818182,4180.190909090909,3984.010454545454,20380.129545454543,22
3155,C20.x00,3,6,4981.769090909091,4805.948636363636,4593.589545454545,22755.760000000002,22
3156,C20.x00,3,8,5281.7552173913045,5011.329565217391,4184.169130434782,21870.785652173912,23
3161,C20.x00,4,5,1779.295303030303,4292.050303030303,5728.4610606060605,20009.117121212123,66
3162,C20.x00,4,6,2396.586129032258,4961.311129032258,5274.066451612903,22425.43887096774,62
3163,C20.x00,4,8,3062.8398529411766,5228.237205882353,5784.63044117647,23077.737352941178,68
3167,C20.x00,5,5,7595.640800000001,5965.2552000000005,3332.8804,25950.732999999997,50
3168,C20.x00,5,6,6874.702894736842,6379.559868421053,4160.355131578947,26092.06236842105,76
3169,C20.x00,5,8,7340.417325581396,6626.278255813954,3816.665,27288.781511627905,86
3170,C20.x00,5,9,5586.54,6293.1016666666665,3668.395,23403.242000000002,30
3173,C20.x00,6,3,7901.563529411764,6328.684411764705,3529.5082352941176,27221.83323529412,34
3174,C20.x00,6,4,9895.751403508772,6988.626140350877,5471.236315789473,33622.677894736844,114
3175,C20.x00,6,5,9902.518687664042,7561.332204724409,5387.913228346457,34971.69,381
3176,C20.x00,6,6,9598.407131578948,7738.183684210526,5242.313026315789,34970.975868421054,380
3177,C20.x00,6,8,11163.710752941177,8695.264047058825,6251.544823529412,39277.4930117647,425
3178,C20.x00,6,9,9226.089837398375,9177.374715447155,5890.916178861789,37296.43569105691,123
3218,C22.000,6,3,7945.152894736842,5665.477894736842,6180.140263157895,42183.90526315789,38
3219,C22.000,6,4,9692.327142857142,6641.401714285714,6684.158190476191,45461.58666666666,105
3220,C22.000,6,5,9453.3098125,6523.11571875,7106.899718750001,36848.912937500005,320
3221,C22.000,6,6,8553.822279792746,6640.642797927461,6147.064145077719,33590.9403626943,193
3222,C22.000,6,8,9224.030230769231,6339.0634615384615,5560.355538461538,33337.65484615385,130
3251,C22.100,6,5,8465.805384615385,7153.254807692308,6230.324230769231,33187.70692307693,52
3252,C22.100,6,6,7505.788235294118,7539.023529411765,5314.502941176471,31388.896470588235,34
3253,C22.100,6,8,6683.356666666667,8730.48090909091,8901.982424242424,35215.85848484849,33
3271,C22.900,1,4,9979.544761904763,1891.8714285714286,6125.428095238096,23010.38761904762,21
3288,C22.900,4,5,2995.1259999999997,4221.44,5205.747666666666,15980.181333333334,30
3295,C22.900,5,5,2935.19575,3944.7295,4276.677,16289.7315,40
3296,C22.900,5,6,2583.2603225806456,3494.731935483871,2727.4064516129033,13382.752258064516,31
3297,C22.900,5,8,3010.881,4903.004666666667,2999.375666666667,15751.147666666666,30
3301,C22.900,6,3,7425.5412,5029.3264,6813.7964,30901.192000000003,25
3302,C22.900,6,4,5007.096233766233,4455.32025974026,5956.785844155845,23293.52116883117,77
3303,C22.900,6,5,6213.974,4671.121632653061,5120.526408163265,23961.715183673467,245
3304,C22.900,6,6,5102.69,5003.211877934272,5232.046103286385,23887.652863849762,213
3305,C22.900,6,8,4316.772151898735,5646.597278481013,5187.281329113925,23160.858734177215,158
3306,C22.900,6,9,4516.764318181818,5194.86590909091,5339.491136363636,21440.321136363636,44
3327,C23.x00,6,5,6189.251333333334,6085.080333333333,6197.995333333333,30890.025333333335,30
3328,C23.x00,6,6,7838.191481481481,7326.265925925925,7603.36925925926,35136.11592592593,27
3329,C23.x00,6,8,4787.608928571429,7519.05,6944.998214285714,31134.839642857143,28
3345,C24.000,6,5,5506.558965517241,6805.193793103448,5578.663103448276,28870.721724137933,29
3346,C24.000,6,6,12418.054047619047,8624.578333333333,6843.948571428572,42766.817142857144,42
3347,C24.000,6,8,10351.525957446807,9111.625531914895,10157.907021276596,43832.08595744681,47
3366,C24.002,6,6,8221.52037037037,6360.471111111111,7128.554444444445,29576.245185185184,27
3418,C25.000,6,5,11138.987333333333,8995.199666666666,9959.686,48966.09716666667,60
3419,C25.000,6,6,15172.202950819672,12334.441147540983,13777.876557377049,65521.75967213114,61
3420,C25.000,6,8,12031.986875,10599.641875,12696.1103125,59369.61625,32
3500,C25.900,6,5,4222.838524590164,5530.499016393443,6088.021803278689,22631.373770491806,61
3501,C25.900,6,6,4222.266666666666,5832.265,6824.554999999999,25464.728703703706,54
3502,C25.900,6,8,2888.7542592592595,5896.381111111112,6107.324814814814,21987.153703703705,54
3503,C25.900,6,9,2171.486363636364,6693.605454545454,6700.325,23308.43727272727,22
3599,C32.900,6,6,3197.5,5750.6504,5870.3168000000005,25412.852000000003,25
3632,C34.100,4,4,568.7847619047619,5991.099047619047,2785.3180952380953,44560.72761904762,21
3633,C34.100,4,5,3832.29825,6279.7005,3153.478875,42547.117125000004,80
3634,C34.100,4,6,4061.848260869565,6402.88304347826,3363.9406521739133,44000.96065217391,46
3635,C34.100,4,8,6225.211875,5634.974375,4188.25375,33298.935625,32
3638,C34.100,5,4,15737.165217391304,6374.317391304347,3361.0965217391304,36026.24086956522,23
3639,C34.100,5,5,10770.305909090908,5948.761060606061,2838.5774242424245,27016.374848484847,66
3640,C34.100,5,6,8949.96369047619,5491.56880952381,2396.9242857142854,23363.608452380955,84
3641,C34.100,5,8,4946.196164383562,5093.847397260274,2355.9352054794517,17667.40191780822,73
3642,C34.100,5,9,1944.1565384615385,4986.750384615384,2331.04,13068.993461538463,26
3644,C34.100,6,2,13806.87552631579,5659.9039473684215,2565.2805263157898,35017.764210526315,38
3645,C34.100,6,3,16475.866666666665,5966.530952380952,2442.8522857142857,37807.25790476191,105
3646,C34.100,6,4,16616.468762886598,6829.992714776632,2719.679175257732,38926.65285223368,291
3647,C34.100,6,5,15333.737318087318,7314.810893970894,3079.529022869023,37900.613305613304,962
3648,C34.100,6,6,13625.372957110609,7811.013239277653,3070.641726862302,35157.700496613994,886
3649,C34.100,6,8,11291.547396551725,8186.101155172414,3298.875,31355.66579310345,580
3650,C34.100,6,9,5654.2955,7254.042625,3485.93525,22013.621875,80
3682,C34.200,6,4,18223.216511627907,6816.0604651162785,3348.2011627906977,41645.69720930233,43
3683,C34.200,6,5,18081.015391304347,7517.004347826087,3088.9981739130435,40802.613826086956,115
3684,C34.200,6,6,14522.541728395063,7221.732469135802,2679.2812345679013,33932.94209876543,81
3685,C34.200,6,8,12980.4,8374.587666666666,4452.5734999999995,37623.82433333333,60
3706,C34.300,4,5,2677.4721212121212,5955.238787878788,3151.3166666666666,39700.836363636365,33
3708,C34.300,4,8,5137.8308,6304.111999999999,3448.3215999999998,32533.786799999998,25
3713,C34.300,5,5,11648.144782608697,5282.7047826086955,2504.2721739130434,26856.432391304344,46
3714,C34.300,5,6,8746.198723404255,5821.252765957447,2519.4106382978725,23724.064468085107,47
3715,C34.300,5,8,8082.669365079365,5376.246666666666,2465.7550793650794,21678.050793650793,63
3717,C34.300,6,2,17027.32424242424,6210.027878787879,2220.371212121212,38376.96575757575,33
3718,C34.300,6,3,17071.500595238096,6373.560238095239,2947.235,41348.339523809525,84
3719,C34.300,6,4,14862.110782122905,6648.914413407821,2696.2835195530724,36718.357541899444,179
3720,C34.300,6,5,14407.432931354359,7968.598589981447,3278.7649165120592,37609.89113172542,539
3721,C34.300,6,6,11975.366479166667,7714.091854166666,3106.0589375,32580.130166666666,480
3722,C34.300,6,8,9788.776621983914,7994.253378016085,3500.112091152815,29677.08420911528,373
3723,C34.300,6,9,5971.2975,9014.770892857143,3477.6073214285716,25599.331964285717,56
3744,C34.800,6,6,15492.72870967742,8568.23,4168.4329032258065,39832.08129032258,31
3767,C34.900,3,5,1535.9079166666668,3741.557083333333,4172.3425,14147.34875,24
3768,C34.900,3,6,1932.1690243902437,4664.06243902439,7019.446829268293,20527.908048780486,41
3769,C34.900,3,8,1084.8972727272726,4067.3272727272724,4189.726363636363,13062.500681818183,44
3770,C34.900,3,9,644.8943478260869,3775.8834782608697,5375.970434782609,15555.036521739128,23
3773,C34.900,4,6,3411.45,5660.090333333333,2383.7253333333333,16644.782666666666,30
3774,C34.900,4,8,1509.8728205128205,4763.557948717949,3920.226153846154,14230.02769230769,39
3775,C34.900,4,9,677.7718181818182,4344.947727272727,4995.081818181819,16914.999545454546,22
3778,C34.900,5,5,2607.130243902439,4060.112682926829,2987.3069512195125,13920.116707317075,82
3779,C34.900,5,6,3310.1721666666663,4835.745583333333,3437.37925,16683.086166666668,120
3780,C34.900,5,8,1490.573469387755,4321.551632653061,2839.7979591836734,12779.09306122449,147
3781,C34.900,5,9,812.3258974358974,5030.141794871794,4791.6453846153845,15597.22076923077,39
3785,C34.900,6,4,4645.706710526316,6386.141184210526,4562.449342105264,22081.111842105263,76
3786,C34.900,6,5,2988.649921875,6494.026354166667,4070.315885416667,18121.247942708334,384
3787,C34.900,6,6,2202.5769744597246,6925.546345776032,4308.397210216111,18507.511787819254,509
3788,C34.900,6,8,1949.0525527426162,6545.9526160337555,4076.624345991561,17361.053523206752,474
3789,C34.900,6,9,1285.1851111111112,6321.047407407407,3675.3734814814816,16508.629111111113,135
3982,C44.300,6,8,2567.4566666666665,3534.7720833333333,1388.5141666666668,14035.3675,24
3983,C44.300,6,9,1171.8490476190477,4164.080952380952,936.2128571428572,11880.093333333332,21
4181,C50.100,6,5,2591.8250000000003,7389.114166666666,2393.076666666667,18172.582916666666,24
4194,C50.200,6,3,5616.633478260869,6024.3,1325.9986956521739,23709.600434782613,23
4195,C50.200,6,4,6598.5062790697675,6803.411395348838,1876.3258139534883,23463.40418604651,43
4196,C50.200,6,5,2583.704705882353,7198.777450980393,1998.5413725490196,17807.70725490196,51
4210,C50.300,6,5,2612.732857142857,6905.1238095238095,2720.9595238095235,18937.779523809524,21
4227,C50.400,6,3,7565.660238095237,7581.6319047619045,2273.435476190476,26789.34,42
4228,C50.400,6,4,3139.7744339622645,6833.343962264151,2044.277075471698,18410.4370754717,106
4229,C50.400,6,5,3367.1647530864193,7316.01925925926,1897.1871604938272,18985.12290123457,162
4230,C50.400,6,6,2589.225,8574.414814814816,2226.787592592593,19136.36351851852,54
4231,C50.400,6,8,1954.2663636363636,7314.499090909091,1268.374090909091,16432.105454545454,22
4241,C50.500,6,4,2956.8645714285713,7352.220571428571,1985.5648571428574,19958.602857142858,35
4242,C50.500,6,5,2446.481515151515,6606.080606060606,1884.42,15441.984848484848,33
4272,C50.801,6,5,1983.8444736842105,5544.911578947368,2747.588157894737,15195.445263157895,38
4315,C50.804,6,4,2683.6768181818184,5988.534545454546,2062.1336363636365,15782.456363636362,22
4316,C50.804,6,5,2861.2362162162162,6460.82027027027,2257.2551351351353,17805.485405405405,37
4345,C50.900,6,3,6482.171384615385,7834.650615384615,3577.8635384615386,24466.30184615385,65
4346,C50.900,6,4,4575.370067567567,7255.210878378378,3323.7322297297296,21194.701283783783,148
4347,C50.900,6,5,3487.906844262295,7104.554549180328,3134.3044262295084,19331.840204918033,244
4348,C50.900,6,6,3187.438425925926,6888.762685185186,3328.4803703703706,18687.122592592594,108
4349,C50.900,6,8,2407.1345945945945,7257.686486486487,2549.370810810811,18155.448378378376,37
4414,C53.900,5,5,2251.0455555555554,4391.274166666666,2389.098611111111,17661.661666666667,36
4419,C53.900,6,3,3742.6685714285713,5572.384142857143,2308.8884285714284,26146.593,70
4420,C53.900,6,4,3836.994285714286,6080.705510204081,3636.6872789115646,27101.020952380954,147
4421,C53.900,6,5,4093.344385245902,6584.60606557377,3063.7163524590164,25756.81467213115,244
4422,C53.900,6,6,3721.6296969696973,6902.95909090909,3405.047474747475,25627.82686868687,99
4423,C53.900,6,8,2730.8385,7331.229,3162.8064999999997,21757.243166666667,60
4438,C54.100,5,5,2187.2935714285713,6753.016071428572,1961.8253571428572,20708.776071428572,28
4443,C54.100,6,3,3357.396296296296,5327.051851851852,2222.3577777777778,25653.652592592593,27
4444,C54.100,6,4,3970.2774193548385,7534.843548387096,2280.4175268817207,26805.876129032258,93
4445,C54.100,6,5,4951.04195,7831.65835,3034.43895,29540.360750000003,200
4446,C54.100,6,6,4815.78536231884,9037.60652173913,3729.3721739130433,32172.339420289853,69
4447,C54.100,6,8,4144.45,8557.697948717949,2736.778717948718,26628.175897435896,39
4482,C56.x00,5,5,2037.4821739130437,5998.181304347827,4097.895652173914,21194.500869565218,23
4489,C56.x00,6,3,8917.423214285714,7522.575,5132.961071428572,36033.56392857143,28
4490,C56.x00,6,4,6000.129411764706,9028.783382352942,5129.926323529412,34919.92220588235,68
4491,C56.x00,6,5,7312.715965909091,8710.318806818183,5571.737272727273,35008.49153409091,176
4492,C56.x00,6,6,5375.980736842105,8546.71305263158,6330.366947368421,31908.081894736846,95
4493,C56.x00,6,8,5093.084464285714,9284.156428571428,6915.267321428572,32274.815535714286,56
4551,C61.x00,4,8,916.3509523809523,5948.135238095238,4206.87,21935.795714285716,21
4554,C61.x00,5,6,2557.589333333333,4294.238333333333,2312.0413333333336,14488.872666666666,30
4555,C61.x00,5,8,1559.4157647058823,4485.071411764706,2310.442,12727.048,85
4556,C61.x00,5,9,1557.106,4684.923333333333,3792.1204444444447,14792.538222222222,45
4558,C61.x00,6,5,3997.5501408450705,5889.220563380281,2798.6715492957746,32322.091549295776,71
