,basy_yydj,basy_ssjczbm1_for_str_4,HAOCAI-only_operation-4-E,JCJY-only_operation-4-E,YP-only_operation-4-E,ZFY-only_operation-4-E,记录条数-only_operation-4
2326,5,81.9,1867.76525,2517.3381249999998,1628.999,11465.8695,80
2328,5,82.2,405.85093023255814,1421.7276744186047,455.4139534883721,4343.523953488372,43
2329,5,82.3,799.4909090909091,1180.675,1563.084090909091,6794.051363636364,22
2330,5,82.4,594.9869503546099,1059.4110638297873,967.4475886524822,5705.620780141844,141
2335,5,83.0,665.9362068965518,1986.9620689655173,963.0844827586208,7053.564137931034,29
2337,5,83.2,814.5352272727273,1435.515909090909,1218.3159090909091,8115.8322727272725,44
2338,5,83.3,620.799393939394,1702.0081385281385,742.6522943722944,6227.635800865802,231
2339,5,83.4,1066.1732258064517,1738.0629032258064,1713.4722580645162,10494.558387096775,31
2341,5,83.6,1966.1292982456139,1294.1744736842106,1577.332192982456,9114.168245614035,114
2343,5,83.8,3589.401621621622,1661.745945945946,937.9483783783783,10923.418378378377,37
2344,5,83.9,701.8201818181818,1481.6954545454546,1536.863090909091,7335.483272727273,55
2345,5,84.0,749.0830769230769,2210.518846153846,1525.2796153846152,8865.628461538461,26
2346,5,84.1,3413.225,4981.240625,4489.559375,22231.769375,32
2351,5,84.8,6584.881875,3453.803125,2447.3265625,19925.23625,32
2353,5,85.1,797.5738095238095,3018.8897619047616,510.952619047619,5776.321666666667,42
2354,5,85.2,2350.210480769231,1488.6511298076923,349.3812019230769,5892.746610576923,416
2356,5,85.4,2191.0609708737866,5171.415436893204,1955.8232038834951,15756.030194174758,103
2359,5,86.0,1996.0150318471337,2506.217133757962,2254.8244585987263,12034.73560509554,157
2361,5,86.2,982.6196443514644,3202.4424476987447,2615.2975941422596,12466.297112970711,478
2362,5,86.3,579.3964528301887,1532.0769811320756,650.1056603773585,5056.661018867924,265
2364,5,86.5,653.6963716814159,4054.3484955752215,2854.1161946902657,13628.06946902655,113
2365,5,86.6,4673.671666666666,2331.322833333333,3254.684333333333,22099.728333333333,60
2366,5,86.7,2604.738444444444,2324.192222222222,3012.0575555555556,16637.612666666664,90
2369,5,87.0,265.69897435897434,3949.186153846154,1864.4143589743592,8142.171282051282,39
2370,5,87.4,295.73441176470584,3306.5414705882354,2392.0014705882354,8545.908235294119,34
2375,5,88.4,1706.730312174818,2959.4910405827263,2148.2404162330904,10927.111456815815,961
2376,5,88.5,1355.9598696978098,2540.09074577211,1113.7492653174384,8412.505711117272,3607
2383,5,89.3,320.0706349206349,3105.5746031746035,2006.9504761904764,8207.268412698413,63
2384,5,89.5,398.47848790322575,2108.1977016129035,1492.6703427419354,7055.302983870967,496
2385,5,89.6,541.3485950413224,2915.749090909091,1811.7451239669422,11560.71520661157,121
2391,5,92.2,1120.8026484018264,4442.555570776256,3525.151872146119,31992.365936073056,219
2392,5,92.3,1023.1166666666667,4063.160606060606,2875.121212121212,24866.35787878788,33
2394,5,93.1,390.17833333333334,4825.506666666667,3492.052666666667,23567.249666666667,30
2396,5,93.3,536.837614213198,2817.0129060913705,2603.5867005076143,11218.945558375633,788
2397,5,93.4,1161.6720588235294,4167.2411764705885,2578.9285294117644,14759.970294117647,34
2398,5,93.5,494.2804195804196,2031.7303146853146,1086.9197552447552,6023.969615384615,286
2401,5,93.9,627.5113536937681,3879.7902682624845,2879.401456871647,12285.329801898473,2423
2404,5,96.0,1319.2964083457525,5491.140760059613,4706.658032786885,18983.125573770492,671
2405,5,96.1,478.47537037037034,1131.2225925925925,388.7944444444445,4496.4442592592595,54
2407,5,96.3,1111.0167605633803,4541.19014084507,3861.411267605634,15823.690422535212,71
2409,5,96.5,468.3512244897959,3182.850204081633,2522.485306122449,9448.261224489795,49
2410,5,96.6,986.1257142857143,3676.997619047619,3172.134285714286,10647.12619047619,21
2411,5,96.7,2110.2396652719667,8409.348535564854,8014.539009762901,30364.594135285915,1434
2416,5,97.6,473.468,733.7858571428571,488.5865714285714,2766.659,70
2417,5,97.7,434.9733962264151,1242.1748113207548,469.6306603773585,4127.192735849057,106
2419,5,98.0,432.89830188679247,1525.3664150943396,571.612641509434,4137.477169811321,53
2420,5,98.1,512.8773529411765,1504.8520588235294,817.5802941176471,5522.77705882353,34
2422,5,98.5,520.7971153846154,1478.7586538461537,1433.7865384615384,5917.254423076923,52
2423,5,99.0,526.3026168224299,3653.0478971962616,2882.4489719626167,12907.963411214952,214
2424,5,99.1,734.0827948717948,4090.377282051282,4655.833692307692,13227.756128205127,390
2425,5,99.2,755.9098489425982,2321.0045256797584,2466.1637220543807,7754.915764350453,1655
2426,5,99.6,690.2710126582278,3610.115316455696,2681.109493670886,11187.548607594936,79
2428,5,99.8,309.2382857142857,2135.097333333333,1105.3506666666667,7571.917523809523,105
2429,5,99.9,657.579125,2699.862392857143,2780.773241071429,12954.004812500001,1120
