,basy_yydj,basy_ssjczbm1_for_str_4,HAOCAI-only_operation-4-E,JCJY-only_operation-4-E,YP-only_operation-4-E,ZFY-only_operation-4-E,记录条数-only_operation-4
2895,6,04.6,2379.414230769231,2403.619230769231,1694.7065384615385,13507.09730769231,26
2896,6,04.7,2103.383879310345,1353.5548275862068,2802.879827586207,15631.061293103448,116
2897,6,04.8,574.9477085427135,3339.656592964824,2382.0906733668344,11193.222552763818,995
2898,6,04.9,1322.218787878788,3937.3863636363635,1795.1707575757575,11868.977878787879,66
2899,6,05.0,1582.4160544217686,1773.8756462585034,1159.0763945578233,12435.225102040817,147
2900,6,05.2,2486.846129032258,2204.777419354839,1290.9503225806452,13785.854516129031,31
2901,6,05.3,490.47910447761194,4258.174104477612,1429.5934328358207,11918.198208955224,134
2902,6,06.0,2380.866142857143,3438.6648571428573,3138.6064285714288,14622.368285714287,70
2903,6,06.1,1121.2447321428572,4686.570505952381,1580.072470238095,9655.073720238095,336
2904,6,06.2,4099.573344103393,4090.70281637049,2253.720411954766,20404.22286214324,3714
2905,6,06.3,6967.782323135755,3345.3681644359467,1498.0637189292543,17289.219435946463,2092
2906,6,06.4,4716.448345227475,5263.5394112399645,3076.091672613738,25561.79953612846,2242
2907,6,06.5,4224.080526315789,6006.198552631579,3623.224078947368,25452.28789473684,76
2909,6,06.7,1486.3028521126762,1909.5851056338029,1152.594366197183,9458.166514084507,284
2910,6,06.8,3576.2619999999997,6796.741314285714,2781.035428571429,25212.884742857143,175
2911,6,06.9,8004.616969696969,2818.39696969697,800.66,15691.838484848486,33
2913,6,07.2,5602.4803125,5388.93375,3861.4619951923078,28621.028689903847,832
2917,6,07.6,11319.83624390244,10628.06507317073,9452.409853658537,53413.4861707317,410
2919,6,07.8,6684.534146341464,5925.6036585365855,3998.961707317073,30877.434999999998,164
2923,6,08.2,540.69299270073,1236.3739416058395,537.6243309002433,4957.008856447688,411
2924,6,08.3,556.9295266272189,933.9665088757396,369.86579881656803,6316.002721893491,169
2925,6,08.4,572.9099350649351,1000.5386796536797,393.8799134199134,4911.839307359308,462
2927,6,08.6,885.1953125,1428.48,806.9103125,8923.7534375,32
2928,6,08.7,711.8816666666667,2537.178,1034.0516666666667,7891.128,30
2929,6,08.8,755.0780672268907,2293.2605042016808,1619.4071428571428,8943.99218487395,119
2934,6,09.4,1496.7148076923077,1614.1826068376067,414.06858974358977,5054.846666666667,468
2936,6,09.6,783.8138888888889,1388.1833333333334,600.09,5604.431666666667,36
2937,6,09.7,1316.6299507389162,1171.4855665024631,487.4953694581281,5325.650147783251,203
2938,6,09.8,1174.1411513157893,1458.6227138157894,809.6799013157895,7258.340805921052,608
2942,6,10.3,476.41388888888883,1370.763425925926,369.5535185185185,4222.658148148148,108
2943,6,10.4,1246.4832653061223,1180.430612244898,513.008775510204,6068.11693877551,49
2945,6,10.6,1190.0534482758621,2137.848275862069,975.9417241379309,6863.402413793103,29
2946,6,10.9,374.6172,994.4680000000001,793.1732000000001,4927.8428,25
2950,6,11.3,468.96733050847456,1317.3278672316385,265.37608757062145,4002.6944985875707,1416
2951,6,11.4,1815.8753488372092,1532.760465116279,979.0462790697674,7425.028837209302,43
2952,6,11.5,1420.5765060240963,1292.333313253012,1015.5317469879517,7529.147710843374,166
2953,6,11.6,3453.4110743801652,1378.8859504132233,1275.4588429752066,16874.192066115702,121
2956,6,12.1,1001.8074074074074,1616.1333333333332,685.7044444444444,5950.301296296297,54
2957,6,12.3,1596.496052631579,1487.6926315789474,924.7215789473684,7861.849999999999,38
2959,6,12.5,3383.968,1313.725,576.269625,14389.988875000001,80
2960,6,12.6,1260.8443484626646,1463.7673792093703,549.517906295754,6821.949194729136,683
2961,6,12.7,5730.6449999999995,1375.475,538.05075,9943.99625,40
2962,6,12.8,1130.135909090909,1524.4083333333333,906.3818181818182,9082.218484848485,132
2963,6,12.9,1617.7436470588234,2330.0425882352943,1462.825411764706,8461.851764705883,85
2965,6,13.1,2282.35,1599.6675,759.54475,8466.347,40
2967,6,13.3,1795.6424691358025,1390.388888888889,368.77913580246917,6327.355185185185,81
2968,6,13.4,2616.4203223679106,1369.7420920940335,253.45770851113352,7130.368405229266,25778
2969,6,13.5,1623.953165467626,1273.9203237410072,343.7555755395684,5393.907841726619,278
2970,6,13.6,1454.6930508474577,1584.822711864407,565.2562711864407,6417.907118644068,59
2971,6,13.7,2656.3234589273593,1054.2210782982577,292.7586422267481,7546.1698234894775,8838
2972,6,13.8,1859.2220000000002,1450.6228571428571,295.90142857142854,6622.854857142856,35
2973,6,13.9,992.5994714881779,458.0808066759388,304.14663421418635,4374.650709318497,719
2975,6,14.2,3856.5485897435897,1826.4863247863248,733.9849572649573,12681.582008547008,234
2976,6,14.3,3914.5259375,1450.453125,576.53875,10807.154375,32
2977,6,14.4,2506.653888888889,970.5351851851852,545.3844444444444,8369.04574074074,54
2978,6,14.5,3177.2773529411766,1315.9923529411765,514.9718235294118,10162.647705882353,170
2979,6,14.6,2310.443307790549,1305.3658365261813,387.2658748403576,7209.337151979566,783
2980,6,14.7,5421.928959849731,1687.4692533458558,669.1151162244657,13969.548408077013,4259
2982,6,15.1,620.4950750750751,885.346036036036,454.6817417417417,6006.413153153153,333
2983,6,15.2,633.1502631578948,802.3031578947368,385.78565789473686,6278.693947368421,76
2984,6,15.3,706.7396983408748,774.3017194570135,387.01582202111615,7161.311523378582,663
2985,6,15.4,685.7480555555555,968.3916666666667,435.79027777777776,6716.663611111111,36
2986,6,15.5,645.9717857142857,872.5542857142857,381.6235714285714,6889.202857142857,28
2990,6,16.0,1353.2459148936168,3350.204936170213,2002.2836595744682,12455.429319148936,235
2991,6,16.1,1477.4610344827588,1994.249655172414,960.7606896551723,8415.30724137931,29
2992,6,16.2,648.3862608695651,5277.162565217391,1950.2507391304348,12455.244782608695,230
2993,6,16.3,2708.235153846154,1282.5752307692308,985.920076923077,9358.150923076924,130
2994,6,16.4,2807.298556701031,2044.3629896907216,1235.6540206185566,10188.978762886598,97
2996,6,16.6,4190.130606060606,721.1651515151516,588.2509090909091,9751.426666666666,33
2998,6,16.8,2907.7761224489795,2229.9417346938776,1483.5952040816326,11025.444081632653,98
2999,6,16.9,1382.7958536585368,2405.8664390243903,1057.9610731707317,9365.708048780487,205
3000,6,17.1,5477.400862126803,1864.4640825226434,1224.7443274069103,12993.773891311639,2981
3001,6,17.2,9390.264265091864,2113.5753280839895,1303.3534514435696,18545.392887139107,762
3002,6,17.3,16030.638951235806,9378.644569138276,9130.121970607883,52762.07095524382,1497
3003,6,17.5,21327.38735294118,6048.559264705882,4658.558088235294,45898.95294117647,68
3004,6,17.9,643.9669664902999,3221.556626984127,3925.348868312757,11572.348190770135,6804
3005,6,18.0,714.070909090909,2057.6,3075.4336363636367,8946.535454545454,22
3006,6,18.1,352.9621472392638,2794.8549693251534,3069.640981595092,8592.433680981594,163
3007,6,18.2,810.4488619599579,1519.285626975764,842.0780927291886,6405.376048472076,949
3011,6,18.6,1456.5973076923076,1749.4076923076923,1602.3184615384614,10374.734230769232,26
3012,6,18.7,1775.4969026548672,1379.9018584070798,1322.0676991150442,19086.077168141594,113
3014,6,19.2,2949.174945054945,2321.2115384615386,1439.2595604395603,15568.191318681318,91
3015,6,19.3,2789.984838709677,1891.274193548387,1575.9906451612903,16895.103387096773,62
3016,6,19.4,1363.0752006688963,1661.9405016722408,1401.196906354515,11509.292056856188,598
3017,6,19.5,1837.284825174825,1740.8309440559442,1295.7610489510491,14100.473916083916,286
3020,6,20.0,1046.4593636363636,1735.760159090909,905.3844318181818,6327.022931818182,440
3022,6,20.2,1350.5804878048782,1753.3653658536584,1907.349268292683,9415.716219512195,82
3024,6,20.4,2343.39476426799,2424.2028784119107,1758.6134243176177,16693.318014888337,403
3025,6,20.5,1199.6725263157894,1951.955789473684,921.9477894736841,8140.424421052632,95
3028,6,20.9,1170.4790566037736,2169.6377358490568,2041.7262264150945,16956.284150943397,53
3029,6,21.0,990.9311177347244,1310.143308494784,920.9333532041729,5169.795976154993,671
3031,6,21.2,544.41975,3970.5985,3386.2248333333337,10646.57075,120
3032,6,21.3,1400.0923400936038,2227.5330109204365,1302.9109828393134,9890.195803432138,641
3034,6,21.5,1884.6467841880344,1772.1860683760683,1379.0841987179488,9053.54144230769,936
3035,6,21.6,1590.890412371134,1606.2840824742268,1034.7224742268043,7093.093010309278,485
3036,6,21.7,929.1233849129593,1287.0086266924563,1139.3816441005804,5987.271025145068,517
3037,6,21.8,1333.5044700460828,1709.9661059907835,1741.841543778802,11569.940103686637,868
3038,6,21.9,889.8371875,1659.038125,1068.7818750000001,7449.986875,32
3041,6,22.2,1649.547829839704,1831.5565967940813,1337.3323797780517,11283.614956843403,811
3043,6,22.4,2115.6039393939395,2524.6878787878786,1254.3348484848486,13058.910000000002,33
3044,6,22.5,1781.4534164655404,2025.7700750871547,1722.8802547599892,12531.15677393403,3729
3045,6,22.6,2081.742691065662,2190.020150699677,1811.8818945102262,13097.44300322928,929
3049,6,23.1,673.5491978609625,2023.6360427807488,1369.2273796791444,8492.877005347593,187
3057,6,24.3,5202.980921985816,4136.222056737589,2834.239574468085,22154.83453900709,141
3058,6,24.4,1235.1789772727273,2201.9675,1320.2198863636365,10224.884431818182,176
3059,6,24.5,3769.7562068965517,1728.8103448275863,813.7851724137931,21297.808620689655,29
3062,6,25.1,2038.4130400000001,2575.9796266666667,1660.3743733333333,10949.090986666666,375
3063,6,25.2,17611.67602409639,6928.718795180724,5931.013132530121,48444.839638554215,83
3065,6,25.4,7115.1328125,6082.4365625,4567.0278125,30619.5259375,32
3066,6,25.5,5430.505,2943.3916666666664,4641.196666666667,20299.842083333333,24
3067,6,25.9,476.9223703703704,728.9128148148147,345.3102962962963,3470.1697777777777,135
3069,6,26.1,570.4717647058824,5553.110294117647,1401.4267647058823,11273.720294117647,34
3070,6,26.2,2193.140448833034,2492.987917414722,1653.2710053859964,11655.949443447038,557
3071,6,26.3,2619.2115739484393,3019.508507462687,1791.5614789687925,13375.470786974221,737
3074,6,27.0,1743.1514982578396,5482.755609756098,6145.633832752613,21900.565540069685,287
3075,6,27.2,526.4484426229508,7925.084918032787,2778.1688524590163,14005.34286885246,122
3076,6,27.3,2697.799285714286,3665.9044642857143,2035.0069642857143,14329.966428571428,56
3077,6,27.4,7525.3154747474755,4044.6413333333335,3054.6465454545455,25165.383333333335,495
3078,6,27.5,1426.8450220264317,1745.384933920705,1440.0944933920705,14898.29462555066,227
3079,6,27.6,1776.5024615384614,1754.582441025641,1405.5428923076925,10294.301415384616,975
3080,6,27.7,1642.7482608695655,2283.052173913043,1605.698260869565,9419.1,23
3081,6,27.9,3418.1853968253968,3135.4304365079365,1922.593015873016,14279.188015873015,252
3082,6,28.0,550.5733333333333,2505.073703703704,2104.392962962963,7564.915740740741,54
3084,6,28.2,2147.9282255561307,1772.4428297982413,1624.0777806518365,9431.492395240559,1933
3085,6,28.3,2110.985716498838,1621.5704221533695,1071.970178156468,9552.430034856701,2582
3086,6,28.5,586.0431034482758,1850.996551724138,897.4637931034483,7630.095862068965,29
3087,6,28.6,1825.8341886099204,1270.6236497244336,787.3862645437845,7195.742816901408,1633
3089,6,28.9,1784.3383529411765,1899.075294117647,1573.428,8630.109294117647,85
3091,6,29.1,621.0404221635885,4398.48654353562,2436.1749999999997,10262.36803430079,758
3092,6,29.2,1027.8117857142856,1868.7925,1010.4773214285714,8282.392857142857,56
3093,6,29.3,1638.019212050985,2304.145040556199,1351.0201042873698,9955.715365005794,863
3095,6,29.5,1308.2546428571427,2143.404285714286,1320.6398214285714,10914.996785714286,56
3096,6,30.0,858.8495444728059,1705.6961908501864,1127.8109954839977,7698.388711957589,5093
3097,6,30.1,4644.926923076923,7537.776923076923,4443.264358974359,36595.07666666667,39
3098,6,30.2,3089.317157360406,5806.261065989847,4174.491472081218,26040.584416243655,197
3099,6,30.3,7770.870322580646,9861.133225806452,9180.28322580645,47269.572258064516,31
3100,6,30.4,6861.643396226415,9708.333773584905,7997.733773584906,51280.692641509435,53
3102,6,31.1,5909.192214765101,23728.124966442952,33962.06590604027,100589.40453020134,298
3103,6,31.2,3380.4930769230773,17223.82076923077,18531.905,56629.70115384615,26
3105,6,31.4,472.9728761651132,3713.0295739014646,2510.3235153129162,9786.441784287617,751
3106,6,31.5,4918.614375,6337.265625,3867.38125,26261.611666666668,48
3108,6,31.7,2611.4829787234044,4368.853191489362,4290.6178723404255,26363.18255319149,47
3109,6,31.9,2343.540609756097,5455.1806097560975,2914.9668292682927,17866.629756097558,82
3110,6,32.0,2215.4443571428574,6406.844,4184.896857142858,18783.83064285714,140
3112,6,32.2,14904.188113755079,6069.115951828207,3586.954721416135,37583.51155542658,3446
3113,6,32.3,20598.720890585242,7176.549277989821,3721.7419847328247,47545.52553117049,3144
3114,6,32.4,21330.391933662668,8732.247475888027,4938.828924958833,52775.54313102799,4251
3115,6,32.5,21147.731666666667,9760.50625,8708.142916666666,56547.695,48
3116,6,32.6,23392.531397849463,8442.387849462366,5842.0740860215055,52622.4611827957,93
3117,6,33.0,7046.30375,29206.039999999997,37360.71916666667,116599.47708333335,24
3119,6,33.2,840.3411475106423,6286.25854648652,3959.9565438953664,15173.206629033253,16209
3120,6,33.3,15787.490192307692,7412.929423076924,10448.83096153846,53234.794807692306,52
3121,6,33.4,18882.40512195122,10562.370731707317,10527.111707317074,60507.66536585367,41
3123,6,33.7,9550.791944444445,6060.0325,6137.259444444444,29707.433888888892,36
3124,6,33.9,1779.9756613756615,5830.914285714286,4777.3449206349205,18466.469947089947,189
3125,6,34.0,1320.1942764378477,5942.011839053804,5054.468337198516,18318.999496753248,4312
3127,6,34.2,1509.7487550200804,7526.607791164658,2842.072757697457,16981.844190093707,747
3128,6,34.3,6206.390267111853,5911.971702838063,3728.135759599332,29584.25941569282,599
3129,6,34.4,2837.1632472324723,4147.997306273062,2813.4447232472326,16383.034907749077,271
3130,6,34.5,6759.188333333333,6645.5361111111115,6156.751111111111,31122.678333333337,54
3131,6,34.7,10426.078387096775,3241.5697849462363,4617.239247311828,33129.59032258065,93
3133,6,34.9,966.3471298995788,6306.543362487852,5273.827486232588,17918.365915127957,3087
3134,6,35.0,160349.4019093851,18809.304174757282,8527.927734627832,229687.1439805825,309
3135,6,35.1,47570.70357798164,20614.8976146789,16378.668165137615,140487.5605504587,109
3136,6,35.2,56244.375824634655,19708.077160751567,18421.47379958246,146724.6283611691,958
3137,6,35.3,25498.134197530864,14683.79024691358,9325.648765432099,87500.56456790124,81
3139,6,35.5,20951.958135313533,4945.263366336634,1586.45050330033,37638.19070957096,1212
3140,6,35.6,19118.81421875,13375.979375,7636.5659375,67944.050546875,128
3141,6,35.7,19194.154705882353,8699.508676470588,5166.773088235294,51000.87838235294,68
3142,6,35.8,22205.274285714284,26828.804571428573,14363.952285714286,109378.96914285714,35
3143,6,35.9,94572.34266666666,10339.228444444445,4830.563777777778,146300.61822222223,45
3144,6,36.0,12345.12700729927,4838.733694775259,3352.8370159431424,31953.62810987322,10412
3145,6,36.1,50099.1921875,24468.594375,20957.43640625,141902.44890625,128
3147,6,37.0,988.1590347490347,7425.674980694981,3885.254478764479,16655.656525096525,259
3149,6,37.2,5672.549364303179,5315.551711491442,2126.097457212714,17699.287995110026,409
3150,6,37.3,39364.99914174641,4701.54158791866,1417.723947368421,55866.06523624402,3344
3153,6,37.6,20400.41195652174,12847.18891304348,13647.317173913043,71851.19217391303,46
3154,6,37.7,11421.877142857144,5801.081428571429,4480.928571428572,29286.79357142857,112
3155,6,37.8,36896.951803201504,4844.118451035782,1901.3339971751413,50228.2488747646,2124
3156,6,37.9,72279.7320093458,6883.883878504673,3053.630747663551,108691.87093457943,214
3157,6,38.0,14075.315032258064,6449.912838709677,6000.660129032258,38135.28896774194,155
3158,6,38.1,8191.263578947369,12239.316736842105,8793.350421052632,44280.51936842105,95
3160,6,38.3,3748.0094999999997,2675.951,4162.017944444445,21629.054777777776,180
3161,6,38.4,70409.97737704917,24391.005300546447,28246.240601092897,184509.56229508197,183
3162,6,38.5,2238.6629784615384,2249.621886153846,1664.4644584615385,12698.644729230768,3250
3163,6,38.6,11797.37153488372,7248.533395348837,8954.145860465116,45608.82386046512,215
3164,6,38.7,26858.46896103896,7386.244025974026,8269.971595547311,57185.54640074212,539
3165,6,38.8,6884.4783453237405,4992.6614388489215,4044.7142446043167,26845.042661870506,139
3166,6,38.9,1828.2110999551771,5947.158536978933,6206.52717705065,20499.574038547737,11155
3168,6,39.1,38644.516745562134,6942.449644970414,7358.368579881657,91293.11189349112,169
3169,6,39.2,3126.9808771929825,5555.086792622582,4185.130602789024,21318.147094017095,2223
3170,6,39.3,1918.388037084399,2255.5612851662404,5350.837698209719,26247.517883631714,1564
3171,6,39.4,7243.109485815603,2536.782819148936,1187.8520567375888,16263.907748226951,564
3172,6,39.5,17666.35286606794,6465.1922100741895,7236.92303006638,47480.666958219444,2561
3173,6,39.6,77824.00263157896,45400.21701754386,66364.53245614035,275864.18842105265,57
3174,6,39.7,34861.920053126276,6814.09169595423,6877.575763519956,66517.1035853426,7341
3175,6,39.8,6993.122857142856,8408.045714285714,6250.27619047619,40294.9180952381,21
3176,6,39.9,6175.106093061225,5624.987296326531,4938.909227755102,26097.82244244898,6125
3178,6,40.1,1318.112366912367,7108.439115479116,2970.9225307125307,14830.978312858313,1221
3179,6,40.2,1677.2687595419848,5190.356335877863,2495.239809160305,14632.161927480915,524
3180,6,40.3,3798.0380921052633,4632.4671052631575,1911.1063815789473,18045.311184210525,152
3181,6,40.4,4358.033785714286,5677.120642857143,3343.5430714285717,25090.81821428571,140
3182,6,40.5,4875.798245614035,6420.209561403509,4513.352631578948,28393.122807017542,114
3184,6,40.9,913.9881481481482,2751.9174074074076,1422.6507407407407,10519.665555555555,27
3185,6,41.0,4270.795766423358,19190.751897810216,70907.13773722627,150958.38357664234,137
3188,6,41.3,925.0034976525822,8654.282992957747,7892.480959507042,24729.127455985916,3408
3189,6,41.4,7240.820000000001,6424.903461538461,5495.6861538461535,38932.184230769235,26
3190,6,41.5,11897.16042194093,9380.625907172995,10072.210000000001,50792.245358649794,474
3191,6,41.9,3057.152222222222,2915.871111111111,3709.6086111111113,19979.904444444444,36
3193,6,42.2,582.8647791164658,4401.831285140563,2259.8784738955824,10231.939036144578,249
3194,6,42.3,4075.2503187998122,4367.835067979371,3816.667482419128,18218.802292545708,2133
3195,6,42.4,24948.92349809886,11918.094192015209,14375.412794676806,77812.42326996198,1052
3198,6,42.7,4727.5288,3259.5364,2604.3396,18540.9726,50
3199,6,42.8,5952.266451612903,4510.617455197133,4495.13146953405,20661.39376344086,279
3200,6,42.9,3477.7854545454547,3491.952690909091,3214.7621636363633,14960.370109090909,550
3202,6,43.1,2916.5015841584154,7507.225148514852,9361.085544554455,32675.816435643563,101
3204,6,43.4,2464.6388956251026,3234.2303998033753,1768.6627707684747,11363.000896280517,6103
3205,6,43.5,19769.376725146198,10630.6283625731,11134.059532163743,64257.45233918128,171
3206,6,43.6,16305.432959183672,9765.418775510205,11827.668877551021,60754.566938775504,98
3207,6,43.7,24377.356365795724,11338.49926365796,12372.361532066509,69437.59849168645,842
