,basy_yydj,basy_ssjczbm1_for_str_9,age_group,AGE-HAOCAI-only_operation-9-E,AGE-JCJY-only_operation-9-E,AGE-YP-only_operation-9-E,AGE-ZFY-only_operation-9-E,记录条数-only_operation-9
2739,1,81.9101,8,92.35666666666667,1123.7238095238095,1868.3419047619047,4866.901428571428,21
2750,1,81.9201,3,237.02405405405403,1311.1,2769.3086486486486,10527.72864864865,37
2751,1,81.9201,4,202.14956043956045,1303.3285714285714,2610.246153846154,10312.723186813186,91
2752,1,81.9201,5,162.11351145038168,1254.0763358778627,2129.2612977099234,8834.507404580152,131
2753,1,81.9201,6,266.98223880597016,1003.0611940298509,1954.6340298507462,7104.547910447762,67
2754,1,81.9201,8,223.96938461538463,967.9215384615385,1721.0121538461538,6513.120153846154,65
2889,1,83.9105,3,56.855862068965514,1141.4448275862069,2015.511724137931,5882.987241379311,29
2890,1,83.9105,4,41.03726415094339,891.0542452830189,1291.43679245283,4596.848301886792,106
2891,1,83.9105,5,46.59183962264151,909.153537735849,1435.6546226415096,4945.471981132076,212
2892,1,83.9105,6,34.52588785046729,865.3863551401869,1336.9943925233645,4651.694112149533,107
2893,1,83.9105,8,42.41916666666667,888.0134259259258,1341.6578703703703,4636.317314814815,108
2894,1,83.9105,9,61.72652173913043,1007.5647826086957,1944.6421739130433,5484.339130434782,23
2992,1,86.2201,5,11898.254761904762,508.4761904761905,4416.404285714286,20060.86142857143,21
3029,1,86.3x03,5,182.98827586206897,1270.8137931034482,3498.0537931034482,16808.283448275863,29
3174,1,89.5400,8,28.57861111111111,2443.0180555555553,1989.747222222222,8242.806666666665,36
3175,1,89.5400,9,15.751724137931035,3208.3275862068967,2531.6655172413793,9367.322413793103,29
3188,1,92.2400x0,5,521.3322727272727,2001.5954545454545,2913.752272727273,24724.75,22
3263,1,93.3500x0,5,40.86714285714286,870.0190476190477,1981.357380952381,3990.9435714285714,42
3264,1,93.3500x0,6,42.258048780487805,1047.7463414634146,2156.725365853659,4410.08,41
3265,1,93.3500x0,8,37.94119047619048,1143.4190476190477,1767.3914285714286,4475.131666666666,42
3375,1,93.5402,5,211.64714285714285,777.0957142857143,1438.7749999999999,3230.1857142857143,28
3415,1,93.9401,6,31.351,953.6216666666667,1913.9793333333334,3720.403,30
3416,1,93.9401,8,45.326578947368425,1409.5815789473684,2420.984736842105,4820.866578947368,38
3422,1,93.9601,5,54.89769230769231,1082.6461538461538,1753.0561538461538,3556.1969230769228,39
3423,1,93.9601,6,73.16279069767442,1424.1116279069765,2154.4368604651163,5023.335,86
3424,1,93.9601,8,81.3084375,1481.5362499999999,2102.045,4892.046375,160
3425,1,93.9601,9,74.65390410958904,1591.1859589041096,2246.922328767123,5644.20705479452,146
3453,1,97.6204,3,249.58692307692309,693.3461538461538,1522.253076923077,3591.3399999999997,26
3454,1,97.6204,4,652.0648,693.1832,1427.388,4031.722,25
3455,1,97.6204,5,233.85761904761907,673.7095238095238,1476.297619047619,3672.535238095238,21
3486,1,98.5101,5,13.763076923076921,741.9423076923077,895.8996153846153,2726.2703846153845,26
3497,1,98.5103,2,40.886567164179105,598.794328358209,1053.444776119403,2654.42223880597,67
3498,1,98.5103,3,30.940166666666666,613.9358333333333,1198.9711666666667,2858.1579166666666,120
3499,1,98.5103,4,69.2401388888889,659.0909722222223,1200.6074305555555,2986.051805555556,144
