,basy_zyzd_jbbm_for_str_5,basy_yydj,basy_ssjczbm1_for_str_5,age_group,AGE-HAOCAI-5-5-E,AGE-JCJY-5-5-E,AGE-YP-5-5-E,AGE-ZFY-5-5-E,记录条数-5-5
30,A02.0,6,,0,150.12375,1148.7409375,445.2875,2669.465,32
159,A04.9,5,,0,59.4112,557.056,314.60560000000004,1671.0676,25
178,A04.9,6,,0,68.66907894736842,937.0407894736843,291.3403947368421,1946.2705263157895,76
253,A08.0,5,,0,44.95434782608696,672.2913043478261,197.05521739130435,1485.6530434782608,23
272,A08.1,6,,0,85.27971428571429,1105.8880000000001,304.55314285714286,2147.0482857142856,35
341,A09.0,3,,0,55.071124999999995,533.1800000000001,288.370375,1525.70025,80
342,A09.0,3,,1,24.29952380952381,864.7476190476191,336.7761904761905,1726.3000000000002,21
348,A09.0,3,,8,47.355714285714285,1079.0619047619048,706.0714285714286,2427.774761904762,21
372,A09.0,4,,0,48.710476190476186,675.3857142857144,291.7528571428572,1713.7495238095237,21
395,A09.0,5,,0,49.87516129032259,593.7443010752688,295.0794623655914,1529.0356989247312,93
400,A09.0,5,,5,48.50652173913044,1736.0826086956522,1026.9882608695652,3657.687391304348,23
403,A09.0,5,,9,60.61310344827586,1043.2879310344827,353.3303448275862,2170.9906896551724,29
470,A09.0,6,,0,76.50806818181819,843.37625,299.54045454545457,1967.2492045454544,88
475,A09.0,6,,5,63.22594594594595,2262.318648648649,807.7832432432432,3894.6770270270267,37
477,A09.0,6,,8,152.4421212121212,2610.6530303030304,1424.8118181818181,5226.861212121213,33
478,A09.0,6,,9,91.36891891891892,2100.908918918919,671.9124324324324,3840.084594594595,37
487,A09.0,6,17.95,0,66.3495238095238,627.3166666666666,301.5204761904762,1697.4961904761903,21
573,A09.0,7,,0,19.81764705882353,426.9658823529412,305.56529411764706,1051.5152941176473,34
574,A09.0,7,,1,12.410232558139535,453.8932558139535,375.74976744186046,1131.644418604651,43
576,A09.0,7,,3,10.167083333333332,632.6770833333334,599.1829166666666,1546.8929166666667,24
577,A09.0,7,,4,13.709999999999999,605.7524999999999,524.9159999999999,1480.86125,40
578,A09.0,7,,5,14.463423423423423,597.4956756756757,643.1999999999999,1612.9863063063065,111
579,A09.0,7,,6,12.940086956521741,643.1164347826087,653.0853043478261,1678.503391304348,115
580,A09.0,7,,8,17.558456375838926,696.1105369127517,636.5020805369128,1733.4660402684565,149
581,A09.0,7,,9,20.41581395348837,655.5595348837209,705.7544186046512,1884.1974418604652,43
607,A09.9,1,,5,66.69238095238094,862.2333333333333,1194.669523809524,2695.154285714286,21
618,A09.9,2,,0,112.94608695652175,492.3521739130435,566.205652173913,1721.9213043478262,23
622,A09.9,2,,4,18.706190476190475,1054.1404761904762,955.6490476190477,2512.5147619047616,21
623,A09.9,2,,5,21.90032258064516,906.1032258064516,1139.0074193548387,2663.0851612903225,31
624,A09.9,2,,6,26.41785714285714,1142.8642857142856,934.0953571428571,2574.711785714286,28
625,A09.9,2,,8,27.7951724137931,1012.2379310344828,1143.9758620689654,2791.826896551724,29
647,A09.9,3,,0,36.39806896551724,524.4474482758621,239.8076551724138,1275.980620689655,145
648,A09.9,3,,1,18.482222222222223,701.7425925925926,322.90629629629626,1389.5757407407407,54
649,A09.9,3,,2,29.188076923076924,886.9769230769232,516.6323076923077,1736.628846153846,26
650,A09.9,3,,3,21.702499999999997,737.0571428571428,302.23999999999995,1458.9585714285713,28
651,A09.9,3,,4,23.088214285714287,1108.7285714285715,440.6017857142857,1985.8385714285716,28
652,A09.9,3,,5,32.119811320754714,1051.1377358490568,527.6811320754716,2113.804716981132,53
653,A09.9,3,,6,38.019411764705886,1291.7441176470588,723.5625490196079,2607.041176470588,51
654,A09.9,3,,8,40.85196428571429,1344.5785714285714,723.2658928571428,2793.1862499999997,56
655,A09.9,3,,9,42.43383333333333,963.5633333333334,488.74733333333336,2194.7435,60
720,A09.9,4,,0,41.651923076923076,543.5846153846154,185.5996153846154,1139.1292307692308,26
764,A09.9,5,,0,32.3525,625.8584558823529,180.99992647058824,1295.7694852941177,136
765,A09.9,5,,1,36.93457142857143,845.3617142857142,275.7242857142857,1645.189142857143,35
768,A09.9,5,,4,56.240344827586206,1419.986551724138,443.5289655172414,2534.6158620689657,29
769,A09.9,5,,5,38.211999999999996,1344.2737777777777,445.4448888888889,2382.1968888888887,45
770,A09.9,5,,6,45.87612903225807,1433.263870967742,632.1006451612903,2786.1664516129035,31
771,A09.9,5,,8,76.44048780487805,1728.1453658536586,543.6334146341463,3098.7380487804876,41
772,A09.9,5,,9,48.662,1255.5700000000002,303.82925,2223.3485,40
861,A09.9,6,,0,46.21601769911504,859.3962831858407,250.68522123893806,1791.2814159292034,113
862,A09.9,6,,1,66.7712,1257.2792,326.2724,2140.8716,25
863,A09.9,6,,2,50.23428571428572,1673.9571428571428,812.8466666666666,3193.969047619048,21
866,A09.9,6,,5,92.26892857142856,2166.7285714285713,803.7778571428571,3906.69,28
867,A09.9,6,,6,52.91576923076923,1729.1480769230768,746.4046153846155,3364.316153846154,26
